,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other
2026-01-01 00:00:00+00:00,0.24262242757716046,6.01473738057024,39.28971381927468,0.41517178802538585,114.01822842962008,0.021223118039426496,0.5986578707870326,0.0,930.0589932186691,328.3916965893113,1.3866534659350598,249.4447768497864,0.0,0.8647769357486119,2.102748106655277
2026-01-01 01:00:00+00:00,0.3947848797798957,1.052759679413055,52.46252402408391,0.0,202.5904408070498,0.0,0.0,0.0,1541.8762129670247,588.8874456716777,0.0,362.587979584513,0.0,0.3728523864587903,0.0
2026-01-01 02:00:00+00:00,0.05713601376623248,43.85238828358712,72.33743505971228,3.741906531742795,22.555282885084317,0.19117148820551347,5.428916243762128,0.0,924.2065417263657,114.09521383886604,12.666881199987541,348.8038513884118,0.0,6.084850724887966,18.60342461562048
2026-01-01 03:00:00+00:00,0.3636966715511828,0.6699675528574419,37.88187963156793,0.0,91.70898702114297,0.0,0.0,0.4019805317144652,1345.6776847393764,512.1040554741469,0.0,296.89133556625495,0.0,0.3254128113879004,0.0
2026-01-01 04:00:00+00:00,0.27457125865920884,0.4368179115032868,28.280839641898513,0.0,104.83629876078884,0.0,0.0,0.0,877.2052493691434,336.11266213414336,0.0,205.62891171223296,0.0,0.2246492116302618,0.0
2026-01-01 05:00:00+00:00,0.6488665933735654,0.3845135368139648,29.355205326141117,0.0,122.39546518709513,0.0,0.0,0.0,844.5959996598989,322.21032780207696,0.0,199.406316982117,0.0,0.22830491248329152,0.0
2026-01-01 06:00:00+00:00,3.821993389616412,13.400695889718344,46.098330774536194,1.7606235036224236,82.06308360974607,0.09001057438637716,2.86084534959418,0.0,727.0444327323069,178.74598087233028,5.633115478611642,238.60037464419037,0.0,2.9186328858451587,8.911880295495656
2026-01-01 07:00:00+00:00,56.39029034221612,4.310052474334362,36.27164491233475,1.0273305396823524,100.85070533197629,0.052533948051938485,1.6145811698864037,0.0,711.1006650358066,212.9959222547334,3.2988833202121084,201.12215924619255,0.0,1.852374489295421,5.662856935277682
2026-01-01 08:00:00+00:00,192.22032485561394,6.6133046042676344,60.8782737000152,3.2831598563478104,28.88522837245654,0.16758468585375194,4.758836117893348,0.0,757.6878880907218,100.80629593222918,10.614127801308234,308.3278665594663,0.0,5.455575674446862,20.976533749379353
2026-01-01 09:00:00+00:00,324.1948106317936,5.0581092714285205,54.21770659825509,3.0106595847124424,18.86358612595989,0.15378428274425845,4.402075093554398,0.0,653.8765754586356,75.2339332803486,9.636831956741545,247.04858101849692,0.0,4.5353295940755505,20.543017103253856
2026-01-01 10:00:00+00:00,413.4393709065092,6.1470870833166575,52.12916296336506,2.813517135564437,20.823270518220713,0.14372558958184903,3.8919765878434656,0.0,640.0012759074872,81.3451156705005,8.859972841723058,174.29049450914866,0.0,4.282830280992981,19.507200005746334
2026-01-01 11:00:00+00:00,443.1768487373368,5.676197299545035,45.73465890093074,2.3956814128076567,22.206774448307222,0.122329454611071,3.33335178480332,0.0,577.0912015383857,81.52708254309478,7.728779976461402,170.3907061730711,0.0,3.7638655880492013,16.152522142595984
2026-01-01 12:00:00+00:00,352.2313655696988,10.445403038425326,37.369332573517646,1.8053339408651554,26.123638664104796,0.07285654431488607,2.5656792568597018,0.0,505.0915197180436,88.3711863549133,5.802483022515838,162.16247322962815,0.0,2.887542576714774,11.246185510397693
2026-01-01 13:00:00+00:00,142.1834897978733,0.532990297373859,20.411862794739505,0.0,88.18491029518424,0.0,0.0,0.0,585.8063046542497,241.23640537544642,0.0,138.63577313097858,0.0,0.1082636541540651,0.0
2026-01-01 14:00:00+00:00,51.7570711081606,0.511140237130608,19.92622505072064,0.0,224.36583150821764,0.0,0.0,0.05770938161152026,579.7731802614517,314.82116508558914,0.0,137.45550280126815,0.0,0.1071745658499662,0.0
2026-01-01 15:00:00+00:00,0.9433635283366699,5.729138497361975,12.2933337283656,0.4215091364986095,107.30184475725319,0.01600050455057813,0.6631898877123625,0.13829217117398035,218.25419234061542,103.0834696963776,1.3752566629403764,83.86116772827982,0.0,0.7241946871356049,2.095046673398136
2026-01-01 16:00:00+00:00,0.15568699041361467,6.777612237720883,12.33416067681368,0.406009746940795,128.4132726710672,0.015397979634471646,0.6560776281097662,36.8652984868312,220.80481031597046,110.9507179649367,1.3200568510319588,82.15479617094061,0.0,0.6906959302235112,2.055406349365175
2026-01-01 17:00:00+00:00,0.2095519161948961,7.925708233863483,12.197831210784607,0.4361060258858297,105.69748588770736,0.016557649971843873,0.7006156308376956,29.262140238634505,204.46055149392117,95.31757450441295,1.429026097916215,83.12882952355702,0.0,0.7319645958815595,2.1860569904308305
2026-01-01 18:00:00+00:00,0.17391016065929799,7.600518456102683,12.64353006701602,0.46133345096542117,84.39097135097937,0.01749567977713174,0.6951867164629417,0.16268208757571154,209.51612258938928,92.28721965081799,1.4979888261256646,85.04600675030673,0.0,0.8425476196068081,2.289486594214936
2026-01-01 19:00:00+00:00,0.25507904450013297,1.186010003895854,10.980762633133978,0.07417780495075636,143.4436438991571,0.0028130564474326287,0.10832799852658322,0.0,292.33883529589326,154.1933080533705,0.2379292494118675,74.93404090422158,0.0,0.1988128927308292,0.371259163760023
2026-01-01 20:00:00+00:00,0.29285612041139125,0.31195543261213415,15.737833253412154,0.0,133.97530865081126,0.0,0.0,0.0,447.77700810901723,183.64625324754329,0.0,107.66918931298802,0.0,0.11459587320445745,0.0
2026-01-01 21:00:00+00:00,0.1372002310327639,0.26868378577249596,14.005856917927984,0.0,55.18879293292928,0.0,0.0,0.0,402.1167271281519,154.11015950755205,0.0,96.6061126759449,0.0,0.09146682068850927,0.0
2026-01-01 22:00:00+00:00,0.03205822170406149,0.2885239953365534,15.387946417949513,0.0,61.10297056794119,0.0,0.0,0.0,451.05276773180435,172.2552368602632,0.0,108.22214482857076,0.0,0.08335137643055987,0.0
2026-01-01 23:00:00+00:00,0.03679522132423089,5.001767045754875,19.10859334734921,0.31538647560953964,48.211856428071194,0.015646298449923147,0.4474652086938707,0.0,454.3840993693383,155.06055692338498,0.956088201903444,118.9140933238164,0.0,0.538595593534088,1.7840565627698657
2026-01-02 00:00:00+00:00,0.01939346987524008,0.43150470472409175,11.762139479333108,0.0,39.58692038283382,0.0,0.0,0.0,340.1178263044917,128.38961894155815,0.0,80.43926467502703,0.0,0.05333204215691022,0.0
2026-01-02 01:00:00+00:00,0.015430169038142353,0.2931732117247047,9.223383542549591,0.0,32.40335498009893,0.0,0.0,0.0,270.5371537457499,102.29044809610518,0.0,63.969623289878655,0.0,0.04243296485489147,0.0
2026-01-02 02:00:00+00:00,0.01483119944459693,0.29291618903078936,9.136018857871708,0.0,29.847788882251322,0.0,0.0,0.0,259.9723872644784,98.36793031628915,0.0,61.62363369230024,0.0,0.04449359833379079,0.0
2026-01-02 03:00:00+00:00,0.014935598132345839,0.3584543551763001,9.095779262598615,0.0,31.058576316213166,0.0,0.0,0.0,261.87330985348575,99.17610549830944,0.0,62.20676622122041,0.0,0.04107289486395105,0.0
2026-01-02 04:00:00+00:00,0.08341233958619122,0.4082814516587255,10.632878235671322,0.0,32.39471862139501,0.0,0.0,0.030730861952807297,307.8178738118623,116.60606061835922,0.0,72.83214282815328,0.0,0.04390123136115328,0.0
2026-01-02 05:00:00+00:00,0.1500049968020467,0.38144127758234736,10.273199352414457,0.0,40.21848257115447,0.0,0.0,0.0,300.51143887911735,112.74804145346978,0.0,71.7452470418932,0.0,0.04714442756635753,0.0
2026-01-02 06:00:00+00:00,0.5046432350061586,0.38215701291728515,11.890962440387833,0.0,52.03704659223699,0.0,0.0,0.0,343.09860641758513,129.60022186779523,0.0,82.9574684963522,0.0,0.053893937719104314,0.0
2026-01-02 07:00:00+00:00,5.377854157863455,2.6075258879485617,9.853173234377191,0.005328577579649142,72.24540626251301,0.00025815970105794476,0.008128647442081558,0.0,274.60186526327425,118.32639018145481,0.015642474023528648,67.93091531192388,0.0,0.051266993579762464,0.026244848318842353
2026-01-02 08:00:00+00:00,37.047433132495115,0.9998536355740355,22.799483939944565,0.8275459639812863,56.36077643539055,0.039714839808879125,1.3038437958424105,0.0,395.97062026006734,110.19528764609593,2.4539927630292895,153.38409145617197,0.0,1.2879442162651804,5.8044119153333895
2026-01-02 09:00:00+00:00,71.30570343178331,5.084276555385191,36.43939631695413,1.8765410861921092,21.849359631109802,0.09005508961843028,2.7763203409835127,0.0,462.2752473780319,79.9642452056082,5.65245476567213,232.44338914326724,0.0,2.6668761048666356,11.726134950527237
2026-01-02 10:00:00+00:00,85.01989449496737,5.588369423374172,35.68201489649196,1.7467801227066235,25.13650391097563,0.08392124572476611,2.5333303063013943,0.0,483.26841415942033,91.79833357956494,5.273375898821,227.91193858041845,0.0,2.5822120024953734,12.449911378737971
2026-01-02 11:00:00+00:00,69.19154834028703,2.215593484388568,32.175383065468004,1.5059795699631953,27.174247880834653,0.07241023354596077,2.2106654516695508,0.0,459.318154338554,94.81547565084179,4.626882534050217,206.83139987848483,0.0,2.201278614226678,10.535980957685462
2026-01-02 12:00:00+00:00,44.19384243944618,2.8278382169293237,26.803291807574897,1.2876320211704757,21.380200317333358,0.061865208747087314,1.9742610013170796,0.0,373.45512107786243,73.9363999493582,3.7637371099752692,176.75322426371122,0.0,1.857454068836346,8.43013251773818
2026-01-02 13:00:00+00:00,22.98066993587326,0.20272802715956242,11.405864956620144,0.0,48.316846473029045,0.0,0.0,0.0,338.2661938890985,136.87520633723125,0.0,81.69939494530365,0.0,0.05309543568464731,0.0
2026-01-02 14:00:00+00:00,10.656175373134328,0.20613291302110137,10.584476968605248,0.0,117.06556999485332,0.0,0.0,0.0,314.0614175887802,167.99384296191454,0.0,75.93309154657744,0.0,0.049292653113741626,0.0
