,DK_1_SE_3,SE_3_DK_1,SE_3_FI,FI_SE_3,SE_3_NO_1,NO_1_SE_3,SE_3_SE_2,SE_2_SE_3,SE_3_SE_4,SE_4_SE_3,SE_3_DK_1_net_export,SE_3_FI_net_export,SE_3_NO_1_net_export,SE_3_SE_2_net_export,SE_3_SE_4_net_export,Net Export
2026-01-17 13:00:00+00:00,0.0,0.0,579.35,0.0,0.0,0.0,0.0,6831.575,4199.65,0.0,0.0,579.35,0.0,-6831.575,4199.65,-2052.575
2026-01-17 14:00:00+00:00,0.0,0.0,512.15,0.0,0.05,0.0,0.0,7238.925,4532.55,0.0,0.0,512.15,0.05,-7238.925,4532.55,-2194.175
2026-01-17 15:00:00+00:00,0.0,0.0,466.05,0.0,0.0,0.0,0.0,7203.35,4381.2,0.0,0.0,466.05,0.0,-7203.35,4381.2,-2356.1000000000004
2026-01-17 16:00:00+00:00,0.0,0.0,173.325,0.0,0.0,0.0,0.0,6988.6,4505.425,0.0,0.0,173.325,0.0,-6988.6,4505.425,-2309.8500000000004
2026-01-17 17:00:00+00:00,0.0,0.0,477.275,0.0,0.0,0.0,0.0,7402.45,4599.9,0.0,0.0,477.275,0.0,-7402.45,4599.9,-2325.2750000000005
2026-01-17 18:00:00+00:00,0.0,187.675,593.375,0.0,0.0,0.0,0.0,7444.75,4595.525,0.0,187.675,593.375,0.0,-7444.75,4595.525,-2068.175
2026-01-17 19:00:00+00:00,0.0,459.35,283.35,2.025,0.0,0.0,0.0,6914.575,4331.175,0.0,459.35,281.32500000000005,0.0,-6914.575,4331.175,-1842.7249999999995
2026-01-17 20:00:00+00:00,0.0,317.125,103.025,84.05,0.0,0.0,0.0,6292.05,4302.575,0.0,317.125,18.97500000000001,0.0,-6292.05,4302.575,-1653.375
2026-01-17 21:00:00+00:00,0.0,319.625,147.625,33.9,0.0,0.0,0.0,5913.0,4136.975,0.0,319.625,113.725,0.0,-5913.0,4136.975,-1342.6749999999993
2026-01-17 22:00:00+00:00,0.0,601.9499999999999,85.95,49.275,0.0,0.0,0.0,5899.425,4191.825,0.0,601.9499999999999,36.675000000000004,0.0,-5899.425,4191.825,-1068.9750000000004
2026-01-17 23:00:00+00:00,0.0,727.175,0.0,441.55,0.0,0.0,0.0,5008.9,3959.475,0.0,727.175,-441.55,0.0,-5008.9,3959.475,-763.7999999999997
2026-01-18 00:00:00+00:00,0.0,733.0,0.0,463.425,0.0,0.0,0.0,4738.35,3502.0,0.0,733.0,-463.425,0.0,-4738.35,3502.0,-966.7750000000005
2026-01-18 01:00:00+00:00,0.0,733.0,0.0,453.1,0.0,0.0,0.0,4591.1,2705.275,0.0,733.0,-453.1,0.0,-4591.1,2705.275,-1605.9250000000006
2026-01-18 02:00:00+00:00,0.0,733.0,204.875,0.0,0.0,0.0,0.0,5413.95,4213.45,0.0,733.0,204.875,0.0,-5413.95,4213.45,-262.625
2026-01-18 03:00:00+00:00,0.0,733.0,0.0,306.05,0.0,0.0,0.0,4863.5,2992.35,0.0,733.0,-306.05,0.0,-4863.5,2992.35,-1444.2000000000003
2026-01-18 04:00:00+00:00,0.0,733.0,0.0,178.25,0.0,0.0,0.0,5091.35,3025.85,0.0,733.0,-178.25,0.0,-5091.35,3025.85,-1510.7500000000005
2026-01-18 05:00:00+00:00,0.0,733.0,0.0,398.925,0.0,0.0,0.0,4956.7,3021.775,0.0,733.0,-398.925,0.0,-4956.7,3021.775,-1600.85
2026-01-18 06:00:00+00:00,0.0,730.525,0.0,173.275,0.0,0.0,0.0,5651.6,3508.475,0.0,730.525,-173.275,0.0,-5651.6,3508.475,-1585.8750000000005
2026-01-18 07:00:00+00:00,0.0,669.0,68.15,52.975,0.0,0.05,0.0,6241.25,4608.975,0.0,669.0,15.175000000000004,-0.05,-6241.25,4608.975,-948.1499999999996
2026-01-18 08:00:00+00:00,0.0,733.0,0.0,73.975,0.0,26.8,0.0,6567.825,4629.95,0.0,733.0,-73.975,-26.8,-6567.825,4629.95,-1305.6499999999996
2026-01-18 09:00:00+00:00,0.0,672.125,290.05,0.0,0.0,396.1,0.0,6837.6,3891.5,0.0,672.125,290.05,-396.1,-6837.6,3891.5,-2380.0250000000005
2026-01-18 10:00:00+00:00,0.0,733.025,502.375,0.0,0.0,562.0,0.0,6696.275,3131.45,0.0,733.025,502.375,-562.0,-6696.275,3131.45,-2891.425
2026-01-18 11:00:00+00:00,0.0,733.0,464.2,0.0,0.0,825.35,0.0,6613.55,3679.425,0.0,733.0,464.2,-825.35,-6613.55,3679.425,-2562.2749999999996
2026-01-18 12:00:00+00:00,0.0,733.0,374.775,0.0,0.0,854.75,0.0,6536.575,4434.425,0.0,733.0,374.775,-854.75,-6536.575,4434.425,-1849.124999999999
2026-01-18 13:00:00+00:00,0.0,638.575,220.825,0.0,0.0,1142.925,0.0,6400.6,4641.975,0.0,638.575,220.825,-1142.925,-6400.6,4641.975,-2042.1499999999996
2026-01-18 14:00:00+00:00,0.0,417.65,224.775,0.0,0.0,1379.55,0.0,6288.8,4116.525,0.0,417.65,224.775,-1379.55,-6288.8,4116.525,-2909.4000000000005
2026-01-18 15:00:00+00:00,0.0,213.60000000000002,142.675,0.0,0.0,1429.2,0.0,6300.325,3571.95,0.0,213.60000000000002,142.675,-1429.2,-6300.325,3571.95,-3801.3
2026-01-18 16:00:00+00:00,1.45,25.375,165.4,0.0,0.0,1291.125,0.0,6641.675,4812.375,0.0,23.925,165.4,-1291.125,-6641.675,4812.375,-2931.1000000000004
2026-01-18 17:00:00+00:00,0.0,217.125,92.375,0.0,0.0,917.425,0.0,6759.65,3630.975,0.0,217.125,92.375,-917.425,-6759.65,3630.975,-3736.6
2026-01-18 18:00:00+00:00,0.0,457.75,150.125,0.0,0.0,876.7,0.0,6771.8,4396.075,0.0,457.75,150.125,-876.7,-6771.8,4396.075,-2644.55
2026-01-18 19:00:00+00:00,0.0,444.425,145.35,0.0,0.0,573.575,0.0,6746.5,4375.175,0.0,444.425,145.35,-573.575,-6746.5,4375.175,-2355.125
2026-01-18 20:00:00+00:00,0.0,537.575,239.025,0.0,0.0,267.975,0.0,6590.875,3865.325,0.0,537.575,239.025,-267.975,-6590.875,3865.325,-2216.925
2026-01-18 21:00:00+00:00,0.0,653.5,448.2,0.0,3.0,125.325,0.0,6438.35,2644.575,0.0,653.5,448.2,-122.325,-6438.35,2644.575,-2814.4000000000005
2026-01-18 22:00:00+00:00,0.0,706.65,459.2,0.0,203.45,0.0,0.0,6021.55,2015.175,0.0,706.65,459.2,203.45,-6021.55,2015.175,-2637.075
2026-01-18 23:00:00+00:00,0.0,520.825,653.475,0.0,0.0,16.975,0.0,5617.725,2307.15,0.0,520.825,653.475,-16.975,-5617.725,2307.15,-2153.2499999999995
2026-01-19 00:00:00+00:00,0.0,570.125,641.375,0.0,0.025,0.65,0.0,5657.0,2393.475,0.0,570.125,641.375,-0.625,-5657.0,2393.475,-2052.65
2026-01-19 01:00:00+00:00,0.0,576.35,598.3,0.0,0.0,0.075,0.0,5694.35,2472.925,0.0,576.35,598.3,-0.075,-5694.35,2472.925,-2046.8500000000004
2026-01-19 02:00:00+00:00,0.0,701.3,609.225,0.0,0.0,0.0,0.0,5860.1,2492.95,0.0,701.3,609.225,0.0,-5860.1,2492.95,-2056.625000000001
2026-01-19 03:00:00+00:00,0.0,713.5,641.55,0.0,0.0,70.875,0.0,6115.175,2665.75,0.0,713.5,641.55,-70.875,-6115.175,2665.75,-2165.25
2026-01-19 04:00:00+00:00,0.0,705.4,910.925,0.0,0.0,815.5,0.0,6351.825,3049.25,0.0,705.4,910.925,-815.5,-6351.825,3049.25,-2501.75
2026-01-19 05:00:00+00:00,0.0,484.45,972.325,0.0,0.0,1519.2,0.0,6713.1,3538.65,0.0,484.45,972.325,-1519.2,-6713.1,3538.65,-3236.8750000000005
2026-01-19 06:00:00+00:00,0.0,211.35,822.125,0.0,0.0,1802.4,0.0,6996.4,3716.175,0.0,211.35,822.125,-1802.4,-6996.4,3716.175,-4049.1499999999996
2026-01-19 07:00:00+00:00,0.0,225.45,643.9,0.0,0.0,1886.95,0.0,6940.1,3656.75,0.0,225.45,643.9,-1886.95,-6940.1,3656.75,-4300.950000000001
2026-01-19 08:00:00+00:00,170.25,0.0,791.8,0.0,0.0,1552.475,0.0,6558.95,3178.925,0.0,-170.25,791.8,-1552.475,-6558.95,3178.925,-4310.95
2026-01-19 09:00:00+00:00,176.075,0.0,930.525,0.0,0.0,1620.275,0.0,6307.5,2831.025,0.0,-176.075,930.525,-1620.275,-6307.5,2831.025,-4342.299999999999
2026-01-19 10:00:00+00:00,260.025,0.0,1197.525,0.0,0.0,1740.825,0.0,6024.3,2400.2,0.0,-260.025,1197.525,-1740.825,-6024.3,2400.2,-4427.425
2026-01-19 11:00:00+00:00,157.35,0.0,1195.45,0.0,0.0,1681.35,0.0,5939.525,2218.0,0.0,-157.35,1195.45,-1681.35,-5939.525,2218.0,-4364.775
2026-01-19 12:00:00+00:00,234.625,0.0,1093.4,0.0,0.0,1680.225,0.0,6001.2,2504.325,0.0,-234.625,1093.4,-1680.225,-6001.2,2504.325,-4318.325
2026-01-19 13:00:00+00:00,150.525,0.0,862.8,0.0,0.0,1784.25,0.0,6308.15,3164.15,0.0,-150.525,862.8,-1784.25,-6308.15,3164.15,-4215.975
2026-01-19 14:00:00+00:00,369.175,0.0,446.575,0.0,0.0,2077.95,0.0,6206.925,3741.8,0.0,-369.175,446.575,-2077.95,-6206.925,3741.8,-4465.675
2026-01-19 15:00:00+00:00,456.825,0.0,560.725,0.0,0.0,1961.5,0.0,6231.85,3485.075,0.0,-456.825,560.725,-1961.5,-6231.85,3485.075,-4604.375000000001
2026-01-19 16:00:00+00:00,617.975,0.0,635.525,0.0,0.0,2089.7,0.0,6137.6,3328.025,0.0,-617.975,635.525,-2089.7,-6137.6,3328.025,-4881.725
2026-01-19 17:00:00+00:00,309.525,0.0,512.2,0.0,0.0,2048.45,0.0,6242.525,3439.975,0.0,-309.525,512.2,-2048.45,-6242.525,3439.975,-4648.324999999999
2026-01-19 18:00:00+00:00,301.75,0.0,531.85,0.0,0.0,1943.85,0.0,6170.9,3337.325,0.0,-301.75,531.85,-1943.85,-6170.9,3337.325,-4547.325
2026-01-19 19:00:00+00:00,0.0,198.975,413.5,0.0,0.0,1921.8,0.0,6272.525,3488.85,0.0,198.975,413.5,-1921.8,-6272.525,3488.85,-4092.9999999999995
2026-01-19 20:00:00+00:00,0.0,422.95,546.45,0.0,0.0,1608.45,0.0,6140.05,3129.05,0.0,422.95,546.45,-1608.45,-6140.05,3129.05,-3650.05
2026-01-19 21:00:00+00:00,0.0,562.875,476.575,0.0,0.0,1634.975,0.0,5897.325,3187.475,0.0,562.875,476.575,-1634.975,-5897.325,3187.475,-3305.3749999999995
2026-01-19 22:00:00+00:00,0.0,702.525,457.6,0.0,0.0,1564.15,0.0,5874.625,3679.6,0.0,702.525,457.6,-1564.15,-5874.625,3679.6,-2599.0499999999997
2026-01-19 23:00:00+00:00,0.0,642.675,484.575,0.0,0.0,1947.675,0.0,5705.15,3686.725,0.0,642.675,484.575,-1947.675,-5705.15,3686.725,-2838.85
2026-01-20 00:00:00+00:00,0.0,411.75,447.6,0.0,0.0,1767.775,0.0,5702.225,3892.45,0.0,411.75,447.6,-1767.775,-5702.225,3892.45,-2718.2000000000007
2026-01-20 01:00:00+00:00,0.0,581.175,424.55,0.0,0.0,1764.925,0.0,5703.675,3881.15,0.0,581.175,424.55,-1764.925,-5703.675,3881.15,-2581.725
2026-01-20 02:00:00+00:00,0.0,612.675,417.525,0.0,0.0,1898.65,0.0,5774.6,3988.7,0.0,612.675,417.525,-1898.65,-5774.6,3988.7,-2654.3500000000013
2026-01-20 03:00:00+00:00,0.0,691.25,415.725,0.0,0.0,2000.25,0.0,5856.3,4045.875,0.0,691.25,415.725,-2000.25,-5856.3,4045.875,-2703.7000000000007
2026-01-20 04:00:00+00:00,4.7,97.4,648.275,0.0,0.0,2003.425,0.0,5946.0,4129.675,0.0,92.7,648.275,-2003.425,-5946.0,4129.675,-3078.7749999999996
2026-01-20 05:00:00+00:00,71.17500000000001,73.25,357.125,0.0,0.0,1771.025,0.0,6342.825,3993.9,0.0,2.0749999999999886,357.125,-1771.025,-6342.825,3993.9,-3760.7499999999995
2026-01-20 06:00:00+00:00,0.0,46.15,297.1,0.0,0.0,1933.2,0.0,6348.925,3398.8,0.0,46.15,297.1,-1933.2,-6348.925,3398.8,-4540.075
2026-01-20 07:00:00+00:00,0.0,278.975,261.45,0.0,0.0,2071.175,0.0,6257.125,3059.675,0.0,278.975,261.45,-2071.175,-6257.125,3059.675,-4728.2
2026-01-20 08:00:00+00:00,0.0,304.725,347.075,0.0,0.0,1897.175,0.0,6252.375,2749.7,0.0,304.725,347.075,-1897.175,-6252.375,2749.7,-4748.05
2026-01-20 09:00:00+00:00,4.175,65.575,587.875,0.0,0.0,1828.9,0.0,6080.425,2618.725,0.0,61.400000000000006,587.875,-1828.9,-6080.425,2618.725,-4641.325000000001
2026-01-20 10:00:00+00:00,338.65,0.0,932.95,0.0,0.0,1764.0,0.0,5843.725,2405.35,0.0,-338.65,932.95,-1764.0,-5843.725,2405.35,-4608.075000000001
2026-01-20 11:00:00+00:00,94.3,17.475,1146.525,0.0,0.0,1630.775,0.0,5762.9,1711.6,0.0,-76.82499999999999,1146.525,-1630.775,-5762.9,1711.6,-4612.375
2026-01-20 12:00:00+00:00,74.525,0.0,1199.9,0.0,0.0,1691.6,0.0,5974.875,2039.475,0.0,-74.525,1199.9,-1691.6,-5974.875,2039.475,-4501.625
2026-01-20 13:00:00+00:00,166.925,0.0,825.9,0.0,0.0,1836.6,0.0,5923.1,2435.6,0.0,-166.925,825.9,-1836.6,-5923.1,2435.6,-4665.125
2026-01-20 14:00:00+00:00,156.5,0.0,457.725,0.0,0.0,1943.25,0.0,5927.6,2816.05,0.0,-156.5,457.725,-1943.25,-5927.6,2816.05,-4753.575
2026-01-20 15:00:00+00:00,58.675,0.0,248.625,0.0,0.0,1877.925,0.0,6163.45,2945.8,0.0,-58.675,248.625,-1877.925,-6163.45,2945.8,-4905.624999999999
2026-01-20 16:00:00+00:00,331.95,0.0,228.725,0.0,0.0,1722.375,0.0,6503.5,3241.55,0.0,-331.95,228.725,-1722.375,-6503.5,3241.55,-5087.55
2026-01-20 17:00:00+00:00,75.275,0.0,411.3,0.0,0.0,1737.4,0.0,6717.6,3199.05,0.0,-75.275,411.3,-1737.4,-6717.6,3199.05,-4919.925
2026-01-20 18:00:00+00:00,545.675,0.0,152.875,0.0,0.0,1723.25,0.0,6668.025,4119.85,0.0,-545.675,152.875,-1723.25,-6668.025,4119.85,-4664.225
2026-01-20 19:00:00+00:00,173.57500000000002,0.0,53.125,0.0,0.0,1789.7,0.0,6767.55,4316.45,0.0,-173.57500000000002,53.125,-1789.7,-6767.55,4316.45,-4361.250000000001
2026-01-20 20:00:00+00:00,22.25,0.0,342.85,0.0,0.0,1824.425,0.0,6793.5,4357.925,0.0,-22.25,342.85,-1824.425,-6793.5,4357.925,-3939.4000000000005
2026-01-20 21:00:00+00:00,6.875,98.625,439.9,0.0,0.0,1809.9,0.0,6459.65,4248.25,0.0,91.75,439.9,-1809.9,-6459.65,4248.25,-3489.6499999999996
2026-01-20 22:00:00+00:00,0.0,288.475,373.925,0.0,0.0,1773.875,0.0,6407.45,4412.475,0.0,288.475,373.925,-1773.875,-6407.45,4412.475,-3106.449999999999
2026-01-20 23:00:00+00:00,0.0,526.675,1032.725,0.0,0.0,1688.25,0.0,6497.45,4692.825,0.0,526.675,1032.725,-1688.25,-6497.45,4692.825,-1933.4750000000004
2026-01-21 00:00:00+00:00,0.0,719.95,1009.575,0.0,0.0,1566.075,0.0,6478.875,4351.975,0.0,719.95,1009.575,-1566.075,-6478.875,4351.975,-1963.4499999999998
2026-01-21 01:00:00+00:00,0.0,639.775,972.95,0.0,0.0,1225.025,0.0,6563.15,4373.475,0.0,639.775,972.95,-1225.025,-6563.15,4373.475,-1801.9749999999995
2026-01-21 02:00:00+00:00,0.0,446.675,1200.0,0.0,0.0,1300.55,0.0,6424.725,4320.95,0.0,446.675,1200.0,-1300.55,-6424.725,4320.95,-1757.6500000000005
2026-01-21 03:00:00+00:00,0.0,433.775,1184.825,0.0,0.0,1323.65,0.0,6402.5,4335.575,0.0,433.775,1184.825,-1323.65,-6402.5,4335.575,-1771.9750000000004
2026-01-21 04:00:00+00:00,0.0,362.7,1199.975,0.0,0.0,1534.65,0.0,6519.225,4596.225,0.0,362.7,1199.975,-1534.65,-6519.225,4596.225,-1894.9750000000004
2026-01-21 05:00:00+00:00,283.9,0.0,1200.0,0.0,0.0,1572.25,0.0,6790.7,4544.7,0.0,-283.9,1200.0,-1572.25,-6790.7,4544.7,-2902.1499999999996
2026-01-21 06:00:00+00:00,687.075,0.0,947.15,0.0,0.0,1524.7,0.0,6862.725,4447.925,0.0,-687.075,947.15,-1524.7,-6862.725,4447.925,-3679.425
2026-01-21 07:00:00+00:00,681.1,0.0,827.025,0.0,0.0,1533.525,0.0,6870.8,4508.6,0.0,-681.1,827.025,-1533.525,-6870.8,4508.6,-3749.7999999999993
2026-01-21 08:00:00+00:00,556.875,0.0,963.1,0.0,0.0,1880.95,0.0,6583.55,4209.875,0.0,-556.875,963.1,-1880.95,-6583.55,4209.875,-3848.3999999999996
2026-01-21 09:00:00+00:00,104.1,0.0,1046.0,0.0,0.0,1794.525,0.0,6123.4,2932.825,0.0,-104.1,1046.0,-1794.525,-6123.4,2932.825,-4043.2
2026-01-21 10:00:00+00:00,16.75,0.0,1199.425,0.0,0.0,1559.875,0.0,5853.825,2714.6,0.0,-16.75,1199.425,-1559.875,-5853.825,2714.6,-3516.4249999999997
2026-01-21 11:00:00+00:00,0.775,0.0,1200.0,0.0,0.0,1358.65,0.0,5831.825,2512.25,0.0,-0.775,1200.0,-1358.65,-5831.825,2512.25,-3479.0
2026-01-21 12:00:00+00:00,11.925,0.0,1192.15,0.0,0.0,1572.925,0.0,5983.5,2759.125,0.0,-11.925,1192.15,-1572.925,-5983.5,2759.125,-3617.075
2026-01-21 13:00:00+00:00,48.9,0.0,1152.0,0.0,0.0,1580.35,0.0,6065.8,3024.95,0.0,-48.9,1152.0,-1580.35,-6065.8,3024.95,-3518.1000000000004
2026-01-21 14:00:00+00:00,288.55,0.0,1191.7,0.0,0.0,1780.525,0.0,6569.275,3864.675,0.0,-288.55,1191.7,-1780.525,-6569.275,3864.675,-3581.9749999999995
2026-01-21 15:00:00+00:00,692.025,0.0,1018.625,0.0,0.0,1274.725,0.0,6637.525,4064.15,0.0,-692.025,1018.625,-1274.725,-6637.525,4064.15,-3521.4999999999995
2026-01-21 16:00:00+00:00,710.0500000000001,0.0,1062.25,0.0,0.0,1373.275,0.0,6828.8,4126.275,0.0,-710.0500000000001,1062.25,-1373.275,-6828.8,4126.275,-3723.6000000000004
2026-01-21 17:00:00+00:00,498.175,0.0,1141.075,0.0,0.0,1323.55,0.0,6719.225,4239.425,0.0,-498.175,1141.075,-1323.55,-6719.225,4239.425,-3160.45
2026-01-21 18:00:00+00:00,419.775,0.0,1168.775,0.0,0.0,1276.225,0.0,6649.8,4306.275,0.0,-419.775,1168.775,-1276.225,-6649.8,4306.275,-2870.75
2026-01-21 19:00:00+00:00,712.325,0.0,1135.4,0.0,0.0,605.625,0.0,6481.975,5108.6,0.0,-712.325,1135.4,-605.625,-6481.975,5108.6,-1555.9250000000002
2026-01-21 20:00:00+00:00,692.0,0.0,1199.85,0.0,0.0,96.05,0.0,6309.05,4001.575,0.0,-692.0,1199.85,-96.05,-6309.05,4001.575,-1895.6750000000002
2026-01-21 21:00:00+00:00,672.0,0.0,1173.0,0.0,0.0,41.175,0.0,5830.225,3997.45,0.0,-672.0,1173.0,-41.175,-5830.225,3997.45,-1372.9500000000007
2026-01-21 22:00:00+00:00,669.0,0.0,1199.975,0.0,0.0,19.175,0.0,5224.05,3545.975,0.0,-669.0,1199.975,-19.175,-5224.05,3545.975,-1166.275
2026-01-21 23:00:00+00:00,605.4,0.0,1200.0,0.0,0.0,120.075,0.0,4470.125,3205.95,0.0,-605.4,1200.0,-120.075,-4470.125,3205.95,-789.6500000000001
2026-01-22 00:00:00+00:00,611.25,0.0,1200.0,0.0,0.0,72.075,0.0,4514.825,3296.4,0.0,-611.25,1200.0,-72.075,-4514.825,3296.4,-701.7499999999995
2026-01-22 01:00:00+00:00,242.52499999999998,0.0,1200.0,0.0,0.0,17.75,0.0,4713.275,3218.975,0.0,-242.52499999999998,1200.0,-17.75,-4713.275,3218.975,-554.5749999999998
2026-01-22 02:00:00+00:00,490.35,0.0,1200.0,0.0,0.0,79.725,0.0,4212.975,3085.05,0.0,-490.35,1200.0,-79.725,-4212.975,3085.05,-498.0
2026-01-22 03:00:00+00:00,658.55,0.0,1186.475,0.0,0.0,91.05,0.0,4141.8,4018.425,0.0,-658.55,1186.475,-91.05,-4141.8,4018.425,313.5
2026-01-22 04:00:00+00:00,644.0,0.0,1200.0,0.0,0.0,4.975,0.0,4374.4,2905.125,0.0,-644.0,1200.0,-4.975,-4374.4,2905.125,-918.2499999999995
2026-01-22 05:00:00+00:00,502.95,0.0,1200.0,0.0,0.0,89.25,0.0,5509.725,3329.0,0.0,-502.95,1200.0,-89.25,-5509.725,3329.0,-1572.9250000000002
2026-01-22 06:00:00+00:00,407.225,0.0,1200.0,0.0,0.0,731.325,0.0,5996.25,3701.6,0.0,-407.225,1200.0,-731.325,-5996.25,3701.6,-2233.2000000000003
2026-01-22 07:00:00+00:00,381.525,0.0,1200.0,0.0,0.0,1194.9,0.0,5955.025,3796.85,0.0,-381.525,1200.0,-1194.9,-5955.025,3796.85,-2534.6
2026-01-22 08:00:00+00:00,557.225,0.0,1200.0,0.0,0.0,864.475,0.0,5862.625,3595.5,0.0,-557.225,1200.0,-864.475,-5862.625,3595.5,-2488.825
2026-01-22 09:00:00+00:00,105.95,4.175,1200.0,0.0,0.0,305.925,0.0,5183.3,1824.95,0.0,-101.775,1200.0,-305.925,-5183.3,1824.95,-2566.05
2026-01-22 10:00:00+00:00,478.17499999999995,0.0,1200.0,0.0,0.0,72.375,0.0,4776.975,1443.175,0.0,-478.17499999999995,1200.0,-72.375,-4776.975,1443.175,-2684.3500000000004
2026-01-22 11:00:00+00:00,558.575,0.0,1200.0,0.0,0.0,189.425,0.0,4636.325,1239.675,0.0,-558.575,1200.0,-189.425,-4636.325,1239.675,-2944.6499999999996
2026-01-22 12:00:00+00:00,623.85,0.0,1200.0,0.0,0.0,186.675,0.0,4565.2,1238.95,0.0,-623.85,1200.0,-186.675,-4565.2,1238.95,-2936.7749999999996
2026-01-22 13:00:00+00:00,546.55,0.0,1200.0,0.0,0.0,202.4,0.0,5120.425,1834.05,0.0,-546.55,1200.0,-202.4,-5120.425,1834.05,-2835.325
2026-01-22 14:00:00+00:00,610.775,0.0,1200.0,0.0,0.0,710.15,0.0,5739.375,2934.85,0.0,-610.775,1200.0,-710.15,-5739.375,2934.85,-2925.4500000000003
2026-01-22 15:00:00+00:00,718.9,0.0,1200.0,0.0,0.0,1193.075,0.0,5793.45,3325.275,0.0,-718.9,1200.0,-1193.075,-5793.45,3325.275,-3180.15
2026-01-22 16:00:00+00:00,709.7,0.0,1200.0,0.0,0.0,1222.325,0.0,5962.175,3484.7,0.0,-709.7,1200.0,-1222.325,-5962.175,3484.7,-3209.500000000001
2026-01-22 17:00:00+00:00,619.525,0.0,1200.0,0.0,0.0,1126.125,0.0,5955.375,3458.225,0.0,-619.525,1200.0,-1126.125,-5955.375,3458.225,-3042.7999999999997
2026-01-22 18:00:00+00:00,626.975,0.0,1200.0,0.0,0.0,787.325,0.0,6165.475,4742.6,0.0,-626.975,1200.0,-787.325,-6165.475,4742.6,-1637.1750000000002
2026-01-22 19:00:00+00:00,662.8,0.0,1200.0,0.0,0.0,264.575,0.0,6210.95,3462.125,0.0,-662.8,1200.0,-264.575,-6210.95,3462.125,-2476.2
2026-01-22 20:00:00+00:00,642.975,0.0,1200.0,0.0,0.0,106.825,0.0,5736.575,3186.55,0.0,-642.975,1200.0,-106.825,-5736.575,3186.55,-2099.825
2026-01-22 21:00:00+00:00,709.2,0.0,1200.0,0.0,0.0,47.675,0.0,5311.05,3131.9,0.0,-709.2,1200.0,-47.675,-5311.05,3131.9,-1736.025
2026-01-22 22:00:00+00:00,658.0,0.0,1199.65,0.0,0.0,44.05,0.0,4809.05,2972.4,0.0,-658.0,1199.65,-44.05,-4809.05,2972.4,-1339.0499999999997
2026-01-22 23:00:00+00:00,732.95,0.0,1175.175,0.0,0.0,35.375,0.0,3667.05,3646.675,0.0,-732.95,1175.175,-35.375,-3667.05,3646.675,386.4749999999999
2026-01-23 00:00:00+00:00,731.825,0.0,1187.45,0.0,0.0,28.725,0.0,3719.35,3794.85,0.0,-731.825,1187.45,-28.725,-3719.35,3794.85,502.4000000000001
2026-01-23 01:00:00+00:00,732.975,0.0,1200.0,0.0,0.0,120.7,0.0,3642.875,3886.3,0.0,-732.975,1200.0,-120.7,-3642.875,3886.3,589.75
2026-01-23 02:00:00+00:00,658.025,0.0,1197.525,0.0,0.0,38.75,0.0,3731.975,2919.7,0.0,-658.025,1197.525,-38.75,-3731.975,2919.7,-311.5250000000001
2026-01-23 03:00:00+00:00,618.0,0.0,1200.0,0.0,0.0,23.95,0.0,3264.925,2056.075,0.0,-618.0,1200.0,-23.95,-3264.925,2056.075,-650.8000000000002
2026-01-23 04:00:00+00:00,685.225,0.0,1200.0,0.0,0.0,31.675,0.0,3550.8,3255.075,0.0,-685.225,1200.0,-31.675,-3550.8,3255.075,187.37499999999955
2026-01-23 05:00:00+00:00,678.3,0.0,1200.0,0.0,0.0,0.125,0.0,5319.05,3232.075,0.0,-678.3,1200.0,-0.125,-5319.05,3232.075,-1565.4000000000005
2026-01-23 06:00:00+00:00,464.75,0.0,1200.0,0.0,0.0,629.85,0.0,6095.175,4587.025,0.0,-464.75,1200.0,-629.85,-6095.175,4587.025,-1402.750000000001
2026-01-23 07:00:00+00:00,684.975,0.0,1188.425,0.0,0.0,882.35,0.0,5976.425,4638.525,0.0,-684.975,1188.425,-882.35,-5976.425,4638.525,-1716.800000000001
2026-01-23 08:00:00+00:00,688.45,0.0,1184.65,0.0,0.0,1034.1,0.0,5940.775,3474.05,0.0,-688.45,1184.65,-1034.1,-5940.775,3474.05,-3004.624999999999
2026-01-23 09:00:00+00:00,75.275,5.325,1191.975,0.0,0.0,1121.4,0.0,5667.875,2585.2,0.0,-69.95,1191.975,-1121.4,-5667.875,2585.2,-3082.05
2026-01-23 10:00:00+00:00,0.0,59.45,1200.0,0.0,0.0,443.25,0.0,5400.5,1786.75,0.0,59.45,1200.0,-443.25,-5400.5,1786.75,-2797.55
2026-01-23 11:00:00+00:00,0.0,49.35,1200.0,0.0,0.0,371.325,0.0,5176.425,1124.25,0.0,49.35,1200.0,-371.325,-5176.425,1124.25,-3174.1500000000005
2026-01-23 12:00:00+00:00,2.425,41.75,1200.0,0.0,0.0,398.675,0.0,5132.95,1188.7,0.0,39.325,1200.0,-398.675,-5132.95,1188.7,-3103.5999999999995
2026-01-23 13:00:00+00:00,7.1000000000000005,0.0,1200.0,0.0,0.0,336.825,0.0,5389.475,1470.475,0.0,-7.1000000000000005,1200.0,-336.825,-5389.475,1470.475,-3062.9250000000006
2026-01-23 14:00:00+00:00,396.97499999999997,0.0,1200.0,0.0,0.0,789.7,0.0,5599.525,2464.325,0.0,-396.97499999999997,1200.0,-789.7,-5599.525,2464.325,-3121.875
