,LT_LV,LV_LT,LV_EE,EE_LV,LV_EE_net_export,LV_LT_net_export,Net Export
2026-01-06 13:00:00+00:00,0.0,506.95,0.0,490.375,-490.375,506.95,16.57499999999999
2026-01-06 14:00:00+00:00,0.0,463.0,0.0,468.75,-468.75,463.0,-5.75
2026-01-06 15:00:00+00:00,0.0,573.4,0.0,527.875,-527.875,573.4,45.52499999999998
2026-01-06 16:00:00+00:00,0.0,615.375,0.0,530.6,-530.6,615.375,84.77499999999998
2026-01-06 17:00:00+00:00,0.0,609.65,0.0,509.225,-509.225,609.65,100.42499999999995
2026-01-06 18:00:00+00:00,0.0,586.725,0.0,462.375,-462.375,586.725,124.35000000000002
2026-01-06 19:00:00+00:00,0.0,596.275,0.0,480.35,-480.35,596.275,115.92499999999995
2026-01-06 20:00:00+00:00,0.0,348.3,0.0,508.15,-508.15,348.3,-159.84999999999997
2026-01-06 21:00:00+00:00,0.0,407.375,0.0,520.825,-520.825,407.375,-113.45000000000005
2026-01-06 22:00:00+00:00,0.0,406.3,0.0,523.475,-523.475,406.3,-117.17500000000001
2026-01-06 23:00:00+00:00,0.0,503.625,0.0,524.2,-524.2,503.625,-20.575000000000045
2026-01-07 00:00:00+00:00,0.0,511.825,0.0,512.525,-512.525,511.825,-0.6999999999999886
2026-01-07 01:00:00+00:00,0.0,495.07500000000005,0.0,506.725,-506.725,495.07500000000005,-11.649999999999977
2026-01-07 02:00:00+00:00,0.0,593.05,0.0,472.875,-472.875,593.05,120.17499999999995
2026-01-07 03:00:00+00:00,0.0,583.5,0.0,484.4,-484.4,583.5,99.10000000000002
2026-01-07 04:00:00+00:00,0.0,425.925,0.0,425.9,-425.9,425.925,0.025000000000034106
2026-01-07 05:00:00+00:00,0.0,365.35,0.0,429.4,-429.4,365.35,-64.04999999999995
2026-01-07 06:00:00+00:00,0.0,397.15,0.0,441.925,-441.925,397.15,-44.775000000000034
2026-01-07 07:00:00+00:00,0.0,352.95,0.0,446.775,-446.775,352.95,-93.82499999999999
2026-01-07 08:00:00+00:00,0.0,382.075,0.0,431.3,-431.3,382.075,-49.22500000000002
2026-01-07 09:00:00+00:00,0.0,362.975,0.0,431.15,-431.15,362.975,-68.17499999999995
2026-01-07 10:00:00+00:00,0.0,468.125,0.0,447.15,-447.15,468.125,20.975000000000023
2026-01-07 11:00:00+00:00,0.0,538.3,0.0,416.25,-416.25,538.3,122.04999999999995
2026-01-07 12:00:00+00:00,0.0,631.45,0.0,448.7,-448.7,631.45,182.75000000000006
2026-01-07 13:00:00+00:00,0.0,704.5,0.0,452.625,-452.625,704.5,251.875
2026-01-07 14:00:00+00:00,0.0,683.45,0.0,478.95,-478.95,683.45,204.50000000000006
2026-01-07 15:00:00+00:00,0.0,585.925,0.0,470.75,-470.75,585.925,115.17499999999995
2026-01-07 16:00:00+00:00,0.0,595.875,0.0,438.475,-438.475,595.875,157.39999999999998
2026-01-07 17:00:00+00:00,0.0,406.425,0.0,472.1,-472.1,406.425,-65.67500000000001
2026-01-07 18:00:00+00:00,0.0,421.575,0.0,510.27500000000003,-510.27500000000003,421.575,-88.70000000000005
2026-01-07 19:00:00+00:00,0.0,394.575,0.0,515.85,-515.85,394.575,-121.27500000000003
2026-01-07 20:00:00+00:00,0.0,385.325,0.0,440.175,-440.175,385.325,-54.85000000000002
2026-01-07 21:00:00+00:00,0.0,520.825,0.0,515.875,-515.875,520.825,4.9500000000000455
2026-01-07 22:00:00+00:00,0.0,568.25,0.0,512.025,-512.025,568.25,56.22500000000002
2026-01-07 23:00:00+00:00,0.0,616.925,0.0,481.625,-481.625,616.925,135.29999999999995
2026-01-08 00:00:00+00:00,0.0,612.925,0.0,478.225,-478.225,612.925,134.69999999999993
2026-01-08 01:00:00+00:00,0.0,573.2750000000001,0.0,438.375,-438.375,573.2750000000001,134.9000000000001
2026-01-08 02:00:00+00:00,0.0,563.625,0.0,413.20000000000005,-413.20000000000005,563.625,150.42499999999995
2026-01-08 03:00:00+00:00,0.0,574.975,0.0,468.85,-468.85,574.975,106.125
2026-01-08 04:00:00+00:00,0.0,582.05,0.0,481.275,-481.275,582.05,100.77499999999998
2026-01-08 05:00:00+00:00,0.0,360.725,0.0,393.05,-393.05,360.725,-32.32499999999999
2026-01-08 06:00:00+00:00,0.0,411.85,0.0,379.45,-379.45,411.85,32.400000000000034
2026-01-08 07:00:00+00:00,0.0,497.175,0.0,388.925,-388.925,497.175,108.25
2026-01-08 08:00:00+00:00,0.0,527.25,0.0,448.775,-448.775,527.25,78.47500000000002
2026-01-08 09:00:00+00:00,0.0,497.825,0.0,435.575,-435.575,497.825,62.25
2026-01-08 10:00:00+00:00,0.0,549.225,0.0,450.175,-450.175,549.225,99.05000000000001
2026-01-08 11:00:00+00:00,0.0,541.175,0.0,458.9,-458.9,541.175,82.27499999999998
2026-01-08 12:00:00+00:00,0.0,556.4,0.0,519.9,-519.9,556.4,36.5
2026-01-08 13:00:00+00:00,0.0,616.25,0.0,522.55,-522.55,616.25,93.70000000000005
2026-01-08 14:00:00+00:00,0.0,613.375,0.0,523.075,-523.075,613.375,90.29999999999995
2026-01-08 15:00:00+00:00,0.0,529.275,0.0,486.85,-486.85,529.275,42.424999999999955
2026-01-08 16:00:00+00:00,0.0,377.25,0.0,478.375,-478.375,377.25,-101.125
2026-01-08 17:00:00+00:00,0.0,369.025,0.0,518.65,-518.65,369.025,-149.625
2026-01-08 18:00:00+00:00,0.0,338.625,0.0,518.0,-518.0,338.625,-179.375
2026-01-08 19:00:00+00:00,0.0,323.65,0.0,471.75,-471.75,323.65,-148.10000000000002
2026-01-08 20:00:00+00:00,0.0,46.775,0.0,512.875,-512.875,46.775,-466.1
2026-01-08 21:00:00+00:00,0.0,140.525,0.0,514.0,-514.0,140.525,-373.475
2026-01-08 22:00:00+00:00,0.0,234.6,0.0,510.0,-510.0,234.6,-275.4
2026-01-08 23:00:00+00:00,0.0,333.05,0.0,602.0,-602.0,333.05,-268.95
2026-01-09 00:00:00+00:00,0.0,306.025,0.0,563.725,-563.725,306.025,-257.70000000000005
2026-01-09 01:00:00+00:00,0.0,211.52499999999998,0.0,449.7,-449.7,211.52499999999998,-238.175
2026-01-09 02:00:00+00:00,0.0,309.675,0.0,320.075,-320.075,309.675,-10.399999999999977
2026-01-09 03:00:00+00:00,0.0,278.825,0.0,344.35,-344.35,278.825,-65.52500000000003
2026-01-09 04:00:00+00:00,0.0,258.025,0.0,362.925,-362.925,258.025,-104.90000000000003
2026-01-09 05:00:00+00:00,0.0,174.375,0.0,224.95,-224.95,174.375,-50.57499999999999
2026-01-09 06:00:00+00:00,0.0,166.925,0.0,49.1,-49.1,166.925,117.82500000000002
2026-01-09 07:00:00+00:00,0.0,204.825,0.0,36.95,-36.95,204.825,167.875
2026-01-09 08:00:00+00:00,0.0,156.2,0.0,38.475,-38.475,156.2,117.725
2026-01-09 09:00:00+00:00,3.825,51.7,62.2,11.225,50.975,47.875,98.85
2026-01-09 10:00:00+00:00,105.52499999999999,0.0,244.6,0.0,244.6,-105.52499999999999,139.075
2026-01-09 11:00:00+00:00,118.95,0.0,274.375,0.0,274.375,-118.95,155.425
2026-01-09 12:00:00+00:00,12.975,6.275,93.0,0.0,93.0,-6.699999999999999,86.3
2026-01-09 13:00:00+00:00,48.4,0.0,0.0,30.45,-30.45,-48.4,-78.85
2026-01-09 14:00:00+00:00,0.0,42.4,0.0,217.3,-217.3,42.4,-174.9
2026-01-09 15:00:00+00:00,0.0,358.2,0.0,524.225,-524.225,358.2,-166.02500000000003
2026-01-09 16:00:00+00:00,0.0,254.55,0.0,409.8,-409.8,254.55,-155.25
2026-01-09 17:00:00+00:00,0.0,174.75,0.0,484.65,-484.65,174.75,-309.9
2026-01-09 18:00:00+00:00,0.0,73.72500000000001,0.0,353.975,-353.975,73.72500000000001,-280.25
2026-01-09 19:00:00+00:00,0.0,367.575,0.0,552.675,-552.675,367.575,-185.09999999999997
2026-01-09 20:00:00+00:00,0.425,39.9,0.0,403.65,-403.65,39.475,-364.17499999999995
2026-01-09 21:00:00+00:00,0.0,216.475,0.0,510.25,-510.25,216.475,-293.775
2026-01-09 22:00:00+00:00,0.0,215.25,0.0,451.675,-451.675,215.25,-236.425
2026-01-09 23:00:00+00:00,0.0,336.65,0.0,543.8,-543.8,336.65,-207.14999999999998
2026-01-10 00:00:00+00:00,0.0,378.65,0.0,587.975,-587.975,378.65,-209.32500000000005
2026-01-10 01:00:00+00:00,0.0,382.375,0.0,593.125,-593.125,382.375,-210.75
2026-01-10 02:00:00+00:00,0.0,399.4,0.0,600.0,-600.0,399.4,-200.60000000000002
2026-01-10 03:00:00+00:00,0.0,373.225,0.0,588.775,-588.775,373.225,-215.54999999999995
2026-01-10 04:00:00+00:00,0.0,337.125,0.0,593.4,-593.4,337.125,-256.275
2026-01-10 05:00:00+00:00,0.0,374.2,0.0,597.975,-597.975,374.2,-223.77500000000003
2026-01-10 06:00:00+00:00,0.0,344.325,0.0,593.3,-593.3,344.325,-248.97499999999997
2026-01-10 07:00:00+00:00,0.0,337.6,0.0,602.0,-602.0,337.6,-264.4
2026-01-10 08:00:00+00:00,0.0,539.875,0.0,599.3,-599.3,539.875,-59.424999999999955
2026-01-10 09:00:00+00:00,0.0,578.0,0.0,557.45,-557.45,578.0,20.549999999999955
2026-01-10 10:00:00+00:00,0.0,634.325,0.0,593.55,-593.55,634.325,40.77500000000009
2026-01-10 11:00:00+00:00,0.0,682.75,0.0,588.625,-588.625,682.75,94.125
2026-01-10 12:00:00+00:00,0.0,683.4,0.0,585.625,-585.625,683.4,97.77499999999998
2026-01-10 13:00:00+00:00,0.0,696.45,0.0,602.0,-602.0,696.45,94.45000000000005
2026-01-10 14:00:00+00:00,0.0,696.1500000000001,0.0,601.75,-601.75,696.1500000000001,94.40000000000009
2026-01-10 15:00:00+00:00,0.0,620.275,0.0,528.825,-528.825,620.275,91.44999999999993
2026-01-10 16:00:00+00:00,0.0,572.975,0.0,487.85,-487.85,572.975,85.125
2026-01-10 17:00:00+00:00,0.0,620.375,0.0,486.75,-486.75,620.375,133.625
2026-01-10 18:00:00+00:00,0.0,698.825,0.0,554.325,-554.325,698.825,144.5
2026-01-10 19:00:00+00:00,0.0,677.2,0.0,577.225,-577.225,677.2,99.97500000000002
2026-01-10 20:00:00+00:00,0.0,353.075,0.0,578.225,-578.225,353.075,-225.15000000000003
2026-01-10 21:00:00+00:00,0.0,345.375,0.0,560.025,-560.025,345.375,-214.64999999999998
2026-01-10 22:00:00+00:00,0.0,364.05,0.0,549.2750000000001,-549.2750000000001,364.05,-185.22500000000008
2026-01-10 23:00:00+00:00,0.0,402.175,0.0,482.275,-482.275,402.175,-80.09999999999997
2026-01-11 00:00:00+00:00,0.0,526.85,0.0,569.225,-569.225,526.85,-42.375
2026-01-11 01:00:00+00:00,0.0,577.875,0.0,611.125,-611.125,577.875,-33.25
2026-01-11 02:00:00+00:00,0.0,554.325,0.0,603.925,-603.925,554.325,-49.59999999999991
2026-01-11 03:00:00+00:00,0.0,550.3000000000001,0.0,607.1,-607.1,550.3000000000001,-56.799999999999955
2026-01-11 04:00:00+00:00,0.0,459.20000000000005,0.0,567.1,-567.1,459.20000000000005,-107.89999999999998
2026-01-11 05:00:00+00:00,0.0,562.2,0.0,466.25,-466.25,562.2,95.95000000000005
2026-01-11 06:00:00+00:00,0.0,524.5250000000001,0.0,432.85,-432.85,524.5250000000001,91.67500000000007
2026-01-11 07:00:00+00:00,0.0,593.075,0.0,437.175,-437.175,593.075,155.90000000000003
2026-01-11 08:00:00+00:00,0.0,621.775,0.0,419.25,-419.25,621.775,202.52499999999998
2026-01-11 09:00:00+00:00,0.0,560.825,0.0,377.675,-377.675,560.825,183.15000000000003
2026-01-11 10:00:00+00:00,0.0,599.75,0.0,403.95,-403.95,599.75,195.8
2026-01-11 11:00:00+00:00,0.0,607.1,0.0,404.525,-404.525,607.1,202.57500000000005
2026-01-11 12:00:00+00:00,0.0,605.325,0.0,396.85,-396.85,605.325,208.47500000000002
2026-01-11 13:00:00+00:00,0.0,596.95,0.0,440.5,-440.5,596.95,156.45000000000005
2026-01-11 14:00:00+00:00,0.0,593.975,0.0,415.625,-415.625,593.975,178.35000000000002
2026-01-11 15:00:00+00:00,0.0,600.45,0.0,447.65,-447.65,600.45,152.80000000000007
2026-01-11 16:00:00+00:00,0.0,568.85,0.0,348.625,-348.625,568.85,220.22500000000002
2026-01-11 17:00:00+00:00,0.0,583.125,0.0,346.925,-346.925,583.125,236.2
2026-01-11 18:00:00+00:00,0.0,570.0,0.0,386.925,-386.925,570.0,183.075
2026-01-11 19:00:00+00:00,0.0,649.325,0.0,500.0,-500.0,649.325,149.32500000000005
2026-01-11 20:00:00+00:00,0.0,622.525,0.0,457.325,-457.325,622.525,165.2
2026-01-11 21:00:00+00:00,0.0,697.825,0.0,466.725,-466.725,697.825,231.10000000000002
2026-01-11 22:00:00+00:00,0.0,697.5,0.0,427.75,-427.75,697.5,269.75
2026-01-11 23:00:00+00:00,0.0,464.95,0.0,530.275,-530.275,464.95,-65.32499999999999
2026-01-12 00:00:00+00:00,0.0,449.525,0.0,513.2,-513.2,449.525,-63.67500000000007
2026-01-12 01:00:00+00:00,0.0,461.2,0.0,513.15,-513.15,461.2,-51.94999999999999
2026-01-12 02:00:00+00:00,0.0,564.7,0.0,569.425,-569.425,564.7,-4.724999999999909
2026-01-12 03:00:00+00:00,0.0,629.875,0.0,581.0,-581.0,629.875,48.875
2026-01-12 04:00:00+00:00,0.0,445.975,0.0,488.54999999999995,-488.54999999999995,445.975,-42.57499999999993
2026-01-12 05:00:00+00:00,0.0,508.725,0.0,486.45,-486.45,508.725,22.275000000000034
2026-01-12 06:00:00+00:00,0.0,475.575,0.0,527.4250000000001,-527.4250000000001,475.575,-51.85000000000008
2026-01-12 07:00:00+00:00,0.0,448.40000000000003,0.0,507.75,-507.75,448.40000000000003,-59.349999999999966
2026-01-12 08:00:00+00:00,0.0,456.65,0.0,508.6,-508.6,456.65,-51.950000000000045
2026-01-12 09:00:00+00:00,0.0,463.95,0.0,498.05,-498.05,463.95,-34.10000000000002
2026-01-12 10:00:00+00:00,0.0,473.675,0.0,529.475,-529.475,473.675,-55.80000000000001
2026-01-12 11:00:00+00:00,0.0,469.275,0.0,541.525,-541.525,469.275,-72.25
2026-01-12 12:00:00+00:00,0.0,606.425,0.0,562.425,-562.425,606.425,44.0
