,FR_CH,CH_FR,CH_AT,AT_CH,CH_DE_LU,DE_LU_CH,CH_IT_NORD,IT_NORD_CH,CH_AT_net_export,CH_DE_LU_net_export,CH_FR_net_export,CH_IT_NORD_net_export,Net Export
2026-01-01 12:00:00+00:00,3200.0,0.0,0.0,750.0,0.0,800.0,1124.0,432.0,-750.0,-800.0,-3200.0,692.0,-4058.0
2026-01-01 13:00:00+00:00,3200.0,0.0,0.0,750.0,0.0,800.0,1166.0,454.5,-750.0,-800.0,-3200.0,711.5,-4038.5
2026-01-01 14:00:00+00:00,3200.0,0.0,0.0,850.0,0.0,800.0,1274.0,481.5,-850.0,-800.0,-3200.0,792.5,-4057.5
2026-01-01 15:00:00+00:00,3200.0,0.0,23.0,873.0,0.0,800.0,1519.0,480.75,-850.0,-800.0,-3200.0,1038.25,-3811.75
2026-01-01 16:00:00+00:00,3200.0,0.0,35.0,885.0,0.0,800.0,1594.0,440.0,-850.0,-800.0,-3200.0,1154.0,-3696.0
2026-01-01 17:00:00+00:00,3200.0,0.0,89.0,939.0,0.0,800.0,1638.0,440.0,-850.0,-800.0,-3200.0,1198.0,-3652.0
2026-01-01 18:00:00+00:00,3200.0,0.0,0.0,850.0,0.0,800.0,1638.0,440.0,-850.0,-800.0,-3200.0,1198.0,-3652.0
2026-01-01 19:00:00+00:00,3200.0,0.0,0.0,850.0,0.0,800.0,1628.0,450.5,-850.0,-800.0,-3200.0,1177.5,-3672.5
2026-01-01 20:00:00+00:00,3200.0,0.0,0.0,850.0,0.0,800.0,1542.0,464.5,-850.0,-800.0,-3200.0,1077.5,-3772.5
2026-01-01 21:00:00+00:00,3200.0,0.0,0.0,850.0,0.0,800.0,1204.0,591.5,-850.0,-800.0,-3200.0,612.5,-4237.5
2026-01-01 22:00:00+00:00,3200.0,0.0,0.0,850.0,0.0,800.0,1090.0,796.0,-850.0,-800.0,-3200.0,294.0,-4556.0
2026-01-01 23:00:00+00:00,3200.0,0.0,0.0,1000.0,0.0,799.983,1105.0,192.5,-1000.0,-799.983,-3200.0,912.5,-4087.483
2026-01-02 00:00:00+00:00,3200.0,0.0,1.175,1000.425,0.0,800.0,716.0,401.0,-999.25,-800.0,-3200.0,315.0,-4684.25
2026-01-02 01:00:00+00:00,3200.0,0.0,0.0,1000.0,0.0,799.973,675.0,676.0,-1000.0,-799.973,-3200.0,-1.0,-5000.973
2026-01-02 02:00:00+00:00,3200.0,0.0,0.0,1000.0,0.0,799.965,739.0,783.25,-1000.0,-799.965,-3200.0,-44.25,-5044.215
2026-01-02 03:00:00+00:00,3200.0,0.0,0.525,1000.0,0.0,800.0,705.0,758.5,-999.475,-800.0,-3200.0,-53.5,-5052.975
2026-01-02 04:00:00+00:00,3200.0,0.0,7.824999999999999,1007.5,0.0,797.971,755.0,428.25,-999.675,-797.971,-3200.0,326.75,-4670.896
2026-01-02 05:00:00+00:00,3200.0,0.0,147.5,999.2,0.0,799.851,1418.0,228.5,-851.7,-799.851,-3200.0,1189.5,-3662.0509999999995
2026-01-02 06:00:00+00:00,3200.0,0.0,107.7,1006.475,0.0,794.85,1785.0,122.0,-898.775,-794.85,-3200.0,1663.0,-3230.625
2026-01-02 07:00:00+00:00,3200.0,0.0,2.0,1002.0,0.0,799.988,1860.0,165.0,-1000.0,-799.988,-3200.0,1695.0,-3304.9880000000003
2026-01-02 08:00:00+00:00,3200.0,0.0,5.15,1000.0,0.0,775.991,1771.0,165.0,-994.85,-775.991,-3200.0,1606.0,-3364.8410000000003
2026-01-02 09:00:00+00:00,3200.0,26.4,16.85,1006.975,0.0,800.0,1156.0,90.0,-990.125,-800.0,-3173.6,1066.0,-3897.7250000000004
2026-01-02 10:00:00+00:00,3200.0,0.0,10.95,1002.125,0.0,793.325,1203.0,290.0,-991.175,-793.325,-3200.0,913.0,-4071.5
2026-01-02 11:00:00+00:00,3200.0,165.6,50.875,1004.0,0.0,778.948,826.0,290.0,-953.125,-778.948,-3034.4,536.0,-4230.473
2026-01-02 12:00:00+00:00,3217.0,17.0,257.075,999.3,0.0,799.984,811.0,441.0,-742.2249999999999,-799.984,-3200.0,370.0,-4372.209
2026-01-02 13:00:00+00:00,3201.0,1.0,109.125,1003.325,0.0,778.025,959.0,147.0,-894.2,-778.025,-3200.0,812.0,-4060.2250000000004
2026-01-02 14:00:00+00:00,3200.0,0.0,90.05,1039.725,0.0,792.381,1193.0,82.25,-949.675,-792.381,-3200.0,1110.75,-3831.3060000000005
2026-01-02 15:00:00+00:00,3202.0,2.0,20.8,1020.8,0.0,790.5450000000001,1691.0,21.0,-1000.0,-790.5450000000001,-3200.0,1670.0,-3320.545
2026-01-02 16:00:00+00:00,3203.0,3.0,15.875,1011.7,0.0,795.5,2286.0,104.0,-995.825,-795.5,-3200.0,2182.0,-2809.325
2026-01-02 17:00:00+00:00,3204.0,3.0,46.175,1043.65,0.0,796.626,2218.0,197.0,-997.4750000000001,-796.626,-3201.0,2021.0,-2974.1010000000006
2026-01-02 18:00:00+00:00,3203.0,3.0,49.725,1048.2,0.0,798.472,2406.0,312.0,-998.475,-798.472,-3200.0,2094.0,-2902.947
2026-01-02 19:00:00+00:00,3203.0,3.0,26.525,1024.7,0.0,793.996,2069.0,320.0,-998.1750000000001,-793.996,-3200.0,1749.0,-3243.1710000000003
2026-01-02 20:00:00+00:00,3202.0,2.0,0.7,1000.0,0.0,797.725,1816.0,231.5,-999.3,-797.725,-3200.0,1584.5,-3412.5249999999996
2026-01-02 21:00:00+00:00,3200.0,0.0,8.625,1004.35,0.0,798.5,1302.0,415.5,-995.725,-798.5,-3200.0,886.5,-4107.725
2026-01-02 22:00:00+00:00,3200.0,0.1,1.625,1000.0,0.0,793.3820000000001,949.0,258.5,-998.375,-793.3820000000001,-3199.9,690.5,-4301.157
2026-01-02 23:00:00+00:00,3200.0,216.8,9.775,1000.0,0.0,792.404,1072.25,677.0,-990.225,-792.404,-2983.2,395.25,-4370.579
2026-01-03 00:00:00+00:00,3200.0,261.7,16.025,1000.0,0.0,799.0250000000001,788.0,931.0,-983.975,-799.0250000000001,-2938.3,-143.0,-4864.3
2026-01-03 01:00:00+00:00,3200.0,168.1,18.2,1009.9,0.0,788.825,656.0,686.0,-991.6999999999999,-788.825,-3031.9,-30.0,-4842.425
2026-01-03 02:00:00+00:00,3200.0,50.5,10.275,1000.675,0.0,792.825,647.0,627.0,-990.4,-792.825,-3149.5,20.0,-4912.725
2026-01-03 03:00:00+00:00,3203.0,7.0,4.225,1000.0,0.0,753.119,865.0,602.0,-995.775,-753.119,-3196.0,263.0,-4681.894
2026-01-03 04:00:00+00:00,3204.0,4.0,13.149999999999999,1013.125,0.0,799.978,879.0,652.0,-999.975,-799.978,-3200.0,227.0,-4772.9529999999995
2026-01-03 05:00:00+00:00,3200.0,0.0,5.55,1003.75,0.0,797.468,1097.0,20.75,-998.2,-797.468,-3200.0,1076.25,-3919.4179999999997
2026-01-03 06:00:00+00:00,3200.0,0.0,23.625,1005.45,0.0,746.114,1524.0,10.5,-981.825,-746.114,-3200.0,1513.5,-3414.4390000000003
2026-01-03 07:00:00+00:00,3209.0,10.0,1.8,1000.0,0.0,799.964,1641.0,45.0,-998.2,-799.964,-3199.0,1596.0,-3401.1640000000007
2026-01-03 08:00:00+00:00,3200.0,17.3,11.05,1003.0,0.0,655.906,1457.0,33.0,-991.95,-655.906,-3182.7,1424.0,-3406.5559999999996
2026-01-03 09:00:00+00:00,3217.6,19.6,38.8,1008.025,0.0,729.45,1546.0,472.0,-969.225,-729.45,-3198.0,1074.0,-3822.675
2026-01-03 10:00:00+00:00,3219.0,19.0,33.3,1022.3,0.0,896.5,1221.75,540.0,-989.0,-896.5,-3200.0,681.75,-4403.75
2026-01-03 11:00:00+00:00,3203.0,3.0,2.95,993.975,0.0,752.274,1130.0,822.0,-991.025,-752.274,-3200.0,308.0,-4635.299
2026-01-03 12:00:00+00:00,3238.2,38.2,13.5,1003.4,0.0,712.771,1209.0,944.0,-989.9,-712.771,-3200.0,265.0,-4637.671
2026-01-03 13:00:00+00:00,3255.1,55.1,188.7,1170.0,0.0,783.453,1309.0,791.0,-981.3,-783.453,-3200.0,518.0,-4446.753
2026-01-03 14:00:00+00:00,3400.0,200.0,399.0,1082.6,0.0,795.75,1713.5,572.0,-683.5999999999999,-795.75,-3200.0,1141.5,-3537.8500000000004
2026-01-03 15:00:00+00:00,3200.0,0.0,40.0,1039.1,0.0,799.974,1769.0,371.75,-999.0999999999999,-799.974,-3200.0,1397.25,-3601.8240000000005
2026-01-03 16:00:00+00:00,3203.1,32.3,0.0,1000.0,0.0,797.992,2191.0,60.5,-1000.0,-797.992,-3170.7999999999997,2130.5,-2838.2919999999995
2026-01-03 17:00:00+00:00,3233.0,35.0,42.0,1041.6,0.0,799.962,2288.0,70.5,-999.5999999999999,-799.962,-3198.0,2217.5,-2780.062
2026-01-03 18:00:00+00:00,3222.1,22.1,140.8,1140.1499999999999,0.0,800.0,2572.0,0.0,-999.3499999999999,-800.0,-3200.0,2572.0,-2427.3500000000004
2026-01-03 19:00:00+00:00,3203.0,3.0,346.6,1206.15,0.0,799.978,2082.0,74.5,-859.5500000000001,-799.978,-3200.0,2007.5,-2852.0280000000002
2026-01-03 20:00:00+00:00,3200.0,0.0,145.5,1143.025,0.0,794.25,1777.0,582.0,-997.5250000000001,-794.25,-3200.0,1195.0,-3796.7749999999996
2026-01-03 21:00:00+00:00,3248.4,202.4,177.9,1176.3,0.0,622.002,1293.0,607.0,-998.4,-622.002,-3046.0,686.0,-3980.402
2026-01-03 22:00:00+00:00,3209.6,9.6,0.0,1000.0,0.0,800.0,1170.25,582.0,-1000.0,-800.0,-3200.0,588.25,-4411.75
2026-01-03 23:00:00+00:00,3200.0,5.0,0.0,650.0,0.0,776.025,1023.0,768.0,-650.0,-776.025,-3195.0,255.0,-4366.025
2026-01-04 00:00:00+00:00,3200.0,1.25,0.0,650.0,0.0,792.375,1015.0,759.0,-650.0,-792.375,-3198.75,256.0,-4385.125
2026-01-04 01:00:00+00:00,3200.0,2.5,4.075,650.0,0.0,797.5,1033.0,751.75,-645.925,-797.5,-3197.5,281.25,-4359.675
2026-01-04 02:00:00+00:00,3200.0,0.5,1.125,650.0,0.0,794.375,845.0,829.25,-648.875,-794.375,-3199.5,15.75,-4627.0
2026-01-04 03:00:00+00:00,3200.0,0.0,0.0,650.0,0.0,800.0,882.0,786.0,-650.0,-800.0,-3200.0,96.0,-4554.0
2026-01-04 04:00:00+00:00,3200.0,0.0,0.0,650.0,0.0,800.0,947.0,862.5,-650.0,-800.0,-3200.0,84.5,-4565.5
2026-01-04 05:00:00+00:00,3200.0,0.0,5.8,650.0,0.0,800.0,947.0,477.0,-644.2,-800.0,-3200.0,470.0,-4174.2
2026-01-04 06:00:00+00:00,3200.0,0.0,7.5,650.0,0.0,790.0,1392.0,362.0,-642.5,-790.0,-3200.0,1030.0,-3602.5
2026-01-04 07:00:00+00:00,3200.0,0.0,0.0,650.0,0.0,800.0,1383.0,524.0,-650.0,-800.0,-3200.0,859.0,-3791.0
2026-01-04 08:00:00+00:00,3200.0,0.0,0.0,650.0,0.0,797.75,1365.0,568.25,-650.0,-797.75,-3200.0,796.75,-3851.0
2026-01-04 09:00:00+00:00,3200.0,0.0,3.6,650.95,0.0,789.25,1343.0,428.5,-647.35,-789.25,-3200.0,914.5,-3722.1000000000004
2026-01-04 10:00:00+00:00,3200.0,0.0,10.475,660.475,0.0,800.0,1447.0,200.0,-650.0,-800.0,-3200.0,1247.0,-3403.0
2026-01-04 11:00:00+00:00,3154.9,30.0,3.575,653.575,0.0,799.3,1555.0,522.0,-650.0,-799.3,-3124.9,1033.0,-3541.2
2026-01-04 12:00:00+00:00,3200.0,0.0,5.2,650.2,0.0,799.8,1372.0,460.0,-645.0,-799.8,-3200.0,912.0,-3732.8
2026-01-04 13:00:00+00:00,3200.0,0.0,5.875,655.875,0.0,800.0,1329.0,609.0,-650.0,-800.0,-3200.0,720.0,-3930.0
2026-01-04 14:00:00+00:00,3200.0,0.0,123.0,767.85,4.0,797.4,1164.0,497.0,-644.85,-793.4,-3200.0,667.0,-3971.25
2026-01-04 15:00:00+00:00,3200.0,0.0,388.0,466.97499999999997,4.0,794.6,929.0,763.0,-78.97499999999997,-790.6,-3200.0,166.0,-3903.575
2026-01-04 16:00:00+00:00,3203.0,23.0,337.625,432.225,0.0,671.425,1518.0,166.75,-94.60000000000002,-671.425,-3180.0,1351.25,-2594.775
2026-01-04 17:00:00+00:00,3204.2,201.7,284.0,286.85,0.25,194.1,1493.0,186.0,-2.8500000000000227,-193.85,-3002.5,1307.0,-1892.1999999999998
2026-01-04 18:00:00+00:00,3120.0,566.4,387.25,483.025,0.0,456.2,1544.0,283.75,-95.77499999999998,-456.2,-2553.6,1260.25,-1845.3249999999998
2026-01-04 19:00:00+00:00,2958.7,230.0,247.25,617.5,0.0,683.5,1680.0,475.25,-370.25,-683.5,-2728.7,1204.75,-2577.7
2026-01-04 20:00:00+00:00,3055.8,81.6,42.0,690.9,0.0,736.3,1565.0,766.75,-648.9,-736.3,-2974.2000000000003,798.25,-3561.1499999999996
2026-01-04 21:00:00+00:00,3109.1,166.7,42.0,610.125,0.0,830.125,1214.0,993.0,-568.125,-830.125,-2942.4,221.0,-4119.65
2026-01-04 22:00:00+00:00,3200.0,0.0,42.0,692.0,0.0,845.75,1185.0,911.0,-650.0,-845.75,-3200.0,274.0,-4421.75
2026-01-04 23:00:00+00:00,3200.0,1.15,84.7,406.9,0.0,1137.1,483.25,420.0,-322.2,-1137.1,-3198.85,63.25,-4594.9
2026-01-05 00:00:00+00:00,3196.0,49.8,112.725,403.9,0.0,1059.925,311.25,526.0,-291.17499999999995,-1059.925,-3146.2,-214.75,-4712.049999999999
2026-01-05 01:00:00+00:00,3199.7,110.5,128.425,400.0,0.0,1040.725,203.0,606.0,-271.575,-1040.725,-3089.2,-403.0,-4804.5
2026-01-05 02:00:00+00:00,3181.5,231.5,7.05,400.5,0.0,1082.35,258.0,446.0,-393.45,-1082.35,-2950.0,-188.0,-4613.8
2026-01-05 03:00:00+00:00,3206.1,6.5,156.55,405.4,0.0,1018.45,203.0,402.0,-248.84999999999997,-1018.45,-3199.6,-199.0,-4665.9
2026-01-05 04:00:00+00:00,3178.6,143.4,0.0,385.675,0.0,951.55,344.25,399.0,-385.675,-951.55,-3035.2,-54.75,-4427.174999999999
2026-01-05 05:00:00+00:00,3062.1,123.75,665.2,385.525,0.175,764.2,216.75,916.0,279.67500000000007,-764.0250000000001,-2938.35,-699.25,-4121.95
2026-01-05 06:00:00+00:00,1829.1,638.4,933.0,242.05,1149.75,259.2,293.0,919.5,690.95,890.55,-1190.6999999999998,-626.5,-235.69999999999982
2026-01-05 07:00:00+00:00,1297.1,1094.4,1191.1,6.1,2086.25,151.4,173.0,1386.0,1185.0,1934.85,-202.69999999999982,-1213.0,1704.15
2026-01-05 08:00:00+00:00,1179.0,1779.0,1044.8249999999998,460.975,1415.35,185.825,163.0,1247.0,583.8499999999998,1229.5249999999999,600.0,-1084.0,1329.3749999999995
2026-01-05 09:00:00+00:00,1707.0,2405.0,878.125,88.55,1151.575,103.375,509.0,1550.0,789.575,1048.2,698.0,-1041.0,1494.775
2026-01-05 10:00:00+00:00,3085.0,1778.4,1097.875,195.2,2852.975,355.975,535.0,1511.0,902.675,2497.0,-1306.6,-976.0,1117.0750000000003
2026-01-05 11:00:00+00:00,2686.5,1366.75,867.3,72.425,2626.175,63.1,271.0,1550.0,794.875,2563.0750000000003,-1319.75,-1279.0,759.2000000000003
2026-01-05 12:00:00+00:00,2959.8,427.4,979.8,69.0,3306.0,12.0,311.0,1779.0,910.8,3294.0,-2532.4,-1468.0,204.4000000000001
2026-01-05 13:00:00+00:00,3211.0,49.1,984.0,3.0,4000.575,12.0,613.0,1863.0,981.0,3988.575,-3161.9,-1250.0,557.6749999999997
2026-01-05 14:00:00+00:00,2611.6,835.0,1058.0,3.0,4000.0,0.0,257.0,1552.0,1055.0,4000.0,-1776.6,-1295.0,1983.4
2026-01-05 15:00:00+00:00,2368.6,863.4,1058.0,3.0,4000.0,0.0,169.0,1258.0,1055.0,4000.0,-1505.1999999999998,-1089.0,2460.8
2026-01-05 16:00:00+00:00,1327.7,1720.1,1199.1,3.0,1325.225,0.0,386.0,1030.0,1196.1,1325.225,392.39999999999986,-644.0,2269.7249999999995
2026-01-05 17:00:00+00:00,1481.2,1074.5,1093.0,7.85,2387.3,0.0,181.0,1693.0,1085.15,2387.3,-406.70000000000005,-1512.0,1553.75
2026-01-05 18:00:00+00:00,1382.7,1068.7,1084.2,6.15,2290.4249999999997,30.6,306.0,1831.0,1078.05,2259.825,-314.0,-1525.0,1498.875
2026-01-05 19:00:00+00:00,1446.0,1723.3,1210.85,16.0,693.0,193.6,348.0,606.5,1194.85,499.4,277.29999999999995,-258.5,1713.05
2026-01-05 20:00:00+00:00,2274.9,900.1,897.675,128.3,1172.525,139.525,288.0,539.0,769.375,1033.0,-1374.8000000000002,-251.0,176.57499999999982
2026-01-05 21:00:00+00:00,2757.3,1473.5,267.2,492.825,762.675,229.5,505.0,510.0,-225.625,533.175,-1283.8000000000002,-5.0,-981.2500000000002
2026-01-05 22:00:00+00:00,2370.7,2057.55,100.0,497.375,0.0,1981.8,752.5,757.0,-397.375,-1981.8,-313.14999999999964,-4.5,-2696.825
2026-01-05 23:00:00+00:00,2767.0,409.9,25.7,400.825,0.0,1268.0500000000002,616.75,459.0,-375.125,-1268.0500000000002,-2357.1,157.75,-3842.525
2026-01-06 00:00:00+00:00,2732.0,69.0,4.175000000000001,370.95,0.0,1081.325,540.0,609.0,-366.775,-1081.325,-2663.0,-69.0,-4180.1
2026-01-06 01:00:00+00:00,2767.0,2.0,4.5,375.125,0.0,1017.9,838.5,558.0,-370.625,-1017.9,-2765.0,280.5,-3873.0249999999996
2026-01-06 02:00:00+00:00,2767.0,44.2,0.0,383.2,0.0,804.975,1035.0,848.0,-383.2,-804.975,-2722.8,187.0,-3723.9750000000004
2026-01-06 03:00:00+00:00,2734.6,0.0,0.0,396.425,0.2,584.675,1016.75,733.0,-396.425,-584.4749999999999,-2734.6,283.75,-3431.75
2026-01-06 04:00:00+00:00,2487.0,67.5,0.0,389.45,465.9,22.0,983.5,1199.0,-389.45,443.9,-2419.5,-215.5,-2580.55
2026-01-06 05:00:00+00:00,2141.6,331.5,216.825,387.9,2200.725,19.0,194.75,1912.0,-171.075,2181.725,-1810.1,-1717.25,-1516.7
2026-01-06 06:00:00+00:00,1177.0,935.5,684.7,65.7,2864.95,10.025,183.0,2092.0,619.0,2854.9249999999997,-241.5,-1909.0,1323.4249999999997
2026-01-06 07:00:00+00:00,885.0,931.3,704.6,701.475,3920.275,0.0,83.0,1993.0,3.125,3920.275,46.299999999999955,-1910.0,2059.7
2026-01-06 08:00:00+00:00,743.0,1726.35,1602.15,402.15,1485.2,1.2,133.0,2043.0,1200.0,1484.0,983.3499999999999,-1910.0,1757.35
2026-01-06 09:00:00+00:00,1017.0,1100.3,656.8249999999999,993.65,3162.05,0.0,83.0,1993.0,-336.82500000000005,3162.05,83.29999999999995,-1910.0,998.5250000000005
2026-01-06 10:00:00+00:00,1617.2,439.0,518.5,918.5,3270.625,0.0,83.0,1993.0,-400.0,3270.625,-1178.2,-1910.0,-217.57500000000005
2026-01-06 11:00:00+00:00,1868.0,608.9,376.32500000000005,768.95,2801.55,0.0,83.0,1991.0,-392.625,2801.55,-1259.1,-1908.0,-758.1749999999997
2026-01-06 12:00:00+00:00,1944.0,255.8,667.85,1055.975,2444.65,0.0,83.0,1991.0,-388.1249999999999,2444.65,-1688.2,-1908.0,-1539.675
2026-01-06 13:00:00+00:00,2660.3,119.4,881.1,1269.75,3014.4,0.0,83.0,1991.0,-388.65,3014.4,-2540.9,-1908.0,-1823.15
2026-01-06 14:00:00+00:00,2809.3,311.4,1051.0,795.875,2500.0499999999997,0.0,20.0,1930.0,255.125,2500.0499999999997,-2497.9,-1910.0,-1652.7250000000004
2026-01-06 15:00:00+00:00,1763.7,1044.0,1003.45,894.8,2442.125,0.0,85.0,1995.0,108.65000000000009,2442.125,-719.7,-1910.0,-78.92499999999995
2026-01-06 16:00:00+00:00,1356.5,2117.9,650.1,867.45,3142.0,226.0,183.0,2093.0,-217.35000000000002,2916.0,761.4000000000001,-1910.0,1550.0500000000002
2026-01-06 17:00:00+00:00,1177.0,1816.45,611.5,990.725,3234.7,212.5,458.0,2368.0,-379.225,3022.2,639.45,-1910.0,1372.4250000000002
2026-01-06 18:00:00+00:00,1224.4,2024.4,764.475,574.075,2092.1749999999997,204.1,504.0,2314.0,190.39999999999998,1888.0749999999998,800.0,-1810.0,1068.475
2026-01-06 19:00:00+00:00,2343.5,1547.8,530.8,828.5,95.375,501.775,565.0,1376.0,-297.70000000000005,-406.4,-795.7,-811.0,-2310.8
2026-01-06 20:00:00+00:00,2872.4,95.3,822.475,882.7,26.1,804.5,548.0,1299.0,-60.22500000000002,-778.4,-2777.1,-751.0,-4366.725
2026-01-06 21:00:00+00:00,2807.0,38.7,468.125,511.5,0.0,794.55,423.0,1448.0,-43.375,-794.55,-2768.3,-1025.0,-4631.225
2026-01-06 22:00:00+00:00,2765.2,4.0,14.649999999999999,404.4,0.0,796.35,134.0,1166.0,-389.75,-796.35,-2761.2,-1032.0,-4979.299999999999
2026-01-06 23:00:00+00:00,2767.0,0.0,0.0,400.0,0.0,785.25,46.0,693.0,-400.0,-785.25,-2767.0,-647.0,-4599.25
2026-01-07 00:00:00+00:00,2767.0,0.0,0.0,400.0,0.0,791.0,93.0,1046.0,-400.0,-791.0,-2767.0,-953.0,-4911.0
2026-01-07 01:00:00+00:00,2767.0,0.0,33.325,400.0,0.0,732.7750000000001,91.0,1077.0,-366.675,-732.7750000000001,-2767.0,-986.0,-4852.45
2026-01-07 02:00:00+00:00,2767.0,0.0,0.0,400.0,0.0,739.95,89.0,995.0,-400.0,-739.95,-2767.0,-906.0,-4812.95
2026-01-07 03:00:00+00:00,2767.0,0.0,0.0,500.0,0.0,765.85,96.0,861.0,-500.0,-765.85,-2767.0,-765.0,-4797.85
2026-01-07 04:00:00+00:00,2767.0,0.0,0.05,500.0,0.0,791.775,110.5,794.0,-499.95,-791.775,-2767.0,-683.5,-4742.225
2026-01-07 05:00:00+00:00,2767.0,0.0,379.0,451.09999999999997,0.0,793.275,176.0,860.0,-72.09999999999997,-793.275,-2767.0,-684.0,-4316.375
2026-01-07 06:00:00+00:00,2457.0,0.0,1112.025,77.625,0.0,800.0,896.0,673.0,1034.4,-800.0,-2457.0,223.0,-1999.6
2026-01-07 07:00:00+00:00,2457.0,0.0,1162.075,148.42499999999998,0.0,800.0,1696.0,325.0,1013.6500000000001,-800.0,-2457.0,1371.0,-872.3499999999999
2026-01-07 08:00:00+00:00,2457.0,0.0,966.025,92.925,0.0,797.5,1746.0,300.0,873.1,-797.5,-2457.0,1446.0,-935.4000000000001
2026-01-07 09:00:00+00:00,2457.0,0.0,1328.25,542.6,0.0,786.75,935.0,325.0,785.65,-786.75,-2457.0,610.0,-1848.1
2026-01-07 10:00:00+00:00,2457.0,0.0,1242.2,300.55,0.0,799.25,302.0,405.0,941.6500000000001,-799.25,-2457.0,-103.0,-2417.6
2026-01-07 11:00:00+00:00,2457.0,0.0,1427.55,235.7,0.0,796.45,58.75,779.0,1191.85,-796.45,-2457.0,-720.25,-2781.8500000000004
2026-01-07 12:00:00+00:00,2457.0,1.0,1360.0500000000002,175.65,0.0,800.0,131.0,1078.0,1184.4,-800.0,-2456.0,-947.0,-3018.6
2026-01-07 13:00:00+00:00,2457.0,0.0,1200.2,42.6,0.0,798.0,238.25,590.0,1157.6000000000001,-798.0,-2457.0,-351.75,-2449.1499999999996
2026-01-07 14:00:00+00:00,2457.0,0.0,1200.0,0.0,0.0,793.75,821.75,250.0,1200.0,-793.75,-2457.0,571.75,-1479.0
2026-01-07 15:00:00+00:00,2784.2,0.0,1201.0,9.25,0.0,792.25,1206.0,282.25,1191.75,-792.25,-2784.2,923.75,-1460.9499999999998
2026-01-07 16:00:00+00:00,3200.0,0.0,1200.0,1.25,5.0,794.25,1462.0,31.25,1198.75,-789.25,-3200.0,1430.75,-1359.75
2026-01-07 17:00:00+00:00,3200.0,0.0,1200.1,2.1,4.0,754.5,1199.0,81.25,1198.0,-750.5,-3200.0,1117.75,-1634.75
2026-01-07 18:00:00+00:00,3200.0,0.0,1206.0,12.75,8.0,767.85,1447.0,92.75,1193.25,-759.85,-3200.0,1354.25,-1412.35
2026-01-07 19:00:00+00:00,3200.0,0.0,1338.025,143.9,8.0,729.45,1080.0,337.5,1194.125,-721.45,-3200.0,742.5,-1984.8249999999998
2026-01-07 20:00:00+00:00,3200.0,0.0,834.35,553.65,8.0,800.0,747.0,550.0,280.70000000000005,-792.0,-3200.0,197.0,-3514.3
2026-01-07 21:00:00+00:00,3200.0,0.0,727.1,740.6,8.0,797.75,254.0,598.0,-13.5,-789.75,-3200.0,-344.0,-4347.25
2026-01-07 22:00:00+00:00,3200.1,0.0,299.8,742.95,8.0,798.5,121.0,548.0,-443.15000000000003,-790.5,-3200.1,-427.0,-4860.75
2026-01-07 23:00:00+00:00,3200.0,0.0,371.15,651.45,0.0,798.8,120.0,1029.0,-280.30000000000007,-798.8,-3200.0,-909.0,-5188.1
2026-01-08 00:00:00+00:00,3200.0,0.0,470.075,655.85,0.0,797.025,150.0,1120.0,-185.77500000000003,-797.025,-3200.0,-970.0,-5152.8
2026-01-08 01:00:00+00:00,3200.0,0.0,473.325,650.3,0.0,797.7,150.0,1170.0,-176.97499999999997,-797.7,-3200.0,-1020.0,-5194.675
