,FI_SE_1,SE_1_FI,NO_4_SE_1,SE_1_NO_4,SE_1_SE_2,SE_2_SE_1,SE_1_FI_net_export,SE_1_NO_4_net_export,SE_1_SE_2_net_export,Net Export
2026-01-10 08:00:00+00:00,0.0,1957.95,5.275,0.0,835.575,0.0,1957.95,-5.275,835.575,2788.25
2026-01-10 09:00:00+00:00,0.0,1953.075,1.675,0.0,882.9,0.0,1953.075,-1.675,882.9,2834.3
2026-01-10 10:00:00+00:00,0.0,1952.15,4.525,0.0,885.5,0.0,1952.15,-4.525,885.5,2833.125
2026-01-10 11:00:00+00:00,0.0,1952.1,5.55,0.0,873.0,0.0,1952.1,-5.55,873.0,2819.55
2026-01-10 12:00:00+00:00,0.0,1953.2,4.15,0.0,893.7,0.0,1953.2,-4.15,893.7,2842.75
2026-01-10 13:00:00+00:00,0.0,1952.6,0.225,0.0,898.3,0.0,1952.6,-0.225,898.3,2850.675
2026-01-10 14:00:00+00:00,0.0,1207.175,2.175,2.775,1583.525,0.0,1207.175,0.6000000000000001,1583.525,2791.3
2026-01-10 15:00:00+00:00,0.0,1158.875,1.075,3.9,1594.525,0.0,1158.875,2.825,1594.525,2756.2250000000004
2026-01-10 16:00:00+00:00,0.0,933.325,0.35,0.975,1810.55,0.0,933.325,0.625,1810.55,2744.5
2026-01-10 17:00:00+00:00,0.0,964.6,0.0,3.0,1870.525,0.0,964.6,3.0,1870.525,2838.125
2026-01-10 18:00:00+00:00,0.0,914.725,0.0,34.3,1824.25,0.0,914.725,34.3,1824.25,2773.275
2026-01-10 19:00:00+00:00,0.0,878.125,0.0,328.7,1580.575,0.0,878.125,328.7,1580.575,2787.4
2026-01-10 20:00:00+00:00,0.0,1455.925,0.0,50.85,1293.925,0.0,1455.925,50.85,1293.925,2800.7
2026-01-10 21:00:00+00:00,0.0,1409.4,0.0,207.1,1213.725,0.0,1409.4,207.1,1213.725,2830.225
2026-01-10 22:00:00+00:00,0.0,1624.675,0.0,222.65,941.85,0.0,1624.675,222.65,941.85,2789.175
2026-01-10 23:00:00+00:00,0.0,1192.675,0.0,515.225,581.6,0.0,1192.675,515.225,581.6,2289.5
2026-01-11 00:00:00+00:00,0.0,1221.75,0.0,481.025,583.7,0.0,1221.75,481.025,583.7,2286.4750000000004
2026-01-11 01:00:00+00:00,0.0,1233.35,0.0,468.425,607.15,0.0,1233.35,468.425,607.15,2308.9249999999997
2026-01-11 02:00:00+00:00,0.0,1067.125,0.0,496.575,682.4,0.0,1067.125,496.575,682.4,2246.1
2026-01-11 03:00:00+00:00,0.0,1064.45,0.0,473.675,712.05,0.0,1064.45,473.675,712.05,2250.175
2026-01-11 04:00:00+00:00,0.0,883.6,0.0,513.425,922.425,0.0,883.6,513.425,922.425,2319.45
2026-01-11 05:00:00+00:00,0.0,756.2,0.0,439.6,1089.7,0.0,756.2,439.6,1089.7,2285.5
2026-01-11 06:00:00+00:00,0.0,1076.325,0.0,288.225,1137.225,0.0,1076.325,288.225,1137.225,2501.775
2026-01-11 07:00:00+00:00,0.0,1209.675,0.0,157.225,1148.9,0.0,1209.675,157.225,1148.9,2515.8
2026-01-11 08:00:00+00:00,0.0,1176.95,0.0,89.3,1257.0,0.0,1176.95,89.3,1257.0,2523.25
2026-01-11 09:00:00+00:00,0.0,921.3,0.0,116.975,1573.35,0.0,921.3,116.975,1573.35,2611.625
2026-01-11 10:00:00+00:00,0.0,893.95,0.0,83.925,1678.95,0.0,893.95,83.925,1678.95,2656.825
2026-01-11 11:00:00+00:00,0.0,1632.05,0.0,81.7,1080.05,0.0,1632.05,81.7,1080.05,2793.8
2026-01-11 12:00:00+00:00,0.0,1761.3,0.0,85.375,1008.275,0.0,1761.3,85.375,1008.275,2854.95
2026-01-11 13:00:00+00:00,0.0,1928.2,0.0,0.075,1033.625,0.0,1928.2,0.075,1033.625,2961.9
2026-01-11 14:00:00+00:00,0.0,1833.3,0.0,15.625,1129.075,0.0,1833.3,15.625,1129.075,2978.0
2026-01-11 15:00:00+00:00,0.0,1769.5,0.0,18.6,1141.65,0.0,1769.5,18.6,1141.65,2929.75
2026-01-11 16:00:00+00:00,0.0,1772.7,0.0,6.125,1072.4,0.0,1772.7,6.125,1072.4,2851.2250000000004
2026-01-11 17:00:00+00:00,0.0,1727.55,0.0,6.725,1127.85,0.0,1727.55,6.725,1127.85,2862.125
2026-01-11 18:00:00+00:00,0.0,1673.8,0.0,0.0,1121.45,0.0,1673.8,0.0,1121.45,2795.25
2026-01-11 19:00:00+00:00,0.0,1675.275,0.0,0.0,1084.075,0.0,1675.275,0.0,1084.075,2759.3500000000004
2026-01-11 20:00:00+00:00,0.0,1686.825,0.0,0.0,1077.5,0.0,1686.825,0.0,1077.5,2764.325
2026-01-11 21:00:00+00:00,0.0,1622.6,0.0,0.0,1254.15,0.0,1622.6,0.0,1254.15,2876.75
2026-01-11 22:00:00+00:00,0.0,1549.425,0.0,0.0,1139.75,0.0,1549.425,0.0,1139.75,2689.175
2026-01-11 23:00:00+00:00,0.0,1683.65,0.0,5.55,613.2,0.0,1683.65,5.55,613.2,2302.4
2026-01-12 00:00:00+00:00,0.0,1700.4,0.0,0.0,638.7,0.0,1700.4,0.0,638.7,2339.1000000000004
2026-01-12 01:00:00+00:00,0.0,1704.875,0.0,0.275,691.175,0.0,1704.875,0.275,691.175,2396.325
2026-01-12 02:00:00+00:00,0.0,1687.175,0.0,0.05,747.85,0.0,1687.175,0.05,747.85,2435.075
2026-01-12 03:00:00+00:00,0.0,1738.325,0.0,0.0,644.775,0.0,1738.325,0.0,644.775,2383.1
2026-01-12 04:00:00+00:00,0.0,1623.425,0.0,0.0,770.975,0.0,1623.425,0.0,770.975,2394.4
2026-01-12 05:00:00+00:00,0.0,1788.05,0.0,0.775,775.075,0.0,1788.05,0.775,775.075,2563.9
2026-01-12 06:00:00+00:00,0.0,1874.6,0.0,0.25,1080.95,0.0,1874.6,0.25,1080.95,2955.8
2026-01-12 07:00:00+00:00,0.0,1900.85,0.0,19.925,1009.45,0.0,1900.85,19.925,1009.45,2930.225
2026-01-12 08:00:00+00:00,0.0,1951.575,0.0,1.4,780.65,0.0,1951.575,1.4,780.65,2733.625
2026-01-12 09:00:00+00:00,0.0,1827.15,0.0,1.7,915.0,0.0,1827.15,1.7,915.0,2743.8500000000004
2026-01-12 10:00:00+00:00,0.0,1808.375,0.0,4.0,890.475,0.0,1808.375,4.0,890.475,2702.85
2026-01-12 11:00:00+00:00,0.0,1896.925,0.0,12.35,827.225,0.0,1896.925,12.35,827.225,2736.5
2026-01-12 12:00:00+00:00,0.0,1958.275,0.1,0.0,693.375,0.0,1958.275,-0.1,693.375,2651.55
2026-01-12 13:00:00+00:00,0.0,1946.55,0.0,0.0,690.8,0.0,1946.55,0.0,690.8,2637.35
2026-01-12 14:00:00+00:00,0.0,1804.2,0.0,0.0,866.05,0.0,1804.2,0.0,866.05,2670.25
2026-01-12 15:00:00+00:00,0.0,1865.35,0.0,0.0,805.675,0.0,1865.35,0.0,805.675,2671.0249999999996
2026-01-12 16:00:00+00:00,0.0,1876.5,0.05,0.0,851.5,0.0,1876.5,-0.05,851.5,2727.95
2026-01-12 17:00:00+00:00,0.0,1749.825,1.0,0.0,962.2,0.0,1749.825,-1.0,962.2,2711.025
2026-01-12 18:00:00+00:00,0.0,1967.925,0.05,0.025,766.6,0.0,1967.925,-0.025,766.6,2734.5
2026-01-12 19:00:00+00:00,0.0,1876.15,0.0,0.0,784.025,0.0,1876.15,0.0,784.025,2660.175
2026-01-12 20:00:00+00:00,0.0,1824.075,0.0,4.825,739.375,0.0,1824.075,4.825,739.375,2568.275
2026-01-12 21:00:00+00:00,0.0,1758.525,0.0,5.75,808.975,0.0,1758.525,5.75,808.975,2573.25
2026-01-12 22:00:00+00:00,0.0,1930.4,0.0,0.0,618.5,0.0,1930.4,0.0,618.5,2548.9
2026-01-12 23:00:00+00:00,0.0,1906.325,2.9,0.0,449.8,0.0,1906.325,-2.9,449.8,2353.225
2026-01-13 00:00:00+00:00,0.0,1971.55,7.6,0.0,363.675,0.0,1971.55,-7.6,363.675,2327.625
2026-01-13 01:00:00+00:00,0.0,1873.875,2.675,0.0,524.9,0.0,1873.875,-2.675,524.9,2396.1
2026-01-13 02:00:00+00:00,0.0,1974.1,9.5,0.0,393.475,0.0,1974.1,-9.5,393.475,2358.075
2026-01-13 03:00:00+00:00,0.0,1958.25,5.225,0.0,433.35,0.0,1958.25,-5.225,433.35,2386.375
2026-01-13 04:00:00+00:00,0.0,1975.15,6.975,0.0,491.325,0.0,1975.15,-6.975,491.325,2459.5
2026-01-13 05:00:00+00:00,0.0,1939.425,1.875,0.0,531.55,0.0,1939.425,-1.875,531.55,2469.1
2026-01-13 06:00:00+00:00,0.0,1965.675,1.625,0.0,661.15,0.0,1965.675,-1.625,661.15,2625.2
2026-01-13 07:00:00+00:00,0.0,1968.35,3.65,0.0,701.7,0.0,1968.35,-3.65,701.7,2666.3999999999996
2026-01-13 08:00:00+00:00,0.0,1968.0,0.05,0.0,723.825,0.0,1968.0,-0.05,723.825,2691.775
2026-01-13 09:00:00+00:00,0.0,1966.175,0.0,0.0,666.125,0.0,1966.175,0.0,666.125,2632.3
2026-01-13 10:00:00+00:00,0.0,1965.375,0.15,0.025,613.15,0.0,1965.375,-0.125,613.15,2578.4
2026-01-13 11:00:00+00:00,0.0,1961.7,0.2,0.0,720.325,0.0,1961.7,-0.2,720.325,2681.825
2026-01-13 12:00:00+00:00,0.0,1952.7,0.075,0.0,863.375,0.0,1952.7,-0.075,863.375,2816.0
2026-01-13 13:00:00+00:00,0.0,1954.975,0.05,0.0,721.8,0.0,1954.975,-0.05,721.8,2676.725
2026-01-13 14:00:00+00:00,0.0,1960.7,0.05,0.0,724.0,0.0,1960.7,-0.05,724.0,2684.65
2026-01-13 15:00:00+00:00,0.0,1969.275,0.0,0.0,516.775,0.0,1969.275,0.0,516.775,2486.05
2026-01-13 16:00:00+00:00,0.0,1969.525,0.0,0.0,501.75,0.0,1969.525,0.0,501.75,2471.275
2026-01-13 17:00:00+00:00,0.0,1965.35,0.0,0.025,587.475,0.0,1965.35,0.025,587.475,2552.85
2026-01-13 18:00:00+00:00,0.0,1958.3,0.0,0.0,661.725,0.0,1958.3,0.0,661.725,2620.025
2026-01-13 19:00:00+00:00,0.0,1956.525,0.0,0.0,753.525,0.0,1956.525,0.0,753.525,2710.05
2026-01-13 20:00:00+00:00,0.0,1962.6,0.0,12.6,767.575,0.0,1962.6,12.6,767.575,2742.7749999999996
2026-01-13 21:00:00+00:00,0.0,1965.975,0.0,25.45,599.925,0.0,1965.975,25.45,599.925,2591.35
2026-01-13 22:00:00+00:00,0.0,1969.475,0.0,4.825,482.55,0.0,1969.475,4.825,482.55,2456.85
2026-01-13 23:00:00+00:00,0.0,1970.4,0.0,378.325,244.725,0.0,1970.4,378.325,244.725,2593.45
2026-01-14 00:00:00+00:00,0.0,1959.325,0.0,584.55,50.5,0.0,1959.325,584.55,50.5,2594.375
2026-01-14 01:00:00+00:00,0.0,1957.125,0.0,488.475,353.925,0.0,1957.125,488.475,353.925,2799.525
2026-01-14 02:00:00+00:00,0.0,1947.875,0.0,352.1,285.025,0.0,1947.875,352.1,285.025,2585.0
2026-01-14 03:00:00+00:00,0.0,1934.3,0.0,210.6,147.575,0.0,1934.3,210.6,147.575,2292.475
2026-01-14 04:00:00+00:00,0.0,1933.875,0.0,327.4,68.475,0.0,1933.875,327.4,68.475,2329.75
2026-01-14 05:00:00+00:00,0.0,1936.875,0.0,433.975,22.1,2.85,1936.875,433.975,19.25,2390.1
2026-01-14 06:00:00+00:00,0.0,1940.8,0.0,260.55,125.95,0.0,1940.8,260.55,125.95,2327.2999999999997
2026-01-14 07:00:00+00:00,0.0,1924.225,0.0,78.85,62.825,5.775,1924.225,78.85,57.050000000000004,2060.125
2026-01-14 08:00:00+00:00,0.0,1961.525,0.0,214.925,0.0,77.675,1961.525,214.925,-77.675,2098.775
2026-01-14 09:00:00+00:00,0.0,1954.65,0.0,65.275,70.2,0.0,1954.65,65.275,70.2,2090.125
2026-01-14 10:00:00+00:00,0.0,1948.2,0.0,197.625,81.55,0.0,1948.2,197.625,81.55,2227.375
2026-01-14 11:00:00+00:00,0.0,1940.775,0.0,259.525,27.7,0.0,1940.775,259.525,27.7,2228.0
2026-01-14 12:00:00+00:00,0.0,1942.975,0.0,303.05,100.625,0.0,1942.975,303.05,100.625,2346.65
2026-01-14 13:00:00+00:00,0.0,1934.425,0.0,254.025,185.425,0.0,1934.425,254.025,185.425,2373.875
2026-01-14 14:00:00+00:00,0.0,1948.025,0.0,4.075,375.475,0.0,1948.025,4.075,375.475,2327.5750000000003
2026-01-14 15:00:00+00:00,0.0,1929.65,0.0,0.0,391.325,0.0,1929.65,0.0,391.325,2320.975
2026-01-14 16:00:00+00:00,0.0,1786.5,0.0,0.0,444.275,0.0,1786.5,0.0,444.275,2230.775
2026-01-14 17:00:00+00:00,0.0,1571.175,0.3,0.0,465.225,0.0,1571.175,-0.3,465.225,2036.1
2026-01-14 18:00:00+00:00,0.0,1121.225,0.0,0.975,800.85,0.0,1121.225,0.975,800.85,1923.0499999999997
2026-01-14 19:00:00+00:00,0.0,741.45,0.0,154.45,954.7,0.0,741.45,154.45,954.7,1850.6000000000001
2026-01-14 20:00:00+00:00,0.0,1436.35,0.0,15.775,453.35,0.0,1436.35,15.775,453.35,1905.475
2026-01-14 21:00:00+00:00,0.0,1883.825,0.0,16.375,49.575,1.3,1883.825,16.375,48.275000000000006,1948.4750000000001
2026-01-14 22:00:00+00:00,0.0,1255.55,0.0,174.225,441.125,0.0,1255.55,174.225,441.125,1870.8999999999999
2026-01-14 23:00:00+00:00,0.0,1895.6,51.1,0.0,48.75,15.275,1895.6,-51.1,33.475,1877.975
2026-01-15 00:00:00+00:00,0.0,1917.525,59.15,0.0,3.0,1.675,1917.525,-59.15,1.325,1859.7
2026-01-15 01:00:00+00:00,0.0,1773.1,0.0,0.0,148.95,0.0,1773.1,0.0,148.95,1922.05
2026-01-15 02:00:00+00:00,0.0,1715.6,0.0,0.025,187.425,0.0,1715.6,0.025,187.425,1903.05
2026-01-15 03:00:00+00:00,0.0,1940.35,99.75,0.0,0.0,0.0,1940.35,-99.75,0.0,1840.6
2026-01-15 04:00:00+00:00,0.0,1975.725,59.05,0.0,3.5,0.0,1975.725,-59.05,3.5,1920.175
2026-01-15 05:00:00+00:00,0.0,1809.45,3.675,0.0,552.375,0.0,1809.45,-3.675,552.375,2358.15
2026-01-15 06:00:00+00:00,0.0,1834.2,0.0,12.675,784.4,0.0,1834.2,12.675,784.4,2631.275
2026-01-15 07:00:00+00:00,0.0,1954.5,0.0,0.0,595.975,0.0,1954.5,0.0,595.975,2550.475
2026-01-15 08:00:00+00:00,0.0,1955.225,0.0,0.075,624.175,0.0,1955.225,0.075,624.175,2579.475
2026-01-15 09:00:00+00:00,0.0,1953.975,0.0,0.1,531.275,0.0,1953.975,0.1,531.275,2485.35
2026-01-15 10:00:00+00:00,0.0,1967.75,0.0,0.025,657.375,0.0,1967.75,0.025,657.375,2625.15
2026-01-15 11:00:00+00:00,0.0,1916.75,0.0,14.65,458.175,0.0,1916.75,14.65,458.175,2389.5750000000003
2026-01-15 12:00:00+00:00,0.0,1893.725,0.0,93.3,510.625,0.0,1893.725,93.3,510.625,2497.6499999999996
2026-01-15 13:00:00+00:00,0.0,1839.7,0.0,42.125,554.25,0.0,1839.7,42.125,554.25,2436.075
2026-01-15 14:00:00+00:00,0.0,1906.1,0.0,0.0,977.375,0.0,1906.1,0.0,977.375,2883.475
2026-01-15 15:00:00+00:00,0.0,1949.65,3.125,0.0,1092.175,0.0,1949.65,-3.125,1092.175,3038.7
2026-01-15 16:00:00+00:00,0.0,1854.525,7.6,0.0,1096.15,0.0,1854.525,-7.6,1096.15,2943.0750000000003
2026-01-15 17:00:00+00:00,0.0,1900.675,0.0,0.0,859.05,0.0,1900.675,0.0,859.05,2759.725
2026-01-15 18:00:00+00:00,0.0,1933.925,6.65,0.65,635.85,0.0,1933.925,-6.0,635.85,2563.775
2026-01-15 19:00:00+00:00,0.0,1944.175,19.2,0.0,506.85,0.0,1944.175,-19.2,506.85,2431.825
2026-01-15 20:00:00+00:00,0.0,1920.35,23.75,0.0,486.675,0.0,1920.35,-23.75,486.675,2383.275
2026-01-15 21:00:00+00:00,0.0,1953.375,17.775,0.0,400.925,0.0,1953.375,-17.775,400.925,2336.525
2026-01-15 22:00:00+00:00,0.0,1956.65,14.6,7.875,202.95,0.0,1956.65,-6.725,202.95,2152.875
2026-01-15 23:00:00+00:00,0.0,1828.675,258.7,0.0,0.0,43.575,1828.675,-258.7,-43.575,1526.3999999999999
2026-01-16 00:00:00+00:00,0.0,1748.575,241.275,0.0,0.0,43.75,1748.575,-241.275,-43.75,1463.55
2026-01-16 01:00:00+00:00,0.0,1676.5,156.2,0.0,0.0,88.35,1676.5,-156.2,-88.35,1431.95
2026-01-16 02:00:00+00:00,0.0,1668.375,87.275,0.0,0.0,89.475,1668.375,-87.275,-89.475,1491.625
2026-01-16 03:00:00+00:00,0.0,1834.6,46.575,0.0,0.0,210.375,1834.6,-46.575,-210.375,1577.6499999999999
2026-01-16 04:00:00+00:00,0.0,1836.3,51.075,0.0,0.0,166.675,1836.3,-51.075,-166.675,1618.55
2026-01-16 05:00:00+00:00,0.0,1832.025,82.675,0.0,14.65,14.225,1832.025,-82.675,0.4250000000000007,1749.775
2026-01-16 06:00:00+00:00,0.0,1860.85,0.0,94.6,290.8,0.0,1860.85,94.6,290.8,2246.25
2026-01-16 07:00:00+00:00,0.0,1868.075,0.0,156.85,290.6,0.0,1868.075,156.85,290.6,2315.525
2026-01-16 08:00:00+00:00,0.0,1865.525,0.0,52.675,269.875,0.0,1865.525,52.675,269.875,2188.075
2026-01-16 09:00:00+00:00,0.0,1893.1,0.0,25.925,103.9,0.0,1893.1,25.925,103.9,2022.925
2026-01-16 10:00:00+00:00,0.0,1853.75,65.8,0.0,63.05,1.2,1853.75,-65.8,61.849999999999994,1849.8
2026-01-16 11:00:00+00:00,0.0,1681.475,18.45,0.0,179.675,0.0,1681.475,-18.45,179.675,1842.6999999999998
2026-01-16 12:00:00+00:00,0.0,1649.375,7.75,0.0,4.975,0.0,1649.375,-7.75,4.975,1646.6
2026-01-16 13:00:00+00:00,0.0,1642.025,0.0,0.0,0.0,80.925,1642.025,0.0,-80.925,1561.1000000000001
2026-01-16 14:00:00+00:00,0.0,1726.35,0.0,0.05,0.0,256.025,1726.35,0.05,-256.025,1470.375
2026-01-16 15:00:00+00:00,0.0,632.325,0.0,212.0,640.675,0.0,632.325,212.0,640.675,1485.0
2026-01-16 16:00:00+00:00,0.0,1165.95,0.0,20.575,278.475,0.0,1165.95,20.575,278.475,1465.0
2026-01-16 17:00:00+00:00,0.0,567.375,0.0,125.15,717.125,0.0,567.375,125.15,717.125,1409.65
2026-01-16 18:00:00+00:00,0.0,1488.7,35.25,2.275,36.025,209.875,1488.7,-32.975,-173.85,1281.8750000000002
2026-01-16 19:00:00+00:00,0.0,1451.125,0.0,0.0,0.0,236.6,1451.125,0.0,-236.6,1214.525
2026-01-16 20:00:00+00:00,0.0,1639.525,0.05,0.075,0.0,318.05,1639.525,0.024999999999999994,-318.05,1321.5000000000002
2026-01-16 21:00:00+00:00,0.0,1367.875,12.15,0.025,216.325,0.0,1367.875,-12.125,216.325,1572.075
2026-01-16 22:00:00+00:00,0.0,1606.125,41.225,0.0,7.7,99.85,1606.125,-41.225,-92.14999999999999,1472.75
2026-01-16 23:00:00+00:00,268.075,233.775,0.0,604.725,647.975,0.0,-34.29999999999998,604.725,647.975,1218.4
2026-01-17 00:00:00+00:00,365.575,0.0,0.0,820.65,696.1,0.0,-365.575,820.65,696.1,1151.175
2026-01-17 01:00:00+00:00,760.825,0.0,0.0,850.775,917.525,0.0,-760.825,850.775,917.525,1007.4749999999999
2026-01-17 02:00:00+00:00,751.575,0.0,0.0,813.65,863.9,0.0,-751.575,813.65,863.9,925.9749999999999
2026-01-17 03:00:00+00:00,669.725,0.0,0.0,830.075,705.1,0.0,-669.725,830.075,705.1,865.45
2026-01-17 04:00:00+00:00,669.55,0.0,0.0,723.175,706.15,0.0,-669.55,723.175,706.15,759.775
2026-01-17 05:00:00+00:00,637.575,0.0,0.0,677.725,714.4,0.0,-637.575,677.725,714.4,754.55
2026-01-17 06:00:00+00:00,205.275,107.6,0.0,465.325,748.5,0.0,-97.67500000000001,465.325,748.5,1116.15
2026-01-17 07:00:00+00:00,549.45,0.0,0.0,578.025,1267.375,0.0,-549.45,578.025,1267.375,1295.9499999999998
2026-01-17 08:00:00+00:00,196.5,0.0,0.0,424.0,1173.65,0.0,-196.5,424.0,1173.65,1401.15
2026-01-17 09:00:00+00:00,0.0,159.025,0.0,413.75,1034.75,0.0,159.025,413.75,1034.75,1607.525
2026-01-17 10:00:00+00:00,0.0,91.45,0.0,385.725,1176.025,0.0,91.45,385.725,1176.025,1653.2
2026-01-17 11:00:00+00:00,0.0,110.475,0.0,388.675,1249.05,0.0,110.475,388.675,1249.05,1748.1999999999998
2026-01-17 12:00:00+00:00,0.0,228.425,0.0,535.725,1221.925,0.0,228.425,535.725,1221.925,1986.075
2026-01-17 13:00:00+00:00,0.0,449.15,0.0,504.6,1391.1,0.0,449.15,504.6,1391.1,2344.85
2026-01-17 14:00:00+00:00,0.0,752.725,0.0,398.625,1552.175,0.0,752.725,398.625,1552.175,2703.5249999999996
2026-01-17 15:00:00+00:00,0.0,1060.975,0.0,433.025,1492.925,0.0,1060.975,433.025,1492.925,2986.925
2026-01-17 16:00:00+00:00,0.0,1363.55,0.0,316.95,1378.55,0.0,1363.55,316.95,1378.55,3059.05
2026-01-17 17:00:00+00:00,0.0,892.45,0.0,276.275,1685.975,0.0,892.45,276.275,1685.975,2854.7
2026-01-17 18:00:00+00:00,0.0,1021.55,0.0,162.15,1865.075,0.0,1021.55,162.15,1865.075,3048.775
2026-01-17 19:00:00+00:00,0.0,1224.15,0.0,132.825,1649.625,0.0,1224.15,132.825,1649.625,3006.6000000000004
2026-01-17 20:00:00+00:00,0.0,1642.7,0.0,165.85,1366.4,0.0,1642.7,165.85,1366.4,3174.95
2026-01-17 21:00:00+00:00,0.0,1559.1,0.0,262.025,1376.375,0.0,1559.1,262.025,1376.375,3197.5
2026-01-17 22:00:00+00:00,0.0,1591.3,0.0,174.95,1359.475,0.0,1591.3,174.95,1359.475,3125.725
2026-01-17 23:00:00+00:00,0.0,1837.6,0.0,281.45,1064.7,0.0,1837.6,281.45,1064.7,3183.75
2026-01-18 00:00:00+00:00,0.0,1832.175,0.0,336.175,966.35,0.0,1832.175,336.175,966.35,3134.7
2026-01-18 01:00:00+00:00,0.0,1836.775,0.0,374.675,939.175,0.0,1836.775,374.675,939.175,3150.625
2026-01-18 02:00:00+00:00,0.0,1252.675,0.0,528.675,1487.475,0.0,1252.675,528.675,1487.475,3268.825
2026-01-18 03:00:00+00:00,0.0,1768.65,0.0,364.15,1095.8,0.0,1768.65,364.15,1095.8,3228.6000000000004
2026-01-18 04:00:00+00:00,0.0,1787.65,0.0,284.9,1184.7,0.0,1787.65,284.9,1184.7,3257.25
2026-01-18 05:00:00+00:00,0.0,1833.125,0.0,223.4,1070.525,0.0,1833.125,223.4,1070.525,3127.05
2026-01-18 06:00:00+00:00,0.0,1839.275,0.0,190.725,1280.925,0.0,1839.275,190.725,1280.925,3310.925
2026-01-18 07:00:00+00:00,0.0,1689.4,0.0,62.325,1655.7,0.0,1689.4,62.325,1655.7,3407.425
2026-01-18 08:00:00+00:00,0.0,1824.6,1.4,0.0,1695.975,0.0,1824.6,-1.4,1695.975,3519.1749999999997
2026-01-18 09:00:00+00:00,0.0,1798.8,15.125,0.0,1788.85,0.0,1798.8,-15.125,1788.85,3572.5249999999996
2026-01-18 10:00:00+00:00,0.0,1834.175,8.775,0.0,1611.9,0.0,1834.175,-8.775,1611.9,3437.3
2026-01-18 11:00:00+00:00,0.0,1834.325,3.075,0.0,1438.8,0.0,1834.325,-3.075,1438.8,3270.05
2026-01-18 12:00:00+00:00,0.0,1819.175,10.55,0.0,1310.325,0.0,1819.175,-10.55,1310.325,3118.95
2026-01-18 13:00:00+00:00,0.0,1841.025,42.775,0.0,1266.2,0.0,1841.025,-42.775,1266.2,3064.45
2026-01-18 14:00:00+00:00,0.0,1833.975,0.925,0.0,1207.55,0.0,1833.975,-0.925,1207.55,3040.6
2026-01-18 15:00:00+00:00,0.0,1807.575,2.225,0.0,1200.1,0.0,1807.575,-2.225,1200.1,3005.45
2026-01-18 16:00:00+00:00,0.0,1839.1,37.4,7.3,1343.975,0.0,1839.1,-30.099999999999998,1343.975,3152.975
2026-01-18 17:00:00+00:00,0.0,1853.975,12.175,0.0,1274.5,0.0,1853.975,-12.175,1274.5,3116.3
2026-01-18 18:00:00+00:00,0.0,1799.075,0.0,0.0,1236.825,0.0,1799.075,0.0,1236.825,3035.9
2026-01-18 19:00:00+00:00,0.0,1768.45,0.0,0.0,1101.625,0.0,1768.45,0.0,1101.625,2870.075
2026-01-18 20:00:00+00:00,0.0,1874.25,15.3,0.0,908.55,0.0,1874.25,-15.3,908.55,2767.5
2026-01-18 21:00:00+00:00,0.0,1872.95,8.825,0.0,886.55,0.0,1872.95,-8.825,886.55,2750.675
2026-01-18 22:00:00+00:00,0.0,1872.125,5.65,0.0,855.825,0.0,1872.125,-5.65,855.825,2722.3
2026-01-18 23:00:00+00:00,0.0,1944.25,0.875,0.0,484.05,0.0,1944.25,-0.875,484.05,2427.425
2026-01-19 00:00:00+00:00,0.0,1870.05,3.3,0.0,355.175,0.0,1870.05,-3.3,355.175,2221.925
2026-01-19 01:00:00+00:00,0.0,1903.975,24.375,0.0,265.475,0.0,1903.975,-24.375,265.475,2145.075
2026-01-19 02:00:00+00:00,0.0,1912.15,23.15,0.0,236.775,0.0,1912.15,-23.15,236.775,2125.775
2026-01-19 03:00:00+00:00,0.0,1929.925,11.175,0.0,264.725,0.0,1929.925,-11.175,264.725,2183.475
2026-01-19 04:00:00+00:00,0.0,1971.2,0.5,0.0,401.575,0.0,1971.2,-0.5,401.575,2372.275
2026-01-19 05:00:00+00:00,0.0,1943.925,0.1,0.075,720.4,0.0,1943.925,-0.02500000000000001,720.4,2664.2999999999997
2026-01-19 06:00:00+00:00,0.0,1957.75,0.025,0.075,984.3,0.0,1957.75,0.049999999999999996,984.3,2942.1
2026-01-19 07:00:00+00:00,0.0,1941.425,0.05,0.025,1002.825,0.0,1941.425,-0.025,1002.825,2944.225
2026-01-19 08:00:00+00:00,0.0,1915.55,0.0,0.1,937.5,0.0,1915.55,0.1,937.5,2853.1499999999996
2026-01-19 09:00:00+00:00,0.0,1940.775,0.0,0.3,923.85,0.0,1940.775,0.3,923.85,2864.925
2026-01-19 10:00:00+00:00,0.0,1809.725,0.0,0.325,795.025,0.0,1809.725,0.325,795.025,2605.075
2026-01-19 11:00:00+00:00,0.0,1864.1,0.0,0.325,740.35,0.0,1864.1,0.325,740.35,2604.775
2026-01-19 12:00:00+00:00,0.0,1851.55,0.0,0.125,891.05,0.0,1851.55,0.125,891.05,2742.725
2026-01-19 13:00:00+00:00,0.0,1853.75,0.0,0.1,1028.675,0.0,1853.75,0.1,1028.675,2882.5249999999996
2026-01-19 14:00:00+00:00,0.0,1927.575,0.05,0.025,995.925,0.0,1927.575,-0.025,995.925,2923.475
2026-01-19 15:00:00+00:00,0.0,1893.425,0.0,0.225,976.525,0.0,1893.425,0.225,976.525,2870.1749999999997
2026-01-19 16:00:00+00:00,0.0,1853.6,0.0,0.0,969.775,0.0,1853.6,0.0,969.775,2823.375
