,ME_IT_CSUD,IT_CSUD_ME,IT_SUD_IT_CSUD,IT_CSUD_IT_SUD,IT_CSUD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD,IT_CSUD_IT_CNOR_net_export,IT_CSUD_IT_SARD_net_export,IT_CSUD_IT_SUD_net_export,IT_CSUD_ME_net_export,Net Export
2026-01-08 09:00:00+00:00,132.0,171.0,3443.75,0.0,2100.0,0.0,531.5,0.0,2100.0,531.5,-3443.75,39.0,-773.25
2026-01-08 10:00:00+00:00,132.0,140.0,3474.0,0.0,2100.0,0.0,629.5,0.0,2100.0,629.5,-3474.0,8.0,-736.5
2026-01-08 11:00:00+00:00,142.0,174.0,3506.75,0.0,2100.0,0.0,576.25,0.0,2100.0,576.25,-3506.75,32.0,-798.5
2026-01-08 12:00:00+00:00,67.0,182.0,3555.25,0.0,2100.0,0.0,486.5,0.0,2100.0,486.5,-3555.25,115.0,-853.75
2026-01-08 13:00:00+00:00,67.0,215.0,3514.5,0.0,2085.25,0.0,0.0,227.5,2085.25,-227.5,-3514.5,148.0,-1508.75
2026-01-08 14:00:00+00:00,99.0,232.0,3461.25,0.0,1355.25,0.0,0.0,608.0,1355.25,-608.0,-3461.25,133.0,-2581.0
2026-01-08 15:00:00+00:00,99.0,255.0,3938.0,0.0,1528.5,0.0,0.0,808.5,1528.5,-808.5,-3938.0,156.0,-3062.0
2026-01-08 16:00:00+00:00,99.0,212.0,3591.75,0.0,1032.75,0.0,0.0,829.75,1032.75,-829.75,-3591.75,113.0,-3275.75
2026-01-08 17:00:00+00:00,99.0,225.0,3797.0,0.0,261.75,0.0,0.0,243.0,261.75,-243.0,-3797.0,126.0,-3652.25
2026-01-08 18:00:00+00:00,99.0,180.0,3802.0,0.0,653.0,0.0,0.0,201.25,653.0,-201.25,-3802.0,81.0,-3269.25
2026-01-08 19:00:00+00:00,99.0,164.0,4303.25,0.0,1499.0,0.0,0.0,21.0,1499.0,-21.0,-4303.25,65.0,-2760.25
2026-01-08 20:00:00+00:00,172.0,146.0,4500.0,0.0,2713.75,0.0,0.0,73.5,2713.75,-73.5,-4500.0,-26.0,-1885.75
2026-01-08 21:00:00+00:00,172.0,62.0,4329.25,0.0,2760.75,0.0,0.0,127.0,2760.75,-127.0,-4329.25,-110.0,-1805.5
2026-01-08 22:00:00+00:00,363.0,60.0,3836.0,0.0,2574.0,0.0,0.0,213.5,2574.0,-213.5,-3836.0,-303.0,-1778.5
2026-01-08 23:00:00+00:00,220.0,5.0,3141.75,0.0,1468.5,0.0,258.0,40.25,1468.5,217.75,-3141.75,-215.0,-1670.5
2026-01-09 00:00:00+00:00,200.0,5.0,2731.0,0.0,1972.75,0.0,13.0,252.75,1972.75,-239.75,-2731.0,-195.0,-1193.0
2026-01-09 01:00:00+00:00,207.0,5.0,3027.25,0.0,2011.25,0.0,176.0,109.75,2011.25,66.25,-3027.25,-202.0,-1151.75
2026-01-09 02:00:00+00:00,227.0,5.0,3003.75,0.0,2161.0,0.0,58.5,46.5,2161.0,12.0,-3003.75,-222.0,-1052.75
2026-01-09 03:00:00+00:00,207.0,5.0,3528.0,0.0,2658.75,0.0,0.0,19.5,2658.75,-19.5,-3528.0,-202.0,-1090.75
2026-01-09 04:00:00+00:00,192.0,5.0,3169.0,0.0,3006.0,0.0,0.0,443.25,3006.0,-443.25,-3169.0,-187.0,-793.25
2026-01-09 05:00:00+00:00,102.0,325.0,2977.0,0.0,2420.5,0.0,0.0,604.0,2420.5,-604.0,-2977.0,223.0,-937.5
2026-01-09 06:00:00+00:00,39.0,244.0,2570.0,0.0,1843.5,0.0,0.0,685.0,1843.5,-685.0,-2570.0,205.0,-1206.5
2026-01-09 07:00:00+00:00,52.0,193.0,3153.75,0.0,2188.25,0.0,0.0,730.0,2188.25,-730.0,-3153.75,141.0,-1554.5
2026-01-09 08:00:00+00:00,47.0,135.0,3454.75,0.0,2306.5,0.0,0.0,640.0,2306.5,-640.0,-3454.75,88.0,-1700.25
2026-01-09 09:00:00+00:00,92.0,203.0,3598.75,0.0,2384.25,0.0,0.0,485.0,2384.25,-485.0,-3598.75,111.0,-1588.5
2026-01-09 10:00:00+00:00,92.0,270.0,3656.25,0.0,2400.0,0.0,0.0,416.75,2400.0,-416.75,-3656.25,178.0,-1495.0
2026-01-09 11:00:00+00:00,92.0,263.0,3982.25,0.0,2400.0,0.0,0.0,98.75,2400.0,-98.75,-3982.25,171.0,-1510.0
2026-01-09 12:00:00+00:00,92.0,314.0,3777.25,0.0,2400.0,0.0,0.0,174.75,2400.0,-174.75,-3777.25,222.0,-1330.0
2026-01-09 13:00:00+00:00,92.0,332.0,3737.5,0.0,2400.0,0.0,0.0,372.25,2400.0,-372.25,-3737.5,240.0,-1469.75
2026-01-09 14:00:00+00:00,39.0,274.0,3339.75,0.0,2270.5,0.0,0.0,477.25,2270.5,-477.25,-3339.75,235.0,-1311.5
2026-01-09 15:00:00+00:00,39.0,324.0,3179.0,0.0,2211.25,0.0,0.0,801.5,2211.25,-801.5,-3179.0,285.0,-1484.25
2026-01-09 16:00:00+00:00,39.0,347.0,3452.75,0.0,2031.0,0.0,0.0,712.25,2031.0,-712.25,-3452.75,308.0,-1826.0
2026-01-09 17:00:00+00:00,39.0,316.0,3797.5,0.0,2175.25,0.0,0.0,493.0,2175.25,-493.0,-3797.5,277.0,-1838.25
2026-01-09 18:00:00+00:00,39.0,244.0,3745.0,0.0,1607.75,0.0,0.0,167.75,1607.75,-167.75,-3745.0,205.0,-2100.0
2026-01-09 19:00:00+00:00,39.0,209.0,4123.0,0.0,2290.5,0.0,0.0,168.5,2290.5,-168.5,-4123.0,170.0,-1831.0
2026-01-09 20:00:00+00:00,49.0,267.0,4241.25,0.0,2486.5,0.0,0.0,234.75,2486.5,-234.75,-4241.25,218.0,-1771.5
2026-01-09 21:00:00+00:00,107.0,21.0,4703.5,0.0,2900.5,0.0,0.0,347.75,2900.5,-347.75,-4703.5,-86.0,-2236.75
2026-01-09 22:00:00+00:00,192.0,5.0,4490.25,0.0,2998.0,0.0,0.0,381.25,2998.0,-381.25,-4490.25,-187.0,-2060.5
2026-01-09 23:00:00+00:00,232.0,60.0,3986.75,0.0,2761.5,0.0,0.0,212.75,2761.5,-212.75,-3986.75,-172.0,-1610.0
2026-01-10 00:00:00+00:00,232.0,60.0,3860.5,0.0,2823.5,0.0,0.0,343.75,2823.5,-343.75,-3860.5,-172.0,-1552.75
2026-01-10 01:00:00+00:00,281.0,60.0,3843.0,0.0,2868.75,0.0,0.0,279.75,2868.75,-279.75,-3843.0,-221.0,-1475.0
2026-01-10 02:00:00+00:00,279.0,47.0,3917.25,0.0,2888.75,0.0,0.0,105.0,2888.75,-105.0,-3917.25,-232.0,-1365.5
2026-01-10 03:00:00+00:00,288.0,17.0,3808.0,0.0,2929.5,0.0,0.0,137.5,2929.5,-137.5,-3808.0,-271.0,-1287.0
2026-01-10 04:00:00+00:00,279.0,12.0,3814.75,0.0,2798.0,0.0,0.0,307.25,2798.0,-307.25,-3814.75,-267.0,-1591.0
2026-01-10 05:00:00+00:00,159.0,75.0,3524.0,0.0,2318.25,0.0,0.0,311.25,2318.25,-311.25,-3524.0,-84.0,-1601.0
2026-01-10 06:00:00+00:00,133.0,99.0,3098.25,0.0,1767.0,0.0,0.0,254.0,1767.0,-254.0,-3098.25,-34.0,-1619.25
2026-01-10 07:00:00+00:00,84.0,80.0,3365.0,0.0,1726.0,0.0,0.0,536.75,1726.0,-536.75,-3365.0,-4.0,-2179.75
2026-01-10 08:00:00+00:00,90.0,79.0,3431.25,0.0,1619.25,0.0,0.0,633.5,1619.25,-633.5,-3431.25,-11.0,-2456.5
2026-01-10 09:00:00+00:00,90.0,103.0,3453.75,0.0,1581.75,0.0,0.0,544.5,1581.75,-544.5,-3453.75,13.0,-2403.5
2026-01-10 10:00:00+00:00,90.0,132.0,3452.25,0.0,1650.75,0.0,0.0,518.0,1650.75,-518.0,-3452.25,42.0,-2277.5
2026-01-10 11:00:00+00:00,90.0,128.0,3199.75,0.0,1891.25,0.0,0.0,655.0,1891.25,-655.0,-3199.75,38.0,-1925.5
2026-01-10 12:00:00+00:00,90.0,135.0,3199.75,0.0,1850.25,0.0,0.0,527.25,1850.25,-527.25,-3199.75,45.0,-1831.75
2026-01-10 13:00:00+00:00,90.0,171.0,3296.5,0.0,1580.5,0.0,0.0,497.25,1580.5,-497.25,-3296.5,81.0,-2132.25
2026-01-10 14:00:00+00:00,90.0,147.0,3477.0,0.0,1585.5,0.0,0.0,181.25,1585.5,-181.25,-3477.0,57.0,-2015.75
2026-01-10 15:00:00+00:00,40.0,76.0,3351.0,0.0,1293.5,0.0,0.0,290.5,1293.5,-290.5,-3351.0,36.0,-2312.0
2026-01-10 16:00:00+00:00,37.0,122.0,4046.5,0.0,2117.5,0.0,0.0,781.5,2117.5,-781.5,-4046.5,85.0,-2625.5
2026-01-10 17:00:00+00:00,37.0,128.0,4264.0,0.0,2154.0,0.0,0.0,791.75,2154.0,-791.75,-4264.0,91.0,-2810.75
2026-01-10 18:00:00+00:00,37.0,97.0,4234.5,0.0,1956.0,0.0,0.0,569.0,1956.0,-569.0,-4234.5,60.0,-2787.5
2026-01-10 19:00:00+00:00,135.0,83.0,4078.25,0.0,1730.5,0.0,0.0,210.5,1730.5,-210.5,-4078.25,-52.0,-2610.25
2026-01-10 20:00:00+00:00,145.0,100.0,4159.0,0.0,1663.0,0.0,0.0,258.5,1663.0,-258.5,-4159.0,-45.0,-2799.5
2026-01-10 21:00:00+00:00,153.0,100.0,4483.75,0.0,1941.5,0.0,0.0,338.75,1941.5,-338.75,-4483.75,-53.0,-2934.0
2026-01-10 22:00:00+00:00,184.0,60.0,4672.25,0.0,2402.25,0.0,0.0,414.0,2402.25,-414.0,-4672.25,-124.0,-2808.0
2026-01-10 23:00:00+00:00,204.0,0.0,3257.25,0.0,778.5,0.0,0.0,214.75,778.5,-214.75,-3257.25,-204.0,-2897.5
2026-01-11 00:00:00+00:00,204.0,0.0,3463.5,0.0,1714.25,0.0,0.0,680.25,1714.25,-680.25,-3463.5,-204.0,-2633.5
2026-01-11 01:00:00+00:00,321.0,0.0,3296.0,0.0,1168.5,0.0,68.5,135.5,1168.5,-67.0,-3296.0,-321.0,-2515.5
2026-01-11 02:00:00+00:00,321.0,0.0,3137.5,0.0,987.25,0.0,87.0,0.0,987.25,87.0,-3137.5,-321.0,-2384.25
2026-01-11 03:00:00+00:00,321.0,0.0,3037.5,0.0,1384.0,0.0,14.25,213.25,1384.0,-199.0,-3037.5,-321.0,-2173.5
2026-01-11 04:00:00+00:00,312.0,0.0,2954.0,0.0,1281.25,0.0,0.0,243.0,1281.25,-243.0,-2954.0,-312.0,-2227.75
2026-01-11 05:00:00+00:00,223.0,0.0,2573.25,0.0,660.0,0.0,0.0,273.75,660.0,-273.75,-2573.25,-223.0,-2410.0
2026-01-11 06:00:00+00:00,216.0,0.0,2497.5,0.0,311.0,0.0,0.0,182.25,311.0,-182.25,-2497.5,-216.0,-2584.75
2026-01-11 07:00:00+00:00,213.0,0.0,2647.75,0.0,470.25,0.0,0.0,140.0,470.25,-140.0,-2647.75,-213.0,-2530.5
2026-01-11 08:00:00+00:00,5.0,10.0,2770.75,0.0,1025.75,0.0,0.0,324.75,1025.75,-324.75,-2770.75,5.0,-2064.75
2026-01-11 09:00:00+00:00,5.0,10.0,3139.5,0.0,1579.0,0.0,0.0,61.0,1579.0,-61.0,-3139.5,5.0,-1616.5
2026-01-11 10:00:00+00:00,5.0,44.0,3552.0,0.0,1900.0,0.0,102.5,33.0,1900.0,69.5,-3552.0,39.0,-1543.5
2026-01-11 11:00:00+00:00,5.0,80.0,3430.0,0.0,1728.0,0.0,54.25,22.75,1728.0,31.5,-3430.0,75.0,-1595.5
2026-01-11 12:00:00+00:00,5.0,50.0,3427.5,0.0,1635.5,0.0,116.25,0.0,1635.5,116.25,-3427.5,45.0,-1630.75
2026-01-11 13:00:00+00:00,5.0,22.0,3982.25,0.0,1833.0,0.0,83.5,20.5,1833.0,63.0,-3982.25,17.0,-2069.25
2026-01-11 14:00:00+00:00,5.0,10.0,3515.5,0.0,1164.0,0.0,138.5,5.25,1164.0,133.25,-3515.5,5.0,-2213.25
2026-01-11 15:00:00+00:00,49.0,0.0,3043.0,0.0,112.0,0.0,27.25,60.5,112.0,-33.25,-3043.0,-49.0,-3013.25
2026-01-11 16:00:00+00:00,56.0,39.0,2962.5,0.0,0.0,583.25,64.25,84.5,-583.25,-20.25,-2962.5,-17.0,-3583.0
2026-01-11 17:00:00+00:00,49.0,0.0,3241.0,0.0,0.0,114.5,0.0,224.75,-114.5,-224.75,-3241.0,-49.0,-3629.25
2026-01-11 18:00:00+00:00,51.0,0.0,3996.25,0.0,290.0,0.0,53.25,139.25,290.0,-86.0,-3996.25,-51.0,-3843.25
2026-01-11 19:00:00+00:00,49.0,0.0,3902.75,0.0,91.5,80.75,228.0,51.5,10.75,176.5,-3902.75,-49.0,-3764.5
2026-01-11 20:00:00+00:00,100.0,0.0,4156.5,0.0,383.5,0.0,383.25,0.0,383.5,383.25,-4156.5,-100.0,-3489.75
2026-01-11 21:00:00+00:00,172.0,14.0,3955.5,0.0,431.25,0.0,303.5,0.0,431.25,303.5,-3955.5,-158.0,-3378.75
2026-01-11 22:00:00+00:00,203.0,0.0,3867.0,0.0,639.25,0.0,247.75,0.0,639.25,247.75,-3867.0,-203.0,-3183.0
2026-01-11 23:00:00+00:00,300.0,120.0,3814.25,0.0,495.25,0.0,581.5,0.0,495.25,581.5,-3814.25,-180.0,-2917.5
2026-01-12 00:00:00+00:00,300.0,30.0,3867.5,0.0,548.75,0.0,680.0,0.0,548.75,680.0,-3867.5,-270.0,-2908.75
2026-01-12 01:00:00+00:00,300.0,30.0,3662.75,0.0,211.75,0.0,720.0,0.0,211.75,720.0,-3662.75,-270.0,-3001.0
2026-01-12 02:00:00+00:00,300.0,30.0,3511.25,0.0,199.0,0.0,720.0,0.0,199.0,720.0,-3511.25,-270.0,-2862.25
2026-01-12 03:00:00+00:00,300.0,30.0,3314.75,0.0,483.0,0.0,219.0,0.0,483.0,219.0,-3314.75,-270.0,-2882.75
2026-01-12 04:00:00+00:00,285.0,30.0,2920.5,0.0,144.0,132.75,152.25,0.0,11.25,152.25,-2920.5,-255.0,-3012.0
2026-01-12 05:00:00+00:00,119.0,274.0,3458.0,0.0,449.0,6.25,183.5,0.0,442.75,183.5,-3458.0,155.0,-2676.75
2026-01-12 06:00:00+00:00,56.0,305.0,3217.25,0.0,234.75,95.0,243.5,89.5,139.75,154.0,-3217.25,249.0,-2674.5
2026-01-12 07:00:00+00:00,37.0,317.0,3837.25,0.0,915.75,0.0,0.0,177.75,915.75,-177.75,-3837.25,280.0,-2819.25
2026-01-12 08:00:00+00:00,37.0,270.0,4928.25,0.0,2118.0,0.0,23.5,183.5,2118.0,-160.0,-4928.25,233.0,-2737.25
2026-01-12 09:00:00+00:00,37.0,309.0,5257.75,0.0,2674.75,0.0,0.0,89.75,2674.75,-89.75,-5257.75,272.0,-2400.75
2026-01-12 10:00:00+00:00,37.0,301.0,5010.25,0.0,2678.0,0.0,0.0,120.75,2678.0,-120.75,-5010.25,264.0,-2189.0
2026-01-12 11:00:00+00:00,37.0,294.0,4485.5,0.0,1971.25,0.0,219.25,0.75,1971.25,218.5,-4485.5,257.0,-2038.75
2026-01-12 12:00:00+00:00,37.0,296.0,4539.0,0.0,2306.25,0.0,141.25,40.0,2306.25,101.25,-4539.0,259.0,-1872.5
2026-01-12 13:00:00+00:00,37.0,385.0,4402.25,0.0,1676.25,0.0,107.0,32.0,1676.25,75.0,-4402.25,348.0,-2303.0
2026-01-12 14:00:00+00:00,37.0,364.0,3966.0,0.0,673.25,0.0,62.0,1.0,673.25,61.0,-3966.0,327.0,-2904.75
2026-01-12 15:00:00+00:00,37.0,487.0,2904.25,0.0,0.0,984.5,55.75,73.5,-984.5,-17.75,-2904.25,450.0,-3456.5
2026-01-12 16:00:00+00:00,71.0,523.0,2510.75,0.0,0.0,1597.75,17.0,236.75,-1597.75,-219.75,-2510.75,452.0,-3876.25
2026-01-12 17:00:00+00:00,37.0,499.0,2495.25,0.0,0.0,1509.75,0.0,161.5,-1509.75,-161.5,-2495.25,462.0,-3704.5
2026-01-12 18:00:00+00:00,37.0,495.0,2765.5,0.0,0.0,1418.75,247.25,62.25,-1418.75,185.0,-2765.5,458.0,-3541.25
2026-01-12 19:00:00+00:00,37.0,504.0,3118.75,0.0,0.0,554.25,313.0,31.0,-554.25,282.0,-3118.75,467.0,-2924.0
2026-01-12 20:00:00+00:00,47.0,442.0,3962.0,0.0,696.25,0.0,445.0,0.0,696.25,445.0,-3962.0,395.0,-2425.75
2026-01-12 21:00:00+00:00,47.0,372.0,3730.5,0.0,528.25,0.0,334.25,0.0,528.25,334.25,-3730.5,325.0,-2543.0
2026-01-12 22:00:00+00:00,112.0,288.0,3485.75,0.0,486.75,0.0,214.0,0.0,486.75,214.0,-3485.75,176.0,-2609.0
2026-01-12 23:00:00+00:00,153.0,69.0,3583.75,0.0,1179.0,0.0,65.75,49.75,1179.0,16.0,-3583.75,-84.0,-2472.75
2026-01-13 00:00:00+00:00,190.0,40.0,3554.0,0.0,855.25,0.0,585.0,0.0,855.25,585.0,-3554.0,-150.0,-2263.75
2026-01-13 01:00:00+00:00,185.0,51.0,3819.5,0.0,902.75,0.0,405.25,0.0,902.75,405.25,-3819.5,-134.0,-2645.5
2026-01-13 02:00:00+00:00,196.0,36.0,3940.75,0.0,888.5,0.0,620.5,0.0,888.5,620.5,-3940.75,-160.0,-2591.75
2026-01-13 03:00:00+00:00,156.0,21.0,4088.75,0.0,1555.5,0.0,479.5,0.0,1555.5,479.5,-4088.75,-135.0,-2188.75
2026-01-13 04:00:00+00:00,77.0,200.0,3878.25,0.0,1662.0,0.0,244.5,0.0,1662.0,244.5,-3878.25,123.0,-1848.75
2026-01-13 05:00:00+00:00,57.0,259.0,3554.5,0.0,1178.75,0.0,207.25,0.0,1178.75,207.25,-3554.5,202.0,-1966.5
2026-01-13 06:00:00+00:00,42.0,401.0,3357.0,0.0,884.25,0.0,169.75,55.0,884.25,114.75,-3357.0,359.0,-1999.0
2026-01-13 07:00:00+00:00,42.0,435.0,4763.0,0.0,2316.75,0.0,18.5,97.0,2316.75,-78.5,-4763.0,393.0,-2131.75
2026-01-13 08:00:00+00:00,42.0,424.0,5019.5,0.0,2795.25,0.0,0.0,372.25,2795.25,-372.25,-5019.5,382.0,-2214.5
2026-01-13 09:00:00+00:00,42.0,407.0,4625.75,0.0,3071.75,0.0,0.0,139.0,3071.75,-139.0,-4625.75,365.0,-1328.0
2026-01-13 10:00:00+00:00,42.0,406.0,4630.75,0.0,3072.0,0.0,0.0,83.25,3072.0,-83.25,-4630.75,364.0,-1278.0
2026-01-13 11:00:00+00:00,42.0,406.0,5294.75,0.0,2601.5,0.0,46.0,16.75,2601.5,29.25,-5294.75,364.0,-2300.0
2026-01-13 12:00:00+00:00,42.0,418.0,5298.0,0.0,2718.25,0.0,87.5,50.5,2718.25,37.0,-5298.0,376.0,-2166.75
2026-01-13 13:00:00+00:00,42.0,456.0,5110.5,0.0,2695.5,0.0,0.0,225.75,2695.5,-225.75,-5110.5,414.0,-2226.75
2026-01-13 14:00:00+00:00,42.0,529.0,4916.25,0.0,1884.5,0.0,194.75,17.25,1884.5,177.5,-4916.25,487.0,-2367.25
2026-01-13 15:00:00+00:00,37.0,634.0,3775.75,0.0,752.75,0.0,66.25,95.25,752.75,-29.0,-3775.75,597.0,-2455.0
2026-01-13 16:00:00+00:00,37.0,633.0,3176.75,0.0,8.25,89.0,11.25,0.0,-80.75,11.25,-3176.75,596.0,-2650.25
2026-01-13 17:00:00+00:00,37.0,626.0,2632.25,0.0,0.0,653.5,75.75,29.75,-653.5,46.0,-2632.25,589.0,-2650.75
2026-01-13 18:00:00+00:00,37.0,607.0,2664.0,0.0,0.0,1159.75,299.0,17.0,-1159.75,282.0,-2664.0,570.0,-2971.75
2026-01-13 19:00:00+00:00,37.0,585.0,3228.75,0.0,0.0,673.75,504.0,0.0,-673.75,504.0,-3228.75,548.0,-2850.5
2026-01-13 20:00:00+00:00,47.0,519.0,3994.75,0.0,46.5,75.25,333.75,0.0,-28.75,333.75,-3994.75,472.0,-3217.75
2026-01-13 21:00:00+00:00,52.0,344.0,3324.25,0.0,263.0,265.25,320.0,0.0,-2.25,320.0,-3324.25,292.0,-2714.5
2026-01-13 22:00:00+00:00,76.0,268.0,2969.75,0.0,29.75,97.0,333.75,0.0,-67.25,333.75,-2969.75,192.0,-2511.25
2026-01-13 23:00:00+00:00,132.0,81.0,2926.25,0.0,27.0,154.5,259.25,0.0,-127.5,259.25,-2926.25,-51.0,-2845.5
2026-01-14 00:00:00+00:00,132.0,43.0,3055.0,0.0,0.0,289.25,489.0,0.0,-289.25,489.0,-3055.0,-89.0,-2944.25
2026-01-14 01:00:00+00:00,132.0,26.0,3074.75,0.0,72.0,0.0,553.0,0.0,72.0,553.0,-3074.75,-106.0,-2555.75
2026-01-14 02:00:00+00:00,132.0,26.0,3011.5,0.0,27.5,35.5,720.0,0.0,-8.0,720.0,-3011.5,-106.0,-2405.5
2026-01-14 03:00:00+00:00,132.0,26.0,3053.75,0.0,91.25,8.75,561.25,0.0,82.5,561.25,-3053.75,-106.0,-2516.0
2026-01-14 04:00:00+00:00,52.0,76.0,3155.75,0.0,290.75,52.0,363.0,0.0,238.75,363.0,-3155.75,24.0,-2530.0
2026-01-14 05:00:00+00:00,42.0,310.0,3574.0,0.0,1035.25,0.0,138.0,0.0,1035.25,138.0,-3574.0,268.0,-2132.75
2026-01-14 06:00:00+00:00,37.0,437.0,3477.75,0.0,693.75,0.0,198.5,99.75,693.75,98.75,-3477.75,400.0,-2285.25
2026-01-14 07:00:00+00:00,37.0,407.0,4371.25,0.0,1748.0,0.0,0.0,240.5,1748.0,-240.5,-4371.25,370.0,-2493.75
2026-01-14 08:00:00+00:00,42.0,328.0,4941.75,0.0,2700.5,0.0,11.5,253.75,2700.5,-242.25,-4941.75,286.0,-2197.5
2026-01-14 09:00:00+00:00,42.0,327.0,4271.0,0.0,2822.0,0.0,14.25,13.25,2822.0,1.0,-4271.0,285.0,-1163.0
2026-01-14 10:00:00+00:00,42.0,331.0,4261.25,0.0,2822.0,0.0,13.5,51.75,2822.0,-38.25,-4261.25,289.0,-1188.5
2026-01-14 11:00:00+00:00,42.0,329.0,4622.5,0.0,1397.0,5000.0,6361.25,40.25,-3603.0,6321.0,-4622.5,287.0,-1617.5
2026-01-14 12:00:00+00:00,42.0,310.0,4552.5,0.0,0.0,10000.0,12649.5,0.0,-10000.0,12649.5,-4552.5,268.0,-1635.0
2026-01-14 13:00:00+00:00,42.0,354.0,4874.75,0.0,0.0,10000.0,12639.5,0.0,-10000.0,12639.5,-4874.75,312.0,-1923.25
2026-01-14 14:00:00+00:00,37.0,450.0,4569.75,0.0,1755.75,0.0,37.5,14.0,1755.75,23.5,-4569.75,413.0,-2377.5
2026-01-14 15:00:00+00:00,32.0,632.0,3054.25,0.0,115.5,66.75,58.0,77.75,48.75,-19.75,-3054.25,600.0,-2425.25
2026-01-14 16:00:00+00:00,32.0,632.0,2694.5,0.0,74.25,6.75,0.0,212.5,67.5,-212.5,-2694.5,600.0,-2239.5
2026-01-14 17:00:00+00:00,32.0,632.0,2482.5,0.0,0.0,302.75,0.0,98.75,-302.75,-98.75,-2482.5,600.0,-2284.0
2026-01-14 18:00:00+00:00,32.0,618.0,2109.25,0.0,0.0,1505.75,177.0,10.5,-1505.75,166.5,-2109.25,586.0,-2862.5
2026-01-14 19:00:00+00:00,32.0,626.0,1849.5,0.0,0.0,1793.5,523.5,0.0,-1793.5,523.5,-1849.5,594.0,-2525.5
2026-01-14 20:00:00+00:00,32.0,579.0,2831.25,0.0,0.0,1333.5,633.75,0.0,-1333.5,633.75,-2831.25,547.0,-2984.0
2026-01-14 21:00:00+00:00,107.0,204.0,3200.25,0.0,0.0,529.5,720.0,0.0,-529.5,720.0,-3200.25,97.0,-2912.75
2026-01-14 22:00:00+00:00,122.0,162.0,2594.5,0.0,0.0,1570.0,680.25,0.0,-1570.0,680.25,-2594.5,40.0,-3444.25
2026-01-14 23:00:00+00:00,272.0,21.0,2481.25,0.0,0.0,827.25,572.0,0.0,-827.25,572.0,-2481.25,-251.0,-2987.5
2026-01-15 00:00:00+00:00,272.0,80.0,2806.5,0.0,0.0,325.25,534.75,0.0,-325.25,534.75,-2806.5,-192.0,-2789.0
2026-01-15 01:00:00+00:00,272.0,16.0,2887.0,0.0,0.0,303.75,664.25,0.0,-303.75,664.25,-2887.0,-256.0,-2782.5
2026-01-15 02:00:00+00:00,272.0,16.0,2909.0,0.0,41.25,85.25,622.5,0.0,-44.0,622.5,-2909.0,-256.0,-2586.5
2026-01-15 03:00:00+00:00,272.0,16.0,2754.0,0.0,0.0,86.25,500.5,0.0,-86.25,500.5,-2754.0,-256.0,-2595.75
2026-01-15 04:00:00+00:00,173.0,11.0,3035.25,0.0,441.25,0.0,367.5,0.0,441.25,367.5,-3035.25,-162.0,-2388.5
2026-01-15 05:00:00+00:00,37.0,224.0,3010.0,0.0,279.0,105.75,401.5,0.0,173.25,401.5,-3010.0,187.0,-2248.25
2026-01-15 06:00:00+00:00,32.0,337.0,2833.0,0.0,189.5,297.5,301.25,13.25,-108.0,288.0,-2833.0,305.0,-2348.0
2026-01-15 07:00:00+00:00,37.0,302.0,3800.0,0.0,1054.25,0.0,31.0,61.5,1054.25,-30.5,-3800.0,265.0,-2511.25
2026-01-15 08:00:00+00:00,57.0,225.0,4938.25,0.0,2360.25,0.0,80.0,112.5,2360.25,-32.5,-4938.25,168.0,-2442.5
2026-01-15 09:00:00+00:00,59.0,319.0,5621.75,0.0,2959.75,0.0,27.0,102.75,2959.75,-75.75,-5621.75,260.0,-2477.75
2026-01-15 10:00:00+00:00,60.0,324.0,5484.75,0.0,2998.0,0.0,74.0,14.5,2998.0,59.5,-5484.75,264.0,-2163.25
2026-01-15 11:00:00+00:00,37.0,319.0,5193.5,0.0,2602.5,0.0,197.0,0.0,2602.5,197.0,-5193.5,282.0,-2112.0
2026-01-15 12:00:00+00:00,37.0,244.0,4668.5,0.0,2314.0,0.0,135.75,0.0,2314.0,135.75,-4668.5,207.0,-2011.75
2026-01-15 13:00:00+00:00,39.0,264.0,4596.0,0.0,2152.75,0.0,44.0,1.75,2152.75,42.25,-4596.0,225.0,-2176.0
2026-01-15 14:00:00+00:00,32.0,327.0,4458.5,0.0,1253.5,0.0,218.5,0.0,1253.5,218.5,-4458.5,295.0,-2691.5
2026-01-15 15:00:00+00:00,27.0,599.0,2620.0,0.0,0.0,817.75,238.75,52.25,-817.75,186.5,-2620.0,572.0,-2679.25
2026-01-15 16:00:00+00:00,27.0,591.0,2370.5,0.0,0.0,1000.0,99.5,109.0,-1000.0,-9.5,-2370.5,564.0,-2816.0
2026-01-15 17:00:00+00:00,27.0,598.0,2097.75,0.0,0.0,1015.0,93.5,0.0,-1015.0,93.5,-2097.75,571.0,-2448.25
2026-01-15 18:00:00+00:00,27.0,600.0,2177.25,0.0,0.0,1015.0,285.5,0.0,-1015.0,285.5,-2177.25,573.0,-2333.75
2026-01-15 19:00:00+00:00,27.0,597.0,2335.0,0.0,0.0,1120.5,294.75,0.0,-1120.5,294.75,-2335.0,570.0,-2590.75
2026-01-15 20:00:00+00:00,27.0,504.0,2363.75,0.0,0.0,1000.0,434.5,0.0,-1000.0,434.5,-2363.75,477.0,-2452.25
