,GR_IT_SUD,IT_SUD_GR,IT_SUD_IT_CSUD,IT_CSUD_IT_SUD,IT_SUD_IT_CALA,IT_CALA_IT_SUD,IT_SUD_IT_CSUD_net_export,IT_SUD_IT_CALA_net_export,IT_SUD_GR_net_export,Net Export
2026-02-14 20:00:00+00:00,500.0,0.0,3094.0,0.0,0.0,1644.25,3094.0,-1644.25,-500.0,949.75
2026-02-14 21:00:00+00:00,500.0,0.0,3434.0,0.0,0.0,1787.75,3434.0,-1787.75,-500.0,1146.25
2026-02-14 22:00:00+00:00,500.0,0.0,2901.0,0.0,0.0,1369.75,2901.0,-1369.75,-500.0,1031.25
2026-02-14 23:00:00+00:00,500.0,0.0,2930.75,0.0,0.0,1388.75,2930.75,-1388.75,-500.0,1042.0
2026-02-15 00:00:00+00:00,500.0,0.0,2008.25,0.0,0.0,792.75,2008.25,-792.75,-500.0,715.5
2026-02-15 01:00:00+00:00,500.0,0.0,1874.0,0.0,0.0,640.75,1874.0,-640.75,-500.0,733.25
2026-02-15 02:00:00+00:00,500.0,0.0,1560.0,0.0,0.0,619.0,1560.0,-619.0,-500.0,441.0
2026-02-15 03:00:00+00:00,500.0,0.0,1681.0,0.0,0.0,564.0,1681.0,-564.0,-500.0,617.0
2026-02-15 04:00:00+00:00,500.0,0.0,1588.25,0.0,0.0,448.25,1588.25,-448.25,-500.0,640.0
2026-02-15 05:00:00+00:00,500.0,0.0,1729.0,0.0,0.0,401.5,1729.0,-401.5,-500.0,827.5
2026-02-15 06:00:00+00:00,500.0,0.0,1688.75,0.0,0.0,290.5,1688.75,-290.5,-500.0,898.25
2026-02-15 07:00:00+00:00,500.0,0.0,2425.0,0.0,0.0,460.5,2425.0,-460.5,-500.0,1464.5
2026-02-15 08:00:00+00:00,0.0,0.0,2691.75,0.0,0.0,682.25,2691.75,-682.25,0.0,2009.5
2026-02-15 09:00:00+00:00,0.0,0.0,3284.5,0.0,0.0,830.0,3284.5,-830.0,0.0,2454.5
2026-02-15 10:00:00+00:00,0.0,0.0,3739.0,0.0,0.0,969.5,3739.0,-969.5,0.0,2769.5
2026-02-15 11:00:00+00:00,0.0,0.0,3953.25,0.0,0.0,1014.75,3953.25,-1014.75,0.0,2938.5
2026-02-15 12:00:00+00:00,0.0,0.0,3991.25,0.0,0.0,1033.25,3991.25,-1033.25,0.0,2958.0
2026-02-15 13:00:00+00:00,0.0,0.0,4907.75,0.0,0.0,1477.25,4907.75,-1477.25,0.0,3430.5
2026-02-15 14:00:00+00:00,0.0,0.0,4557.5,0.0,0.0,1715.75,4557.5,-1715.75,0.0,2841.75
2026-02-15 15:00:00+00:00,500.0,0.0,4319.5,0.0,0.0,1023.75,4319.5,-1023.75,-500.0,2795.75
2026-02-15 16:00:00+00:00,500.0,0.0,4297.25,0.0,0.0,1116.25,4297.25,-1116.25,-500.0,2681.0
2026-02-15 17:00:00+00:00,500.0,0.0,3961.25,0.0,0.0,919.75,3961.25,-919.75,-500.0,2541.5
2026-02-15 18:00:00+00:00,500.0,0.0,3605.25,0.0,0.0,931.5,3605.25,-931.5,-500.0,2173.75
2026-02-15 19:00:00+00:00,500.0,0.0,2953.5,0.0,0.0,411.25,2953.5,-411.25,-500.0,2042.25
2026-02-15 20:00:00+00:00,500.0,0.0,3131.0,0.0,0.0,877.0,3131.0,-877.0,-500.0,1754.0
2026-02-15 21:00:00+00:00,500.0,0.0,2666.0,0.0,0.0,647.25,2666.0,-647.25,-500.0,1518.75
2026-02-15 22:00:00+00:00,500.0,0.0,2326.75,0.0,0.0,535.0,2326.75,-535.0,-500.0,1291.75
2026-02-15 23:00:00+00:00,500.0,0.0,2320.0,0.0,0.0,543.0,2320.0,-543.0,-500.0,1277.0
2026-02-16 00:00:00+00:00,500.0,0.0,2229.75,0.0,0.0,611.75,2229.75,-611.75,-500.0,1118.0
2026-02-16 01:00:00+00:00,500.0,0.0,2187.25,0.0,0.0,662.25,2187.25,-662.25,-500.0,1025.0
2026-02-16 02:00:00+00:00,500.0,0.0,2006.5,0.0,0.0,549.75,2006.5,-549.75,-500.0,956.75
2026-02-16 03:00:00+00:00,500.0,0.0,1835.5,0.0,0.0,496.0,1835.5,-496.0,-500.0,839.5
2026-02-16 04:00:00+00:00,526.0,26.0,2196.75,0.0,0.0,753.0,2196.75,-753.0,-500.0,943.75
2026-02-16 05:00:00+00:00,513.0,262.0,2782.25,0.0,0.0,1292.5,2782.25,-1292.5,-251.0,1238.75
2026-02-16 06:00:00+00:00,554.0,313.0,3036.5,0.0,0.0,1340.75,3036.5,-1340.75,-241.0,1454.75
2026-02-16 07:00:00+00:00,500.0,0.0,3553.0,0.0,0.0,1297.5,3553.0,-1297.5,-500.0,1755.5
2026-02-16 08:00:00+00:00,526.0,26.0,4020.25,0.0,0.0,1354.5,4020.25,-1354.5,-500.0,2165.75
2026-02-16 09:00:00+00:00,500.0,0.0,4042.75,0.0,0.0,1187.25,4042.75,-1187.25,-500.0,2355.5
2026-02-16 10:00:00+00:00,502.0,2.0,4126.0,0.0,0.0,1420.5,4126.0,-1420.5,-500.0,2205.5
2026-02-16 11:00:00+00:00,523.0,23.0,4138.75,0.0,0.0,1500.5,4138.75,-1500.5,-500.0,2138.25
2026-02-16 12:00:00+00:00,536.0,36.0,4170.0,0.0,0.0,1422.25,4170.0,-1422.25,-500.0,2247.75
2026-02-16 13:00:00+00:00,500.0,0.0,4234.0,0.0,0.0,1759.25,4234.0,-1759.25,-500.0,1974.75
2026-02-16 14:00:00+00:00,522.0,22.0,4697.5,0.0,0.0,2027.75,4697.5,-2027.75,-500.0,2169.75
2026-02-16 15:00:00+00:00,261.0,223.0,5104.0,0.0,0.0,2426.5,5104.0,-2426.5,-38.0,2639.5
2026-02-16 16:00:00+00:00,188.0,290.0,4748.75,0.0,0.0,2256.0,4748.75,-2256.0,102.0,2594.75
2026-02-16 17:00:00+00:00,163.0,199.0,5093.25,0.0,0.0,2288.25,5093.25,-2288.25,36.0,2841.0
2026-02-16 18:00:00+00:00,222.0,321.0,5091.25,0.0,0.0,2167.5,5091.25,-2167.5,99.0,3022.75
2026-02-16 19:00:00+00:00,515.0,168.0,5340.75,0.0,0.0,2139.0,5340.75,-2139.0,-347.0,2854.75
2026-02-16 20:00:00+00:00,500.0,47.0,5695.0,0.0,0.0,2147.75,5695.0,-2147.75,-453.0,3094.25
2026-02-16 21:00:00+00:00,507.0,36.0,5490.5,0.0,0.0,1613.5,5490.5,-1613.5,-471.0,3406.0
2026-02-16 22:00:00+00:00,500.0,0.0,5241.25,0.0,0.0,1447.75,5241.25,-1447.75,-500.0,3293.5
2026-02-16 23:00:00+00:00,500.0,0.0,4814.5,0.0,0.0,1171.75,4814.5,-1171.75,-500.0,3142.75
2026-02-17 00:00:00+00:00,500.0,0.0,4778.5,0.0,0.0,1295.75,4778.5,-1295.75,-500.0,2982.75
2026-02-17 01:00:00+00:00,500.0,0.0,4467.25,0.0,0.0,1259.0,4467.25,-1259.0,-500.0,2708.25
2026-02-17 02:00:00+00:00,500.0,0.0,4259.25,0.0,0.0,1258.0,4259.25,-1258.0,-500.0,2501.25
2026-02-17 03:00:00+00:00,500.0,0.0,3910.5,0.0,0.0,1077.5,3910.5,-1077.5,-500.0,2333.0
2026-02-17 04:00:00+00:00,500.0,0.0,3671.5,0.0,0.0,1032.5,3671.5,-1032.5,-500.0,2139.0
2026-02-17 05:00:00+00:00,508.0,8.0,4393.75,0.0,0.0,1610.5,4393.75,-1610.5,-500.0,2283.25
2026-02-17 06:00:00+00:00,52.0,244.0,3772.25,0.0,0.0,1497.25,3772.25,-1497.25,192.0,2467.0
2026-02-17 07:00:00+00:00,0.0,500.0,4147.0,0.0,0.0,1650.5,4147.0,-1650.5,500.0,2996.5
2026-02-17 08:00:00+00:00,3.0,504.0,4216.0,0.0,0.0,1720.0,4216.0,-1720.0,501.0,2997.0
2026-02-17 09:00:00+00:00,0.0,500.0,4375.5,0.0,0.0,1575.75,4375.5,-1575.75,500.0,3299.75
2026-02-17 10:00:00+00:00,0.0,500.0,4094.75,0.0,0.0,1368.75,4094.75,-1368.75,500.0,3226.0
2026-02-17 11:00:00+00:00,0.0,500.0,3864.0,0.0,0.0,1257.0,3864.0,-1257.0,500.0,3107.0
2026-02-17 12:00:00+00:00,169.0,669.0,3945.0,0.0,0.0,1239.5,3945.0,-1239.5,500.0,3205.5
2026-02-17 13:00:00+00:00,242.0,742.0,4043.5,0.0,0.0,1317.75,4043.5,-1317.75,500.0,3225.75
2026-02-17 14:00:00+00:00,326.0,805.0,4114.0,0.0,0.0,1528.75,4114.0,-1528.75,479.0,3064.25
2026-02-17 15:00:00+00:00,452.0,164.0,5891.75,0.0,0.0,2236.5,5891.75,-2236.5,-288.0,3367.25
2026-02-17 16:00:00+00:00,595.0,510.0,5369.0,0.0,0.0,2272.0,5369.0,-2272.0,-85.0,3012.0
2026-02-17 17:00:00+00:00,520.0,20.0,4612.0,0.0,0.0,2304.0,4612.0,-2304.0,-500.0,1808.0
2026-02-17 18:00:00+00:00,470.0,170.0,3993.25,0.0,0.0,2203.5,3993.25,-2203.5,-300.0,1489.75
2026-02-17 19:00:00+00:00,500.0,64.0,4036.25,0.0,0.0,2177.5,4036.25,-2177.5,-436.0,1422.75
2026-02-17 20:00:00+00:00,500.0,4.0,4183.75,0.0,0.0,2195.25,4183.75,-2195.25,-496.0,1492.5
2026-02-17 21:00:00+00:00,500.0,0.0,4189.0,0.0,0.0,2013.75,4189.0,-2013.75,-500.0,1675.25
2026-02-17 22:00:00+00:00,500.0,0.0,3826.0,0.0,0.0,1557.75,3826.0,-1557.75,-500.0,1768.25
2026-02-17 23:00:00+00:00,500.0,0.0,3451.0,0.0,0.0,1334.75,3451.0,-1334.75,-500.0,1616.25
2026-02-18 00:00:00+00:00,500.0,0.0,3488.5,0.0,0.0,1395.75,3488.5,-1395.75,-500.0,1592.75
2026-02-18 01:00:00+00:00,500.0,0.0,3170.25,0.0,0.0,1296.75,3170.25,-1296.75,-500.0,1373.5
2026-02-18 02:00:00+00:00,500.0,0.0,2857.25,0.0,0.0,1248.25,2857.25,-1248.25,-500.0,1109.0
2026-02-18 03:00:00+00:00,500.0,0.0,2542.25,0.0,0.0,1180.5,2542.25,-1180.5,-500.0,861.75
2026-02-18 04:00:00+00:00,500.0,0.0,2509.0,0.0,0.0,1187.25,2509.0,-1187.25,-500.0,821.75
2026-02-18 05:00:00+00:00,500.0,0.0,3223.0,0.0,0.0,2124.5,3223.0,-2124.5,-500.0,598.5
2026-02-18 06:00:00+00:00,500.0,45.0,3477.5,0.0,0.0,2060.25,3477.5,-2060.25,-455.0,962.25
2026-02-18 07:00:00+00:00,500.0,0.0,4466.75,0.0,0.0,2296.0,4466.75,-2296.0,-500.0,1670.75
2026-02-18 08:00:00+00:00,500.0,0.0,3525.75,0.0,0.0,1546.25,3525.75,-1546.25,-500.0,1479.5
2026-02-18 09:00:00+00:00,0.0,0.0,3331.0,0.0,0.0,1300.75,3331.0,-1300.75,0.0,2030.25
2026-02-18 10:00:00+00:00,0.0,0.0,3477.25,0.0,0.0,1193.25,3477.25,-1193.25,0.0,2284.0
2026-02-18 11:00:00+00:00,0.0,0.0,3488.0,0.0,0.0,1097.0,3488.0,-1097.0,0.0,2391.0
2026-02-18 12:00:00+00:00,0.0,0.0,3490.0,0.0,0.0,901.0,3490.0,-901.0,0.0,2589.0
2026-02-18 13:00:00+00:00,0.0,0.0,3671.0,0.0,0.0,1147.5,3671.0,-1147.5,0.0,2523.5
2026-02-18 14:00:00+00:00,500.0,0.0,4077.25,0.0,0.0,1233.5,4077.25,-1233.5,-500.0,2343.75
2026-02-18 15:00:00+00:00,500.0,29.0,4514.0,0.0,0.0,1612.25,4514.0,-1612.25,-471.0,2430.75
2026-02-18 16:00:00+00:00,224.0,364.0,3414.25,0.0,0.0,1356.0,3414.25,-1356.0,140.0,2198.25
2026-02-18 17:00:00+00:00,178.0,396.0,2890.75,0.0,0.0,1120.5,2890.75,-1120.5,218.0,1988.25
2026-02-18 18:00:00+00:00,0.0,501.0,2293.5,0.0,0.0,1030.0,2293.5,-1030.0,501.0,1764.5
2026-02-18 19:00:00+00:00,73.0,297.0,2553.5,0.0,0.0,989.25,2553.5,-989.25,224.0,1788.25
2026-02-18 20:00:00+00:00,500.0,145.0,3344.0,0.0,0.0,994.5,3344.0,-994.5,-355.0,1994.5
2026-02-18 21:00:00+00:00,500.0,0.0,3615.75,0.0,0.0,917.75,3615.75,-917.75,-500.0,2198.0
2026-02-18 22:00:00+00:00,500.0,0.0,3563.75,0.0,0.0,717.5,3563.75,-717.5,-500.0,2346.25
2026-02-18 23:00:00+00:00,517.0,17.0,2573.25,0.0,0.0,137.0,2573.25,-137.0,-500.0,1936.25
2026-02-19 00:00:00+00:00,581.0,81.0,2668.75,0.0,0.0,335.75,2668.75,-335.75,-500.0,1833.0
2026-02-19 01:00:00+00:00,502.0,2.0,2969.0,0.0,0.0,564.0,2969.0,-564.0,-500.0,1905.0
2026-02-19 02:00:00+00:00,500.0,0.0,3147.5,0.0,0.0,628.25,3147.5,-628.25,-500.0,2019.25
2026-02-19 03:00:00+00:00,505.0,5.0,3055.0,0.0,0.0,664.75,3055.0,-664.75,-500.0,1890.25
2026-02-19 04:00:00+00:00,536.0,36.0,2940.25,0.0,0.0,743.0,2940.25,-743.0,-500.0,1697.25
2026-02-19 05:00:00+00:00,230.0,191.0,2900.25,0.0,0.0,1371.25,2900.25,-1371.25,-39.0,1490.0
2026-02-19 06:00:00+00:00,500.0,66.0,3665.5,0.0,0.0,1456.75,3665.5,-1456.75,-434.0,1774.75
2026-02-19 07:00:00+00:00,500.0,0.0,4162.5,0.0,0.0,1774.25,4162.5,-1774.25,-500.0,1888.25
2026-02-19 08:00:00+00:00,0.0,0.0,3977.0,0.0,0.0,1499.0,3977.0,-1499.0,0.0,2478.0
2026-02-19 09:00:00+00:00,0.0,0.0,3703.25,0.0,0.0,922.0,3703.25,-922.0,0.0,2781.25
2026-02-19 10:00:00+00:00,10.0,10.0,3419.25,0.0,0.0,598.5,3419.25,-598.5,0.0,2820.75
2026-02-19 11:00:00+00:00,8.0,8.0,3310.25,0.0,0.0,467.25,3310.25,-467.25,0.0,2843.0
2026-02-19 12:00:00+00:00,0.0,0.0,3309.0,0.0,0.0,592.75,3309.0,-592.75,0.0,2716.25
2026-02-19 13:00:00+00:00,0.0,0.0,3600.0,0.0,0.0,750.5,3600.0,-750.5,0.0,2849.5
2026-02-19 14:00:00+00:00,500.0,69.0,3968.0,0.0,0.0,686.75,3968.0,-686.75,-431.0,2850.25
2026-02-19 15:00:00+00:00,123.0,257.0,4083.0,0.0,0.0,1157.25,4083.0,-1157.25,134.0,3059.75
2026-02-19 16:00:00+00:00,7.0,507.0,3865.5,0.0,0.0,1500.5,3865.5,-1500.5,500.0,2865.0
2026-02-19 17:00:00+00:00,28.0,393.0,4159.0,0.0,0.0,1572.75,4159.0,-1572.75,365.0,2951.25
2026-02-19 18:00:00+00:00,40.0,327.0,4167.75,0.0,0.0,1531.75,4167.75,-1531.75,287.0,2923.0
2026-02-19 19:00:00+00:00,500.0,435.0,4698.0,0.0,0.0,1538.0,4698.0,-1538.0,-65.0,3095.0
2026-02-19 20:00:00+00:00,525.0,83.0,4717.0,0.0,0.0,1381.0,4717.0,-1381.0,-442.0,2894.0
2026-02-19 21:00:00+00:00,500.0,0.0,4592.5,0.0,0.0,1029.0,4592.5,-1029.0,-500.0,3063.5
2026-02-19 22:00:00+00:00,500.0,0.0,4087.75,0.0,0.0,770.0,4087.75,-770.0,-500.0,2817.75
2026-02-19 23:00:00+00:00,500.0,0.0,3665.0,0.0,0.0,853.0,3665.0,-853.0,-500.0,2312.0
2026-02-20 00:00:00+00:00,500.0,0.0,3767.75,0.0,0.0,1056.5,3767.75,-1056.5,-500.0,2211.25
2026-02-20 01:00:00+00:00,500.0,0.0,3661.75,0.0,0.0,1168.0,3661.75,-1168.0,-500.0,1993.75
2026-02-20 02:00:00+00:00,500.0,0.0,3653.5,0.0,0.0,1225.75,3653.5,-1225.75,-500.0,1927.75
2026-02-20 03:00:00+00:00,500.0,0.0,3632.0,0.0,0.0,1304.75,3632.0,-1304.75,-500.0,1827.25
2026-02-20 04:00:00+00:00,500.0,0.0,3867.25,0.0,0.0,1575.75,3867.25,-1575.75,-500.0,1791.5
2026-02-20 05:00:00+00:00,500.0,0.0,4150.75,0.0,0.0,1864.0,4150.75,-1864.0,-500.0,1786.75
2026-02-20 06:00:00+00:00,500.0,0.0,4390.25,0.0,0.0,2103.5,4390.25,-2103.5,-500.0,1786.75
2026-02-20 07:00:00+00:00,500.0,0.0,4548.5,0.0,0.0,2098.25,4548.5,-2098.25,-500.0,1950.25
2026-02-20 08:00:00+00:00,397.0,27.0,3443.0,0.0,0.0,1331.75,3443.0,-1331.75,-370.0,1741.25
2026-02-20 09:00:00+00:00,570.0,70.0,3381.75,0.0,0.0,1496.0,3381.75,-1496.0,-500.0,1385.75
2026-02-20 10:00:00+00:00,500.0,0.0,3445.25,0.0,0.0,1500.75,3445.25,-1500.75,-500.0,1444.5
2026-02-20 11:00:00+00:00,500.0,0.0,3063.75,0.0,0.0,1499.75,3063.75,-1499.75,-500.0,1064.0
2026-02-20 12:00:00+00:00,500.0,0.0,3043.0,0.0,0.0,1579.25,3043.0,-1579.25,-500.0,963.75
2026-02-20 13:00:00+00:00,500.0,0.0,3095.75,0.0,0.0,1474.5,3095.75,-1474.5,-500.0,1121.25
2026-02-20 14:00:00+00:00,500.0,0.0,3397.0,0.0,0.0,1590.5,3397.0,-1590.5,-500.0,1306.5
2026-02-20 15:00:00+00:00,500.0,0.0,3971.75,0.0,0.0,1997.25,3971.75,-1997.25,-500.0,1474.5
2026-02-20 16:00:00+00:00,500.0,0.0,3362.0,0.0,0.0,1568.5,3362.0,-1568.5,-500.0,1293.5
2026-02-20 17:00:00+00:00,503.0,3.0,3292.75,0.0,0.0,1077.75,3292.75,-1077.75,-500.0,1715.0
2026-02-20 18:00:00+00:00,510.0,10.0,3129.5,0.0,0.0,768.75,3129.5,-768.75,-500.0,1860.75
2026-02-20 19:00:00+00:00,500.0,0.0,3181.25,0.0,0.0,762.0,3181.25,-762.0,-500.0,1919.25
2026-02-20 20:00:00+00:00,500.0,0.0,2794.5,0.0,14.0,418.0,2794.5,-404.0,-500.0,1890.5
2026-02-20 21:00:00+00:00,500.0,0.0,2234.75,0.0,0.0,161.25,2234.75,-161.25,-500.0,1573.5
2026-02-20 22:00:00+00:00,500.0,0.0,2690.0,0.0,0.0,317.25,2690.0,-317.25,-500.0,1872.75
2026-02-20 23:00:00+00:00,500.0,0.0,2454.5,0.0,0.0,136.25,2454.5,-136.25,-500.0,1818.25
2026-02-21 00:00:00+00:00,500.0,0.0,2620.75,0.0,0.0,341.5,2620.75,-341.5,-500.0,1779.25
2026-02-21 01:00:00+00:00,500.0,0.0,3025.5,0.0,0.0,418.0,3025.5,-418.0,-500.0,2107.5
2026-02-21 02:00:00+00:00,500.0,0.0,3099.5,0.0,0.0,357.0,3099.5,-357.0,-500.0,2242.5
2026-02-21 03:00:00+00:00,500.0,0.0,3216.75,0.0,0.0,325.25,3216.75,-325.25,-500.0,2391.5
2026-02-21 04:00:00+00:00,500.0,0.0,3123.75,0.0,0.0,220.0,3123.75,-220.0,-500.0,2403.75
2026-02-21 05:00:00+00:00,500.0,0.0,3224.5,0.0,0.0,339.25,3224.5,-339.25,-500.0,2385.25
2026-02-21 06:00:00+00:00,500.0,0.0,3424.0,0.0,0.0,477.75,3424.0,-477.75,-500.0,2446.25
2026-02-21 07:00:00+00:00,500.0,0.0,4258.5,0.0,0.0,884.5,4258.5,-884.5,-500.0,2874.0
2026-02-21 08:00:00+00:00,0.0,0.0,3722.5,0.0,0.0,835.5,3722.5,-835.5,0.0,2887.0
2026-02-21 09:00:00+00:00,0.0,0.0,3773.5,0.0,0.0,942.75,3773.5,-942.75,0.0,2830.75
2026-02-21 10:00:00+00:00,0.0,0.0,3914.75,0.0,0.0,882.5,3914.75,-882.5,0.0,3032.25
2026-02-21 11:00:00+00:00,0.0,0.0,3778.5,0.0,0.0,797.25,3778.5,-797.25,0.0,2981.25
2026-02-21 12:00:00+00:00,109.0,109.0,3809.25,0.0,0.0,898.5,3809.25,-898.5,0.0,2910.75
2026-02-21 13:00:00+00:00,0.0,0.0,3482.25,0.0,0.0,776.75,3482.25,-776.75,0.0,2705.5
2026-02-21 14:00:00+00:00,0.0,2.0,3264.25,0.0,0.0,695.5,3264.25,-695.5,2.0,2570.75
2026-02-21 15:00:00+00:00,0.0,44.0,3706.25,0.0,0.0,940.25,3706.25,-940.25,44.0,2810.0
2026-02-21 16:00:00+00:00,500.0,1.0,3854.0,0.0,0.0,836.5,3854.0,-836.5,-499.0,2518.5
2026-02-21 17:00:00+00:00,500.0,0.0,3131.5,0.0,0.0,405.5,3131.5,-405.5,-500.0,2226.0
2026-02-21 18:00:00+00:00,500.0,3.0,3057.75,0.0,0.0,251.0,3057.75,-251.0,-497.0,2309.75
2026-02-21 19:00:00+00:00,500.0,0.0,3100.75,0.0,0.0,126.5,3100.75,-126.5,-500.0,2474.25
2026-02-21 20:00:00+00:00,500.0,0.0,2916.0,0.0,25.0,17.0,2916.0,8.0,-500.0,2424.0
2026-02-21 21:00:00+00:00,500.0,0.0,3039.0,0.0,126.0,0.0,3039.0,126.0,-500.0,2665.0
2026-02-21 22:00:00+00:00,500.0,0.0,2987.0,0.0,285.0,0.0,2987.0,285.0,-500.0,2772.0
2026-02-21 23:00:00+00:00,500.0,0.0,2648.5,0.0,314.0,0.0,2648.5,314.0,-500.0,2462.5
2026-02-22 00:00:00+00:00,500.0,0.0,2710.25,0.0,102.25,0.0,2710.25,102.25,-500.0,2312.5
2026-02-22 01:00:00+00:00,500.0,0.0,2922.5,0.0,41.0,10.0,2922.5,31.0,-500.0,2453.5
2026-02-22 02:00:00+00:00,500.0,0.0,3093.25,0.0,0.0,123.75,3093.25,-123.75,-500.0,2469.5
2026-02-22 03:00:00+00:00,500.0,0.0,3042.0,0.0,0.0,165.0,3042.0,-165.0,-500.0,2377.0
2026-02-22 04:00:00+00:00,500.0,0.0,2821.25,0.0,0.0,94.5,2821.25,-94.5,-500.0,2226.75
2026-02-22 05:00:00+00:00,500.0,0.0,2779.0,0.0,0.0,248.5,2779.0,-248.5,-500.0,2030.5
2026-02-22 06:00:00+00:00,500.0,0.0,2987.5,0.0,0.0,454.0,2987.5,-454.0,-500.0,2033.5
2026-02-22 07:00:00+00:00,0.0,0.0,3295.25,0.0,0.0,732.0,3295.25,-732.0,0.0,2563.25
2026-02-22 08:00:00+00:00,0.0,0.0,4121.25,0.0,0.0,948.5,4121.25,-948.5,0.0,3172.75
2026-02-22 09:00:00+00:00,0.0,0.0,4397.0,0.0,0.0,1255.0,4397.0,-1255.0,0.0,3142.0
2026-02-22 10:00:00+00:00,0.0,0.0,4542.0,0.0,0.0,1276.5,4542.0,-1276.5,0.0,3265.5
2026-02-22 11:00:00+00:00,0.0,0.0,4496.75,0.0,0.0,1297.5,4496.75,-1297.5,0.0,3199.25
2026-02-22 12:00:00+00:00,0.0,0.0,4237.75,0.0,0.0,1282.25,4237.75,-1282.25,0.0,2955.5
2026-02-22 13:00:00+00:00,0.0,0.0,3705.75,0.0,0.0,1135.5,3705.75,-1135.5,0.0,2570.25
2026-02-22 14:00:00+00:00,0.0,0.0,3235.5,0.0,0.0,1174.25,3235.5,-1174.25,0.0,2061.25
2026-02-22 15:00:00+00:00,0.0,0.0,2376.5,0.0,0.0,902.75,2376.5,-902.75,0.0,1473.75
2026-02-22 16:00:00+00:00,500.0,0.0,2412.0,0.0,0.0,944.75,2412.0,-944.75,-500.0,967.25
2026-02-22 17:00:00+00:00,500.0,0.0,2096.5,0.0,0.0,621.5,2096.5,-621.5,-500.0,975.0
2026-02-22 18:00:00+00:00,513.0,13.0,1763.0,0.0,0.0,402.0,1763.0,-402.0,-500.0,861.0
2026-02-22 19:00:00+00:00,500.0,0.0,1603.25,0.0,0.0,331.25,1603.25,-331.25,-500.0,772.0
2026-02-22 20:00:00+00:00,500.0,11.0,1655.75,0.0,0.0,278.75,1655.75,-278.75,-489.0,888.0
2026-02-22 21:00:00+00:00,500.0,0.0,2097.5,0.0,0.0,247.75,2097.5,-247.75,-500.0,1349.75
2026-02-22 22:00:00+00:00,500.0,0.0,1834.0,0.0,122.0,93.75,1834.0,28.25,-500.0,1362.25
2026-02-22 23:00:00+00:00,500.0,0.0,1766.75,0.0,13.25,9.5,1766.75,3.75,-500.0,1270.5
2026-02-23 00:00:00+00:00,500.0,0.0,1935.5,0.0,0.0,153.0,1935.5,-153.0,-500.0,1282.5
2026-02-23 01:00:00+00:00,500.0,0.0,2088.75,0.0,0.0,132.0,2088.75,-132.0,-500.0,1456.75
2026-02-23 02:00:00+00:00,500.0,0.0,2190.5,0.0,0.0,141.75,2190.5,-141.75,-500.0,1548.75
2026-02-23 03:00:00+00:00,500.0,0.0,2364.75,0.0,0.0,180.0,2364.75,-180.0,-500.0,1684.75
2026-02-23 04:00:00+00:00,500.0,5.0,2550.5,0.0,0.0,385.75,2550.5,-385.75,-495.0,1669.75
2026-02-23 05:00:00+00:00,500.0,0.0,2730.75,0.0,0.0,596.0,2730.75,-596.0,-500.0,1634.75
2026-02-23 06:00:00+00:00,500.0,2.0,2883.0,0.0,0.0,539.0,2883.0,-539.0,-498.0,1846.0
2026-02-23 07:00:00+00:00,500.0,0.0,3744.25,0.0,0.0,735.5,3744.25,-735.5,-500.0,2508.75
2026-02-23 08:00:00+00:00,0.0,0.0,4125.5,0.0,0.0,915.0,4125.5,-915.0,0.0,3210.5
2026-02-23 09:00:00+00:00,0.0,0.0,3742.0,0.0,0.0,506.75,3742.0,-506.75,0.0,3235.25
2026-02-23 10:00:00+00:00,0.0,0.0,4434.75,0.0,0.0,1165.0,4434.75,-1165.0,0.0,3269.75
2026-02-23 11:00:00+00:00,0.0,0.0,4440.5,0.0,0.0,1201.75,4440.5,-1201.75,0.0,3238.75
2026-02-23 12:00:00+00:00,0.0,0.0,4434.5,0.0,0.0,1209.0,4434.5,-1209.0,0.0,3225.5
2026-02-23 13:00:00+00:00,500.0,0.0,4026.75,0.0,0.0,805.0,4026.75,-805.0,-500.0,2721.75
2026-02-23 14:00:00+00:00,500.0,0.0,3996.75,0.0,0.0,506.5,3996.75,-506.5,-500.0,2990.25
2026-02-23 15:00:00+00:00,500.0,0.0,3298.0,0.0,0.0,367.0,3298.0,-367.0,-500.0,2431.0
2026-02-23 16:00:00+00:00,535.0,106.0,2561.5,0.0,0.0,399.75,2561.5,-399.75,-429.0,1732.75
2026-02-23 17:00:00+00:00,430.0,334.0,1506.0,0.0,0.0,368.0,1506.0,-368.0,-96.0,1042.0
2026-02-23 18:00:00+00:00,307.0,288.0,1514.0,0.0,0.0,325.75,1514.0,-325.75,-19.0,1169.25
2026-02-23 19:00:00+00:00,537.0,57.0,1952.75,0.0,0.0,352.0,1952.75,-352.0,-480.0,1120.75
2026-02-23 20:00:00+00:00,559.0,59.0,2270.5,0.0,0.0,244.75,2270.5,-244.75,-500.0,1525.75
2026-02-23 21:00:00+00:00,547.0,47.0,2574.75,0.0,0.0,321.0,2574.75,-321.0,-500.0,1753.75
2026-02-23 22:00:00+00:00,500.0,0.0,2420.0,0.0,0.0,239.25,2420.0,-239.25,-500.0,1680.75
2026-02-23 23:00:00+00:00,500.0,0.0,1795.25,0.0,82.0,14.25,1795.25,67.75,-500.0,1363.0
2026-02-24 00:00:00+00:00,500.0,0.0,1914.75,0.0,35.25,0.0,1914.75,35.25,-500.0,1450.0
