,CZ_SK,SK_CZ,HU_SK,SK_HU,PL_SK,SK_PL,SK_CZ_net_export,SK_HU_net_export,SK_PL_net_export,Net Export
2026-01-01 00:00:00+00:00,36.575,14.075,21.375,2022.6,1265.125,78.55,-22.500000000000004,2001.225,-1186.575,792.1499999999999
2026-01-01 01:00:00+00:00,17.05,12.45,45.2,2092.35,1620.3500000000001,173.05,-4.600000000000001,2047.1499999999999,-1447.3000000000002,595.2499999999998
2026-01-01 02:00:00+00:00,0.0,0.0,44.475,2064.2,1361.0,2.725,0.0,2019.725,-1358.275,661.4499999999998
2026-01-01 03:00:00+00:00,0.0,0.0,41.425,2195.625,1612.75,1.025,0.0,2154.2,-1611.725,542.4749999999999
2026-01-01 04:00:00+00:00,19.7,0.0,15.05,1619.225,1109.25,0.0,-19.7,1604.175,-1109.25,475.2249999999999
2026-01-01 05:00:00+00:00,55.2,0.0,0.25,1613.5,1145.15,0.0,-55.2,1613.25,-1145.15,412.89999999999986
2026-01-01 06:00:00+00:00,26.775,0.0,9.15,3944.7,3332.75,0.0,-26.775,3935.5499999999997,-3332.75,576.0249999999996
2026-01-01 07:00:00+00:00,201.4,0.0,6.8,855.45,314.25,0.0,-201.4,848.6500000000001,-314.25,333.0000000000001
2026-01-01 08:00:00+00:00,248.05,0.0,56.7,809.025,489.75,0.0,-248.05,752.3249999999999,-489.75,14.52499999999992
2026-01-01 09:00:00+00:00,208.875,0.0,75.875,616.775,366.25,0.0,-208.875,540.9,-366.25,-34.22500000000002
2026-01-01 10:00:00+00:00,161.5,0.0,6.425,1167.225,1267.5,0.0,-161.5,1160.8,-1267.5,-268.20000000000005
2026-01-01 11:00:00+00:00,13.825,208.175,194.575,325.6,559.375,0.0,194.35000000000002,131.02500000000003,-559.375,-233.99999999999994
2026-01-01 12:00:00+00:00,89.5,14.575,350.35,152.925,114.525,215.4,-74.925,-197.425,100.875,-171.47500000000002
2026-01-01 13:00:00+00:00,77.225,28.549999999999997,77.85000000000001,868.25,724.25,12.0,-48.675,790.4,-712.25,29.475000000000023
2026-01-01 14:00:00+00:00,6.0,74.325,18.725,937.2750000000001,665.75,0.0,68.325,918.5500000000001,-665.75,321.1250000000001
2026-01-01 15:00:00+00:00,0.0,60.5,3.625,2311.625,2010.75,0.0,60.5,2308.0,-2010.75,357.75
2026-01-01 16:00:00+00:00,66.025,3.9499999999999997,3.25,2995.425,2422.75,0.0,-62.075,2992.175,-2422.75,507.35000000000036
2026-01-01 17:00:00+00:00,6.4,56.8,1.4,1220.9,798.75,0.0,50.4,1219.5,-798.75,471.1500000000001
2026-01-01 18:00:00+00:00,0.0,37.825,1.45,491.625,142.75,0.0,37.825,490.175,-142.75,385.25
2026-01-01 19:00:00+00:00,19.225,5.375,1.025,2381.55,2031.0,0.0,-13.850000000000001,2380.525,-2031.0,335.6750000000002
2026-01-01 20:00:00+00:00,90.675,1.475,2.8499999999999996,8644.175,8250.75,0.0,-89.2,8641.324999999999,-8250.75,301.3749999999982
2026-01-01 21:00:00+00:00,53.025000000000006,0.45,0.3,1125.75,653.25,0.0,-52.575,1125.45,-653.25,419.625
2026-01-01 22:00:00+00:00,62.75,0.0,1.4,1155.6,661.75,0.0,-62.75,1154.1999999999998,-661.75,429.6999999999998
2026-01-01 23:00:00+00:00,659.425,40.974999999999994,42.025,2527.075,1559.25,0.0,-618.4499999999999,2485.0499999999997,-1559.25,307.3499999999999
2026-01-02 00:00:00+00:00,607.4,22.475,30.075,2381.375,1534.75,0.0,-584.925,2351.3,-1534.75,231.62500000000023
2026-01-02 01:00:00+00:00,638.7,10.1,14.825000000000001,2269.275,1532.75,0.0,-628.6,2254.4500000000003,-1532.75,93.10000000000036
2026-01-02 02:00:00+00:00,570.575,0.275,0.175,2256.45,1467.75,0.0,-570.3000000000001,2256.2749999999996,-1467.75,218.22499999999945
2026-01-02 03:00:00+00:00,543.425,10.299999999999999,6.075,2226.8,1477.0,0.0,-533.125,2220.7250000000004,-1477.0,210.60000000000036
2026-01-02 04:00:00+00:00,617.2,92.55,75.475,2283.0,1488.0,0.0,-524.6500000000001,2207.525,-1488.0,194.875
2026-01-02 05:00:00+00:00,592.05,5.475,76.325,2320.275,1478.475,0.0,-586.5749999999999,2243.9500000000003,-1478.475,178.90000000000055
2026-01-02 06:00:00+00:00,654.475,63.725,98.25,2239.0,1429.65,0.0,-590.75,2140.75,-1429.65,120.34999999999991
2026-01-02 07:00:00+00:00,540.2249999999999,41.675,12.525,1756.525,1301.675,0.0,-498.5499999999999,1744.0,-1301.675,-56.22499999999991
2026-01-02 08:00:00+00:00,486.25,35.45,0.0,1446.975,1239.0,0.0,-450.8,1446.975,-1239.0,-242.82500000000005
2026-01-02 09:00:00+00:00,474.3,128.4,0.0,1577.6,1498.95,0.0,-345.9,1577.6,-1498.95,-267.2500000000002
2026-01-02 10:00:00+00:00,471.5,92.325,54.7,1268.9,1367.875,0.0,-379.175,1214.2,-1367.875,-532.8499999999999
2026-01-02 11:00:00+00:00,488.45,56.2,28.650000000000002,1285.725,1308.1,0.0,-432.25,1257.0749999999998,-1308.1,-483.2750000000001
2026-01-02 12:00:00+00:00,454.85,72.65,60.95,1195.825,1089.25,0.0,-382.20000000000005,1134.875,-1089.25,-336.57500000000005
2026-01-02 13:00:00+00:00,635.925,65.675,454.05,1797.525,838.525,0.0,-570.25,1343.4750000000001,-838.525,-65.29999999999984
2026-01-02 14:00:00+00:00,669.1,2.325,261.225,1999.6,763.325,0.0,-666.775,1738.375,-763.325,308.27499999999986
2026-01-02 15:00:00+00:00,778.325,1.525,60.925,2203.85,884.75,0.0,-776.8000000000001,2142.9249999999997,-884.75,481.37499999999955
2026-01-02 16:00:00+00:00,706.775,17.4,177.025,2176.975,776.1,0.0,-689.375,1999.9499999999998,-776.1,534.4749999999998
2026-01-02 17:00:00+00:00,854.8,17.1,98.69999999999999,2347.95,918.725,0.0,-837.6999999999999,2249.25,-918.725,492.82500000000016
2026-01-02 18:00:00+00:00,662.2,34.325,293.125,2244.825,776.5,0.0,-627.875,1951.6999999999998,-776.5,547.3249999999998
2026-01-02 19:00:00+00:00,846.275,28.3,137.22500000000002,2385.7,1052.25,0.0,-817.975,2248.475,-1052.25,378.25
2026-01-02 20:00:00+00:00,672.375,80.45,17.85,2324.875,1273.5,0.0,-591.925,2307.025,-1273.5,441.60000000000014
2026-01-02 21:00:00+00:00,632.375,2.925,1.3,2444.55,1414.825,0.0,-629.45,2443.25,-1414.825,398.9749999999999
2026-01-02 22:00:00+00:00,693.4749999999999,7.4,3.95,2576.85,1511.375,0.0,-686.0749999999999,2572.9,-1511.375,375.4500000000003
2026-01-02 23:00:00+00:00,346.325,0.225,1.1,2270.425,1431.175,0.0,-346.09999999999997,2269.3250000000003,-1431.175,492.0500000000004
2026-01-03 00:00:00+00:00,132.15,27.725,88.925,2055.825,1273.925,0.0,-104.42500000000001,1966.8999999999999,-1273.925,588.55
2026-01-03 01:00:00+00:00,143.1,48.975,58.224999999999994,1842.1,1328.175,0.0,-94.125,1783.875,-1328.175,361.57500000000005
2026-01-03 02:00:00+00:00,154.3,69.65,36.55,1732.25,1394.825,0.0,-84.65,1695.7,-1394.825,216.2249999999999
2026-01-03 03:00:00+00:00,123.0,70.0,198.775,1683.325,1246.9250000000002,0.0,-53.0,1484.55,-1246.9250000000002,184.62499999999977
2026-01-03 04:00:00+00:00,228.0,71.25,87.975,1844.1499999999999,1452.075,0.0,-156.75,1756.175,-1452.075,147.3499999999999
2026-01-03 05:00:00+00:00,284.25,125.6,166.275,2167.475,1420.5749999999998,0.0,-158.65,2001.1999999999998,-1420.5749999999998,421.9749999999999
2026-01-03 06:00:00+00:00,559.55,121.625,132.3,2315.225,1507.875,0.0,-437.92499999999995,2182.9249999999997,-1507.875,237.12499999999977
2026-01-03 07:00:00+00:00,438.95,19.924999999999997,30.0,1898.3249999999998,1196.225,0.0,-419.025,1868.3249999999998,-1196.225,253.07499999999982
2026-01-03 08:00:00+00:00,201.775,69.02499999999999,44.6,1389.65,999.5,0.0,-132.75,1345.0500000000002,-999.5,212.80000000000018
2026-01-03 09:00:00+00:00,35.175,54.6,11.875,1197.325,915.75,0.0,19.425000000000004,1185.45,-915.75,289.125
2026-01-03 10:00:00+00:00,117.175,30.775,16.625,1334.125,1073.0,0.0,-86.4,1317.5,-1073.0,158.0999999999999
2026-01-03 11:00:00+00:00,301.55,17.475,32.425,1372.975,839.5,0.0,-284.075,1340.55,-839.5,216.9749999999999
2026-01-03 12:00:00+00:00,483.825,62.375,58.475,1673.4,970.0,0.0,-421.45,1614.9250000000002,-970.0,223.47500000000014
2026-01-03 13:00:00+00:00,580.2249999999999,6.7250000000000005,5.075,2282.175,1308.175,0.0,-573.4999999999999,2277.1000000000004,-1308.175,395.4250000000004
2026-01-03 14:00:00+00:00,731.55,26.55,77.1,2531.65,1131.475,0.0,-705.0,2454.55,-1131.475,618.0750000000003
2026-01-03 15:00:00+00:00,891.825,0.1,15.175,2290.075,847.75,0.0,-891.725,2274.8999999999996,-847.75,535.4249999999997
2026-01-03 16:00:00+00:00,700.775,0.55,107.0,2349.625,852.1,0.0,-700.225,2242.625,-852.1,690.3000000000001
2026-01-03 17:00:00+00:00,884.7,0.0,122.6,2523.0,902.3,0.0,-884.7,2400.4,-902.3,613.4000000000001
2026-01-03 18:00:00+00:00,710.725,1.475,24.949999999999996,2352.75,966.825,0.0,-709.25,2327.8,-966.825,651.7250000000001
2026-01-03 19:00:00+00:00,934.35,0.075,30.275,2463.6,1030.9,0.0,-934.275,2433.325,-1030.9,468.14999999999964
2026-01-03 20:00:00+00:00,871.75,32.0,30.650000000000002,2697.15,1378.55,0.0,-839.75,2666.5,-1378.55,448.20000000000005
2026-01-03 21:00:00+00:00,949.0,45.35,192.975,2701.0,1395.8,0.0,-903.65,2508.025,-1395.8,208.57500000000005
2026-01-03 22:00:00+00:00,846.375,52.025,98.475,2701.8,1463.25,0.0,-794.35,2603.3250000000003,-1463.25,345.72500000000036
2026-01-03 23:00:00+00:00,749.375,0.375,13.45,2745.0,1592.6,0.0,-749.0,2731.55,-1592.6,389.9500000000003
2026-01-04 00:00:00+00:00,719.275,21.525,67.775,2708.425,1517.5,0.0,-697.75,2640.65,-1517.5,425.4000000000001
2026-01-04 01:00:00+00:00,534.825,325.7,250.575,2399.05,1568.35,0.0,-209.12500000000006,2148.4750000000004,-1568.35,371.00000000000045
2026-01-04 02:00:00+00:00,397.525,104.425,106.05000000000001,2123.075,1595.75,0.0,-293.09999999999997,2017.0249999999999,-1595.75,128.17499999999995
2026-01-04 03:00:00+00:00,342.475,175.975,279.8,2156.175,1549.15,0.0,-166.50000000000003,1876.3750000000002,-1549.15,160.72500000000014
2026-01-04 04:00:00+00:00,403.425,89.65,157.025,2182.475,1610.25,0.0,-313.775,2025.4499999999998,-1610.25,101.42499999999973
2026-01-04 05:00:00+00:00,241.5,81.125,103.65,2157.3999999999996,1565.55,0.0,-160.375,2053.7499999999995,-1565.55,327.8249999999996
2026-01-04 06:00:00+00:00,411.375,145.6,150.125,2284.225,1642.575,0.0,-265.775,2134.1,-1642.575,225.74999999999977
2026-01-04 07:00:00+00:00,285.425,61.125,153.975,1929.925,1403.075,0.0,-224.3,1775.95,-1403.075,148.57500000000005
2026-01-04 08:00:00+00:00,197.2,12.600000000000001,23.450000000000003,1701.35,1404.925,0.0,-184.6,1677.8999999999999,-1404.925,88.375
2026-01-04 09:00:00+00:00,219.175,18.025,23.0,1886.65,1473.25,0.0,-201.15,1863.65,-1473.25,189.25
2026-01-04 10:00:00+00:00,291.35,36.95,1.525,1919.975,1599.9,0.0,-254.40000000000003,1918.4499999999998,-1599.9,64.14999999999964
2026-01-04 11:00:00+00:00,462.175,35.675,19.8,1847.875,1211.5,0.0,-426.5,1828.075,-1211.5,190.07500000000005
2026-01-04 12:00:00+00:00,694.275,51.675,0.275,2104.7,1287.675,0.0,-642.6,2104.4249999999997,-1287.675,174.14999999999986
2026-01-04 13:00:00+00:00,530.1,207.4,316.45,2052.625,1021.0250000000001,0.0,-322.70000000000005,1736.175,-1021.0250000000001,392.4499999999998
2026-01-04 14:00:00+00:00,661.125,76.89999999999999,302.35,2153.7,756.175,0.0,-584.225,1851.35,-756.175,510.95000000000005
2026-01-04 15:00:00+00:00,715.3000000000001,187.1,395.05,2273.625,954.575,0.0,-528.2,1878.575,-954.575,395.79999999999995
2026-01-04 16:00:00+00:00,622.825,151.25,409.925,2410.1,1020.675,0.0,-471.57500000000005,2000.175,-1020.675,507.92499999999995
2026-01-04 17:00:00+00:00,641.1,43.775,131.15,2324.05,1063.85,0.0,-597.325,2192.9,-1063.85,531.7250000000001
2026-01-04 18:00:00+00:00,585.45,72.35,146.125,2202.875,1058.35,0.0,-513.1,2056.75,-1058.35,485.3000000000002
2026-01-04 19:00:00+00:00,755.475,22.375,33.2,2496.775,1311.9,0.0,-733.1,2463.5750000000003,-1311.9,418.5750000000003
2026-01-04 20:00:00+00:00,863.55,78.4,145.79999999999998,2629.775,1253.025,0.0,-785.15,2483.975,-1253.025,445.7999999999997
2026-01-04 21:00:00+00:00,769.775,72.25,104.125,2590.725,1301.15,0.0,-697.525,2486.6,-1301.15,487.9249999999997
2026-01-04 22:00:00+00:00,883.3499999999999,0.9750000000000001,0.9,2633.9,1393.9,0.0,-882.3749999999999,2633.0,-1393.9,356.7249999999999
2026-01-04 23:00:00+00:00,572.175,137.675,251.575,2376.8,1491.725,0.0,-434.49999999999994,2125.2250000000004,-1491.725,199.00000000000045
2026-01-05 00:00:00+00:00,492.25,265.5,286.775,2091.75,1275.85,0.0,-226.75,1804.975,-1275.85,302.375
2026-01-05 01:00:00+00:00,521.425,427.5,365.125,2016.625,1283.25,0.0,-93.92499999999995,1651.5,-1283.25,274.32500000000005
2026-01-05 02:00:00+00:00,548.75,540.65,400.175,1746.1,1238.25,0.0,-8.100000000000023,1345.925,-1238.25,99.57499999999982
2026-01-05 03:00:00+00:00,650.225,438.675,587.95,1767.2,977.075,0.0,-211.55,1179.25,-977.075,-9.375
2026-01-05 04:00:00+00:00,775.075,275.225,379.7,1967.2,978.525,0.0,-499.85,1587.5,-978.525,109.12500000000011
2026-01-05 05:00:00+00:00,869.25,406.45,468.65,2010.7749999999999,889.7,0.0,-462.8,1542.125,-889.7,189.625
2026-01-05 06:00:00+00:00,758.575,101.05000000000001,304.625,1809.2,588.1,0.0,-657.5250000000001,1504.575,-588.1,258.94999999999993
2026-01-05 07:00:00+00:00,588.625,27.575,43.5,1182.325,188.95,0.0,-561.05,1138.825,-188.95,388.8250000000001
2026-01-05 08:00:00+00:00,745.925,23.450000000000003,4.45,1373.175,408.05,0.0,-722.4749999999999,1368.725,-408.05,238.2
2026-01-05 09:00:00+00:00,844.75,41.575,168.0,1598.1,445.15000000000003,0.0,-803.175,1430.1,-445.15000000000003,181.77499999999992
2026-01-05 10:00:00+00:00,990.1,12.1,198.475,1880.25,785.55,0.0,-978.0,1681.775,-785.55,-81.77499999999986
2026-01-05 11:00:00+00:00,1086.725,58.3,248.35000000000002,2044.1,884.4749999999999,0.0,-1028.425,1795.75,-884.4749999999999,-117.14999999999986
2026-01-05 12:00:00+00:00,1012.3,67.3,173.125,1873.25,872.525,0.0,-945.0,1700.125,-872.525,-117.39999999999998
2026-01-05 13:00:00+00:00,982.575,181.45,275.75,1242.7,242.65,0.0,-801.125,966.95,-242.65,-76.82499999999996
2026-01-05 14:00:00+00:00,871.5,358.85,485.125,981.575,0.0,270.875,-512.65,496.45000000000005,270.875,254.67500000000007
2026-01-05 15:00:00+00:00,922.7,181.95,225.625,939.55,0.0,317.925,-740.75,713.925,317.925,291.09999999999997
2026-01-05 16:00:00+00:00,657.5,471.65000000000003,340.1,722.5999999999999,0.0,256.725,-185.84999999999997,382.4999999999999,256.725,453.37499999999994
2026-01-05 17:00:00+00:00,693.1,722.625,365.65,660.175,0.0,260.275,29.524999999999977,294.525,260.275,584.3249999999999
2026-01-05 18:00:00+00:00,720.2,176.425,210.725,774.225,0.0,308.275,-543.7750000000001,563.5,308.275,327.9999999999999
2026-01-05 19:00:00+00:00,837.95,140.95,31.15,864.55,149.9,0.0,-697.0,833.4,-149.9,-13.500000000000028
2026-01-05 20:00:00+00:00,860.575,27.875,67.25,1497.725,490.375,0.0,-832.7,1430.475,-490.375,107.39999999999986
2026-01-05 21:00:00+00:00,829.925,16.475,99.95,1763.55,583.4,0.0,-813.4499999999999,1663.6,-583.4,266.75
2026-01-05 22:00:00+00:00,554.775,20.875,358.575,1424.3999999999999,166.725,0.0,-533.9,1065.8249999999998,-166.725,365.1999999999998
2026-01-05 23:00:00+00:00,434.17499999999995,135.3,621.025,1167.175,27.375,31.5,-298.87499999999994,546.15,4.125,251.40000000000003
2026-01-06 00:00:00+00:00,208.0,151.725,585.55,744.575,0.0,182.975,-56.275000000000006,159.0250000000001,182.975,285.7250000000001
2026-01-06 01:00:00+00:00,246.15,155.5,466.3,834.8,29.55,0.0,-90.65,368.49999999999994,-29.55,248.2999999999999
2026-01-06 02:00:00+00:00,265.4,216.25,453.425,870.7,97.575,0.0,-49.14999999999998,417.27500000000003,-97.575,270.55000000000007
2026-01-06 03:00:00+00:00,240.4,133.725,457.95,797.325,4.5,32.45,-106.67500000000001,339.37500000000006,27.950000000000003,260.65000000000003
2026-01-06 04:00:00+00:00,261.85,169.05,449.675,970.6500000000001,156.375,0.0,-92.80000000000001,520.9750000000001,-156.375,271.8000000000001
2026-01-06 05:00:00+00:00,115.75,154.075,481.125,1301.6,334.54999999999995,0.0,38.32499999999999,820.4749999999999,-334.54999999999995,524.25
2026-01-06 06:00:00+00:00,0.0,290.875,234.125,1106.95,457.975,0.0,290.875,872.825,-457.975,705.725
2026-01-06 07:00:00+00:00,0.0,264.2,662.5749999999999,920.65,0.0,245.45,264.2,258.07500000000005,245.45,767.7250000000001
2026-01-06 08:00:00+00:00,33.275,241.975,707.35,877.475,0.0,348.425,208.7,170.125,348.425,727.25
2026-01-06 09:00:00+00:00,152.1,172.675,147.1,1186.9,329.6,0.0,20.575000000000017,1039.8000000000002,-329.6,730.7750000000002
2026-01-06 10:00:00+00:00,363.825,358.425,330.625,1467.1,539.775,0.0,-5.399999999999977,1136.475,-539.775,591.2999999999998
2026-01-06 11:00:00+00:00,490.2,440.7,451.075,1807.4,941.75,0.0,-49.5,1356.325,-941.75,365.07500000000005
2026-01-06 12:00:00+00:00,601.25,963.175,1265.625,1766.95,443.75,0.0,361.92499999999995,501.32500000000005,-443.75,419.5
2026-01-06 13:00:00+00:00,665.55,1092.775,1602.125,1669.6,41.5,20.575,427.22500000000014,67.47499999999991,-20.925,473.77500000000003
2026-01-06 14:00:00+00:00,623.775,929.1,1171.6,1296.875,3.175,29.875,305.32500000000005,125.27500000000009,26.7,457.3000000000001
2026-01-06 15:00:00+00:00,757.65,677.7,731.65,1263.4,148.6,0.0,-79.94999999999993,531.7500000000001,-148.6,303.20000000000016
2026-01-06 16:00:00+00:00,676.75,847.725,971.675,1334.675,179.5,0.0,170.97500000000002,363.0,-179.5,354.475
2026-01-06 17:00:00+00:00,613.825,539.125,711.9250000000001,1284.25,130.42499999999998,0.0,-74.70000000000005,572.3249999999999,-130.42499999999998,367.19999999999993
2026-01-06 18:00:00+00:00,621.9,185.175,507.57500000000005,1480.3,288.675,0.0,-436.72499999999997,972.7249999999999,-288.675,247.325
2026-01-06 19:00:00+00:00,812.75,622.5,1145.95,1818.75,359.1,0.0,-190.25,672.8,-359.1,123.44999999999993
2026-01-06 20:00:00+00:00,894.45,74.525,437.25,1912.425,549.75,0.0,-819.9250000000001,1475.175,-549.75,105.49999999999989
2026-01-06 21:00:00+00:00,938.375,66.525,166.625,1947.9,888.7,0.0,-871.85,1781.275,-888.7,20.725000000000023
2026-01-06 22:00:00+00:00,761.25,118.475,168.375,1738.0,780.75,0.0,-642.775,1569.625,-780.75,146.10000000000002
2026-01-06 23:00:00+00:00,454.5,11.524999999999999,0.0,1275.775,651.925,0.0,-442.975,1275.775,-651.925,180.8750000000001
2026-01-07 00:00:00+00:00,358.975,52.4,9.3,1068.05,582.7,0.0,-306.57500000000005,1058.75,-582.7,169.4749999999999
2026-01-07 01:00:00+00:00,392.42499999999995,75.75,37.5,1111.975,608.625,0.0,-316.67499999999995,1074.475,-608.625,149.17499999999995
2026-01-07 02:00:00+00:00,394.225,103.85,69.525,1145.825,726.75,0.0,-290.375,1076.3,-726.75,59.174999999999955
2026-01-07 03:00:00+00:00,540.25,86.75,82.0,1216.3,719.325,0.0,-453.5,1134.3,-719.325,-38.52500000000009
2026-01-07 04:00:00+00:00,552.325,0.85,2.05,1295.35,759.0,0.0,-551.475,1293.3,-759.0,-17.175000000000068
2026-01-07 05:00:00+00:00,538.25,0.0,0.075,1315.5,644.5,0.0,-538.25,1315.425,-644.5,132.67499999999995
2026-01-07 06:00:00+00:00,666.25,49.45,14.175,902.95,273.25,0.0,-616.8,888.7750000000001,-273.25,-1.2749999999998636
2026-01-07 07:00:00+00:00,635.25,38.375,8.25,640.25,155.775,0.0,-596.875,632.0,-155.775,-120.65
2026-01-07 08:00:00+00:00,734.25,92.32499999999999,69.1,727.775,324.0,0.0,-641.925,658.675,-324.0,-307.25
2026-01-07 09:00:00+00:00,772.75,61.724999999999994,3.025,914.575,482.4,0.0,-711.025,911.5500000000001,-482.4,-281.8749999999999
2026-01-07 10:00:00+00:00,919.75,44.975,0.025,1165.6750000000002,653.025,0.0,-874.775,1165.65,-653.025,-362.14999999999986
2026-01-07 11:00:00+00:00,936.5,69.15,27.875,1176.95,626.275,0.0,-867.35,1149.075,-626.275,-344.54999999999995
2026-01-07 12:00:00+00:00,912.5,25.8,76.625,1037.575,491.25,0.0,-886.7,960.95,-491.25,-417.0
2026-01-07 13:00:00+00:00,984.75,98.625,103.4,1172.475,566.0,0.0,-886.125,1069.0749999999998,-566.0,-383.0500000000002
2026-01-07 14:00:00+00:00,912.0,171.3,36.125,1221.375,480.25,0.0,-740.7,1185.25,-480.25,-35.700000000000045
2026-01-07 15:00:00+00:00,802.25,106.325,106.1,990.95,292.05,0.0,-695.925,884.85,-292.05,-103.12499999999994
2026-01-07 16:00:00+00:00,859.25,120.675,20.35,1044.85,396.3,0.0,-738.575,1024.5,-396.3,-110.37500000000006
2026-01-07 17:00:00+00:00,909.75,0.125,23.675,1191.225,549.5,0.0,-909.625,1167.55,-549.5,-291.57500000000005
2026-01-07 18:00:00+00:00,869.75,0.0,24.925,1103.95,499.5,0.0,-869.75,1079.025,-499.5,-290.2249999999999
2026-01-07 19:00:00+00:00,943.5,0.0,10.925,1478.525,773.25,0.0,-943.5,1467.6000000000001,-773.25,-249.14999999999986
2026-01-07 20:00:00+00:00,935.5,0.0,6.425,1675.775,878.7,0.0,-935.5,1669.3500000000001,-878.7,-144.8499999999999
2026-01-07 21:00:00+00:00,960.5,0.0,0.0,2002.825,985.275,0.0,-960.5,2002.825,-985.275,57.05000000000007
2026-01-07 22:00:00+00:00,786.175,0.0,195.225,1704.1,688.125,0.0,-786.175,1508.875,-688.125,34.575000000000045
2026-01-07 23:00:00+00:00,817.45,0.0,55.825,1522.35,756.95,0.0,-817.45,1466.5249999999999,-756.95,-107.87500000000023
2026-01-08 00:00:00+00:00,652.5,0.0,98.77499999999999,1401.025,798.45,0.0,-652.5,1302.25,-798.45,-148.70000000000005
2026-01-08 01:00:00+00:00,552.25,41.95,156.225,1333.125,831.5,0.0,-510.3,1176.9,-831.5,-164.89999999999986
2026-01-08 02:00:00+00:00,478.45,50.65,190.375,1220.925,734.4,0.0,-427.8,1030.55,-734.4,-131.64999999999998
2026-01-08 03:00:00+00:00,594.95,148.7,321.225,1190.7,674.1,0.0,-446.25000000000006,869.475,-674.1,-250.87500000000006
2026-01-08 04:00:00+00:00,796.25,18.975,160.4,1109.4499999999998,515.15,0.0,-777.275,949.0499999999998,-515.15,-343.3750000000001
2026-01-08 05:00:00+00:00,824.575,7.9,86.275,1302.625,618.475,0.0,-816.6750000000001,1216.35,-618.475,-218.80000000000018
2026-01-08 06:00:00+00:00,812.2750000000001,54.65,83.325,917.375,360.5,0.0,-757.6250000000001,834.05,-360.5,-284.07500000000016
2026-01-08 07:00:00+00:00,695.025,13.8,295.4,813.7,19.174999999999997,26.25,-681.225,518.3000000000001,7.075000000000003,-155.84999999999997
2026-01-08 08:00:00+00:00,810.875,29.2,74.57499999999999,778.375,166.825,0.0,-781.675,703.8,-166.825,-244.7
2026-01-08 09:00:00+00:00,814.375,62.125,34.1,629.1,221.075,0.0,-752.25,595.0,-221.075,-378.325
2026-01-08 10:00:00+00:00,781.65,52.1,103.475,483.175,86.625,0.0,-729.55,379.70000000000005,-86.625,-436.4749999999999
2026-01-08 11:00:00+00:00,665.375,50.575,78.575,535.025,120.85,0.0,-614.8,456.45,-120.85,-279.19999999999993
2026-01-08 12:00:00+00:00,709.65,80.4,127.42500000000001,463.025,0.0,87.025,-629.25,335.59999999999997,87.025,-206.62500000000003
2026-01-08 13:00:00+00:00,478.275,320.525,419.875,600.025,0.0,311.175,-157.75,180.14999999999998,311.175,333.575
2026-01-08 14:00:00+00:00,620.475,89.725,114.25,888.825,0.0,158.85,-530.75,774.575,158.85,402.67500000000007
2026-01-08 15:00:00+00:00,730.475,93.725,225.3,950.2249999999999,0.2,86.6,-636.75,724.925,86.39999999999999,174.57499999999993
2026-01-08 16:00:00+00:00,830.65,91.7,58.425000000000004,1117.6,212.725,0.0,-738.9499999999999,1059.175,-212.725,107.50000000000003
2026-01-08 17:00:00+00:00,892.5,990.075,1184.825,1445.125,316.05,0.0,97.57500000000005,260.29999999999995,-316.05,41.82499999999999
2026-01-08 18:00:00+00:00,877.75,470.975,531.35,1322.575,594.75,0.0,-406.775,791.225,-594.75,-210.29999999999995
2026-01-08 19:00:00+00:00,976.875,353.925,482.475,1461.225,590.25,0.0,-622.95,978.7499999999999,-590.25,-234.45000000000016
2026-01-08 20:00:00+00:00,987.975,340.625,303.95,1735.35,876.925,0.0,-647.35,1431.3999999999999,-876.925,-92.87500000000011
2026-01-08 21:00:00+00:00,889.025,68.525,117.85,1647.45,640.85,0.0,-820.5,1529.6000000000001,-640.85,68.25000000000011
2026-01-08 22:00:00+00:00,811.55,52.175000000000004,117.82499999999999,1722.65,619.925,0.0,-759.375,1604.825,-619.925,225.5250000000001
2026-01-08 23:00:00+00:00,764.075,47.925000000000004,188.4,1428.825,661.575,0.0,-716.1500000000001,1240.425,-661.575,-137.30000000000018
2026-01-09 00:00:00+00:00,796.075,0.0,10.549999999999999,1438.775,765.225,0.0,-796.075,1428.2250000000001,-765.225,-133.07499999999993
2026-01-09 01:00:00+00:00,719.35,0.0,0.0,1544.325,1015.875,0.0,-719.35,1544.325,-1015.875,-190.89999999999998
2026-01-09 02:00:00+00:00,679.275,0.0,0.0,1508.375,1046.3,0.0,-679.275,1508.375,-1046.3,-217.19999999999993
2026-01-09 03:00:00+00:00,661.125,0.0,41.725,1326.25,913.325,0.0,-661.125,1284.525,-913.325,-289.92499999999995
2026-01-09 04:00:00+00:00,750.8,11.575,174.65,1450.375,830.175,0.0,-739.2249999999999,1275.725,-830.175,-293.67499999999995
2026-01-09 05:00:00+00:00,728.875,54.225,221.05,1575.8,868.825,0.0,-674.65,1354.75,-868.825,-188.72500000000002
2026-01-09 06:00:00+00:00,864.075,0.0,258.375,1658.725,638.55,0.0,-864.075,1400.35,-638.55,-102.27500000000009
2026-01-09 07:00:00+00:00,652.075,0.0,621.35,1484.25,544.25,0.0,-652.075,862.9,-544.25,-333.42500000000007
2026-01-09 08:00:00+00:00,841.225,0.0,615.55,1351.6,390.575,0.0,-841.225,736.05,-390.575,-495.75000000000006
