,NL_NO_2,NO_2_NL,GB_NO_2,NO_2_GB,NO_2_DE_LU,DE_LU_NO_2,NO_2_DK_1,DK_1_NO_2,NO_2_NO_1,NO_1_NO_2,NO_2_NO_5,NO_5_NO_2,NO_2_DE_LU_net_export,NO_2_DK_1_net_export,NO_2_NL_net_export,NO_2_NO_1_net_export,NO_2_NO_5_net_export,NO_2_GB_net_export,Net Export
2026-01-14 20:00:00+00:00,0.0,466.55,0.0,60.2,1400.0,0.0,1680.0,0.0,59.675,0.0,1.95,2.0,1400.0,1680.0,466.55,59.675,-0.050000000000000044,60.2,3666.375
2026-01-14 21:00:00+00:00,0.0,569.775,0.0,128.4,1403.75,3.75,1609.125,0.0,4.3,30.45,0.0,241.6,1400.0,1609.125,569.775,-26.15,-241.6,128.4,3439.55
2026-01-14 22:00:00+00:00,0.0,387.0,0.0,325.0,1402.0,2.25,1607.75,0.0,0.0,14.25,0.0,665.35,1399.75,1607.75,387.0,-14.25,-665.35,325.0,3039.9
2026-01-14 23:00:00+00:00,0.0,207.2,0.0,790.0,1380.0,7.25,1636.925,0.0,0.0,12.6,0.0,744.625,1372.75,1636.925,207.2,-12.6,-744.625,790.0,3249.65
2026-01-15 00:00:00+00:00,0.0,50.85,0.0,989.6,1187.5,10.5,1620.9,0.0,0.0,14.15,0.0,625.225,1177.0,1620.9,50.85,-14.15,-625.225,989.6,3198.975
2026-01-15 01:00:00+00:00,0.0,0.0,0.0,1041.9,756.0,29.75,1419.525,0.0,28.9,14.475,0.0,332.05,726.25,1419.525,0.0,14.424999999999999,-332.05,1041.9,2870.05
2026-01-15 02:00:00+00:00,0.0,0.0,0.0,757.1,405.75,50.0,980.125,0.0,403.275,0.0,0.0,0.0,355.75,980.125,0.0,403.275,0.0,757.1,2496.25
2026-01-15 03:00:00+00:00,0.0,0.0,0.0,751.3,365.25,95.75,490.025,0.0,843.225,0.0,0.0,4.6,269.5,490.025,0.0,843.225,-4.6,751.3,2349.45
2026-01-15 04:00:00+00:00,316.17499999999995,0.0,0.0,871.5,911.5,33.0,707.35,0.0,654.075,0.0,0.0,0.05,878.5,707.35,-316.17499999999995,654.075,-0.05,871.5,2795.2
2026-01-15 05:00:00+00:00,221.625,0.0,0.0,769.2,1405.0,5.5,1209.65,0.0,762.575,0.0,30.4,0.0,1399.5,1209.65,-221.625,762.575,30.4,769.2,3949.7000000000007
2026-01-15 06:00:00+00:00,284.55,0.0,0.0,304.2,1400.0,0.0,937.125,0.0,1781.775,0.0,97.825,0.0,1400.0,937.125,-284.55,1781.775,97.825,304.2,4236.375
2026-01-15 07:00:00+00:00,258.9,0.0,0.0,0.0,1346.0,0.0,786.775,0.0,2368.825,0.0,44.725,0.025,1346.0,786.775,-258.9,2368.825,44.7,0.0,4287.4
2026-01-15 08:00:00+00:00,3.325,0.0,0.0,465.0,867.5,5.5,543.6999999999999,0.0,2442.325,0.0,0.0,24.275,862.0,543.6999999999999,-3.325,2442.325,-24.275,465.0,4285.424999999999
2026-01-15 09:00:00+00:00,209.4,0.0,0.0,930.0,544.75,49.0,703.35,0.0,2610.325,0.0,0.0,116.125,495.75,703.35,-209.4,2610.325,-116.125,930.0,4413.9
2026-01-15 10:00:00+00:00,340.85,0.0,0.0,1395.0,556.5,116.25,275.45,0.0,2739.45,0.0,0.0,134.3,440.25,275.45,-340.85,2739.45,-134.3,1395.0,4375.0
2026-01-15 11:00:00+00:00,224.1,0.0,0.0,1449.0,251.5,212.75,281.92499999999995,0.0,2787.225,0.0,0.0,0.5,38.75,281.92499999999995,-224.1,2787.225,-0.5,1449.0,4332.299999999999
2026-01-15 12:00:00+00:00,586.675,0.0,0.0,1449.0,675.25,117.75,197.275,0.0,2744.075,0.0,0.0,0.0,557.5,197.275,-586.675,2744.075,0.0,1449.0,4361.174999999999
2026-01-15 13:00:00+00:00,517.25,0.0,0.0,984.0,993.5,51.25,778.275,0.0,2278.35,0.0,42.35,0.325,942.25,778.275,-517.25,2278.35,42.025,984.0,4507.65
2026-01-15 14:00:00+00:00,117.10000000000001,0.0,0.0,519.0,1059.75,13.5,1324.725,0.0,1520.55,0.0,221.425,0.0,1046.25,1324.725,-117.10000000000001,1520.55,221.425,519.0,4514.85
2026-01-15 15:00:00+00:00,244.7,0.0,0.0,659.0,1219.0,4.0,1603.975,0.0,1216.325,0.0,57.5,0.0,1215.0,1603.975,-244.7,1216.325,57.5,659.0,4507.1
2026-01-15 16:00:00+00:00,562.425,0.0,0.0,688.8,1440.5,40.5,1675.025,0.0,926.975,0.0,28.925,0.0,1400.0,1675.025,-562.425,926.975,28.925,688.8,4157.3
2026-01-15 17:00:00+00:00,470.7,0.0,0.0,1153.8,1285.0,4.5,1680.0,0.0,755.775,0.0,105.5,0.0,1280.5,1680.0,-470.7,755.775,105.5,1153.8,4504.875
2026-01-15 18:00:00+00:00,597.6,0.0,0.0,1449.0,1435.25,40.5,1665.525,0.0,528.925,0.0,18.3,0.325,1394.75,1665.525,-597.6,528.925,17.975,1449.0,4458.575000000001
2026-01-15 19:00:00+00:00,507.67499999999995,0.0,0.0,1449.0,1256.75,187.25,1518.975,0.0,346.3,0.0,10.2,6.2,1069.5,1518.975,-507.67499999999995,346.3,3.999999999999999,1449.0,3880.1000000000004
2026-01-15 20:00:00+00:00,380.55,0.0,0.0,1449.0,832.25,217.0,937.2,0.0,135.575,0.0,179.425,0.0,615.25,937.2,-380.55,135.575,179.425,1449.0,2935.9
2026-01-15 21:00:00+00:00,185.975,0.0,0.0,1449.0,1104.75,277.75,565.275,0.0,250.5,0.0,0.0,382.15,827.0,565.275,-185.975,250.5,-382.15,1449.0,2523.65
2026-01-15 22:00:00+00:00,220.35,0.0,0.0,1449.0,911.25,346.0,201.925,1.1,86.375,4.475,0.0,437.625,565.25,200.82500000000002,-220.35,81.9,-437.625,1449.0,1639.0
2026-01-15 23:00:00+00:00,11.175,0.0,0.0,1449.0,130.5,185.0,113.425,20.725,164.65,0.0,4.175,10.825,-54.5,92.69999999999999,-11.175,164.65,-6.6499999999999995,1449.0,1634.025
2026-01-16 00:00:00+00:00,71.025,0.0,0.0,1449.0,25.25,601.5,6.425,11.15,227.3,0.0,4.025,6.575,-576.25,-4.7250000000000005,-71.025,227.3,-2.55,1449.0,1021.75
2026-01-16 01:00:00+00:00,467.3,0.0,0.0,1449.0,69.25,880.5,0.0,115.075,305.425,0.0,14.25,0.0,-811.25,-115.075,-467.3,305.425,14.25,1449.0,375.04999999999995
2026-01-16 02:00:00+00:00,618.525,0.0,0.0,1449.0,109.25,790.5,0.0,478.625,247.25,0.0,3.8,0.0,-681.25,-478.625,-618.525,247.25,3.8,1449.0,-78.35000000000014
2026-01-16 03:00:00+00:00,123.85000000000001,0.0,0.0,1449.0,228.5,536.5,0.0,206.975,16.825,0.0,0.0,391.675,-308.0,-206.975,-123.85000000000001,16.825,-391.675,1449.0,435.32500000000005
2026-01-16 04:00:00+00:00,66.325,101.02499999999999,0.0,1449.0,1231.75,22.25,0.0,356.65,85.725,12.35,0.0,915.55,1209.5,-356.65,34.69999999999999,73.375,-915.55,1449.0,1494.375
2026-01-16 05:00:00+00:00,0.0,448.225,0.0,1449.0,1362.5,5.0,0.0,627.45,101.825,0.0,0.0,506.625,1357.5,-627.45,448.225,101.825,-506.625,1449.0,2222.4750000000004
2026-01-16 06:00:00+00:00,0.0,411.4,0.0,1449.0,1391.0,0.5,0.0,311.0,209.55,0.0,0.0,306.925,1390.5,-311.0,411.4,209.55,-306.925,1449.0,2842.525
2026-01-16 07:00:00+00:00,0.0,523.725,0.0,1449.0,1380.0,0.0,0.0,454.375,133.8,0.0,0.0,84.925,1380.0,-454.375,523.725,133.8,-84.925,1449.0,2947.225
2026-01-16 08:00:00+00:00,0.0,539.6,0.0,1449.0,1402.5,2.5,0.0,657.7,414.225,0.0,6.475,4.025,1400.0,-657.7,539.6,414.225,2.4499999999999993,1449.0,3147.575
2026-01-16 09:00:00+00:00,0.0,409.95,0.0,1449.0,1449.25,146.75,0.0,419.75,357.675,0.0,6.125,51.625,1302.5,-419.75,409.95,357.675,-45.5,1449.0,3053.875
2026-01-16 10:00:00+00:00,0.0,640.5,0.0,1449.0,1556.5,397.0,0.0,346.725,293.55,0.0,0.0,66.025,1159.5,-346.725,640.5,293.55,-66.025,1449.0,3129.8
2026-01-16 11:00:00+00:00,0.0,638.625,0.0,1449.0,1519.25,276.0,374.4,0.0,249.325,0.0,0.0,797.925,1243.25,374.4,638.625,249.325,-797.925,1449.0,3156.675
2026-01-16 12:00:00+00:00,0.0,616.625,0.0,1449.0,1408.25,371.0,1238.6499999999999,0.0,330.675,0.0,0.0,1441.275,1037.25,1238.6499999999999,616.625,330.675,-1441.275,1449.0,3230.9249999999997
2026-01-16 13:00:00+00:00,0.0,567.625,0.0,1449.0,1433.25,90.5,1569.475,0.0,0.0,10.4,0.0,1071.475,1342.75,1569.475,567.625,-10.4,-1071.475,1449.0,3846.975
2026-01-16 14:00:00+00:00,0.0,616.2,0.0,1449.0,1400.0,0.0,1607.675,0.0,11.475,1.675,0.0,1030.525,1400.0,1607.675,616.2,9.799999999999999,-1030.525,1449.0,4052.15
2026-01-16 15:00:00+00:00,0.0,616.975,0.0,1449.0,1400.0,0.0,1657.55,0.0,0.0,15.375,0.0,355.3,1400.0,1657.55,616.975,-15.375,-355.3,1449.0,4752.85
2026-01-16 16:00:00+00:00,0.0,637.95,0.0,1449.0,1400.0,0.0,1669.8,0.0,0.0,12.925,0.0,435.75,1400.0,1669.8,637.95,-12.925,-435.75,1449.0,4708.075
2026-01-16 17:00:00+00:00,0.0,640.5,0.0,1449.0,1400.0,0.25,1680.225,0.0,0.0,20.425,0.0,391.125,1399.75,1680.225,640.5,-20.425,-391.125,1449.0,4757.924999999999
2026-01-16 18:00:00+00:00,0.0,638.05,0.0,1449.0,1413.25,17.0,1670.075,0.0,2.275,5.375,0.0,767.725,1396.25,1670.075,638.05,-3.1,-767.725,1449.0,4382.55
2026-01-16 19:00:00+00:00,0.0,633.525,0.0,1449.0,1406.0,10.0,1676.575,0.0,0.0,20.9,0.0,1210.7,1396.0,1676.575,633.525,-20.9,-1210.7,1449.0,3923.5
2026-01-16 20:00:00+00:00,0.0,634.35,0.0,1449.0,1406.75,12.25,1672.525,0.0,1.325,4.125,0.0,1651.0,1394.5,1672.525,634.35,-2.8,-1651.0,1449.0,3496.575
2026-01-16 21:00:00+00:00,0.0,640.5,0.0,1449.0,1400.25,0.5,1680.0,0.0,0.0,0.0,0.0,1998.95,1399.75,1680.0,640.5,0.0,-1998.95,1449.0,3170.3
2026-01-16 22:00:00+00:00,0.0,640.175,0.0,1449.0,1404.25,8.0,1678.725,0.0,0.0,0.0,0.0,2153.85,1396.25,1678.725,640.175,0.0,-2153.85,1449.0,3010.2999999999997
2026-01-16 23:00:00+00:00,0.0,584.15,0.0,1449.0,1400.75,3.25,1679.825,0.0,0.0,42.75,0.0,2337.725,1397.5,1679.825,584.15,-42.75,-2337.725,1449.0,2730.0
2026-01-17 00:00:00+00:00,0.0,640.5,0.0,1449.0,1400.0,0.0,1680.0,0.0,0.0,166.6,0.0,2446.775,1400.0,1680.0,640.5,-166.6,-2446.775,1449.0,2556.125
2026-01-17 01:00:00+00:00,0.0,622.4,0.0,1449.0,1400.0,6.0,1678.075,0.0,0.0,171.275,0.0,2376.65,1394.0,1678.075,622.4,-171.275,-2376.65,1449.0,2595.5499999999997
2026-01-17 02:00:00+00:00,0.0,593.6,0.0,1449.0,1412.75,13.25,1674.175,0.0,0.0,143.725,0.0,2262.525,1399.5,1674.175,593.6,-143.725,-2262.525,1449.0,2710.025
2026-01-17 03:00:00+00:00,0.0,628.45,0.0,1449.0,1402.5,10.0,1679.8,0.0,0.0,162.175,0.0,2340.175,1392.5,1679.8,628.45,-162.175,-2340.175,1449.0,2647.3999999999996
2026-01-17 04:00:00+00:00,0.0,625.1,0.0,1449.0,1400.75,5.75,1678.6,0.0,0.0,126.05,0.0,2384.2,1395.0,1678.6,625.1,-126.05,-2384.2,1449.0,2637.45
2026-01-17 05:00:00+00:00,0.0,471.3,0.0,1449.0,1401.0,2.5,1622.275,0.0,0.0,44.475,0.0,2277.225,1398.5,1622.275,471.3,-44.475,-2277.225,1449.0,2619.3750000000005
2026-01-17 06:00:00+00:00,0.0,356.675,0.0,1449.0,1401.25,2.0,1678.75,0.0,0.0,69.075,0.0,1944.7,1399.25,1678.75,356.675,-69.075,-1944.7,1449.0,2869.9000000000005
2026-01-17 07:00:00+00:00,0.0,580.95,0.0,1449.0,1403.25,3.25,1663.925,0.0,0.0,31.7,0.0,1806.825,1400.0,1663.925,580.95,-31.7,-1806.825,1449.0,3255.3500000000004
2026-01-17 08:00:00+00:00,0.0,640.5,0.0,1449.0,1400.0,0.0,1679.975,0.0,0.0,0.0,0.0,1193.8,1400.0,1679.975,640.5,0.0,-1193.8,1449.0,3975.675
2026-01-17 09:00:00+00:00,0.0,568.875,0.0,1449.0,1408.5,8.5,1680.05,0.0,5.0,0.0,0.0,1191.725,1400.0,1680.05,568.875,5.0,-1191.725,1449.0,3911.2000000000003
2026-01-17 10:00:00+00:00,0.0,51.35,0.0,1449.0,1416.0,16.5,1680.0,0.0,6.6,0.05,0.0,758.725,1399.5,1680.0,51.35,6.55,-758.725,1449.0,3827.675
2026-01-17 11:00:00+00:00,0.0,40.25,0.0,1449.0,1400.5,0.5,1680.0,0.0,5.15,2.85,0.0,691.125,1400.0,1680.0,40.25,2.3000000000000003,-691.125,1449.0,3880.425
2026-01-17 12:00:00+00:00,0.0,445.725,0.0,1449.0,1400.75,1.0,1680.025,0.0,0.0,0.0,0.0,1090.675,1399.75,1680.025,445.725,0.0,-1090.675,1449.0,3883.825
2026-01-17 13:00:00+00:00,0.0,564.325,0.0,1449.0,1400.0,0.0,1680.05,0.0,0.0,0.025,0.0,962.6,1400.0,1680.05,564.325,-0.025,-962.6,1449.0,4130.75
2026-01-17 14:00:00+00:00,0.0,631.55,0.0,1449.0,1400.0,0.0,1680.0,0.0,0.025,0.025,0.0,747.7,1400.0,1680.0,631.55,0.0,-747.7,1449.0,4412.85
2026-01-17 15:00:00+00:00,0.0,640.5,0.0,1449.0,1400.0,0.0,1680.025,0.0,0.05,0.05,0.0,664.875,1400.0,1680.025,640.5,0.0,-664.875,1449.0,4504.65
2026-01-17 16:00:00+00:00,0.0,640.5,0.0,1449.0,1400.0,0.0,1680.0,0.0,0.875,0.35,0.0,438.225,1400.0,1680.0,640.5,0.525,-438.225,1449.0,4731.8
2026-01-17 17:00:00+00:00,0.0,640.5,0.0,1449.0,1400.0,0.0,1680.0,0.0,0.0,0.525,0.0,460.35,1400.0,1680.0,640.5,-0.525,-460.35,1449.0,4708.625
2026-01-17 18:00:00+00:00,0.0,640.5,0.0,1449.0,1400.0,0.0,1680.0,0.0,0.0,0.85,0.0,221.7,1400.0,1680.0,640.5,-0.85,-221.7,1449.0,4946.950000000001
2026-01-17 19:00:00+00:00,0.0,640.5,0.0,1449.0,1400.0,0.0,1680.0,0.0,0.0,2.0,0.0,333.75,1400.0,1680.0,640.5,-2.0,-333.75,1449.0,4833.75
2026-01-17 20:00:00+00:00,0.0,609.3,0.0,1449.0,1366.25,0.0,1660.975,0.0,4.675,4.825,0.0,647.675,1366.25,1660.975,609.3,-0.15000000000000036,-647.675,1449.0,4437.7
2026-01-17 21:00:00+00:00,0.0,640.5,0.0,1449.0,1400.0,0.0,1680.0,0.0,0.0,1.95,0.0,951.4,1400.0,1680.0,640.5,-1.95,-951.4,1449.0,4216.15
2026-01-17 22:00:00+00:00,0.0,630.575,0.0,1449.0,1405.75,5.75,1668.45,0.0,7.7,7.975,0.0,969.675,1400.0,1668.45,630.575,-0.27499999999999947,-969.675,1449.0,4178.075
2026-01-17 23:00:00+00:00,0.0,640.05,0.0,1449.0,1400.0,0.0,1680.7,0.0,0.0,0.8,0.0,1440.3,1400.0,1680.7,640.05,-0.8,-1440.3,1449.0,3728.6499999999996
2026-01-18 00:00:00+00:00,0.0,636.725,0.0,1449.0,1400.5,6.0,1665.075,0.0,1.275,6.1,0.0,1649.7,1394.5,1665.075,636.725,-4.824999999999999,-1649.7,1449.0,3490.7749999999996
2026-01-18 01:00:00+00:00,0.0,630.8,0.0,1449.0,1404.75,11.75,1650.35,0.0,6.725,0.0,0.0,1875.6,1393.0,1650.35,630.8,6.725,-1875.6,1449.0,3254.2749999999996
2026-01-18 02:00:00+00:00,0.0,633.325,0.0,1449.0,1409.5,16.0,1606.975,0.0,7.275,0.0,0.0,1637.875,1393.5,1606.975,633.325,7.275,-1637.875,1449.0,3452.2000000000003
2026-01-18 03:00:00+00:00,0.0,630.425,0.0,1449.0,1411.5,26.25,1622.7,0.0,7.475,0.0,0.0,1844.725,1385.25,1622.7,630.425,7.475,-1844.725,1449.0,3250.125
2026-01-18 04:00:00+00:00,0.0,633.85,0.0,1449.0,1430.5,33.25,1674.05,0.0,0.525,1.35,0.0,1880.2,1397.25,1674.05,633.85,-0.8250000000000001,-1880.2,1449.0,3273.125
2026-01-18 05:00:00+00:00,0.0,638.125,0.0,1449.0,1421.5,22.5,1638.925,0.0,26.0,0.0,0.0,1817.6,1399.0,1638.925,638.125,26.0,-1817.6,1449.0,3333.4500000000003
2026-01-18 06:00:00+00:00,0.0,552.525,0.0,1449.0,1448.0,62.5,1511.325,0.0,29.4,0.0,0.0,1324.5,1385.5,1511.325,552.525,29.4,-1324.5,1449.0,3603.25
2026-01-18 07:00:00+00:00,0.0,640.5,0.0,1449.0,1400.0,0.0,1680.7,0.0,0.0,4.675,0.0,1097.2,1400.0,1680.7,640.5,-4.675,-1097.2,1449.0,4068.325
2026-01-18 08:00:00+00:00,0.0,586.125,0.0,1449.0,1365.75,27.0,1622.225,0.0,0.0,5.375,0.0,345.05,1338.75,1622.225,586.125,-5.375,-345.05,1449.0,4645.674999999999
2026-01-18 09:00:00+00:00,0.0,267.125,0.0,1449.0,1136.25,142.25,1421.175,0.0,176.575,4.575,0.0,0.0,994.0,1421.175,267.125,172.0,0.0,1449.0,4303.3
2026-01-18 10:00:00+00:00,0.0,318.85,0.0,1449.0,694.75,148.25,1072.55,0.0,593.475,0.0,0.1,0.1,546.5,1072.55,318.85,593.475,0.0,1449.0,3980.375
2026-01-18 11:00:00+00:00,0.0,7.15,0.0,1449.0,848.75,21.0,665.725,0.0,887.15,0.0,5.825,0.15,827.75,665.725,7.15,887.15,5.675,1449.0,3842.4500000000003
2026-01-18 12:00:00+00:00,0.0,165.22500000000002,0.0,1449.0,824.0,101.25,427.55,0.0,1005.325,0.0,7.8,0.0,722.75,427.55,165.22500000000002,1005.325,7.8,1449.0,3777.6500000000005
2026-01-18 13:00:00+00:00,0.0,132.325,0.0,1449.0,939.75,69.75,798.425,0.0,1206.275,0.0,0.0,163.125,870.0,798.425,132.325,1206.275,-163.125,1449.0,4292.9
2026-01-18 14:00:00+00:00,0.0,39.075,0.0,1449.0,917.0,11.75,1551.975,0.0,1252.85,0.0,0.0,223.025,905.25,1551.975,39.075,1252.85,-223.025,1449.0,4975.125
2026-01-18 15:00:00+00:00,0.0,83.35000000000001,0.0,1449.0,1027.75,10.25,1629.5,0.0,1160.35,0.0,0.0,218.35,1017.5,1629.5,83.35000000000001,1160.35,-218.35,1449.0,5121.35
2026-01-18 16:00:00+00:00,0.0,492.675,0.0,1449.0,822.75,37.5,1646.3249999999998,0.0,1018.875,0.0,1.2,114.625,785.25,1646.3249999999998,492.675,1018.875,-113.425,1449.0,5278.7
2026-01-18 17:00:00+00:00,0.0,232.575,0.0,1449.0,1248.25,6.25,1678.35,0.0,562.425,0.0,52.325,3.55,1242.0,1678.35,232.575,562.425,48.775000000000006,1449.0,5213.125
2026-01-18 18:00:00+00:00,0.0,38.3,0.0,1449.0,1400.0,0.0,1680.7,0.0,574.6,0.0,11.0,0.0,1400.0,1680.7,38.3,574.6,11.0,1449.0,5153.6
2026-01-18 19:00:00+00:00,0.0,194.9,0.0,1449.0,1400.0,0.0,1677.775,0.0,220.875,0.0,60.775,0.025,1400.0,1677.775,194.9,220.875,60.75,1449.0,5003.3
2026-01-18 20:00:00+00:00,0.0,438.5,0.0,1449.0,1368.5,2.75,1626.0,0.0,47.775,2.2,0.0,52.15,1365.75,1626.0,438.5,45.574999999999996,-52.15,1449.0,4872.674999999999
2026-01-18 21:00:00+00:00,0.0,421.35,0.0,1449.0,1401.5,2.25,1675.075,0.0,44.225,5.8,0.0,291.0,1399.25,1675.075,421.35,38.425000000000004,-291.0,1449.0,4692.1
2026-01-18 22:00:00+00:00,0.0,547.05,0.0,1449.0,1342.25,0.0,1673.7,0.0,0.0,206.175,0.0,652.25,1342.25,1673.7,547.05,-206.175,-652.25,1449.0,4153.575
2026-01-18 23:00:00+00:00,0.0,628.625,0.0,1449.0,1405.25,16.25,1364.575,0.0,5.05,0.0,0.0,1301.3,1389.0,1364.575,628.625,5.05,-1301.3,1449.0,3534.95
2026-01-19 00:00:00+00:00,0.0,576.625,0.0,1449.0,1443.5,52.25,1263.45,0.0,3.425,0.0,0.0,1217.5,1391.25,1263.45,576.625,3.425,-1217.5,1449.0,3466.25
2026-01-19 01:00:00+00:00,0.0,533.175,0.0,1449.0,1428.0,30.0,1286.35,0.0,51.95,0.0,0.0,1174.9,1398.0,1286.35,533.175,51.95,-1174.9,1449.0,3543.5749999999994
2026-01-19 02:00:00+00:00,0.0,541.35,0.0,1449.0,1414.5,51.75,1238.45,0.0,44.3,0.0,0.0,1145.15,1362.75,1238.45,541.35,44.3,-1145.15,1449.0,3490.7
2026-01-19 03:00:00+00:00,0.0,228.75,0.0,1449.0,1347.75,17.75,1439.0,0.0,11.225,8.925,0.0,943.75,1330.0,1439.0,228.75,2.299999999999999,-943.75,1449.0,3505.3
2026-01-19 04:00:00+00:00,0.0,125.14999999999999,0.0,1001.3,1179.75,6.25,1588.475,0.0,112.025,16.9,0.3,77.45,1173.5,1588.475,125.14999999999999,95.125,-77.15,1001.3,3906.3999999999996
2026-01-19 05:00:00+00:00,0.0,591.975,0.0,536.3,1086.75,2.75,1676.775,0.0,1252.225,0.0,0.0,12.0,1084.0,1676.775,591.975,1252.225,-12.0,536.3,5129.275000000001
2026-01-19 06:00:00+00:00,0.0,614.175,0.0,71.3,820.0,0.0,1680.65,0.0,1493.725,0.0,0.0,4.35,820.0,1680.65,614.175,1493.725,-4.35,71.3,4675.499999999999
2026-01-19 07:00:00+00:00,0.0,514.25,0.0,0.0,804.5,7.75,1676.3,0.0,1671.825,0.0,0.0,7.525,796.75,1676.3,514.25,1671.825,-7.525,0.0,4651.6
2026-01-19 08:00:00+00:00,0.0,218.275,0.0,310.4,1243.0,86.5,1617.3,0.0,1432.975,0.0,0.0,116.2,1156.5,1617.3,218.275,1432.975,-116.2,310.4,4619.25
2026-01-19 09:00:00+00:00,0.0,476.775,0.0,763.1,566.0,476.5,1633.15,0.0,1678.5,0.0,0.0,2.075,89.5,1633.15,476.775,1678.5,-2.075,763.1,4638.950000000001
2026-01-19 10:00:00+00:00,0.0,230.45,0.0,659.9,470.25,379.0,1588.45,0.0,2172.675,0.0,0.0,0.0,91.25,1588.45,230.45,2172.675,0.0,659.9,4742.725
2026-01-19 11:00:00+00:00,0.0,0.0,0.0,1124.9,216.0,175.5,1383.3,0.0,2141.55,0.0,0.0,42.35,40.5,1383.3,0.0,2141.55,-42.35,1124.9,4647.900000000001
2026-01-19 12:00:00+00:00,0.0,19.15,0.0,1272.7,243.25,271.5,1365.525,0.0,2047.15,0.0,0.0,1.95,-28.25,1365.525,19.15,2047.15,-1.95,1272.7,4674.325000000001
2026-01-19 13:00:00+00:00,0.0,0.95,0.0,807.7,229.0,102.75,1552.475,0.0,2056.25,0.0,0.0,0.0,126.25,1552.475,0.95,2056.25,0.0,807.7,4543.625
2026-01-19 14:00:00+00:00,0.0,14.925,0.0,530.0,451.0,86.75,1588.075,0.0,2248.7,0.0,0.0,0.0,364.25,1588.075,14.925,2248.7,0.0,530.0,4745.95
2026-01-19 15:00:00+00:00,0.0,51.4,0.0,489.7,586.75,11.5,1532.975,0.0,2227.325,0.0,0.0,0.275,575.25,1532.975,51.4,2227.325,-0.275,489.7,4876.375
2026-01-19 16:00:00+00:00,0.0,288.375,0.0,417.7,715.75,26.5,1162.35,0.0,2156.85,0.0,0.0,0.0,689.25,1162.35,288.375,2156.85,0.0,417.7,4714.525
2026-01-19 17:00:00+00:00,0.0,3.3000000000000003,0.0,596.4,641.25,164.5,1565.075,0.0,2231.6,0.0,0.0,6.95,476.75,1565.075,3.3000000000000003,2231.6,-6.95,596.4,4866.175
2026-01-19 18:00:00+00:00,0.0,205.625,0.0,788.8,699.5,97.0,1670.575,0.0,1897.775,0.0,0.0,0.0,602.5,1670.575,205.625,1897.775,0.0,788.8,5165.275000000001
2026-01-19 19:00:00+00:00,0.0,306.85,0.0,519.7,884.25,17.5,1674.575,0.0,1800.15,0.0,0.0,0.0,866.75,1674.575,306.85,1800.15,0.0,519.7,5168.025
2026-01-19 20:00:00+00:00,0.0,609.575,0.0,54.7,1237.25,18.25,1677.975,0.0,1586.125,0.0,0.0,1.725,1219.0,1677.975,609.575,1586.125,-1.725,54.7,5145.65
2026-01-19 21:00:00+00:00,0.0,633.35,0.0,0.0,1348.0,0.0,1680.325,0.0,1412.575,0.0,0.0,4.55,1348.0,1680.325,633.35,1412.575,-4.55,0.0,5069.7
2026-01-19 22:00:00+00:00,0.0,396.675,0.0,61.5,1394.25,6.5,1680.275,0.0,1278.575,0.0,0.0,12.025,1387.75,1680.275,396.675,1278.575,-12.025,61.5,4792.750000000001
2026-01-19 23:00:00+00:00,6.775,0.0,0.0,296.6,954.25,0.0,1680.45,0.0,1838.3,0.0,0.0,183.35,954.25,1680.45,-6.775,1838.3,-183.35,296.6,4579.474999999999
2026-01-20 00:00:00+00:00,1.075,0.0,0.0,0.0,943.0,0.0,1680.05,0.0,1740.325,0.0,0.0,43.45,943.0,1680.05,-1.075,1740.325,-43.45,0.0,4318.85
2026-01-20 01:00:00+00:00,10.375,0.0,0.0,0.0,631.25,0.0,1680.675,0.0,1935.1,0.0,0.0,125.625,631.25,1680.675,-10.375,1935.1,-125.625,0.0,4111.025
2026-01-20 02:00:00+00:00,15.075,0.0,422.9,0.0,736.0,0.0,1680.625,0.0,2076.675,0.0,0.0,71.2,736.0,1680.625,-15.075,2076.675,-71.2,-422.9,3984.1250000000005
2026-01-20 03:00:00+00:00,0.0,0.0,462.2,0.0,635.0,0.0,1680.675,0.0,2175.5,0.0,0.0,0.7,635.0,1680.675,0.0,2175.5,-0.7,-462.2,4028.2750000000005
2026-01-20 04:00:00+00:00,0.175,0.0,927.2,0.0,635.5,0.25,1680.0,0.0,2229.975,0.0,0.0,6.725,635.25,1680.0,-0.175,2229.975,-6.725,-927.2,3611.124999999999
2026-01-20 05:00:00+00:00,30.900000000000002,211.3,1246.0,0.0,678.75,0.25,1680.175,0.0,2587.0,0.0,0.0,22.0,678.5,1680.175,180.4,2587.0,-22.0,-1246.0,3858.0750000000007
2026-01-20 06:00:00+00:00,0.0,505.35,1449.0,0.0,747.25,0.0,1680.0,0.0,2376.425,0.0,0.0,16.0,747.25,1680.0,505.35,2376.425,-16.0,-1449.0,3844.0249999999996
2026-01-20 07:00:00+00:00,0.0,453.15,1449.0,0.0,693.25,16.5,1680.0,0.0,2404.925,0.0,0.0,26.975,676.75,1680.0,453.15,2404.925,-26.975,-1449.0,3738.8500000000004
2026-01-20 08:00:00+00:00,0.0,530.275,1449.0,0.0,836.5,46.0,1353.75,0.0,2428.325,0.0,0.0,129.3,790.5,1353.75,530.275,2428.325,-129.3,-1449.0,3524.55
