,NL_DK_1,DK_1_NL,GB_DK_1,DK_1_GB,NO_2_DK_1,DK_1_NO_2,DK_1_DE_LU,DE_LU_DK_1,DK_1_DK_2,DK_2_DK_1,DK_1_SE_3,SE_3_DK_1,DK_1_DE_LU_net_export,DK_1_DK_2_net_export,DK_1_NO_2_net_export,DK_1_SE_3_net_export,DK_1_NL_net_export,DK_1_GB_net_export,Net Export
2026-01-01 00:00:00+00:00,0.025,700.025,0.0,1000.0,0.0,1623.825,587.25,1143.0,0.0,531.95,0.0,527.175,-555.75,-531.95,1623.825,-527.175,700.0,1000.0,1708.95
2026-01-01 01:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,362.25,1355.25,0.0,504.075,0.0,438.325,-993.0,-504.075,1680.0,-438.325,700.0,1000.0,1444.6
2026-01-01 02:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,372.75,1939.25,0.0,379.85,0.0,473.8,-1566.5,-379.85,1680.0,-473.8,700.0,1000.0,959.8500000000001
2026-01-01 03:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,613.75,2380.0,11.15,110.44999999999999,0.0,733.275,-1766.25,-99.29999999999998,1680.0,-733.275,700.0,1000.0,781.1750000000001
2026-01-01 04:00:00+00:00,3.0250000000000004,701.6,0.0,975.0,0.0,1680.0,773.5,2470.0,0.0,563.925,0.0,733.15,-1696.5,-563.925,1680.0,-733.15,698.575,975.0,359.9999999999998
2026-01-01 05:00:00+00:00,16.125,698.35,0.0,1000.0,0.0,1679.825,633.25,2500.0,0.0,584.775,0.0,729.55,-1866.75,-584.775,1679.825,-729.55,682.225,1000.0,180.97500000000002
2026-01-01 06:00:00+00:00,0.0,700.0,0.0,982.0,0.0,1680.0,248.75,2500.0,0.0,338.5,0.0,716.925,-2251.25,-338.5,1680.0,-716.925,700.0,982.0,55.325000000000045
2026-01-01 07:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,423.0,2500.0,0.0,523.075,0.0,692.175,-2077.0,-523.075,1680.0,-692.175,700.0,1000.0,87.75000000000023
2026-01-01 08:00:00+00:00,1.85,700.225,0.0,1000.0,0.0,1680.0,278.75,2500.0,0.0,317.15,0.0,732.95,-2221.25,-317.15,1680.0,-732.95,698.375,1000.0,107.02499999999986
2026-01-01 09:00:00+00:00,4.15,700.0,0.0,1000.0,0.0,1680.0,157.75,2500.0,4.025,82.9,0.0,733.25,-2342.25,-78.875,1680.0,-733.25,695.85,1000.0,221.47500000000002
2026-01-01 10:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,171.25,2500.0,0.0,92.10000000000001,0.0,732.85,-2328.75,-92.10000000000001,1680.0,-732.85,700.0,1000.0,226.30000000000018
2026-01-01 11:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,297.25,2500.0,0.0,265.35,0.0,732.875,-2202.75,-265.35,1680.0,-732.875,700.0,1000.0,179.0250000000001
2026-01-01 12:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,262.0,2500.0,34.875,10.025,0.0,732.925,-2238.0,24.85,1680.0,-732.925,700.0,1000.0,433.92499999999995
2026-01-01 13:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,268.5,2500.0,160.85,45.9,0.0,638.625,-2231.5,114.94999999999999,1680.0,-638.625,700.0,1000.0,624.8249999999998
2026-01-01 14:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,129.75,2500.0,0.0,456.225,0.0,103.65,-2370.25,-456.225,1680.0,-103.65,700.0,1000.0,449.875
2026-01-01 15:00:00+00:00,0.625,700.625,0.0,1000.0,0.0,1680.0,649.5,2500.0,0.0,442.2,72.975,23.375,-1850.5,-442.2,1680.0,49.599999999999994,700.0,1000.0,1136.9
2026-01-01 16:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,570.25,2500.0,0.0,595.875,0.0,58.275,-1929.75,-595.875,1680.0,-58.275,700.0,1000.0,796.1
2026-01-01 17:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.1,1054.5,2500.0,0.0,599.075,0.0,167.8,-1445.5,-599.075,1680.1,-167.8,700.0,1000.0,1167.725
2026-01-01 18:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,1186.5,2500.0,0.0,586.75,0.0,315.775,-1313.5,-586.75,1680.0,-315.775,700.0,1000.0,1163.975
2026-01-01 19:00:00+00:00,0.55,700.55,0.0,1000.0,0.0,1680.0,1768.0,2500.0,0.0,538.15,0.0,566.475,-732.0,-538.15,1680.0,-566.475,700.0,1000.0,1543.375
2026-01-01 20:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,1377.75,2500.0,0.0,545.25,0.0,720.025,-1122.25,-545.25,1680.0,-720.025,700.0,1000.0,992.475
2026-01-01 21:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.025,1333.5,2500.0,0.0,599.4,0.0,732.9749999999999,-1166.5,-599.4,1680.025,-732.9749999999999,700.0,1000.0,881.1500000000001
2026-01-01 22:00:00+00:00,0.0,700.0,0.0,1000.0,0.0,1680.0,1276.5,2500.0,0.0,600.0,0.0,733.2249999999999,-1223.5,-600.0,1680.0,-733.2249999999999,700.0,1000.0,823.2750000000001
2026-01-01 23:00:00+00:00,11.375,710.375,0.0,1000.0,0.0,1680.0,877.25,2500.0,0.0,526.25,0.0,712.0,-1622.75,-526.25,1680.0,-712.0,699.0,1000.0,518.0
2026-01-02 00:00:00+00:00,9.875,709.875,195.0,1000.0,0.0,1680.0,1038.75,2500.0,0.0,479.625,0.0,732.425,-1461.25,-479.625,1680.0,-732.425,700.0,805.0,511.70000000000005
2026-01-02 01:00:00+00:00,13.525,698.925,236.0,1000.0,0.0,1680.0,697.0,2500.0,0.0,464.275,0.0,732.825,-1803.0,-464.275,1680.0,-732.825,685.4,764.0,129.29999999999984
2026-01-02 02:00:00+00:00,33.35,285.075,72.0,1000.0,0.0,1671.325,299.25,2500.0,0.0,599.325,0.0,660.125,-2200.75,-599.325,1671.325,-660.125,251.725,928.0,-609.1499999999999
2026-01-02 03:00:00+00:00,155.925,74.35,325.0,1000.0,0.0,1605.7,559.0,2500.0,0.0,600.0,0.0,660.5,-1941.0,-600.0,1605.7,-660.5,-81.57500000000002,675.0,-1002.375
2026-01-02 04:00:00+00:00,18.1,359.95,452.0,806.0,0.0,1632.3,572.0,2500.0,0.0,600.0,0.0,659.5,-1928.0,-600.0,1632.3,-659.5,341.84999999999997,354.0,-859.3500000000001
2026-01-02 05:00:00+00:00,564.925,621.75,403.0,687.0,0.0,1655.925,1156.5,2475.25,0.0,491.975,0.0,653.1,-1318.75,-491.975,1655.925,-653.1,56.825000000000045,284.0,-467.07499999999993
2026-01-02 06:00:00+00:00,646.625,709.025,603.0,975.0,0.0,1596.375,1139.75,2109.75,0.0,584.975,0.0,658.125,-970.0,-584.975,1596.375,-658.125,62.39999999999998,372.0,-182.32499999999993
2026-01-02 07:00:00+00:00,728.325,700.825,6.0,1000.0,0.0,1388.275,472.5,1651.75,0.0,411.225,0.0,660.5,-1179.25,-411.225,1388.275,-660.5,-27.5,994.0,103.80000000000018
2026-01-02 08:00:00+00:00,370.45,729.85,0.0,1000.0,0.0,1430.075,272.25,1722.75,0.0,524.95,0.0,659.825,-1450.5,-524.95,1430.075,-659.825,359.40000000000003,1000.0,154.20000000000005
2026-01-02 09:00:00+00:00,284.275,700.0,0.0,1000.0,0.0,1445.35,894.0,2500.0,0.0,472.475,0.0,569.925,-1606.0,-472.475,1445.35,-569.925,415.725,1000.0,212.67500000000007
2026-01-02 10:00:00+00:00,649.55,748.9,0.0,1000.0,0.0,1492.2,1105.5,2497.25,0.0,431.375,0.0,487.8,-1391.75,-431.375,1492.2,-487.8,99.35000000000002,1000.0,280.6250000000001
2026-01-02 11:00:00+00:00,1035.175,623.875,0.0,1000.0,0.0,1608.45,1435.5,2079.25,0.0,322.325,0.0,89.8,-643.75,-322.325,1608.45,-89.8,-411.29999999999995,1000.0,1141.275
2026-01-02 12:00:00+00:00,565.675,730.5,0.0,1000.0,0.0,1518.825,1015.5,1635.0,0.0,261.6,0.0,392.325,-619.5,-261.6,1518.825,-392.325,164.82500000000005,1000.0,1410.2250000000001
2026-01-02 13:00:00+00:00,169.775,830.3,10.0,1000.0,0.0,966.95,148.75,841.0,0.0,285.15,0.0,190.275,-692.25,-285.15,966.95,-190.275,660.525,990.0,1449.8000000000002
2026-01-02 14:00:00+00:00,468.025,871.6,0.0,1000.0,0.0,498.09999999999997,210.75,328.25,0.0,444.75,0.0,0.0,-117.5,-444.75,498.09999999999997,0.0,403.57500000000005,1000.0,1339.425
2026-01-02 15:00:00+00:00,110.4,723.925,0.0,1000.0,112.025,90.125,336.25,371.75,0.0,318.3,0.0,0.0,-35.5,-318.3,-21.900000000000006,0.0,613.525,1000.0,1237.8249999999998
2026-01-02 16:00:00+00:00,42.95,707.125,0.0,1256.0,409.45000000000005,0.0,821.75,796.25,0.0,364.775,0.0,28.224999999999998,25.5,-364.775,-409.45000000000005,-28.224999999999998,664.175,1256.0,1143.225
2026-01-02 17:00:00+00:00,317.3,715.3,0.0,1456.0,1088.1,0.0,1632.75,202.25,0.0,242.25,0.0,0.0,1430.5,-242.25,-1088.1,0.0,397.99999999999994,1456.0,1954.15
2026-01-02 18:00:00+00:00,257.3,716.8,0.0,1456.0,1437.15,0.0,1828.75,61.0,0.0,274.05,0.0,0.0,1767.75,-274.05,-1437.15,0.0,459.49999999999994,1456.0,1972.05
2026-01-02 19:00:00+00:00,482.275,831.05,0.0,1456.0,1321.875,0.0,2120.5,31.5,0.0,512.6500000000001,0.0,227.525,2089.0,-512.6500000000001,-1321.875,-227.525,348.775,1456.0,1831.725
2026-01-02 20:00:00+00:00,335.45,866.75,0.0,1456.0,987.0999999999999,0.0,2198.75,60.25,0.0,541.925,0.0,681.525,2138.5,-541.925,-987.0999999999999,-681.525,531.3,1456.0,1915.25
2026-01-02 21:00:00+00:00,159.4,763.525,0.0,1456.0,1033.925,0.0,2353.0,25.0,0.0,544.35,0.0,732.95,2328.0,-544.35,-1033.925,-732.95,604.125,1456.0,2076.9
2026-01-02 22:00:00+00:00,93.0,672.275,0.0,1424.0,1346.65,0.0,2191.0,49.0,0.0,600.0,0.0,733.15,2142.0,-600.0,-1346.65,-733.15,579.275,1424.0,1465.475
2026-01-02 23:00:00+00:00,106.2,806.2,0.0,918.0,237.79999999999998,23.275,2242.0,415.5,0.0,600.0,0.0,733.3,1826.5,-600.0,-214.52499999999998,-733.3,700.0,918.0,1896.6750000000002
2026-01-03 00:00:00+00:00,141.25,841.25,0.0,1130.0,32.05,111.025,1808.25,1000.25,0.0,495.7,0.0,733.3,808.0,-495.7,78.97500000000001,-733.3,700.0,1130.0,1487.9750000000001
2026-01-03 01:00:00+00:00,121.85,814.675,0.0,1255.0,18.425,155.47500000000002,1856.5,1525.0,0.0,560.45,0.0,733.225,331.5,-560.45,137.05,-733.225,692.8249999999999,1255.0,1122.6999999999998
2026-01-03 02:00:00+00:00,41.35,736.0,0.0,865.0,4.725,232.15,1585.5,1287.75,0.0,571.375,0.0,720.4,297.75,-571.375,227.425,-720.4,694.65,865.0,793.0500000000001
2026-01-03 03:00:00+00:00,302.9,758.05,0.0,700.0,0.0,297.525,974.25,696.25,0.0,551.025,0.0,733.3,278.0,-551.025,297.525,-733.3,455.15,700.0,446.35
2026-01-03 04:00:00+00:00,158.075,616.15,40.0,575.0,256.125,12.325,1995.0,467.0,0.0,600.0,0.0,733.3,1528.0,-600.0,-243.8,-733.3,458.075,535.0,943.9750000000001
2026-01-03 05:00:00+00:00,191.925,705.25,57.0,451.0,754.175,0.0,2538.5,495.0,0.0,567.225,0.0,617.2,2043.5,-567.225,-754.175,-617.2,513.325,394.0,1012.2250000000001
2026-01-03 06:00:00+00:00,358.825,792.15,11.0,263.0,1189.1,0.0,2132.0,475.25,0.0,566.75,0.0,663.35,1656.75,-566.75,-1189.1,-663.35,433.325,252.0,-77.12499999999994
2026-01-03 07:00:00+00:00,601.425,183.5,47.0,100.0,1634.6,0.0,2517.25,33.5,0.0,562.725,0.0,733.075,2483.75,-562.725,-1634.6,-733.075,-417.92499999999995,53.0,-811.5749999999998
2026-01-03 08:00:00+00:00,143.5,506.35,25.0,182.0,1576.45,0.0,1540.0,277.75,0.0,594.825,0.0,733.125,1262.25,-594.825,-1576.45,-733.125,362.85,157.0,-1122.3000000000002
2026-01-03 09:00:00+00:00,66.575,764.275,96.0,496.0,1606.05,0.0,919.25,375.75,0.0,565.975,0.0,627.775,543.5,-565.975,-1606.05,-627.775,697.6999999999999,400.0,-1158.6000000000004
2026-01-03 10:00:00+00:00,64.225,681.45,58.0,568.0,1270.8,0.0,1228.5,257.75,0.0,576.325,0.0,733.2249999999999,970.75,-576.325,-1270.8,-733.2249999999999,617.225,510.0,-482.3749999999999
2026-01-03 11:00:00+00:00,51.225,736.5999999999999,0.0,392.0,1192.975,0.0,1763.0,480.75,0.0,561.625,0.0,733.2249999999999,1282.25,-561.625,-1192.975,-733.2249999999999,685.3749999999999,392.0,-128.19999999999993
2026-01-03 12:00:00+00:00,18.55,718.55,0.0,390.0,1148.95,0.0,1971.0,884.75,0.0,414.15,0.0,732.3,1086.25,-414.15,-1148.95,-732.3,700.0,390.0,-119.15000000000009
2026-01-03 13:00:00+00:00,172.075,841.25,54.0,381.0,1373.525,0.0,1871.75,520.25,0.0,401.1,0.0,727.275,1351.5,-401.1,-1373.525,-727.275,669.175,327.0,-154.22500000000014
2026-01-03 14:00:00+00:00,552.975,917.0,134.0,272.0,1390.8,0.0,2354.0,700.0,0.0,182.075,0.0,599.5,1654.0,-182.075,-1390.8,-599.5,364.025,138.0,-16.350000000000023
2026-01-03 15:00:00+00:00,700.0,1386.525,0.0,607.0,1628.975,0.0,2011.75,1721.0,0.0,265.45,0.0,118.475,290.75,-265.45,-1628.975,-118.475,686.5250000000001,607.0,-428.6249999999998
2026-01-03 16:00:00+00:00,350.0,1048.625,20.0,937.0,1461.4,0.0,1302.25,1579.25,0.0,316.0,0.0,38.875,-277.0,-316.0,-1461.4,-38.875,698.625,917.0,-477.6500000000001
2026-01-03 17:00:00+00:00,890.95,952.5,40.0,1306.0,1470.275,0.0,2208.5,2035.75,0.0,290.825,0.0,53.05,172.75,-290.825,-1470.275,-53.05,61.549999999999955,1266.0,-313.85000000000014
2026-01-03 18:00:00+00:00,942.875,592.1500000000001,0.0,1368.0,1635.275,0.0,2352.75,1461.5,55.625,0.0,0.0,260.525,891.25,55.625,-1635.275,-260.525,-350.7249999999999,1368.0,68.34999999999991
2026-01-03 19:00:00+00:00,1128.325,719.15,0.0,1400.0,1629.65,0.0,2155.5,936.75,9.775,7.2250000000000005,0.0,128.225,1218.75,2.55,-1629.65,-128.225,-409.17500000000007,1400.0,454.2499999999998
2026-01-03 20:00:00+00:00,844.65,1047.175,2.0,1326.0,1545.35,0.0,2242.75,1195.0,151.45,0.0,0.0,473.625,1047.75,151.45,-1545.35,-473.625,202.52499999999998,1324.0,706.7500000000001
2026-01-03 21:00:00+00:00,785.825,711.35,0.0,1296.0,1409.625,0.0,2369.25,711.25,213.325,0.0,0.0,662.475,1658.0,213.325,-1409.625,-662.475,-74.47500000000002,1296.0,1020.75
2026-01-03 22:00:00+00:00,602.675,691.225,0.0,1257.0,1434.725,0.0,1946.25,750.25,3.95,24.025,0.0,724.2,1196.0,-20.075,-1434.725,-724.2,88.55000000000007,1257.0,362.55000000000007
2026-01-03 23:00:00+00:00,22.775,583.7,0.0,667.0,1528.575,0.0,1053.25,271.25,0.0,380.15,0.0,733.05,782.0,-380.15,-1528.575,-733.05,560.9250000000001,667.0,-631.8499999999999
2026-01-04 00:00:00+00:00,0.0,352.85,0.0,762.0,1628.225,0.0,1234.5,297.25,0.0,553.2750000000001,0.0,733.05,937.25,-553.2750000000001,-1628.225,-733.05,352.85,762.0,-862.4499999999998
2026-01-04 01:00:00+00:00,61.975,120.8,0.0,840.0,1663.975,0.0,1378.0,397.5,0.0,580.85,0.0,733.0,980.5,-580.85,-1663.975,-733.0,58.824999999999996,840.0,-1098.4999999999998
2026-01-04 02:00:00+00:00,712.575,215.5,0.0,793.0,1673.125,0.0,1618.75,112.25,0.0,592.95,0.0,733.0,1506.5,-592.95,-1673.125,-733.0,-497.07500000000005,793.0,-1196.65
2026-01-04 03:00:00+00:00,606.725,0.0,0.0,590.0,1598.425,0.0,1900.5,124.0,0.0,600.0,0.0,733.05,1776.5,-600.0,-1598.425,-733.05,-606.725,590.0,-1171.6999999999998
2026-01-04 04:00:00+00:00,285.075,0.0,0.0,399.0,1676.3,0.0,2128.25,451.0,0.0,600.0,0.0,733.025,1677.25,-600.0,-1676.3,-733.025,-285.075,399.0,-1218.1499999999999
2026-01-04 05:00:00+00:00,174.15,525.0,0.0,353.0,1669.25,0.0,1584.5,431.0,0.0,599.975,0.0,729.2,1153.5,-599.975,-1669.25,-729.2,350.85,353.0,-1141.0749999999998
2026-01-04 06:00:00+00:00,128.05,529.275,0.0,346.0,1546.2,0.0,1205.5,347.5,0.0,599.75,0.0,733.1,858.0,-599.75,-1546.2,-733.1,401.22499999999997,346.0,-1273.8250000000003
2026-01-04 07:00:00+00:00,422.925,453.8,19.0,80.0,1252.375,0.0,1105.75,226.0,0.0,588.825,0.0,731.375,879.75,-588.825,-1252.375,-731.375,30.875,61.0,-1600.95
2026-01-04 08:00:00+00:00,297.425,49.95,0.0,28.0,454.47499999999997,0.0,424.0,215.0,0.0,539.375,0.0,660.75,209.0,-539.375,-454.47499999999997,-660.75,-247.47500000000002,28.0,-1665.0749999999998
2026-01-04 09:00:00+00:00,756.95,127.775,0.0,426.0,52.825,0.0,306.25,907.75,0.0,527.8,0.0,255.525,-601.5,-527.8,-52.825,-255.525,-629.1750000000001,426.0,-1640.8250000000003
2026-01-04 10:00:00+00:00,716.7,250.65,0.0,663.0,50.15,0.0,203.75,1397.75,0.0,321.45,0.0,151.275,-1194.0,-321.45,-50.15,-151.275,-466.05000000000007,663.0,-1519.9250000000002
2026-01-04 11:00:00+00:00,700.0,979.0250000000001,0.0,683.0,69.575,0.0,5.25,1357.75,0.0,313.85,0.0,68.2,-1352.5,-313.85,-69.575,-68.2,279.0250000000001,683.0,-842.0999999999999
2026-01-04 12:00:00+00:00,700.0,931.5,0.0,782.0,255.025,0.0,30.25,2272.5,30.425,0.0,204.15,0.0,-2242.25,30.425,-255.025,204.15,231.5,782.0,-1249.1999999999998
2026-01-04 13:00:00+00:00,700.0,590.05,0.0,513.0,86.9,0.0,33.75,1941.75,153.525,0.0,60.6,7.05,-1908.0,153.525,-86.9,53.550000000000004,-109.95000000000005,513.0,-1384.775
2026-01-04 14:00:00+00:00,778.1,199.275,69.0,422.0,110.775,0.0,166.75,1419.0,106.95,0.0,6.875,5.449999999999999,-1252.25,106.95,-110.775,1.4250000000000007,-578.825,353.0,-1480.4750000000001
2026-01-04 15:00:00+00:00,700.0,159.7,176.0,95.0,84.75,0.0,135.75,1204.25,165.475,0.0,0.175,1.775,-1068.5,165.475,-84.75,-1.5999999999999999,-540.3,-81.0,-1610.675
2026-01-04 16:00:00+00:00,700.0,199.05,0.0,0.0,199.7,0.0,205.25,1144.25,0.325,0.0,0.025,2.15,-939.0,0.325,-199.7,-2.125,-500.95,0.0,-1641.45
2026-01-04 17:00:00+00:00,700.0,276.7,2.0,41.0,91.85,0.0,213.75,1183.25,99.325,10.95,0.0,1.9,-969.5,88.375,-91.85,-1.9,-423.3,39.0,-1359.175
2026-01-04 18:00:00+00:00,700.0,285.92499999999995,57.0,30.0,70.075,0.0,297.0,1094.75,174.075,0.0,0.07500000000000001,0.075,-797.75,174.075,-70.075,1.3877787807814457e-17,-414.07500000000005,-27.0,-1134.825
2026-01-04 19:00:00+00:00,700.0,145.14999999999998,35.0,391.0,117.05,0.0,481.0,1006.25,41.65,37.15,0.0,14.025,-525.25,4.5,-117.05,-14.025,-554.85,356.0,-850.675
2026-01-04 20:00:00+00:00,774.025,139.20000000000002,209.0,615.0,416.025,0.0,141.5,418.5,0.0,59.725,0.0,23.0,-277.0,-59.725,-416.025,-23.0,-634.8249999999999,406.0,-1004.5749999999998
2026-01-04 21:00:00+00:00,647.225,42.699999999999996,317.0,699.0,583.675,0.0,294.75,660.0,58.15,0.0,0.0,41.075,-365.25,58.15,-583.675,-41.075,-604.525,382.0,-1154.375
2026-01-04 22:00:00+00:00,523.075,68.8,479.0,13.0,326.375,0.0,440.5,112.5,6.65,197.75,0.0,7.300000000000001,328.0,-191.1,-326.375,-7.300000000000001,-454.27500000000003,-466.0,-1117.0500000000002
2026-01-04 23:00:00+00:00,464.8,162.775,533.0,0.0,577.15,0.0,201.0,253.5,0.0,264.525,0.0,132.8,-52.5,-264.525,-577.15,-132.8,-302.025,-533.0,-1862.0
2026-01-05 00:00:00+00:00,585.0,102.55,439.0,0.0,730.9,0.0,277.75,101.75,0.0,318.475,0.0,15.0,176.0,-318.475,-730.9,-15.0,-482.45,-439.0,-1809.825
2026-01-05 01:00:00+00:00,484.6,132.85,456.0,32.0,1091.05,0.0,319.0,103.0,16.875,104.975,0.0,26.05,216.0,-88.1,-1091.05,-26.05,-351.75,-424.0,-1764.9499999999998
2026-01-05 02:00:00+00:00,264.525,37.9,484.0,120.0,1137.65,0.0,288.75,147.25,0.0,132.025,0.0,68.9,141.5,-132.025,-1137.65,-68.9,-226.62499999999997,-364.0,-1787.7000000000003
2026-01-05 03:00:00+00:00,275.45,117.85000000000001,570.0,0.0,1549.8,0.0,1105.25,76.25,50.949999999999996,0.0,0.0,295.575,1029.0,50.949999999999996,-1549.8,-295.575,-157.59999999999997,-570.0,-1493.0249999999999
2026-01-05 04:00:00+00:00,248.39999999999998,316.2,597.0,109.0,1662.1,0.0,1435.5,92.75,19.925,16.85,0.0,314.25,1342.75,3.0749999999999993,-1662.1,-314.25,67.80000000000001,-488.0,-1050.725
2026-01-05 05:00:00+00:00,380.275,38.949999999999996,1080.0,0.0,1607.125,0.0,2041.5,13.5,201.95,0.0,0.0,304.975,2028.0,201.95,-1607.125,-304.975,-341.325,-1080.0,-1103.4750000000001
2026-01-05 06:00:00+00:00,175.0,189.225,1075.0,0.0,1445.275,0.0,1313.5,0.0,74.55,0.0,0.0,145.025,1313.5,74.55,-1445.275,-145.025,14.224999999999994,-1075.0,-1263.025
2026-01-05 07:00:00+00:00,505.9,288.52500000000003,1055.0,0.0,667.6,0.0,118.5,56.75,200.175,0.0,98.35,0.0,61.75,200.175,-667.6,98.35,-217.37499999999994,-1055.0,-1579.7
2026-01-05 08:00:00+00:00,700.0,1105.5,799.0,268.0,351.5,0.0,96.5,1240.75,99.6,4.35,106.9,14.05,-1144.25,95.25,-351.5,92.85000000000001,405.5,-531.0,-1433.15
2026-01-05 09:00:00+00:00,700.0,898.975,731.0,0.0,751.825,0.0,244.0,1106.25,261.35,0.0,288.325,0.0,-862.25,261.35,-751.825,288.325,198.97500000000002,-731.0,-1596.4249999999997
2026-01-05 10:00:00+00:00,700.0,1400.0,900.0,0.0,1252.975,0.0,379.25,1063.25,219.575,0.0,307.425,0.0,-684.0,219.575,-1252.975,307.425,700.0,-900.0,-1609.975
2026-01-05 11:00:00+00:00,712.075,1349.775,1100.0,52.0,1072.7,0.0,75.5,1164.5,424.475,0.0,648.35,0.0,-1089.0,424.475,-1072.7,648.35,637.7,-1048.0,-1499.175
2026-01-05 12:00:00+00:00,700.0,1400.0,1100.0,168.0,1220.625,0.0,57.5,693.25,261.15000000000003,0.0,434.125,0.0,-635.75,261.15000000000003,-1220.625,434.125,700.0,-932.0,-1393.1
2026-01-05 13:00:00+00:00,700.0,1400.0,1100.0,76.0,905.475,0.0,107.5,750.75,460.125,0.0,673.075,0.0,-643.25,460.125,-905.475,673.075,700.0,-1024.0,-739.5249999999999
2026-01-05 14:00:00+00:00,700.0,1086.825,1100.0,25.0,417.775,0.0,212.25,1075.5,492.54999999999995,0.0,732.3,0.0,-863.25,492.54999999999995,-417.775,732.3,386.82500000000005,-1075.0,-744.35
2026-01-05 15:00:00+00:00,851.2,467.95,1100.0,0.0,0.0,0.0,385.75,1359.75,358.15,0.0,733.3,0.0,-974.0,358.15,0.0,733.3,-383.25000000000006,-1100.0,-1365.8000000000002
2026-01-05 16:00:00+00:00,718.95,353.525,1100.0,331.0,161.85000000000002,0.0,135.5,1043.5,302.425,0.0,614.925,0.0,-908.0,302.425,-161.85000000000002,614.925,-365.42500000000007,-769.0,-1286.9250000000002
2026-01-05 17:00:00+00:00,700.0,760.275,1235.0,588.0,556.275,0.0,394.75,1086.25,353.375,0.0,582.3,0.0,-691.5,353.375,-556.275,582.3,60.27499999999998,-647.0,-898.825
2026-01-05 18:00:00+00:00,700.0,683.325,1411.0,311.0,853.9,0.0,1156.0,979.5,410.925,0.0,289.07500000000005,0.0,176.5,410.925,-853.9,289.07500000000005,-16.674999999999955,-1100.0,-1094.0749999999998
2026-01-05 19:00:00+00:00,721.975,316.8,1699.0,599.0,844.35,0.0,1570.5,1433.0,433.67499999999995,0.0,345.15,0.0,137.5,433.67499999999995,-844.35,345.15,-405.175,-1100.0,-1433.2
2026-01-05 20:00:00+00:00,866.525,171.575,794.0,870.0,845.6,0.0,348.25,929.5,368.20000000000005,0.0,381.4,0.0,-581.25,368.20000000000005,-845.6,381.4,-694.95,76.0,-1296.2000000000003
2026-01-05 21:00:00+00:00,718.9,26.375,405.0,741.0,1132.25,0.0,322.0,541.75,458.8,0.0,366.525,0.0,-219.75,458.8,-1132.25,366.525,-692.525,336.0,-883.2
2026-01-05 22:00:00+00:00,700.0,0.0,1050.0,0.0,877.0999999999999,0.0,981.25,2.25,265.8,34.825,44.325,1.7,979.0,230.97500000000002,-877.0999999999999,42.625,-700.0,-1050.0,-1374.5
2026-01-05 23:00:00+00:00,616.775,34.675,851.0,0.0,1334.475,0.0,650.75,0.0,111.475,88.9,0.0,190.95,650.75,22.57499999999999,-1334.475,-190.95,-582.1,-851.0,-2285.2
2026-01-06 00:00:00+00:00,661.05,11.675,658.0,0.0,1504.75,0.0,552.25,293.25,48.95,1.4,25.3,63.025,259.0,47.550000000000004,-1504.75,-37.724999999999994,-649.375,-658.0,-2543.3
2026-01-06 01:00:00+00:00,403.0,0.0,656.0,0.0,1391.925,0.0,246.5,373.5,0.0,77.675,180.1,0.0,-127.0,-77.675,-1391.925,180.1,-403.0,-656.0,-2475.5
2026-01-06 02:00:00+00:00,285.225,0.0,640.0,0.0,1624.575,0.0,531.0,613.75,0.0,282.05,359.25,0.0,-82.75,-282.05,-1624.575,359.25,-285.225,-640.0,-2555.35
2026-01-06 03:00:00+00:00,301.525,23.925,782.0,0.0,1639.85,0.0,739.25,530.0,0.0,324.925,251.55,0.0,209.25,-324.925,-1639.85,251.55,-277.59999999999997,-782.0,-2563.575
2026-01-06 04:00:00+00:00,207.85000000000002,138.425,870.0,255.0,1580.6,0.0,629.5,726.75,6.4,71.075,133.52499999999998,26.45,-97.25,-64.675,-1580.6,107.07499999999997,-69.42500000000001,-615.0,-2319.875
2026-01-06 05:00:00+00:00,72.575,264.15,1085.0,77.0,1680.675,0.0,652.25,463.0,66.525,26.6,45.85,81.125,189.25,39.925000000000004,-1680.675,-35.275,191.575,-1008.0,-2303.2
2026-01-06 06:00:00+00:00,481.79999999999995,336.525,1073.0,726.0,1680.625,0.0,718.25,521.25,175.1,0.0,0.0,445.225,197.0,175.1,-1680.625,-445.225,-145.27499999999998,-347.0,-2246.025
2026-01-06 07:00:00+00:00,651.95,276.875,878.0,639.0,1485.7,0.0,810.0,40.75,4.025,167.225,0.0,590.3,769.25,-163.2,-1485.7,-590.3,-375.07500000000005,-239.0,-2084.025
