,PL_LT,LT_PL,LT_LV,LV_LT,LT_SE_4,SE_4_LT,LT_LV_net_export,LT_PL_net_export,LT_SE_4_net_export,Net Export
2026-02-22 09:00:00+00:00,21.075,68.1,0.0,308.325,0.0,226.575,-308.325,47.02499999999999,-226.575,-487.875
2026-02-22 10:00:00+00:00,71.9,10.65,0.0,387.775,6.825,43.9,-387.775,-61.25000000000001,-37.074999999999996,-486.09999999999997
2026-02-22 11:00:00+00:00,130.2,0.0,0.0,280.925,25.95,161.45,-280.925,-130.2,-135.5,-546.625
2026-02-22 12:00:00+00:00,162.0,0.0,0.0,144.525,0.0,402.2,-144.525,-162.0,-402.2,-708.7249999999999
2026-02-22 13:00:00+00:00,160.45,0.0,0.0,345.425,0.0,498.175,-345.425,-160.45,-498.175,-1004.05
2026-02-22 14:00:00+00:00,165.0,0.0,0.0,516.175,0.0,556.45,-516.175,-165.0,-556.45,-1237.625
2026-02-22 15:00:00+00:00,165.0,0.0,0.0,541.9,0.0,547.8,-541.9,-165.0,-547.8,-1254.6999999999998
2026-02-22 16:00:00+00:00,133.925,0.0,0.0,544.8,0.0,626.975,-544.8,-133.925,-626.975,-1305.6999999999998
2026-02-22 17:00:00+00:00,166.0,0.0,0.0,482.875,0.0,437.275,-482.875,-166.0,-437.275,-1086.15
2026-02-22 18:00:00+00:00,144.5,0.0,0.0,392.29999999999995,0.0,677.475,-392.29999999999995,-144.5,-677.475,-1214.275
2026-02-22 19:00:00+00:00,114.875,0.0,0.0,428.42499999999995,0.0,700.0,-428.42499999999995,-114.875,-700.0,-1243.3
2026-02-22 20:00:00+00:00,162.0,0.0,0.0,341.875,0.0,700.0,-341.875,-162.0,-700.0,-1203.875
2026-02-22 21:00:00+00:00,162.0,0.0,0.0,144.825,0.0,700.0,-144.825,-162.0,-700.0,-1006.825
2026-02-22 22:00:00+00:00,161.0,0.0,8.625,50.075,0.0,700.0,-41.45,-161.0,-700.0,-902.45
2026-02-22 23:00:00+00:00,161.0,0.0,73.9,0.0,0.0,700.0,73.9,-161.0,-700.0,-787.1
2026-02-23 00:00:00+00:00,161.0,0.0,223.275,0.0,0.0,697.725,223.275,-161.0,-697.725,-635.45
2026-02-23 01:00:00+00:00,161.0,0.0,394.625,0.0,0.0,663.925,394.625,-161.0,-663.925,-430.29999999999995
2026-02-23 02:00:00+00:00,161.0,0.0,480.55,0.0,0.0,639.825,480.55,-161.0,-639.825,-320.27500000000003
2026-02-23 03:00:00+00:00,162.0,0.0,549.075,0.0,0.0,649.2,549.075,-162.0,-649.2,-262.125
2026-02-23 04:00:00+00:00,164.0,0.0,505.4,0.0,0.0,655.975,505.4,-164.0,-655.975,-314.57500000000005
2026-02-23 05:00:00+00:00,132.025,0.0,500.17499999999995,0.0,0.0,657.2,500.17499999999995,-132.025,-657.2,-289.05000000000007
2026-02-23 06:00:00+00:00,116.6,0.0,446.6,0.0,0.0,519.975,446.6,-116.6,-519.975,-189.97500000000002
2026-02-23 07:00:00+00:00,26.15,56.35,391.975,0.0,0.0,481.35,391.975,30.200000000000003,-481.35,-59.17500000000001
2026-02-23 08:00:00+00:00,125.55,0.0,313.15,0.0,0.0,278.9,313.15,-125.55,-278.9,-91.30000000000001
2026-02-23 09:00:00+00:00,170.0,0.0,120.025,0.0,0.0,481.775,120.025,-170.0,-481.775,-531.75
2026-02-23 10:00:00+00:00,169.0,0.0,39.1,0.0,0.0,472.325,39.1,-169.0,-472.325,-602.225
2026-02-23 11:00:00+00:00,169.0,0.0,0.0,44.0,0.0,336.575,-44.0,-169.0,-336.575,-549.575
2026-02-23 12:00:00+00:00,169.0,0.0,0.0,108.425,0.0,326.7,-108.425,-169.0,-326.7,-604.125
2026-02-23 13:00:00+00:00,169.0,0.0,0.0,109.875,0.0,378.625,-109.875,-169.0,-378.625,-657.5
2026-02-23 14:00:00+00:00,166.575,0.0,0.0,51.275000000000006,0.0,371.65,-51.275000000000006,-166.575,-371.65,-589.5
2026-02-23 15:00:00+00:00,146.325,0.0,0.0,154.85,0.0,245.525,-154.85,-146.325,-245.525,-546.6999999999999
2026-02-23 16:00:00+00:00,0.0,63.25,0.0,257.375,0.0,307.3,-257.375,63.25,-307.3,-501.425
2026-02-23 17:00:00+00:00,38.65,0.0,0.0,296.525,0.0,364.225,-296.525,-38.65,-364.225,-699.4
2026-02-23 18:00:00+00:00,45.275,0.0,0.0,415.025,0.0,387.325,-415.025,-45.275,-387.325,-847.625
2026-02-23 19:00:00+00:00,0.0,66.575,0.0,435.575,0.0,440.975,-435.575,66.575,-440.975,-809.975
2026-02-23 20:00:00+00:00,164.0,0.0,0.0,76.625,0.0,589.025,-76.625,-164.0,-589.025,-829.65
2026-02-23 21:00:00+00:00,162.0,0.0,0.0,109.3,0.0,661.75,-109.3,-162.0,-661.75,-933.05
2026-02-23 22:00:00+00:00,162.0,0.0,0.0,354.475,0.0,698.575,-354.475,-162.0,-698.575,-1215.0500000000002
2026-02-23 23:00:00+00:00,161.0,0.0,0.0,295.4,0.0,695.85,-295.4,-161.0,-695.85,-1152.25
2026-02-24 00:00:00+00:00,160.0,0.0,0.0,294.6,0.0,698.025,-294.6,-160.0,-698.025,-1152.625
2026-02-24 01:00:00+00:00,157.7,0.0,0.0,280.95,0.0,700.0,-280.95,-157.7,-700.0,-1138.65
2026-02-24 02:00:00+00:00,161.0,0.0,0.0,273.9,0.0,700.0,-273.9,-161.0,-700.0,-1134.9
2026-02-24 03:00:00+00:00,160.225,0.0,0.0,336.3,0.0,697.225,-336.3,-160.225,-697.225,-1193.75
2026-02-24 04:00:00+00:00,160.975,0.0,0.0,338.7,0.0,699.9,-338.7,-160.975,-699.9,-1199.5749999999998
2026-02-24 05:00:00+00:00,164.2,0.0,0.0,258.2,0.0,697.45,-258.2,-164.2,-697.45,-1119.85
2026-02-24 06:00:00+00:00,145.55,0.0,0.0,361.725,0.0,502.675,-361.725,-145.55,-502.675,-1009.95
2026-02-24 07:00:00+00:00,169.0,0.0,0.0,441.85,0.0,217.575,-441.85,-169.0,-217.575,-828.425
2026-02-24 08:00:00+00:00,169.0,0.0,0.0,272.7,0.0,369.2,-272.7,-169.0,-369.2,-810.9
2026-02-24 09:00:00+00:00,118.0,0.0,0.0,189.475,0.0,580.8,-189.475,-118.0,-580.8,-888.275
2026-02-24 10:00:00+00:00,117.0,0.0,0.0,105.875,0.0,627.925,-105.875,-117.0,-627.925,-850.8
2026-02-24 11:00:00+00:00,116.95,0.0,0.0,33.475,0.0,686.55,-33.475,-116.95,-686.55,-836.9749999999999
2026-02-24 12:00:00+00:00,95.825,0.0,1.85,10.275,0.0,679.7,-8.425,-95.825,-679.7,-783.95
2026-02-24 13:00:00+00:00,35.65,0.0,0.0,36.3,0.0,684.675,-36.3,-35.65,-684.675,-756.625
2026-02-24 14:00:00+00:00,1.95,47.35,0.0,129.025,0.0,645.125,-129.025,45.4,-645.125,-728.75
2026-02-24 15:00:00+00:00,0.0,138.0,0.0,256.575,0.0,639.3,-256.575,138.0,-639.3,-757.875
2026-02-24 16:00:00+00:00,0.0,152.85,0.0,443.85,0.0,370.95,-443.85,152.85,-370.95,-661.95
2026-02-24 17:00:00+00:00,0.0,189.0,0.0,651.25,14.4,8.475,-651.25,189.0,5.925000000000001,-456.325
2026-02-24 18:00:00+00:00,0.0,188.0,0.0,477.275,0.0,271.125,-477.275,188.0,-271.125,-560.4
2026-02-24 19:00:00+00:00,0.0,185.475,0.0,417.025,0.0,341.425,-417.025,185.475,-341.425,-572.975
2026-02-24 20:00:00+00:00,19.25,78.175,5.1,82.675,0.0,543.725,-77.575,58.925,-543.725,-562.375
2026-02-24 21:00:00+00:00,103.875,0.0,0.0,44.525,0.0,684.575,-44.525,-103.875,-684.575,-832.975
2026-02-24 22:00:00+00:00,152.475,0.0,50.875,0.0,0.0,699.15,50.875,-152.475,-699.15,-800.75
2026-02-24 23:00:00+00:00,158.6,0.0,0.0,110.325,0.0,699.1,-110.325,-158.6,-699.1,-968.0250000000001
2026-02-25 00:00:00+00:00,159.0,0.0,0.0,88.07499999999999,0.0,700.0,-88.07499999999999,-159.0,-700.0,-947.075
2026-02-25 01:00:00+00:00,159.0,0.0,0.0,71.4,0.0,700.0,-71.4,-159.0,-700.0,-930.4
2026-02-25 02:00:00+00:00,159.0,0.0,0.0,37.325,0.0,700.0,-37.325,-159.0,-700.0,-896.325
2026-02-25 03:00:00+00:00,161.0,0.0,74.875,0.0,0.0,700.0,74.875,-161.0,-700.0,-786.125
2026-02-25 04:00:00+00:00,165.0,0.0,292.65,0.0,0.0,700.0,292.65,-165.0,-700.0,-572.35
2026-02-25 05:00:00+00:00,159.8,0.0,273.9,0.0,0.0,645.775,273.9,-159.8,-645.775,-531.675
2026-02-25 06:00:00+00:00,159.8,0.0,9.675,61.5,0.0,509.55,-51.825,-159.8,-509.55,-721.175
2026-02-25 07:00:00+00:00,167.0,0.0,0.0,29.400000000000002,0.0,621.075,-29.400000000000002,-167.0,-621.075,-817.475
2026-02-25 08:00:00+00:00,166.0,0.0,0.0,58.900000000000006,0.0,660.725,-58.900000000000006,-166.0,-660.725,-885.625
2026-02-25 09:00:00+00:00,126.0,0.0,0.0,109.875,0.0,643.325,-109.875,-126.0,-643.325,-879.2
2026-02-25 10:00:00+00:00,68.6,25.375,0.0,325.625,0.0,470.95,-325.625,-43.224999999999994,-470.95,-839.8
2026-02-25 11:00:00+00:00,17.525,24.625,0.0,556.35,0.0,407.325,-556.35,7.100000000000001,-407.325,-956.575
2026-02-25 12:00:00+00:00,106.45,0.0,0.0,294.175,0.0,622.775,-294.175,-106.45,-622.775,-1023.4
2026-02-25 13:00:00+00:00,105.35,0.0,0.0,310.2,0.0,665.8,-310.2,-105.35,-665.8,-1081.35
2026-02-25 14:00:00+00:00,18.175,0.0,0.0,487.85,0.0,675.85,-487.85,-18.175,-675.85,-1181.875
2026-02-25 15:00:00+00:00,109.875,0.0,0.0,413.625,0.0,697.1,-413.625,-109.875,-697.1,-1220.6
2026-02-25 16:00:00+00:00,0.0,165.125,0.0,406.75,0.0,670.25,-406.75,165.125,-670.25,-911.875
2026-02-25 17:00:00+00:00,0.0,182.0,0.0,509.85,0.0,608.425,-509.85,182.0,-608.425,-936.275
2026-02-25 18:00:00+00:00,0.0,159.5,0.0,488.85,0.0,691.925,-488.85,159.5,-691.925,-1021.275
2026-02-25 19:00:00+00:00,0.0,135.0,0.0,598.35,0.0,700.0,-598.35,135.0,-700.0,-1163.35
2026-02-25 20:00:00+00:00,0.0,143.975,0.0,490.625,0.0,700.0,-490.625,143.975,-700.0,-1046.65
2026-02-25 21:00:00+00:00,24.2,18.55,0.0,488.475,0.0,700.0,-488.475,-5.649999999999999,-700.0,-1194.125
2026-02-25 22:00:00+00:00,0.0,76.775,0.0,427.55,0.0,696.5,-427.55,76.775,-696.5,-1047.275
2026-02-25 23:00:00+00:00,0.0,180.375,0.0,446.025,0.0,655.7,-446.025,180.375,-655.7,-921.35
2026-02-26 00:00:00+00:00,0.0,183.0,0.0,441.85,0.0,546.25,-441.85,183.0,-546.25,-805.1
2026-02-26 01:00:00+00:00,0.0,185.0,0.0,424.65,0.0,403.75,-424.65,185.0,-403.75,-643.4
2026-02-26 02:00:00+00:00,0.0,187.0,0.0,395.05,0.0,394.425,-395.05,187.0,-394.425,-602.475
2026-02-26 03:00:00+00:00,0.0,188.0,0.0,357.5,0.0,469.475,-357.5,188.0,-469.475,-638.975
2026-02-26 04:00:00+00:00,0.0,192.0,0.0,272.425,0.0,586.9,-272.425,192.0,-586.9,-667.325
2026-02-26 05:00:00+00:00,0.0,196.0,0.0,189.35,0.0,587.675,-189.35,196.0,-587.675,-581.025
2026-02-26 06:00:00+00:00,0.0,198.0,0.0,200.5,0.0,546.275,-200.5,198.0,-546.275,-548.775
2026-02-26 07:00:00+00:00,0.0,195.2,0.0,235.95,0.0,443.225,-235.95,195.2,-443.225,-483.975
2026-02-26 08:00:00+00:00,0.0,91.3,0.0,269.65,0.0,292.15,-269.65,91.3,-292.15,-470.49999999999994
2026-02-26 09:00:00+00:00,112.15,0.0,0.0,164.675,16.675,56.325,-164.675,-112.15,-39.650000000000006,-316.475
2026-02-26 10:00:00+00:00,125.0,0.0,0.0,99.725,120.725,0.0,-99.725,-125.0,120.725,-104.0
2026-02-26 11:00:00+00:00,125.0,0.0,2.1,36.65,206.85,0.0,-34.55,-125.0,206.85,47.29999999999998
2026-02-26 12:00:00+00:00,125.0,0.0,0.0,23.7,55.775,16.75,-23.7,-125.0,39.025,-109.67499999999998
2026-02-26 13:00:00+00:00,125.0,0.0,71.8,0.0,10.375,41.325,71.8,-125.0,-30.950000000000003,-84.15
2026-02-26 14:00:00+00:00,63.5,35.225,0.0,152.6,141.325,0.0,-152.6,-28.275,141.325,-39.55000000000001
2026-02-26 15:00:00+00:00,0.0,207.0,0.0,142.875,0.0,142.45,-142.875,207.0,-142.45,-78.32499999999999
2026-02-26 16:00:00+00:00,0.0,211.0,0.0,106.65,0.0,161.425,-106.65,211.0,-161.425,-57.07500000000002
2026-02-26 17:00:00+00:00,0.0,211.0,0.0,143.475,45.15,10.45,-143.475,211.0,34.7,102.22500000000001
2026-02-26 18:00:00+00:00,0.0,211.0,0.0,170.575,247.15,0.0,-170.575,211.0,247.15,287.57500000000005
2026-02-26 19:00:00+00:00,0.0,210.0,0.0,316.425,413.45,0.0,-316.425,210.0,413.45,307.025
2026-02-26 20:00:00+00:00,0.0,208.0,0.0,245.15,384.9,0.0,-245.15,208.0,384.9,347.75
2026-02-26 21:00:00+00:00,0.0,206.0,0.0,191.725,387.1,0.0,-191.725,206.0,387.1,401.375
2026-02-26 22:00:00+00:00,0.0,204.0,0.0,114.42500000000001,120.55,0.0,-114.42500000000001,204.0,120.55,210.125
2026-02-26 23:00:00+00:00,0.0,204.0,0.0,279.0,336.35,0.0,-279.0,204.0,336.35,261.35
2026-02-27 00:00:00+00:00,0.0,203.0,0.0,305.35,100.6,0.0,-305.35,203.0,100.6,-1.7500000000000284
2026-02-27 01:00:00+00:00,0.0,201.0,0.0,288.475,68.775,0.0,-288.475,201.0,68.775,-18.700000000000017
2026-02-27 02:00:00+00:00,0.0,201.0,0.0,292.85,20.2,29.4,-292.85,201.0,-9.2,-101.05000000000003
2026-02-27 03:00:00+00:00,0.0,201.0,0.0,242.25,10.975,88.075,-242.25,201.0,-77.10000000000001,-118.35000000000001
2026-02-27 04:00:00+00:00,0.0,202.0,140.1,0.0,0.0,527.1,140.1,202.0,-527.1,-185.0
2026-02-27 05:00:00+00:00,0.0,204.0,103.0,0.0,0.0,668.625,103.0,204.0,-668.625,-361.625
2026-02-27 06:00:00+00:00,0.0,195.3,0.0,63.150000000000006,0.0,645.125,-63.150000000000006,195.3,-645.125,-512.975
2026-02-27 07:00:00+00:00,0.0,92.2,76.1,0.0,0.0,688.375,76.1,92.2,-688.375,-520.075
2026-02-27 08:00:00+00:00,51.375,37.2,193.975,0.0,0.0,575.3,193.975,-14.174999999999997,-575.3,-395.49999999999994
2026-02-27 09:00:00+00:00,164.0,0.0,235.8,0.0,0.0,568.825,235.8,-164.0,-568.825,-497.02500000000003
2026-02-27 10:00:00+00:00,165.0,0.0,318.875,0.0,0.0,606.95,318.875,-165.0,-606.95,-453.07500000000005
2026-02-27 11:00:00+00:00,165.0,0.0,444.175,0.0,0.0,597.5,444.175,-165.0,-597.5,-318.325
2026-02-27 12:00:00+00:00,166.0,0.0,306.625,0.0,0.0,510.475,306.625,-166.0,-510.475,-369.85
2026-02-27 13:00:00+00:00,166.0,0.0,30.825,1.65,0.0,221.475,29.175,-166.0,-221.475,-358.29999999999995
2026-02-27 14:00:00+00:00,136.325,0.0,53.025,0.0,0.0,378.1,53.025,-136.325,-378.1,-461.4
2026-02-27 15:00:00+00:00,41.75,106.8,44.45,0.0,0.0,504.125,44.45,65.05,-504.125,-394.625
2026-02-27 16:00:00+00:00,0.0,201.0,0.0,240.325,1.025,144.55,-240.325,201.0,-143.525,-182.85
2026-02-27 17:00:00+00:00,0.0,201.0,0.0,272.575,102.0,0.0,-272.575,201.0,102.0,30.42500000000001
2026-02-27 18:00:00+00:00,0.0,201.0,0.0,341.2,126.3,0.0,-341.2,201.0,126.3,-13.899999999999991
2026-02-27 19:00:00+00:00,0.0,201.0,0.0,278.475,82.875,0.0,-278.475,201.0,82.875,5.399999999999977
2026-02-27 20:00:00+00:00,0.0,181.875,32.275,0.625,0.0,125.725,31.65,181.875,-125.725,87.80000000000001
2026-02-27 21:00:00+00:00,0.0,198.725,124.35,0.0,0.0,121.825,124.35,198.725,-121.825,201.25
2026-02-27 22:00:00+00:00,0.0,194.775,104.075,0.0,0.0,124.275,104.075,194.775,-124.275,174.57500000000002
2026-02-27 23:00:00+00:00,0.0,196.8,29.0,13.425,6.2,29.3,15.575,196.8,-23.1,189.275
2026-02-28 00:00:00+00:00,0.0,132.95,28.975,0.0,0.0,67.4,28.975,132.95,-67.4,94.52499999999998
2026-02-28 01:00:00+00:00,0.0,167.15,55.0,0.0,0.0,144.425,55.0,167.15,-144.425,77.725
2026-02-28 02:00:00+00:00,0.0,190.125,0.0,42.175,0.0,160.25,-42.175,190.125,-160.25,-12.300000000000011
2026-02-28 03:00:00+00:00,0.0,75.925,0.0,57.5,0.0,237.4,-57.5,75.925,-237.4,-218.97500000000002
2026-02-28 04:00:00+00:00,0.0,77.0,30.25,14.65,0.0,446.85,15.6,77.0,-446.85,-354.25
2026-02-28 05:00:00+00:00,43.0,9.625,190.35,0.0,0.0,626.6,190.35,-33.375,-626.6,-469.625
2026-02-28 06:00:00+00:00,162.0,0.0,360.825,0.0,0.0,700.0,360.825,-162.0,-700.0,-501.175
2026-02-28 07:00:00+00:00,162.0,0.0,316.65,0.0,0.0,699.475,316.65,-162.0,-699.475,-544.825
2026-02-28 08:00:00+00:00,162.0,0.0,532.975,0.0,0.0,700.0,532.975,-162.0,-700.0,-329.025
2026-02-28 09:00:00+00:00,162.0,0.0,530.375,0.0,0.0,674.95,530.375,-162.0,-674.95,-306.57500000000005
2026-02-28 10:00:00+00:00,161.0,0.0,520.8,0.0,0.0,687.35,520.8,-161.0,-687.35,-327.55000000000007
2026-02-28 11:00:00+00:00,162.0,0.0,580.975,0.0,0.0,700.0,580.975,-162.0,-700.0,-281.025
2026-02-28 12:00:00+00:00,161.0,0.0,516.4,0.0,0.0,700.0,516.4,-161.0,-700.0,-344.6
2026-02-28 13:00:00+00:00,161.0,0.0,451.1,0.0,0.0,700.0,451.1,-161.0,-700.0,-409.9
2026-02-28 14:00:00+00:00,162.0,0.0,334.3,0.0,0.0,700.0,334.3,-162.0,-700.0,-527.7
2026-02-28 15:00:00+00:00,142.95,0.0,270.2,0.0,0.0,700.0,270.2,-142.95,-700.0,-572.75
2026-02-28 16:00:00+00:00,165.0,0.0,487.55,0.0,0.0,700.0,487.55,-165.0,-700.0,-377.45
2026-02-28 17:00:00+00:00,126.725,0.0,524.0,0.0,0.0,699.925,524.0,-126.725,-699.925,-302.65
2026-02-28 18:00:00+00:00,154.175,0.0,621.3,0.0,0.0,700.0,621.3,-154.175,-700.0,-232.87500000000006
2026-02-28 19:00:00+00:00,161.85,0.0,842.2,0.0,0.0,700.0,842.2,-161.85,-700.0,-19.649999999999977
2026-02-28 20:00:00+00:00,162.0,0.0,937.05,0.0,0.0,700.0,937.05,-162.0,-700.0,75.04999999999995
2026-02-28 21:00:00+00:00,161.0,0.0,983.575,0.0,0.0,700.0,983.575,-161.0,-700.0,122.57500000000005
2026-02-28 22:00:00+00:00,159.275,0.0,905.25,0.0,0.0,700.0,905.25,-159.275,-700.0,45.97500000000002
2026-02-28 23:00:00+00:00,158.0,0.0,802.8,0.0,0.0,700.0,802.8,-158.0,-700.0,-55.200000000000045
2026-03-01 00:00:00+00:00,158.0,0.0,552.225,0.0,0.0,700.0,552.225,-158.0,-700.0,-305.775
2026-03-01 01:00:00+00:00,157.0,0.0,296.3,0.0,0.0,700.0,296.3,-157.0,-700.0,-560.7
2026-03-01 02:00:00+00:00,156.0,0.0,180.575,0.0,0.0,700.0,180.575,-156.0,-700.0,-675.425
2026-03-01 03:00:00+00:00,157.0,0.0,124.175,0.0,0.0,700.0,124.175,-157.0,-700.0,-732.825
2026-03-01 04:00:00+00:00,158.0,0.0,149.6,0.0,0.0,700.0,149.6,-158.0,-700.0,-708.4
2026-03-01 05:00:00+00:00,159.0,0.0,277.4,0.0,0.0,700.0,277.4,-159.0,-700.0,-581.6
2026-03-01 06:00:00+00:00,161.0,0.0,419.575,0.0,0.0,700.0,419.575,-161.0,-700.0,-441.425
2026-03-01 07:00:00+00:00,159.0,0.0,557.975,0.0,0.0,697.15,557.975,-159.0,-697.15,-298.17499999999995
2026-03-01 08:00:00+00:00,160.0,0.0,783.7,0.0,0.0,606.3,783.7,-160.0,-606.3,17.40000000000009
2026-03-01 09:00:00+00:00,160.0,0.0,951.0,0.0,0.0,576.325,951.0,-160.0,-576.325,214.67499999999995
2026-03-01 10:00:00+00:00,160.0,0.0,951.0,0.0,0.0,475.225,951.0,-160.0,-475.225,315.775
2026-03-01 11:00:00+00:00,160.0,0.0,947.825,0.0,0.0,584.1,947.825,-160.0,-584.1,203.72500000000002
2026-03-01 12:00:00+00:00,161.0,0.0,950.425,0.0,0.0,536.275,950.425,-161.0,-536.275,253.14999999999998
2026-03-01 13:00:00+00:00,161.0,0.0,951.0,0.0,0.0,467.425,951.0,-161.0,-467.425,322.575
2026-03-01 14:00:00+00:00,99.4,12.45,1014.55,0.0,0.0,565.425,1014.55,-86.95,-565.425,362.17499999999995
2026-03-01 15:00:00+00:00,40.5,139.125,943.0,0.0,0.0,645.05,943.0,98.625,-645.05,396.57500000000005
2026-03-01 16:00:00+00:00,0.0,205.675,409.5,0.0,0.0,171.85,409.5,205.675,-171.85,443.32499999999993
2026-03-01 17:00:00+00:00,0.0,206.0,196.05,0.0,80.175,0.0,196.05,206.0,80.175,482.225
2026-03-01 18:00:00+00:00,0.0,190.775,31.15,1.0,100.45,0.0,30.15,190.775,100.45,321.375
2026-03-01 19:00:00+00:00,0.0,197.95,77.875,0.0,0.0,147.675,77.875,197.95,-147.675,128.14999999999998
2026-03-01 20:00:00+00:00,0.0,200.0,321.925,0.0,0.0,416.3,321.925,200.0,-416.3,105.62499999999994
2026-03-01 21:00:00+00:00,0.0,175.225,197.2,0.0,0.0,215.6,197.2,175.225,-215.6,156.82499999999996
2026-03-01 22:00:00+00:00,11.925,9.25,45.199999999999996,0.0,95.375,0.0,45.199999999999996,-2.6750000000000007,95.375,137.89999999999998
2026-03-01 23:00:00+00:00,0.0,198.0,36.0,0.0,0.0,132.0,36.0,198.0,-132.0,102.0
2026-03-02 00:00:00+00:00,0.0,191.125,13.7,26.575000000000003,0.0,376.425,-12.875000000000004,191.125,-376.425,-198.175
2026-03-02 01:00:00+00:00,0.0,197.0,0.0,217.975,0.0,56.675,-217.975,197.0,-56.675,-77.64999999999999
2026-03-02 02:00:00+00:00,0.0,198.0,0.0,218.825,0.0,77.925,-218.825,198.0,-77.925,-98.74999999999999
2026-03-02 03:00:00+00:00,0.0,197.0,0.0,77.8,9.825,64.25,-77.8,197.0,-54.425,64.775
2026-03-02 04:00:00+00:00,0.0,199.0,260.65,0.0,0.0,647.225,260.65,199.0,-647.225,-187.57500000000005
2026-03-02 05:00:00+00:00,0.0,201.0,120.175,0.0,0.0,424.85,120.175,201.0,-424.85,-103.67500000000001
2026-03-02 06:00:00+00:00,0.0,192.175,5.0,78.675,0.0,66.45,-73.675,192.175,-66.45,52.05000000000001
2026-03-02 07:00:00+00:00,0.0,145.7,39.625,34.675,0.0,136.325,4.950000000000003,145.7,-136.325,14.324999999999989
2026-03-02 08:00:00+00:00,149.075,0.0,270.15000000000003,0.0,0.0,312.2,270.15000000000003,-149.075,-312.2,-191.12499999999994
2026-03-02 09:00:00+00:00,164.0,0.0,394.725,0.0,0.0,332.175,394.725,-164.0,-332.175,-101.44999999999999
2026-03-02 10:00:00+00:00,165.0,0.0,503.7,0.0,0.0,403.725,503.7,-165.0,-403.725,-65.02500000000003
2026-03-02 11:00:00+00:00,165.0,0.0,547.925,0.0,0.0,457.75,547.925,-165.0,-457.75,-74.82500000000005
2026-03-02 12:00:00+00:00,165.0,0.0,458.975,0.0,0.0,289.6,458.975,-165.0,-289.6,4.375
2026-03-02 13:00:00+00:00,0.0,145.85,233.3,0.0,0.0,564.25,233.3,145.85,-564.25,-185.10000000000002
2026-03-02 14:00:00+00:00,87.85,0.0,135.4,0.0,0.0,577.975,135.4,-87.85,-577.975,-530.425
2026-03-02 15:00:00+00:00,2.8,52.5,52.724999999999994,4.775,0.0,700.0,47.949999999999996,49.7,-700.0,-602.35
2026-03-02 16:00:00+00:00,0.0,194.0,65.125,7.125,0.0,532.35,58.0,194.0,-532.35,-280.35
2026-03-02 17:00:00+00:00,0.0,193.0,2.675,35.45,0.0,329.725,-32.775000000000006,193.0,-329.725,-169.50000000000003
2026-03-02 18:00:00+00:00,0.0,192.0,36.45,27.85,0.0,509.6,8.600000000000001,192.0,-509.6,-309.0
2026-03-02 19:00:00+00:00,0.0,178.275,27.200000000000003,46.45,0.0,695.05,-19.25,178.275,-695.05,-536.025
2026-03-02 20:00:00+00:00,30.95,78.375,50.45,39.175,0.0,689.25,11.275000000000006,47.425,-689.25,-630.55
2026-03-02 21:00:00+00:00,24.725,48.55,43.25,76.05,0.0,674.275,-32.8,23.824999999999996,-674.275,-683.25
2026-03-02 22:00:00+00:00,0.0,138.3,0.0,226.5,0.0,653.65,-226.5,138.3,-653.65,-741.8499999999999
2026-03-02 23:00:00+00:00,0.0,63.275,0.0,216.9,0.0,669.975,-216.9,63.275,-669.975,-823.6
2026-03-03 00:00:00+00:00,0.0,83.475,0.0,253.625,0.0,700.0,-253.625,83.475,-700.0,-870.15
2026-03-03 01:00:00+00:00,0.0,128.1,0.0,361.925,0.0,698.1,-361.925,128.1,-698.1,-931.9250000000001
2026-03-03 02:00:00+00:00,0.0,153.45,0.0,458.825,0.0,700.0,-458.825,153.45,-700.0,-1005.375
2026-03-03 03:00:00+00:00,0.0,125.5,0.0,426.275,0.0,700.0,-426.275,125.5,-700.0,-1000.775
2026-03-03 04:00:00+00:00,0.75,8.05,0.0,463.625,0.0,700.0,-463.625,7.300000000000001,-700.0,-1156.325
2026-03-03 05:00:00+00:00,1.55,6.825,0.0,409.35,0.0,700.0,-409.35,5.275,-700.0,-1104.075
2026-03-03 06:00:00+00:00,17.3,24.35,0.0,416.575,0.0,700.0,-416.575,7.050000000000001,-700.0,-1109.525
2026-03-03 07:00:00+00:00,3.65,14.1,0.0,413.125,0.0,700.0,-413.125,10.45,-700.0,-1102.675
2026-03-03 08:00:00+00:00,165.0,0.0,0.0,427.85,0.0,612.175,-427.85,-165.0,-612.175,-1205.025
2026-03-03 09:00:00+00:00,165.0,0.0,0.0,378.875,0.0,580.125,-378.875,-165.0,-580.125,-1124.0
2026-03-03 10:00:00+00:00,164.0,0.0,0.0,158.89999999999998,0.0,612.575,-158.89999999999998,-164.0,-612.575,-935.475
2026-03-03 11:00:00+00:00,164.0,0.0,0.0,74.95,0.0,554.025,-74.95,-164.0,-554.025,-792.9749999999999
2026-03-03 12:00:00+00:00,164.0,0.0,45.625,0.0,0.0,616.525,45.625,-164.0,-616.525,-734.9
2026-03-03 13:00:00+00:00,152.925,0.0,0.475,72.65,0.0,555.125,-72.17500000000001,-152.925,-555.125,-780.225
2026-03-03 14:00:00+00:00,14.2,115.425,0.0,235.275,0.0,677.875,-235.275,101.225,-677.875,-811.925
2026-03-03 15:00:00+00:00,0.0,154.675,0.0,243.7,0.0,700.0,-243.7,154.675,-700.0,-789.025
