,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_SICI_IT_CALA_net_export,Net Export
2026-02-23 12:00:00+00:00,772.0,0.0,772.0,772.0
2026-02-23 13:00:00+00:00,488.25,0.0,488.25,488.25
2026-02-23 14:00:00+00:00,223.75,0.0,223.75,223.75
2026-02-23 15:00:00+00:00,0.0,303.25,-303.25,-303.25
2026-02-23 16:00:00+00:00,0.0,753.75,-753.75,-753.75
2026-02-23 17:00:00+00:00,0.0,898.0,-898.0,-898.0
2026-02-23 18:00:00+00:00,0.0,899.25,-899.25,-899.25
2026-02-23 19:00:00+00:00,0.0,900.0,-900.0,-900.0
2026-02-23 20:00:00+00:00,0.0,899.25,-899.25,-899.25
2026-02-23 21:00:00+00:00,0.0,875.0,-875.0,-875.0
2026-02-23 22:00:00+00:00,0.0,899.5,-899.5,-899.5
2026-02-23 23:00:00+00:00,0.0,845.5,-845.5,-845.5
2026-02-24 00:00:00+00:00,0.0,736.5,-736.5,-736.5
2026-02-24 01:00:00+00:00,0.0,620.25,-620.25,-620.25
2026-02-24 02:00:00+00:00,0.0,594.75,-594.75,-594.75
2026-02-24 03:00:00+00:00,0.0,591.25,-591.25,-591.25
2026-02-24 04:00:00+00:00,0.0,550.0,-550.0,-550.0
2026-02-24 05:00:00+00:00,0.0,492.75,-492.75,-492.75
2026-02-24 06:00:00+00:00,0.0,428.75,-428.75,-428.75
2026-02-24 07:00:00+00:00,32.5,1.25,31.25,31.25
2026-02-24 08:00:00+00:00,358.25,0.0,358.25,358.25
2026-02-24 09:00:00+00:00,170.5,0.0,170.5,170.5
2026-02-24 10:00:00+00:00,327.75,0.0,327.75,327.75
2026-02-24 11:00:00+00:00,421.5,0.0,421.5,421.5
2026-02-24 12:00:00+00:00,438.25,0.0,438.25,438.25
2026-02-24 13:00:00+00:00,375.25,0.0,375.25,375.25
2026-02-24 14:00:00+00:00,188.5,0.0,188.5,188.5
2026-02-24 15:00:00+00:00,1.25,145.25,-144.0,-144.0
2026-02-24 16:00:00+00:00,0.0,606.5,-606.5,-606.5
2026-02-24 17:00:00+00:00,0.0,787.0,-787.0,-787.0
2026-02-24 18:00:00+00:00,0.0,973.5,-973.5,-973.5
2026-02-24 19:00:00+00:00,0.0,1043.0,-1043.0,-1043.0
2026-02-24 20:00:00+00:00,0.0,1041.25,-1041.25,-1041.25
2026-02-24 21:00:00+00:00,0.0,1047.5,-1047.5,-1047.5
2026-02-24 22:00:00+00:00,0.0,1041.25,-1041.25,-1041.25
2026-02-24 23:00:00+00:00,0.0,1018.0,-1018.0,-1018.0
2026-02-25 00:00:00+00:00,0.0,989.75,-989.75,-989.75
2026-02-25 01:00:00+00:00,0.0,945.75,-945.75,-945.75
2026-02-25 02:00:00+00:00,0.0,945.75,-945.75,-945.75
2026-02-25 03:00:00+00:00,0.0,1030.5,-1030.5,-1030.5
2026-02-25 04:00:00+00:00,0.0,943.0,-943.0,-943.0
2026-02-25 05:00:00+00:00,0.0,856.5,-856.5,-856.5
2026-02-25 06:00:00+00:00,0.0,761.75,-761.75,-761.75
2026-02-25 07:00:00+00:00,0.0,428.25,-428.25,-428.25
2026-02-25 08:00:00+00:00,24.0,79.75,-55.75,-55.75
2026-02-25 09:00:00+00:00,0.0,161.75,-161.75,-161.75
2026-02-25 10:00:00+00:00,43.0,7.5,35.5,35.5
2026-02-25 11:00:00+00:00,0.0,312.5,-312.5,-312.5
2026-02-25 12:00:00+00:00,0.0,258.25,-258.25,-258.25
2026-02-25 13:00:00+00:00,88.5,0.0,88.5,88.5
2026-02-25 14:00:00+00:00,0.0,229.0,-229.0,-229.0
2026-02-25 15:00:00+00:00,0.0,500.5,-500.5,-500.5
2026-02-25 16:00:00+00:00,0.0,765.0,-765.0,-765.0
2026-02-25 17:00:00+00:00,0.0,882.25,-882.25,-882.25
2026-02-25 18:00:00+00:00,0.0,943.75,-943.75,-943.75
2026-02-25 19:00:00+00:00,0.0,920.75,-920.75,-920.75
2026-02-25 20:00:00+00:00,0.0,1008.5,-1008.5,-1008.5
2026-02-25 21:00:00+00:00,0.0,995.0,-995.0,-995.0
2026-02-25 22:00:00+00:00,0.0,939.75,-939.75,-939.75
2026-02-25 23:00:00+00:00,0.0,1047.25,-1047.25,-1047.25
2026-02-26 00:00:00+00:00,0.0,1021.25,-1021.25,-1021.25
2026-02-26 01:00:00+00:00,0.0,964.25,-964.25,-964.25
2026-02-26 02:00:00+00:00,0.0,930.75,-930.75,-930.75
2026-02-26 03:00:00+00:00,0.0,945.25,-945.25,-945.25
2026-02-26 04:00:00+00:00,0.0,1019.5,-1019.5,-1019.5
2026-02-26 05:00:00+00:00,0.0,1046.5,-1046.5,-1046.5
2026-02-26 06:00:00+00:00,0.0,1046.25,-1046.25,-1046.25
2026-02-26 07:00:00+00:00,0.0,873.0,-873.0,-873.0
2026-02-26 08:00:00+00:00,0.0,389.25,-389.25,-389.25
2026-02-26 09:00:00+00:00,0.0,153.0,-153.0,-153.0
2026-02-26 10:00:00+00:00,0.0,101.75,-101.75,-101.75
2026-02-26 11:00:00+00:00,0.0,216.5,-216.5,-216.5
2026-02-26 12:00:00+00:00,0.0,229.5,-229.5,-229.5
2026-02-26 13:00:00+00:00,0.0,235.75,-235.75,-235.75
2026-02-26 14:00:00+00:00,0.0,421.25,-421.25,-421.25
2026-02-26 15:00:00+00:00,0.0,779.75,-779.75,-779.75
2026-02-26 16:00:00+00:00,0.0,1029.0,-1029.0,-1029.0
2026-02-26 17:00:00+00:00,0.0,1044.5,-1044.5,-1044.5
2026-02-26 18:00:00+00:00,0.0,1046.0,-1046.0,-1046.0
2026-02-26 19:00:00+00:00,0.0,1049.5,-1049.5,-1049.5
2026-02-26 20:00:00+00:00,0.0,1036.75,-1036.75,-1036.75
2026-02-26 21:00:00+00:00,0.0,1047.75,-1047.75,-1047.75
2026-02-26 22:00:00+00:00,0.0,1049.25,-1049.25,-1049.25
2026-02-26 23:00:00+00:00,0.0,1042.5,-1042.5,-1042.5
2026-02-27 00:00:00+00:00,0.0,1035.5,-1035.5,-1035.5
2026-02-27 01:00:00+00:00,0.0,1016.5,-1016.5,-1016.5
2026-02-27 02:00:00+00:00,0.0,1015.0,-1015.0,-1015.0
2026-02-27 03:00:00+00:00,0.0,1008.5,-1008.5,-1008.5
2026-02-27 04:00:00+00:00,0.0,1048.25,-1048.25,-1048.25
2026-02-27 05:00:00+00:00,0.0,1037.5,-1037.5,-1037.5
2026-02-27 06:00:00+00:00,0.0,967.25,-967.25,-967.25
2026-02-27 07:00:00+00:00,0.0,715.5,-715.5,-715.5
2026-02-27 08:00:00+00:00,0.0,398.25,-398.25,-398.25
2026-02-27 09:00:00+00:00,0.0,426.75,-426.75,-426.75
2026-02-27 10:00:00+00:00,0.0,144.25,-144.25,-144.25
2026-02-27 11:00:00+00:00,0.0,360.25,-360.25,-360.25
2026-02-27 12:00:00+00:00,0.0,545.25,-545.25,-545.25
2026-02-27 13:00:00+00:00,0.0,312.75,-312.75,-312.75
2026-02-27 14:00:00+00:00,0.0,439.5,-439.5,-439.5
2026-02-27 15:00:00+00:00,0.0,836.5,-836.5,-836.5
2026-02-27 16:00:00+00:00,0.0,926.0,-926.0,-926.0
2026-02-27 17:00:00+00:00,0.0,1041.0,-1041.0,-1041.0
2026-02-27 18:00:00+00:00,0.0,1044.75,-1044.75,-1044.75
2026-02-27 19:00:00+00:00,0.0,890.5,-890.5,-890.5
2026-02-27 20:00:00+00:00,0.0,882.5,-882.5,-882.5
2026-02-27 21:00:00+00:00,0.0,1041.5,-1041.5,-1041.5
2026-02-27 22:00:00+00:00,0.0,1031.5,-1031.5,-1031.5
2026-02-27 23:00:00+00:00,0.0,1015.0,-1015.0,-1015.0
2026-02-28 00:00:00+00:00,0.0,1024.75,-1024.75,-1024.75
2026-02-28 01:00:00+00:00,0.0,1025.5,-1025.5,-1025.5
2026-02-28 02:00:00+00:00,0.0,1018.25,-1018.25,-1018.25
2026-02-28 03:00:00+00:00,0.0,1016.75,-1016.75,-1016.75
2026-02-28 04:00:00+00:00,0.0,1010.75,-1010.75,-1010.75
2026-02-28 05:00:00+00:00,0.0,850.0,-850.0,-850.0
2026-02-28 06:00:00+00:00,0.0,770.25,-770.25,-770.25
2026-02-28 07:00:00+00:00,0.0,649.25,-649.25,-649.25
2026-02-28 08:00:00+00:00,0.0,324.5,-324.5,-324.5
2026-02-28 09:00:00+00:00,0.0,294.75,-294.75,-294.75
2026-02-28 10:00:00+00:00,63.0,0.0,63.0,63.0
2026-02-28 11:00:00+00:00,64.25,46.25,18.0,18.0
2026-02-28 12:00:00+00:00,0.0,187.25,-187.25,-187.25
2026-02-28 13:00:00+00:00,0.0,311.0,-311.0,-311.0
2026-02-28 14:00:00+00:00,0.0,573.5,-573.5,-573.5
2026-02-28 15:00:00+00:00,0.0,921.0,-921.0,-921.0
2026-02-28 16:00:00+00:00,0.0,1042.0,-1042.0,-1042.0
2026-02-28 17:00:00+00:00,0.0,1047.0,-1047.0,-1047.0
2026-02-28 18:00:00+00:00,0.0,1013.0,-1013.0,-1013.0
2026-02-28 19:00:00+00:00,0.0,657.5,-657.5,-657.5
2026-02-28 20:00:00+00:00,0.0,693.75,-693.75,-693.75
2026-02-28 21:00:00+00:00,0.0,971.0,-971.0,-971.0
2026-02-28 22:00:00+00:00,0.0,1029.0,-1029.0,-1029.0
2026-02-28 23:00:00+00:00,0.0,1030.75,-1030.75,-1030.75
2026-03-01 00:00:00+00:00,0.0,1041.5,-1041.5,-1041.5
2026-03-01 01:00:00+00:00,0.0,1035.0,-1035.0,-1035.0
2026-03-01 02:00:00+00:00,0.0,987.5,-987.5,-987.5
2026-03-01 03:00:00+00:00,0.0,979.0,-979.0,-979.0
2026-03-01 04:00:00+00:00,0.0,985.5,-985.5,-985.5
2026-03-01 05:00:00+00:00,0.0,797.5,-797.5,-797.5
2026-03-01 06:00:00+00:00,0.0,711.25,-711.25,-711.25
2026-03-01 07:00:00+00:00,0.0,539.25,-539.25,-539.25
2026-03-01 08:00:00+00:00,0.0,326.25,-326.25,-326.25
2026-03-01 09:00:00+00:00,0.0,242.75,-242.75,-242.75
2026-03-01 10:00:00+00:00,0.0,383.5,-383.5,-383.5
2026-03-01 11:00:00+00:00,0.0,363.5,-363.5,-363.5
2026-03-01 12:00:00+00:00,0.0,425.75,-425.75,-425.75
2026-03-01 13:00:00+00:00,0.0,464.75,-464.75,-464.75
2026-03-01 14:00:00+00:00,0.0,542.25,-542.25,-542.25
2026-03-01 15:00:00+00:00,0.0,622.75,-622.75,-622.75
2026-03-01 16:00:00+00:00,0.0,1003.5,-1003.5,-1003.5
2026-03-01 17:00:00+00:00,0.0,1042.75,-1042.75,-1042.75
2026-03-01 18:00:00+00:00,0.0,1041.25,-1041.25,-1041.25
2026-03-01 19:00:00+00:00,0.0,1020.75,-1020.75,-1020.75
2026-03-01 20:00:00+00:00,0.0,1044.75,-1044.75,-1044.75
2026-03-01 21:00:00+00:00,0.0,1047.25,-1047.25,-1047.25
2026-03-01 22:00:00+00:00,0.0,1039.0,-1039.0,-1039.0
2026-03-01 23:00:00+00:00,0.0,929.75,-929.75,-929.75
2026-03-02 00:00:00+00:00,0.0,880.25,-880.25,-880.25
2026-03-02 01:00:00+00:00,0.0,785.0,-785.0,-785.0
2026-03-02 02:00:00+00:00,0.0,761.75,-761.75,-761.75
2026-03-02 03:00:00+00:00,0.0,818.75,-818.75,-818.75
2026-03-02 04:00:00+00:00,0.0,940.5,-940.5,-940.5
2026-03-02 05:00:00+00:00,0.0,934.75,-934.75,-934.75
2026-03-02 06:00:00+00:00,0.0,893.0,-893.0,-893.0
2026-03-02 07:00:00+00:00,0.0,628.5,-628.5,-628.5
2026-03-02 08:00:00+00:00,0.0,372.5,-372.5,-372.5
2026-03-02 09:00:00+00:00,0.0,197.5,-197.5,-197.5
2026-03-02 10:00:00+00:00,0.0,67.25,-67.25,-67.25
2026-03-02 11:00:00+00:00,8.0,14.25,-6.25,-6.25
2026-03-02 12:00:00+00:00,80.5,0.0,80.5,80.5
2026-03-02 13:00:00+00:00,30.5,15.75,14.75,14.75
2026-03-02 14:00:00+00:00,0.0,165.0,-165.0,-165.0
2026-03-02 15:00:00+00:00,0.0,385.25,-385.25,-385.25
2026-03-02 16:00:00+00:00,0.0,413.75,-413.75,-413.75
2026-03-02 17:00:00+00:00,0.0,649.5,-649.5,-649.5
2026-03-02 18:00:00+00:00,0.0,950.0,-950.0,-950.0
2026-03-02 19:00:00+00:00,0.0,950.0,-950.0,-950.0
2026-03-02 20:00:00+00:00,0.0,950.0,-950.0,-950.0
2026-03-02 21:00:00+00:00,0.0,1024.25,-1024.25,-1024.25
2026-03-02 22:00:00+00:00,0.0,1043.5,-1043.5,-1043.5
2026-03-02 23:00:00+00:00,0.0,945.0,-945.0,-945.0
2026-03-03 00:00:00+00:00,0.0,774.5,-774.5,-774.5
2026-03-03 01:00:00+00:00,0.0,742.5,-742.5,-742.5
2026-03-03 02:00:00+00:00,0.0,729.0,-729.0,-729.0
2026-03-03 03:00:00+00:00,0.0,776.25,-776.25,-776.25
2026-03-03 04:00:00+00:00,0.0,868.0,-868.0,-868.0
2026-03-03 05:00:00+00:00,0.0,907.25,-907.25,-907.25
2026-03-03 06:00:00+00:00,0.0,646.5,-646.5,-646.5
2026-03-03 07:00:00+00:00,0.0,612.5,-612.5,-612.5
2026-03-03 08:00:00+00:00,0.0,410.0,-410.0,-410.0
2026-03-03 09:00:00+00:00,0.0,123.0,-123.0,-123.0
2026-03-03 10:00:00+00:00,45.0,63.5,-18.5,-18.5
2026-03-03 11:00:00+00:00,0.0,92.75,-92.75,-92.75
2026-03-03 12:00:00+00:00,0.0,141.25,-141.25,-141.25
2026-03-03 13:00:00+00:00,0.0,488.5,-488.5,-488.5
2026-03-03 14:00:00+00:00,0.0,465.0,-465.0,-465.0
2026-03-03 15:00:00+00:00,0.0,853.0,-853.0,-853.0
2026-03-03 16:00:00+00:00,0.0,615.5,-615.5,-615.5
2026-03-03 17:00:00+00:00,0.0,891.25,-891.25,-891.25
2026-03-03 18:00:00+00:00,0.0,952.75,-952.75,-952.75
2026-03-03 19:00:00+00:00,0.0,1052.5,-1052.5,-1052.5
2026-03-03 20:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-03 21:00:00+00:00,0.0,1029.75,-1029.75,-1029.75
2026-03-03 22:00:00+00:00,0.0,972.0,-972.0,-972.0
2026-03-03 23:00:00+00:00,0.0,773.75,-773.75,-773.75
2026-03-04 00:00:00+00:00,0.0,708.0,-708.0,-708.0
2026-03-04 01:00:00+00:00,0.0,617.0,-617.0,-617.0
2026-03-04 02:00:00+00:00,0.0,547.75,-547.75,-547.75
2026-03-04 03:00:00+00:00,0.0,601.25,-601.25,-601.25
2026-03-04 04:00:00+00:00,0.0,675.25,-675.25,-675.25
2026-03-04 05:00:00+00:00,0.0,574.5,-574.5,-574.5
2026-03-04 06:00:00+00:00,0.0,178.75,-178.75,-178.75
2026-03-04 07:00:00+00:00,0.0,389.25,-389.25,-389.25
2026-03-04 08:00:00+00:00,10.75,49.75,-39.0,-39.0
2026-03-04 09:00:00+00:00,11.5,26.75,-15.25,-15.25
2026-03-04 10:00:00+00:00,273.0,0.0,273.0,273.0
2026-03-04 11:00:00+00:00,470.0,0.0,470.0,470.0
2026-03-04 12:00:00+00:00,371.75,0.0,371.75,371.75
2026-03-04 13:00:00+00:00,124.5,0.0,124.5,124.5
2026-03-04 14:00:00+00:00,8.25,73.75,-65.5,-65.5
2026-03-04 15:00:00+00:00,0.0,492.0,-492.0,-492.0
2026-03-04 16:00:00+00:00,0.0,567.0,-567.0,-567.0
2026-03-04 17:00:00+00:00,0.0,665.25,-665.25,-665.25
2026-03-04 18:00:00+00:00,0.0,952.5,-952.5,-952.5
2026-03-04 19:00:00+00:00,0.0,1006.25,-1006.25,-1006.25
2026-03-04 20:00:00+00:00,0.0,901.5,-901.5,-901.5
2026-03-04 21:00:00+00:00,0.0,1032.25,-1032.25,-1032.25
2026-03-04 22:00:00+00:00,0.0,940.25,-940.25,-940.25
2026-03-04 23:00:00+00:00,0.0,750.0,-750.0,-750.0
2026-03-05 00:00:00+00:00,0.0,702.5,-702.5,-702.5
2026-03-05 01:00:00+00:00,0.0,632.5,-632.5,-632.5
2026-03-05 02:00:00+00:00,0.0,643.25,-643.25,-643.25
2026-03-05 03:00:00+00:00,0.0,673.5,-673.5,-673.5
2026-03-05 04:00:00+00:00,0.0,780.5,-780.5,-780.5
2026-03-05 05:00:00+00:00,0.0,789.75,-789.75,-789.75
2026-03-05 06:00:00+00:00,0.0,790.75,-790.75,-790.75
2026-03-05 07:00:00+00:00,0.0,705.75,-705.75,-705.75
2026-03-05 08:00:00+00:00,0.0,368.75,-368.75,-368.75
2026-03-05 09:00:00+00:00,151.75,0.0,151.75,151.75
2026-03-05 10:00:00+00:00,86.25,49.25,37.0,37.0
2026-03-05 11:00:00+00:00,0.0,156.75,-156.75,-156.75
2026-03-05 12:00:00+00:00,0.0,110.5,-110.5,-110.5
2026-03-05 13:00:00+00:00,0.0,201.0,-201.0,-201.0
2026-03-05 14:00:00+00:00,0.0,504.75,-504.75,-504.75
2026-03-05 15:00:00+00:00,0.0,864.25,-864.25,-864.25
2026-03-05 16:00:00+00:00,0.0,927.25,-927.25,-927.25
2026-03-05 17:00:00+00:00,0.0,848.75,-848.75,-848.75
2026-03-05 18:00:00+00:00,0.0,936.0,-936.0,-936.0
2026-03-05 19:00:00+00:00,0.0,1025.5,-1025.5,-1025.5
2026-03-05 20:00:00+00:00,0.0,938.0,-938.0,-938.0
2026-03-05 21:00:00+00:00,0.0,682.25,-682.25,-682.25
2026-03-05 22:00:00+00:00,0.0,400.75,-400.75,-400.75
2026-03-05 23:00:00+00:00,0.0,164.75,-164.75,-164.75
2026-03-06 00:00:00+00:00,22.0,18.75,3.25,3.25
2026-03-06 01:00:00+00:00,110.5,0.0,110.5,110.5
2026-03-06 02:00:00+00:00,182.75,0.0,182.75,182.75
2026-03-06 03:00:00+00:00,170.5,0.0,170.5,170.5
2026-03-06 04:00:00+00:00,50.25,0.0,50.25,50.25
2026-03-06 05:00:00+00:00,5.0,126.75,-121.75,-121.75
2026-03-06 06:00:00+00:00,0.0,129.5,-129.5,-129.5
2026-03-06 07:00:00+00:00,0.0,338.5,-338.5,-338.5
2026-03-06 08:00:00+00:00,0.0,180.75,-180.75,-180.75
2026-03-06 09:00:00+00:00,1.0,80.5,-79.5,-79.5
2026-03-06 10:00:00+00:00,4.0,37.5,-33.5,-33.5
2026-03-06 11:00:00+00:00,93.5,0.0,93.5,93.5
2026-03-06 12:00:00+00:00,34.25,3.75,30.5,30.5
2026-03-06 13:00:00+00:00,0.0,97.0,-97.0,-97.0
2026-03-06 14:00:00+00:00,0.0,142.75,-142.75,-142.75
2026-03-06 15:00:00+00:00,0.0,356.0,-356.0,-356.0
2026-03-06 16:00:00+00:00,0.0,419.5,-419.5,-419.5
2026-03-06 17:00:00+00:00,0.0,552.0,-552.0,-552.0
2026-03-06 18:00:00+00:00,0.0,880.0,-880.0,-880.0
2026-03-06 19:00:00+00:00,0.0,1050.0,-1050.0,-1050.0
2026-03-06 20:00:00+00:00,0.0,919.0,-919.0,-919.0
2026-03-06 21:00:00+00:00,0.0,798.25,-798.25,-798.25
2026-03-06 22:00:00+00:00,0.0,755.25,-755.25,-755.25
2026-03-06 23:00:00+00:00,0.0,661.5,-661.5,-661.5
