,BE_FR,FR_BE,FR_CH,CH_FR,FR_DE_LU,DE_LU_FR,FR_ES,ES_FR,FR_GB,GB_FR,FR_IT_NORD,IT_NORD_FR,FR_BE_net_export,FR_CH_net_export,FR_DE_LU_net_export,FR_ES_net_export,FR_GB_net_export,FR_IT_NORD_net_export,Net Export
2026-01-01 00:00:00+00:00,957.275,750.5,3200.0,2.5,0.0,5743.25,1900.0,0.0,287.0,2341.0,2829.1,0.1,-206.77499999999998,3197.5,-5743.25,1900.0,-2054.0,2829.0,-77.52500000000009
2026-01-01 01:00:00+00:00,1539.5,631.625,3200.0,0.0,0.0,3744.75,1900.15,6.25,306.0,3104.0,2845.425,21.725,-907.875,3200.0,-3744.75,1893.9,-2798.0,2823.7000000000003,466.97500000000036
2026-01-01 02:00:00+00:00,1495.175,452.675,3200.0,0.0,0.0,1853.0,1900.0,4.775,407.0,2459.0,2829.0,7.8,-1042.5,3200.0,-1853.0,1895.225,-2052.0,2821.2,2968.9249999999997
2026-01-01 03:00:00+00:00,1239.125,248.14999999999998,3200.0,0.0,0.0,1884.25,1900.0,0.2,588.0,2706.0,2829.35,0.35,-990.975,3200.0,-1884.25,1899.8,-2118.0,2829.0,2935.575
2026-01-01 04:00:00+00:00,2192.725,340.8,3200.0,0.0,0.0,1641.25,1900.0,0.30000000000000004,532.0,3214.0,2829.0,0.0,-1851.925,3200.0,-1641.25,1899.7,-2682.0,2829.0,1753.525
2026-01-01 05:00:00+00:00,1109.475,0.45,3200.0,0.0,0.0,5772.75,1900.0,0.0,899.0,3417.0,2829.8,0.8,-1109.0249999999999,3200.0,-5772.75,1900.0,-2518.0,2829.0,-1470.7749999999996
2026-01-01 06:00:00+00:00,882.775,0.39999999999999997,3200.0,0.0,0.0,3875.75,1900.0,0.0,614.0,2793.0,2829.1,0.1,-882.375,3200.0,-3875.75,1900.0,-2179.0,2829.0,991.875
2026-01-01 07:00:00+00:00,118.325,835.5999999999999,3200.0,0.0,0.0,6651.25,1901.1,103.0,563.0,2019.0,2829.125,0.625,717.2749999999999,3200.0,-6651.25,1798.1,-1456.0,2828.5,436.62499999999955
2026-01-01 08:00:00+00:00,78.9,830.675,3200.0,0.0,0.0,6317.25,1900.0,93.775,753.0,829.0,2833.05,1.5499999999999998,751.775,3200.0,-6317.25,1806.225,-76.0,2831.5,2196.25
2026-01-01 09:00:00+00:00,289.825,1341.8,3200.0,0.0,0.0,4303.0,1900.0,0.0,1304.0,225.0,2272.6,0.1,1051.975,3200.0,-4303.0,1900.0,1079.0,2272.5,5200.475
2026-01-01 10:00:00+00:00,61.475,998.55,3200.0,0.0,0.0,5888.25,1900.0,0.0,2083.0,0.0,2764.475,0.975,937.0749999999999,3200.0,-5888.25,1900.0,2083.0,2763.5,4995.325
2026-01-01 11:00:00+00:00,311.725,1396.1,3200.0,0.0,0.0,1592.5,1900.0,0.0,2236.0,0.0,2364.7,0.65,1084.375,3200.0,-1592.5,1900.0,2236.0,2364.0499999999997,9191.925
2026-01-01 12:00:00+00:00,430.5,1849.9750000000001,3200.0,0.0,0.0,3948.25,1900.0,0.0,3382.0,12.0,2835.75,0.0,1419.4750000000001,3200.0,-3948.25,1900.0,3370.0,2835.75,8776.975
2026-01-01 13:00:00+00:00,481.55,2403.875,3200.0,0.0,0.0,2201.25,1900.0,0.0,3323.0,10.0,2996.0,0.0,1922.325,3200.0,-2201.25,1900.0,3313.0,2996.0,11130.075
2026-01-01 14:00:00+00:00,1081.225,2237.0,3200.0,0.0,0.0,3384.25,1900.0,0.0,3340.0,0.0,3051.0,0.0,1155.775,3200.0,-3384.25,1900.0,3340.0,3051.0,9262.525
2026-01-01 15:00:00+00:00,1732.575,2525.55,3200.0,0.0,0.0,2004.25,1871.075,8.725,3528.0,200.0,3051.0,0.0,792.9750000000001,3200.0,-2004.25,1862.3500000000001,3328.0,3051.0,10230.075
2026-01-01 16:00:00+00:00,3156.575,1788.9499999999998,3200.0,0.0,0.0,0.0,1900.0,0.0,3528.0,0.0,3051.0,0.0,-1367.625,3200.0,0.0,1900.0,3528.0,3051.0,10311.375
2026-01-01 17:00:00+00:00,826.275,1875.025,3200.0,0.0,0.0,6039.75,1900.0,0.0,3528.0,0.0,3076.85,0.1,1048.75,3200.0,-6039.75,1900.0,3528.0,3076.75,6713.75
2026-01-01 18:00:00+00:00,853.45,1390.925,3200.0,0.0,0.0,6027.0,1900.0,0.0,3528.0,0.0,3107.0,5.0,537.4749999999999,3200.0,-6027.0,1900.0,3528.0,3102.0,6240.475
2026-01-01 19:00:00+00:00,2088.825,1407.25,3200.0,0.0,0.0,2148.25,1900.0,0.0,3363.0,44.0,3107.0,0.0,-681.5749999999998,3200.0,-2148.25,1900.0,3319.0,3107.0,8696.175
2026-01-01 20:00:00+00:00,1086.4,1990.475,3200.0,0.0,0.0,4389.0,1900.0,0.0,2779.0,27.0,3051.0,0.0,904.0749999999998,3200.0,-4389.0,1900.0,2752.0,3051.0,7418.075
2026-01-01 21:00:00+00:00,1659.375,1316.275,3200.0,0.0,0.0,2209.0,1900.0,0.0,1963.0,193.0,2968.25,0.475,-343.0999999999999,3200.0,-2209.0,1900.0,1770.0,2967.775,7285.674999999999
2026-01-01 22:00:00+00:00,1410.675,538.875,3200.0,0.0,0.0,2026.5,1900.0,185.35,1815.0,452.0,2898.875,5.175,-871.8,3200.0,-2026.5,1714.65,1363.0,2893.7,6273.049999999999
2026-01-01 23:00:00+00:00,3147.7,267.575,3200.0,0.0,0.0,7833.83,1900.0,0.0,1820.0,411.0,3035.0,0.0,-2880.125,3200.0,-7833.83,1900.0,1409.0,3035.0,-1169.955
2026-01-02 00:00:00+00:00,3072.5249999999996,114.875,3200.0,0.0,0.0,7899.235000000001,1900.0,104.175,3121.0,226.0,3035.0,0.0,-2957.6499999999996,3200.0,-7899.235000000001,1795.825,2895.0,3035.0,68.9399999999996
2026-01-02 01:00:00+00:00,2842.075,44.2,3200.0,0.0,0.0,8132.657499999999,1900.0,120.275,2979.0,269.0,3035.0,0.0,-2797.875,3200.0,-8132.657499999999,1779.725,2710.0,3035.0,-205.80749999999898
2026-01-02 02:00:00+00:00,2854.05,102.6,3200.0,0.0,0.0,8043.08,1900.0,29.450000000000003,2822.0,374.0,3001.0,0.0,-2751.4500000000003,3200.0,-8043.08,1870.55,2448.0,3001.0,-274.9800000000005
2026-01-02 03:00:00+00:00,2752.725,150.025,3200.0,0.0,0.0,7886.5075,1900.0,379.95000000000005,2809.0,525.0,3075.0,0.0,-2602.7,3200.0,-7886.5075,1520.05,2284.0,3075.0,-410.15749999999935
2026-01-02 04:00:00+00:00,2570.9249999999997,349.825,3200.0,0.0,0.0,7744.5725,1900.0,309.2,2708.0,884.0,3075.0,0.0,-2221.1,3200.0,-7744.5725,1590.8,1824.0,3075.0,-275.8725000000004
2026-01-02 05:00:00+00:00,2704.3,188.75,3200.0,0.0,0.0,7883.205,1900.0,0.0,2700.0,1279.0,3075.0,0.0,-2515.55,3200.0,-7883.205,1900.0,1421.0,3075.0,-802.7550000000001
2026-01-02 06:00:00+00:00,2739.2,7.75,3200.0,0.0,0.0,8071.75,1900.0,481.275,1905.0,624.0,2867.0,0.0,-2731.45,3200.0,-8071.75,1418.725,1281.0,2867.0,-2036.4750000000004
2026-01-02 07:00:00+00:00,2904.7749999999996,141.075,3200.0,0.0,0.0,7961.885,1745.65,168.825,2679.0,55.0,2867.0,0.0,-2763.7,3200.0,-7961.885,1576.825,2624.0,2867.0,-457.7600000000002
2026-01-02 08:00:00+00:00,2338.75,18.925,3200.0,0.0,0.0,6468.65,978.875,341.425,3474.0,36.0,2623.2,86.7,-2319.825,3200.0,-6468.65,637.45,3438.0,2536.5,1023.4750000000004
2026-01-02 09:00:00+00:00,2026.075,455.95,3200.0,26.4,0.0,4306.975,528.225,633.3,3528.0,0.0,1767.7,197.875,-1570.125,3173.6,-4306.975,-105.07499999999993,3528.0,1569.825,2289.25
2026-01-02 10:00:00+00:00,1651.05,23.225,3200.0,0.0,0.0,4086.25,711.325,651.675,3528.0,0.0,2012.2,167.75,-1627.825,3200.0,-4086.25,59.65000000000009,3528.0,1844.45,2918.0250000000005
2026-01-02 11:00:00+00:00,1708.175,57.0,3200.0,165.6,0.0,4092.5,477.15,962.5500000000001,3373.0,209.0,2615.175,26.700000000000003,-1651.175,3034.4,-4092.5,-485.4000000000001,3164.0,2588.4750000000004,2557.8000000000006
2026-01-02 12:00:00+00:00,2351.15,88.925,3217.0,17.0,0.0,4351.13,1978.6,395.15,3384.0,38.0,2976.7,45.7,-2262.225,3200.0,-4351.13,1583.4499999999998,3346.0,2931.0,4447.094999999999
2026-01-02 13:00:00+00:00,1839.975,603.55,3201.0,1.0,0.0,4254.7925,1980.075,80.95,3483.0,99.0,2982.0,0.0,-1236.425,3200.0,-4254.7925,1899.125,3384.0,2982.0,5973.9075
2026-01-02 14:00:00+00:00,1711.925,1858.125,3200.0,0.0,0.0,5313.485,2040.125,163.65,3527.0,90.0,3238.225,23.0,146.20000000000005,3200.0,-5313.485,1876.475,3437.0,3215.225,6561.415
2026-01-02 15:00:00+00:00,767.175,184.225,3202.0,2.0,0.0,3647.875,2220.875,184.075,3375.0,8.0,3320.825,138.525,-582.9499999999999,3200.0,-3647.875,2036.8,3367.0,3182.2999999999997,7555.275
2026-01-02 16:00:00+00:00,683.15,226.45,3203.0,3.0,0.0,3248.475,1706.8,776.85,3319.0,44.0,3395.775,86.9,-456.7,3200.0,-3248.475,929.9499999999999,3275.0,3308.875,7008.65
2026-01-02 17:00:00+00:00,1365.525,128.825,3204.0,3.0,0.0,4853.05,2165.5,133.625,3348.0,0.0,3602.275,258.075,-1236.7,3201.0,-4853.05,2031.875,3348.0,3344.2000000000003,5835.325000000001
2026-01-02 18:00:00+00:00,1957.65,26.049999999999997,3203.0,3.0,0.0,6353.2,3278.2,22.95,3465.0,0.0,3682.75,284.95,-1931.6000000000001,3200.0,-6353.2,3255.25,3465.0,3397.8,5033.25
2026-01-02 19:00:00+00:00,1575.925,38.475,3203.0,3.0,0.0,6857.5,3756.675,89.80000000000001,3302.0,0.0,3554.35,509.84999999999997,-1537.45,3200.0,-6857.5,3666.875,3302.0,3044.5,4818.425
2026-01-02 20:00:00+00:00,1881.725,191.775,3202.0,2.0,0.0,6663.2,3586.925,56.475,3051.0,27.0,3316.875,336.0,-1689.9499999999998,3200.0,-6663.2,3530.4500000000003,3024.0,2980.875,4382.175000000001
2026-01-02 21:00:00+00:00,2245.575,88.95,3200.0,0.0,0.0,6512.74,3497.875,419.775,1682.0,312.0,3090.075,290.225,-2156.625,3200.0,-6512.74,3078.1,1370.0,2799.85,1778.585
2026-01-02 22:00:00+00:00,2688.55,0.0,3200.0,0.1,0.0,6780.4825,3674.65,1182.75,1461.0,181.0,2558.775,603.3,-2688.55,3199.9,-6780.4825,2491.9,1280.0,1955.4750000000001,-541.7574999999995
2026-01-02 23:00:00+00:00,2755.675,349.35,3200.0,216.8,0.0,6408.325,1433.15,414.575,934.0,140.0,3193.75,762.8,-2406.3250000000003,2983.2,-6408.325,1018.575,794.0,2430.95,-1587.925000000001
2026-01-03 00:00:00+00:00,2731.775,495.55,3200.0,261.7,0.0,5089.125,717.975,1046.35,1079.0,192.0,2619.2749999999996,68.275,-2236.225,2938.3,-5089.125,-328.3749999999999,887.0,2550.9999999999995,-1277.4249999999997
2026-01-03 01:00:00+00:00,2692.725,394.475,3200.0,168.1,0.0,4367.85,908.6500000000001,1875.075,1401.0,208.0,1971.0,0.0,-2298.25,3031.9,-4367.85,-966.425,1193.0,1971.0,-1436.625
2026-01-03 02:00:00+00:00,2213.0,204.3,3200.0,50.5,0.0,3270.39,1276.975,1927.05,1294.0,111.0,1202.0,0.0,-2008.7,3149.5,-3270.39,-650.075,1183.0,1202.0,-394.66499999999996
2026-01-03 03:00:00+00:00,1870.575,148.29999999999998,3203.0,7.0,0.0,1730.755,1276.45,2036.8999999999999,1369.0,314.0,1202.0,0.0,-1722.275,3196.0,-1730.755,-760.4499999999998,1055.0,1202.0,1239.52
2026-01-03 04:00:00+00:00,1696.075,398.75,3204.0,4.0,0.0,1209.7525,1247.3,2148.1,1029.0,426.0,1202.0,0.0,-1297.325,3200.0,-1209.7525,-900.8,603.0,1202.0,1597.1225
2026-01-03 05:00:00+00:00,1822.9,153.6,3200.0,0.0,0.0,1405.8725,1562.625,1739.6750000000002,1119.0,483.0,1202.0,0.0,-1669.3000000000002,3200.0,-1405.8725,-177.05000000000018,636.0,1202.0,1785.7774999999997
2026-01-03 06:00:00+00:00,1591.175,256.525,3200.0,0.0,10.5,1511.595,1185.475,1287.1,1248.0,550.0,1901.0,0.0,-1334.65,3200.0,-1501.095,-101.625,698.0,1901.0,2861.63
2026-01-03 07:00:00+00:00,1356.95,213.525,3209.0,10.0,0.0,2820.8825,1451.225,288.525,1426.0,360.0,2574.0,0.0,-1143.425,3199.0,-2820.8825,1162.6999999999998,1066.0,2574.0,4037.3924999999995
2026-01-03 08:00:00+00:00,1326.0,253.775,3200.0,17.3,0.0,1204.425,925.575,41.575,1350.0,225.0,2598.225,0.1,-1072.225,3182.7,-1204.425,884.0,1125.0,2598.125,5513.175
2026-01-03 09:00:00+00:00,1356.975,385.85,3217.6,19.6,0.0,2164.675,1581.55,252.3,2256.0,163.0,2578.025,12.7,-971.1249999999999,3198.0,-2164.675,1329.25,2093.0,2565.3250000000003,6049.775
2026-01-03 10:00:00+00:00,1146.325,346.4,3219.0,19.0,0.0,1429.1025,2502.55,334.77500000000003,2220.0,134.0,2581.675,1.2,-799.9250000000001,3200.0,-1429.1025,2167.775,2086.0,2580.4750000000004,7805.2225
2026-01-03 11:00:00+00:00,1430.95,455.975,3203.0,3.0,0.0,1141.19,2913.825,354.975,2184.0,0.0,2650.275,10.674999999999999,-974.975,3200.0,-1141.19,2558.85,2184.0,2639.6,8466.285
2026-01-03 12:00:00+00:00,1365.275,729.8,3238.2,38.2,0.0,780.7574999999999,3550.575,87.325,2349.0,0.0,2917.575,64.45,-635.4750000000001,3200.0,-780.7574999999999,3463.25,2349.0,2853.125,10449.1425
2026-01-03 13:00:00+00:00,791.125,1094.5,3255.1,55.1,198.5775,276.165,3362.4,342.475,2464.0,120.0,3231.4,263.525,303.375,3200.0,-77.58750000000003,3019.925,2344.0,2967.875,11757.5875
2026-01-03 14:00:00+00:00,967.875,1135.25,3400.0,200.0,850.1575,5.9325,2478.925,853.225,1969.0,291.0,3662.7,159.55,167.375,3200.0,844.225,1625.7000000000003,1678.0,3503.1499999999996,11018.45
2026-01-03 15:00:00+00:00,1080.125,1613.3,3200.0,0.0,1503.175,0.0,778.875,1528.025,1840.0,162.0,3873.825,35.824999999999996,533.175,3200.0,1503.175,-749.1500000000001,1678.0,3838.0,10003.2
2026-01-03 16:00:00+00:00,879.7,2137.15,3203.1,32.3,801.6475,47.655,873.075,3698.475,2435.0,210.0,3782.75,246.04999999999998,1257.45,3170.7999999999997,753.9925000000001,-2825.3999999999996,2225.0,3536.7,8118.5425000000005
2026-01-03 17:00:00+00:00,1039.525,1206.675,3233.0,35.0,0.0,843.125,891.5250000000001,3515.0,2835.0,120.0,3595.625,455.925,167.14999999999986,3198.0,-843.125,-2623.475,2715.0,3139.7,5753.25
2026-01-03 18:00:00+00:00,1187.35,632.775,3222.1,22.1,0.0,2193.825,703.375,3155.0,3072.0,275.0,3751.775,231.4,-554.5749999999999,3200.0,-2193.825,-2451.625,2797.0,3520.375,4317.35
2026-01-03 19:00:00+00:00,994.725,144.425,3203.0,3.0,0.0,2343.0025,1012.7,2430.85,2715.0,174.0,3787.475,111.425,-850.3,3200.0,-2343.0025,-1418.1499999999999,2541.0,3676.0499999999997,4805.5975
2026-01-03 20:00:00+00:00,1323.75,154.65,3200.0,0.0,0.0,2317.7425,1760.625,1727.975,2398.0,695.0,3610.2,132.15,-1169.1,3200.0,-2317.7425,32.65000000000009,1703.0,3478.0499999999997,4926.8575
2026-01-03 21:00:00+00:00,1489.675,115.19999999999999,3248.4,202.4,0.0,2630.375,1731.0749999999998,3196.975,2398.0,562.0,3543.8,386.575,-1374.475,3046.0,-2630.375,-1465.9,1836.0,3157.2250000000004,2568.4750000000004
2026-01-03 22:00:00+00:00,1702.075,139.9,3209.6,9.6,0.0,2819.65,1181.9,3040.95,2309.0,375.0,3150.825,764.85,-1562.175,3200.0,-2819.65,-1859.0499999999997,1934.0,2385.975,1279.1
2026-01-03 23:00:00+00:00,1844.125,173.525,3200.0,5.0,0.0,3381.25,38.7,3098.925,1757.0,0.0,2733.975,296.9,-1670.6,3195.0,-3381.25,-3060.2250000000004,1757.0,2437.075,-723.0000000000009
2026-01-04 00:00:00+00:00,1970.025,73.7,3200.0,1.25,0.0,3371.45,0.025,3206.0,1718.0,207.0,2550.125,305.09999999999997,-1896.325,3198.75,-3371.45,-3205.975,1511.0,2245.025,-1518.975
2026-01-04 01:00:00+00:00,1738.0,73.375,3200.0,2.5,0.0,3513.87,3.375,3206.0,1778.0,138.0,2411.025,290.2,-1664.625,3197.5,-3513.87,-3202.625,1640.0,2120.8250000000003,-1422.7949999999996
2026-01-04 02:00:00+00:00,1820.4,65.375,3200.0,0.5,0.0,2822.2975,0.25,3206.0,1960.0,61.0,2994.025,520.85,-1755.025,3199.5,-2822.2975,-3205.75,1899.0,2473.175,-211.39750000000004
2026-01-04 03:00:00+00:00,1368.3000000000002,325.775,3200.0,0.0,0.0,2825.9725,0.0,3237.0,1856.0,45.0,2472.5,327.5,-1042.525,3200.0,-2825.9725,-3237.0,1811.0,2145.0,50.502500000000055
2026-01-04 04:00:00+00:00,1512.925,187.0,3200.0,0.0,0.0,2874.1275,0.0,3237.0,1701.0,54.0,2998.15,364.525,-1325.925,3200.0,-2874.1275,-3237.0,1647.0,2633.625,43.57250000000022
2026-01-04 05:00:00+00:00,1733.05,513.6,3200.0,0.0,0.0,3331.815,0.0,3237.0,1549.0,57.0,3159.75,355.35,-1219.4499999999998,3200.0,-3331.815,-3237.0,1492.0,2804.4,-291.8649999999993
2026-01-04 06:00:00+00:00,2173.375,307.05,3200.0,0.0,0.0,3416.0825,0.0,2775.0,1160.0,110.0,3281.425,179.575,-1866.325,3200.0,-3416.0825,-2775.0,1050.0,3101.8500000000004,-705.5574999999999
2026-01-04 07:00:00+00:00,1553.775,397.375,3200.0,0.0,0.0,2443.6475,0.0,2775.0,1043.0,506.0,3118.525,522.525,-1156.4,3200.0,-2443.6475,-2775.0,537.0,2596.0,-42.04750000000013
2026-01-04 08:00:00+00:00,933.1,311.525,3200.0,0.0,0.0,1183.9975,0.0,2775.0,1142.0,15.0,2368.85,180.125,-621.575,3200.0,-1183.9975,-2775.0,1127.0,2188.725,1935.1525000000001
2026-01-04 09:00:00+00:00,652.85,479.3,3200.0,0.0,0.0,1716.995,5.8,2775.0,2915.0,0.0,2404.0,781.775,-173.55,3200.0,-1716.995,-2769.2,2915.0,1622.225,3077.48
2026-01-04 10:00:00+00:00,253.775,642.8,3200.0,0.0,53.95,1036.2475,0.0,3145.0,3052.0,0.0,2731.5,747.075,389.025,3200.0,-982.2974999999999,-3145.0,3052.0,1984.425,4498.1525
2026-01-04 11:00:00+00:00,487.875,376.4,3154.9,30.0,27.375,692.345,17.0,3162.0,2869.0,0.0,2668.0,233.8,-111.47500000000002,3124.9,-664.97,-3145.0,2869.0,2434.2,4506.655
2026-01-04 12:00:00+00:00,515.5,787.0,3200.0,0.0,888.36,130.09,3.45,3148.45,3423.0,0.0,3101.5,3.075,271.5,3200.0,758.27,-3145.0,3423.0,3098.425,7606.195000000001
2026-01-04 13:00:00+00:00,453.55,1022.275,3200.0,0.0,1112.97,38.5225,51.900000000000006,3192.65,3322.0,0.0,3337.95,159.52499999999998,568.7249999999999,3200.0,1074.4475,-3140.75,3322.0,3178.4249999999997,8202.8475
2026-01-04 14:00:00+00:00,252.15,430.625,3200.0,0.0,2003.77,0.0,74.575,3219.575,2526.0,55.0,3594.4750000000004,136.25,178.475,3200.0,2003.77,-3145.0,2471.0,3458.2250000000004,8166.47
2026-01-04 15:00:00+00:00,489.79999999999995,103.75,3200.0,0.0,2415.64,0.0,24.125,3169.125,1861.0,313.0,3541.325,218.675,-386.04999999999995,3200.0,2415.64,-3145.0,1548.0,3322.6499999999996,6955.24
2026-01-04 16:00:00+00:00,293.825,349.375,3203.0,23.0,1067.7825,25.595,0.0,3145.0,1343.0,143.0,3092.475,1104.975,55.55000000000001,3180.0,1042.1875,-3145.0,1200.0,1987.5,4320.2375
2026-01-04 17:00:00+00:00,1270.775,501.25,3204.2,201.7,372.0475,274.60749999999996,0.0,3145.0,1177.0,156.0,2902.7,2116.575,-769.5250000000001,3002.5,97.44000000000005,-3145.0,1021.0,786.125,992.54
2026-01-04 18:00:00+00:00,2171.2,396.375,3120.0,566.4,0.0,1020.0375,0.0,2775.0,1145.0,255.0,2952.475,2169.2,-1774.8249999999998,2553.6,-1020.0375,-2775.0,890.0,783.2750000000001,-1342.9874999999997
2026-01-04 19:00:00+00:00,2177.225,373.625,2958.7,230.0,0.0,1032.255,0.0,2775.0,1092.0,819.0,3134.725,1526.275,-1803.6,2728.7,-1032.255,-2775.0,273.0,1608.4499999999998,-1000.7050000000004
2026-01-04 20:00:00+00:00,2583.2749999999996,350.625,3055.8,81.6,0.0,887.2149999999999,83.2,2858.2,1256.0,1187.0,3290.85,486.0,-2232.6499999999996,2974.2000000000003,-887.2149999999999,-2775.0,69.0,2804.85,-46.814999999999145
2026-01-04 21:00:00+00:00,3094.125,302.9,3109.1,166.7,0.0,1030.3225,54.575,2829.575,866.0,1579.0,3212.525,300.025,-2791.225,2942.4,-1030.3225,-2775.0,-713.0,2912.5,-1454.6475
2026-01-04 22:00:00+00:00,2877.775,349.3,3200.0,0.0,0.0,1294.1950000000002,153.625,2928.625,689.0,1878.0,2951.45,394.7,-2528.475,3200.0,-1294.1950000000002,-2775.0,-1189.0,2556.75,-2029.92
2026-01-04 23:00:00+00:00,1903.525,67.925,3200.0,1.15,0.0,861.3874999999999,10.475,3285.925,206.0,1255.0,3150.75,15.375,-1835.6000000000001,3198.85,-861.3874999999999,-3275.4500000000003,-1049.0,3135.375,-687.2125000000005
2026-01-05 00:00:00+00:00,1833.625,23.049999999999997,3196.0,49.8,0.0,1130.7150000000001,69.9,3284.0,207.0,1089.0,2945.125,6.475,-1810.575,3146.2,-1130.7150000000001,-3214.1,-882.0,2938.65,-952.5400000000004
2026-01-05 01:00:00+00:00,2219.975,79.5,3199.7,110.5,0.0,1225.5774999999999,97.175,3306.9,227.0,1179.0,3077.175,0.0,-2140.475,3089.2,-1225.5774999999999,-3209.725,-952.0,3077.175,-1361.4024999999992
2026-01-05 02:00:00+00:00,1843.625,204.725,3181.5,231.5,0.0,1059.9425,38.525,3296.825,227.0,1464.0,2930.575,0.0,-1638.9,2950.0,-1059.9425,-3258.2999999999997,-1237.0,2930.575,-1313.5675
2026-01-05 03:00:00+00:00,1911.4,285.6,3206.1,6.5,0.0,1058.1575,157.875,3376.0,207.0,1394.0,2950.125,52.025,-1625.8000000000002,3199.6,-1058.1575,-3218.125,-1187.0,2898.1,-991.3825000000002
2026-01-05 04:00:00+00:00,1780.85,164.875,3178.6,143.4,1.975,788.275,107.325,3389.075,207.0,2301.0,3135.25,125.075,-1615.975,3035.2,-786.3,-3281.75,-2094.0,3010.175,-1732.6499999999996
2026-01-05 05:00:00+00:00,1453.75,367.025,3062.1,123.75,164.87,318.95000000000005,0.075,2590.075,510.0,3580.0,2629.425,921.8,-1086.725,2938.35,-154.08000000000004,-2590.0,-3070.0,1707.6250000000002,-2254.83
2026-01-05 06:00:00+00:00,850.45,967.85,1829.1,638.4,1133.4825,50.4725,0.0,2590.0,1116.0,3734.0,140.95,1693.3,117.39999999999998,1190.6999999999998,1083.01,-2590.0,-2618.0,-1552.35,-4369.24
2026-01-05 07:00:00+00:00,409.29999999999995,1253.0,1297.1,1094.4,719.0775,151.7725,0.0,2590.0,1535.0,3636.0,324.175,1915.0,843.7,202.69999999999982,567.305,-2590.0,-2101.0,-1590.825,-4668.12
2026-01-05 08:00:00+00:00,1343.95,1792.925,1179.0,1779.0,953.795,0.0,0.0,2590.0,1670.0,2482.0,341.875,1859.025,448.9749999999999,-600.0,953.795,-2590.0,-812.0,-1517.15,-4116.38
2026-01-05 09:00:00+00:00,1236.675,2171.25,1707.0,2405.0,1349.81,0.0,0.0,2590.0,1308.0,1415.0,648.0,1805.525,934.575,-698.0,1349.81,-2590.0,-107.0,-1157.525,-2268.1400000000003
2026-01-05 10:00:00+00:00,311.65000000000003,1945.475,3085.0,1778.4,1506.105,0.0,0.0,2590.0,809.0,1803.0,294.15,1738.875,1633.8249999999998,1306.6,1506.105,-2590.0,-994.0,-1444.725,-582.1950000000002
2026-01-05 11:00:00+00:00,1039.025,1337.775,2686.5,1366.75,2080.9025,0.0,0.0,2590.0,1657.0,2051.0,245.325,988.375,298.75,1319.75,2080.9025,-2590.0,-394.0,-743.05,-27.64749999999981
2026-01-05 12:00:00+00:00,129.4,578.5,2959.8,427.4,1643.2125,0.0,0.0,2590.0,791.0,2060.0,738.1,95.5,449.1,2532.4,1643.2125,-2590.0,-1269.0,642.6,1408.3124999999995
2026-01-05 13:00:00+00:00,195.975,694.8,3211.0,49.1,1983.8874999999998,0.0,0.0,2590.0,1664.0,1870.0,856.725,1088.25,498.82499999999993,3161.9,1983.8874999999998,-2590.0,-206.0,-231.52499999999998,2617.087499999999
2026-01-05 14:00:00+00:00,154.075,1294.1,2611.6,835.0,2000.65,0.0,0.0,2590.0,1449.0,2060.0,446.225,758.825,1140.0249999999999,1776.6,2000.65,-2590.0,-611.0,-312.6,1403.6749999999997
2026-01-05 15:00:00+00:00,173.45000000000002,1491.25,2368.6,863.4,2055.525,0.0,0.0,2590.0,1931.0,1761.0,65.225,1502.825,1317.8,1505.1999999999998,2055.525,-2590.0,170.0,-1437.6000000000001,1020.9249999999995
2026-01-05 16:00:00+00:00,179.05,1690.65,1327.7,1720.1,2342.8725,0.0,0.0,2590.0,1816.0,1696.0,39.3,1966.325,1511.6000000000001,-392.39999999999986,2342.8725,-2590.0,120.0,-1927.025,-934.9524999999999
2026-01-05 17:00:00+00:00,761.725,1335.3,1481.2,1074.5,819.9325,154.8175,0.0,3237.0,1616.0,1616.0,17.75,2004.0,573.5749999999999,406.70000000000005,665.115,-3237.0,0.0,-1986.25,-3577.86
2026-01-05 18:00:00+00:00,791.2,1092.125,1382.7,1068.7,401.9,462.43,0.0,3237.0,2060.0,1452.0,24.825,2004.0,300.92499999999995,314.0,-60.53000000000003,-3237.0,608.0,-1979.175,-4053.7799999999997
2026-01-05 19:00:00+00:00,378.575,1581.675,1446.0,1723.3,1315.1,0.0,1.65,3237.0,2005.0,1490.0,168.0,1957.175,1203.1,-277.29999999999995,1315.1,-3235.35,515.0,-1789.175,-2268.625
2026-01-05 20:00:00+00:00,1291.675,761.925,2274.9,900.1,1154.7649999999999,6.4925,91.125,3237.0,1719.0,240.0,346.35,995.575,-529.75,1374.8000000000002,1148.2724999999998,-3145.875,1479.0,-649.225,-322.77750000000003
2026-01-05 21:00:00+00:00,1546.075,391.5,2757.3,1473.5,616.9375,330.7175,0.45,3237.0,1086.0,420.0,380.55,925.675,-1154.575,1283.8000000000002,286.22,-3236.55,666.0,-545.125,-2700.23
2026-01-05 22:00:00+00:00,1088.8,32.8,2370.7,2057.55,409.055,16.33,1.25,3237.0,356.0,886.0,828.85,114.14999999999999,-1056.0,313.14999999999964,392.725,-3235.75,-530.0,714.7,-3401.175
