,FR_IT_NORD,IT_NORD_FR,CH_IT_NORD,IT_NORD_CH,AT_IT_NORD,IT_NORD_AT,IT_NORD_SI,SI_IT_NORD,IT_NORD_IT_CNOR,IT_CNOR_IT_NORD,IT_NORD_CH_net_export,IT_NORD_FR_net_export,IT_NORD_SI_net_export,IT_NORD_AT_net_export,IT_NORD_IT_CNOR_net_export,Net Export
2026-01-01 00:00:00+00:00,2829.1,0.1,967.0,366.0,0.0,165.0,680.0,0.0,2465.5,0.0,-601.0,-2829.0,680.0,165.0,2465.5,-119.5
2026-01-01 01:00:00+00:00,2845.425,21.725,927.0,345.0,0.0,165.0,680.0,5.300000000000001,2377.5,0.0,-582.0,-2823.7000000000003,674.7,165.0,2377.5,-188.5
2026-01-01 02:00:00+00:00,2829.0,7.8,1089.0,315.0,0.0,165.0,680.0,7.8,2042.25,0.0,-774.0,-2821.2,672.2,165.0,2042.25,-715.75
2026-01-01 03:00:00+00:00,2829.35,0.35,1005.0,344.75,0.0,165.0,680.35,0.35,1600.5,0.0,-660.25,-2829.0,680.0,165.0,1600.5,-1043.75
2026-01-01 04:00:00+00:00,2829.0,0.0,1213.0,455.5,0.0,165.0,680.0,0.0,1511.0,0.0,-757.5,-2829.0,680.0,165.0,1511.0,-1230.5
2026-01-01 05:00:00+00:00,2829.8,0.8,1204.0,344.75,0.0,165.0,680.0,0.0,1809.75,0.0,-859.25,-2829.0,680.0,165.0,1809.75,-1033.5
2026-01-01 06:00:00+00:00,2829.1,0.1,1396.0,280.0,0.0,165.0,680.0,0.0,2203.5,0.0,-1116.0,-2829.0,680.0,165.0,2203.5,-896.5
2026-01-01 07:00:00+00:00,2829.125,0.625,1391.0,512.25,0.5,165.0,680.0,0.0,1264.5,0.0,-878.75,-2828.5,680.0,164.5,1264.5,-1598.25
2026-01-01 08:00:00+00:00,2833.05,1.5499999999999998,1354.0,310.0,0.0,112.5,681.15,1.15,836.75,0.0,-1044.0,-2831.5,680.0,112.5,836.75,-2246.25
2026-01-01 09:00:00+00:00,2272.6,0.1,1156.0,450.5,364.0,0.0,597.45,0.1,265.25,0.0,-705.5,-2272.5,597.35,-364.0,265.25,-2479.4
2026-01-01 10:00:00+00:00,2764.475,0.975,1208.0,220.0,39.5,84.0,680.975,0.975,545.75,0.0,-988.0,-2763.5,680.0,44.5,545.75,-2481.25
2026-01-01 11:00:00+00:00,2364.7,0.65,1264.0,390.0,365.0,0.0,634.875,0.825,287.75,0.0,-874.0,-2364.0499999999997,634.05,-365.0,287.75,-2681.25
2026-01-01 12:00:00+00:00,2835.75,0.0,1124.0,432.0,63.0,123.75,680.0,0.0,0.0,423.5,-692.0,-2835.75,680.0,60.75,-423.5,-3210.5
2026-01-01 13:00:00+00:00,2996.0,0.0,1166.0,454.5,0.0,165.0,680.0,0.0,0.0,265.75,-711.5,-2996.0,680.0,165.0,-265.75,-3128.25
2026-01-01 14:00:00+00:00,3051.0,0.0,1274.0,481.5,9.25,165.0,705.0,15.95,164.5,8.0,-792.5,-3051.0,689.05,155.75,156.5,-2842.2
2026-01-01 15:00:00+00:00,3051.0,0.0,1519.0,480.75,9.0,165.0,689.0,0.0,1245.5,0.0,-1038.25,-3051.0,689.0,156.0,1245.5,-1998.75
2026-01-01 16:00:00+00:00,3051.0,0.0,1594.0,440.0,19.5,165.0,703.45,3.925,1792.75,0.0,-1154.0,-3051.0,699.5250000000001,145.5,1792.75,-1567.225
2026-01-01 17:00:00+00:00,3076.85,0.1,1638.0,440.0,24.25,134.75,718.2,5.324999999999999,2058.75,0.0,-1198.0,-3076.75,712.875,110.5,2058.75,-1392.625
2026-01-01 18:00:00+00:00,3107.0,5.0,1638.0,440.0,13.0,165.0,710.75,4.8500000000000005,1864.0,0.0,-1198.0,-3102.0,705.9,152.0,1864.0,-1578.1
2026-01-01 19:00:00+00:00,3107.0,0.0,1628.0,450.5,23.0,165.0,718.525,1.425,1765.75,0.0,-1177.5,-3107.0,717.1,142.0,1765.75,-1659.65
2026-01-01 20:00:00+00:00,3051.0,0.0,1542.0,464.5,11.75,165.0,692.65,0.0,1734.5,0.0,-1077.5,-3051.0,692.65,153.25,1734.5,-1548.1
2026-01-01 21:00:00+00:00,2968.25,0.475,1204.0,591.5,21.0,116.75,668.425,0.475,1098.5,0.0,-612.5,-2967.775,667.9499999999999,95.75,1098.5,-1718.0750000000003
2026-01-01 22:00:00+00:00,2898.875,5.175,1090.0,796.0,32.5,136.25,532.875,4.725,214.5,0.0,-294.0,-2893.7,528.15,103.75,214.5,-2341.2999999999997
2026-01-01 23:00:00+00:00,3035.0,0.0,1105.0,192.5,0.0,165.0,735.0,0.0,734.5,0.0,-912.5,-3035.0,735.0,165.0,734.5,-2313.0
2026-01-02 00:00:00+00:00,3035.0,0.0,716.0,401.0,0.0,165.0,735.0,0.0,63.25,256.0,-315.0,-3035.0,735.0,165.0,-192.75,-2642.75
2026-01-02 01:00:00+00:00,3035.0,0.0,675.0,676.0,0.0,165.0,735.0,0.0,0.0,560.25,1.0,-3035.0,735.0,165.0,-560.25,-2694.25
2026-01-02 02:00:00+00:00,3001.0,0.0,739.0,783.25,32.75,123.75,782.0,0.0,0.0,786.5,44.25,-3001.0,782.0,91.0,-786.5,-2870.25
2026-01-02 03:00:00+00:00,3075.0,0.0,705.0,758.5,0.0,165.0,782.0,0.0,0.0,923.5,53.5,-3075.0,782.0,165.0,-923.5,-2998.0
2026-01-02 04:00:00+00:00,3075.0,0.0,755.0,428.25,0.0,165.0,782.0,0.0,0.0,992.25,-326.75,-3075.0,782.0,165.0,-992.25,-3447.0
2026-01-02 05:00:00+00:00,3075.0,0.0,1418.0,228.5,0.0,165.0,782.0,0.0,36.75,184.25,-1189.5,-3075.0,782.0,165.0,-147.5,-3465.0
2026-01-02 06:00:00+00:00,2867.0,0.0,1785.0,122.0,0.0,120.0,692.0,0.0,244.5,1.75,-1663.0,-2867.0,692.0,120.0,242.75,-3475.25
2026-01-02 07:00:00+00:00,2867.0,0.0,1860.0,165.0,0.0,120.0,692.0,0.0,412.5,0.0,-1695.0,-2867.0,692.0,120.0,412.5,-3337.5
2026-01-02 08:00:00+00:00,2623.2,86.7,1771.0,165.0,196.75,166.75,605.75,18.725,506.25,0.0,-1606.0,-2536.5,587.025,-30.0,506.25,-3079.225
2026-01-02 09:00:00+00:00,1767.7,197.875,1156.0,90.0,204.25,96.25,153.775,306.9,0.0,440.25,-1066.0,-1569.825,-153.12499999999997,-108.0,-440.25,-3337.2
2026-01-02 10:00:00+00:00,2012.2,167.75,1203.0,290.0,207.5,59.25,259.7,243.75,0.0,1311.25,-913.0,-1844.45,15.949999999999989,-148.25,-1311.25,-4201.0
2026-01-02 11:00:00+00:00,2615.175,26.700000000000003,826.0,290.0,212.75,96.25,357.625,274.725,0.0,934.25,-536.0,-2588.4750000000004,82.89999999999998,-116.5,-934.25,-4092.3250000000003
2026-01-02 12:00:00+00:00,2976.7,45.7,811.0,441.0,130.25,221.75,606.0,160.85,0.0,1375.25,-370.0,-2931.0,445.15,91.5,-1375.25,-4139.6
2026-01-02 13:00:00+00:00,2982.0,0.0,959.0,147.0,119.75,116.75,608.55,217.2,0.0,583.75,-812.0,-2982.0,391.34999999999997,-3.0,-583.75,-3989.4
2026-01-02 14:00:00+00:00,3238.225,23.0,1193.0,82.25,147.0,120.0,791.4,66.35,26.5,90.0,-1110.75,-3215.225,725.05,-27.0,-63.5,-3691.425
2026-01-02 15:00:00+00:00,3320.825,138.525,1691.0,21.0,48.25,128.25,785.55,23.525,745.25,0.0,-1670.0,-3182.2999999999997,762.025,80.0,745.25,-3265.024999999999
2026-01-02 16:00:00+00:00,3395.775,86.9,2286.0,104.0,24.75,132.5,854.0,1.5,1164.25,0.0,-2182.0,-3308.875,852.5,107.75,1164.25,-3366.375
2026-01-02 17:00:00+00:00,3602.275,258.075,2218.0,197.0,114.75,139.5,848.925,127.475,857.25,0.0,-2021.0,-3344.2000000000003,721.4499999999999,24.75,857.25,-3761.750000000001
2026-01-02 18:00:00+00:00,3682.75,284.95,2406.0,312.0,172.5,141.5,850.6,120.925,1348.0,0.0,-2094.0,-3397.8,729.6750000000001,-31.0,1348.0,-3445.125
2026-01-02 19:00:00+00:00,3554.35,509.84999999999997,2069.0,320.0,175.25,125.25,862.35,258.2,865.75,0.0,-1749.0,-3044.5,604.1500000000001,-50.0,865.75,-3373.6000000000004
2026-01-02 20:00:00+00:00,3316.875,336.0,1816.0,231.5,129.25,120.0,726.55,35.675,482.5,0.0,-1584.5,-2980.875,690.875,-9.25,482.5,-3401.25
2026-01-02 21:00:00+00:00,3090.075,290.225,1302.0,415.5,137.25,138.5,523.45,213.75,90.5,75.75,-886.5,-2799.85,309.70000000000005,1.25,14.75,-3360.6499999999996
2026-01-02 22:00:00+00:00,2558.775,603.3,949.0,258.5,291.75,15.25,15.7,197.625,0.0,874.25,-690.5,-1955.4750000000001,-181.925,-276.5,-874.25,-3978.6500000000005
2026-01-02 23:00:00+00:00,3193.75,762.8,1072.25,677.0,313.5,5.5,430.2,677.2,0.0,1014.75,-395.25,-2430.95,-247.00000000000006,-308.0,-1014.75,-4395.95
2026-01-03 00:00:00+00:00,2619.2749999999996,68.275,788.0,931.0,251.0,4.0,1.75,200.75,0.0,1365.0,143.0,-2550.9999999999995,-199.0,-247.0,-1365.0,-4219.0
2026-01-03 01:00:00+00:00,1971.0,0.0,656.0,686.0,182.0,0.0,0.0,147.0,0.0,1590.0,30.0,-1971.0,-147.0,-182.0,-1590.0,-3860.0
2026-01-03 02:00:00+00:00,1202.0,0.0,647.0,627.0,162.0,0.0,0.0,186.0,0.0,2142.75,-20.0,-1202.0,-186.0,-162.0,-2142.75,-3712.75
2026-01-03 03:00:00+00:00,1202.0,0.0,865.0,602.0,162.0,0.0,0.0,186.0,0.0,1857.25,-263.0,-1202.0,-186.0,-162.0,-1857.25,-3670.25
2026-01-03 04:00:00+00:00,1202.0,0.0,879.0,652.0,162.0,0.0,0.0,186.0,0.0,1704.5,-227.0,-1202.0,-186.0,-162.0,-1704.5,-3481.5
2026-01-03 05:00:00+00:00,1202.0,0.0,1097.0,20.75,162.0,0.0,0.0,186.0,0.0,1051.5,-1076.25,-1202.0,-186.0,-162.0,-1051.5,-3677.75
2026-01-03 06:00:00+00:00,1901.0,0.0,1524.0,10.5,103.0,0.0,0.0,189.0,19.5,113.25,-1513.5,-1901.0,-189.0,-103.0,-93.75,-3800.25
2026-01-03 07:00:00+00:00,2574.0,0.0,1641.0,45.0,141.0,0.0,0.0,260.0,479.75,0.0,-1596.0,-2574.0,-260.0,-141.0,479.75,-4091.25
2026-01-03 08:00:00+00:00,2598.225,0.1,1457.0,33.0,309.0,27.25,10.0,290.0,695.25,0.0,-1424.0,-2598.125,-280.0,-281.75,695.25,-3888.625
2026-01-03 09:00:00+00:00,2578.025,12.7,1546.0,472.0,317.75,3.75,15.525,295.2,202.25,133.0,-1074.0,-2565.3250000000003,-279.675,-314.0,69.25,-4163.75
2026-01-03 10:00:00+00:00,2581.675,1.2,1221.75,540.0,314.0,0.0,29.474999999999998,294.0,0.0,291.0,-681.75,-2580.4750000000004,-264.525,-314.0,-291.0,-4131.75
2026-01-03 11:00:00+00:00,2650.275,10.674999999999999,1130.0,822.0,199.5,19.0,1.45,264.45,0.0,228.0,-308.0,-2639.6,-263.0,-180.5,-228.0,-3619.1
2026-01-03 12:00:00+00:00,2917.575,64.45,1209.0,944.0,145.5,52.75,1.35,138.39999999999998,0.0,326.25,-265.0,-2853.125,-137.04999999999998,-92.75,-326.25,-3674.175
2026-01-03 13:00:00+00:00,3231.4,263.525,1309.0,791.0,0.0,30.0,118.0,263.125,95.75,46.5,-518.0,-2967.875,-145.125,30.0,49.25,-3551.75
2026-01-03 14:00:00+00:00,3662.7,159.55,1713.5,572.0,0.0,120.0,515.95,201.075,383.5,0.0,-1141.5,-3503.1499999999996,314.87500000000006,120.0,383.5,-3826.2749999999996
2026-01-03 15:00:00+00:00,3873.825,35.824999999999996,1769.0,371.75,0.0,120.0,731.725,285.725,876.75,0.0,-1397.25,-3838.0,446.0,120.0,876.75,-3792.5
2026-01-03 16:00:00+00:00,3782.75,246.04999999999998,2191.0,60.5,167.0,120.0,542.5,230.825,1424.75,0.0,-2130.5,-3536.7,311.675,-47.0,1424.75,-3977.7749999999996
2026-01-03 17:00:00+00:00,3595.625,455.925,2288.0,70.5,466.75,104.0,564.825,334.375,1302.75,0.0,-2217.5,-3139.7,230.45000000000005,-362.75,1302.75,-4186.75
2026-01-03 18:00:00+00:00,3751.775,231.4,2572.0,0.0,90.25,104.0,395.975,161.225,1411.25,0.0,-2572.0,-3520.375,234.75000000000003,13.75,1411.25,-4432.625
2026-01-03 19:00:00+00:00,3787.475,111.425,2082.0,74.5,4.5,104.0,410.075,105.475,1099.5,0.0,-2007.5,-3676.0499999999997,304.6,99.5,1099.5,-4179.949999999999
2026-01-03 20:00:00+00:00,3610.2,132.15,1777.0,582.0,65.0,90.0,376.825,140.10000000000002,74.75,14.5,-1195.0,-3478.0499999999997,236.72499999999997,25.0,60.25,-4351.074999999999
2026-01-03 21:00:00+00:00,3543.8,386.575,1293.0,607.0,45.25,60.0,336.6,148.95,0.0,412.75,-686.0,-3157.2250000000004,187.65000000000003,14.75,-412.75,-4053.5750000000003
2026-01-03 22:00:00+00:00,3150.825,764.85,1170.25,582.0,166.5,41.25,37.6,258.125,0.0,734.25,-588.25,-2385.975,-220.525,-125.25,-734.25,-4054.25
2026-01-03 23:00:00+00:00,2733.975,296.9,1023.0,768.0,233.0,0.0,3.475,417.7,0.0,694.0,-255.0,-2437.075,-414.22499999999997,-233.0,-694.0,-4033.2999999999997
2026-01-04 00:00:00+00:00,2550.125,305.09999999999997,1015.0,759.0,278.0,0.0,23.05,469.05,0.0,1173.75,-256.0,-2245.025,-446.0,-278.0,-1173.75,-4398.775
2026-01-04 01:00:00+00:00,2411.025,290.2,1033.0,751.75,278.0,0.0,6.25,452.25,0.0,1113.5,-281.25,-2120.8250000000003,-446.0,-278.0,-1113.5,-4239.575000000001
2026-01-04 02:00:00+00:00,2994.025,520.85,845.0,829.25,202.25,0.0,121.325,447.45,0.0,1201.5,-15.75,-2473.175,-326.125,-202.25,-1201.5,-4218.8
2026-01-04 03:00:00+00:00,2472.5,327.5,882.0,786.0,315.0,17.5,0.0,495.0,0.0,1177.0,-96.0,-2145.0,-495.0,-297.5,-1177.0,-4210.5
2026-01-04 04:00:00+00:00,2998.15,364.525,947.0,862.5,123.5,16.75,5.05,192.575,0.0,1061.5,-84.5,-2633.625,-187.52499999999998,-106.75,-1061.5,-4073.9
2026-01-04 05:00:00+00:00,3159.75,355.35,947.0,477.0,234.5,0.0,305.25,338.325,0.0,686.75,-470.0,-2804.4,-33.07499999999999,-234.5,-686.75,-4228.725
2026-01-04 06:00:00+00:00,3281.425,179.575,1392.0,362.0,223.5,0.0,537.6,55.3,0.0,359.5,-1030.0,-3101.8500000000004,482.3,-223.5,-359.5,-4232.55
2026-01-04 07:00:00+00:00,3118.525,522.525,1383.0,524.0,297.0,29.0,296.075,353.275,259.0,0.0,-859.0,-2596.0,-57.19999999999999,-268.0,259.0,-3521.2
2026-01-04 08:00:00+00:00,2368.85,180.125,1365.0,568.25,300.0,362.25,140.95,466.575,0.0,585.5,-796.75,-2188.725,-325.625,62.25,-585.5,-3834.35
2026-01-04 09:00:00+00:00,2404.0,781.775,1343.0,428.5,327.75,41.25,182.45,420.0,0.0,555.0,-914.5,-1622.225,-237.55,-286.5,-555.0,-3615.775
2026-01-04 10:00:00+00:00,2731.5,747.075,1447.0,200.0,299.0,89.25,36.525,57.625,0.0,302.25,-1247.0,-1984.425,-21.1,-209.75,-302.25,-3764.525
2026-01-04 11:00:00+00:00,2668.0,233.8,1555.0,522.0,302.25,118.25,56.35,118.15,118.5,70.0,-1033.0,-2434.2,-61.800000000000004,-184.0,48.5,-3664.5
2026-01-04 12:00:00+00:00,3101.5,3.075,1372.0,460.0,0.0,164.0,127.44999999999999,0.0,0.0,230.5,-912.0,-3098.425,127.44999999999999,164.0,-230.5,-3949.4750000000004
2026-01-04 13:00:00+00:00,3337.95,159.52499999999998,1329.0,609.0,160.5,122.75,682.05,27.8,176.5,86.75,-720.0,-3178.4249999999997,654.25,-37.75,89.75,-3192.1749999999997
2026-01-04 14:00:00+00:00,3594.4750000000004,136.25,1164.0,497.0,57.25,103.5,695.575,88.35,782.75,0.0,-667.0,-3458.2250000000004,607.225,46.25,782.75,-2689.0000000000005
2026-01-04 15:00:00+00:00,3541.325,218.675,929.0,763.0,13.5,138.0,703.8,63.72500000000001,307.0,0.0,-166.0,-3322.6499999999996,640.0749999999999,124.5,307.0,-2417.075
2026-01-04 16:00:00+00:00,3092.475,1104.975,1518.0,166.75,28.25,108.75,392.575,46.425,721.0,0.0,-1351.25,-1987.5,346.15,80.5,721.0,-2191.1
2026-01-04 17:00:00+00:00,2902.7,2116.575,1493.0,186.0,126.0,63.25,283.975,626.875,245.0,0.0,-1307.0,-786.125,-342.9,-62.75,245.0,-2253.775
2026-01-04 18:00:00+00:00,2952.475,2169.2,1544.0,283.75,363.0,0.0,328.075,589.575,724.25,0.0,-1260.25,-783.2750000000001,-261.50000000000006,-363.0,724.25,-1943.775
2026-01-04 19:00:00+00:00,3134.725,1526.275,1680.0,475.25,353.25,3.75,61.175,481.75,1148.75,0.0,-1204.75,-1608.4499999999998,-420.575,-349.5,1148.75,-2434.5249999999996
2026-01-04 20:00:00+00:00,3290.85,486.0,1565.0,766.75,76.75,138.0,20.725,147.3,1110.75,0.0,-798.25,-2804.85,-126.57500000000002,61.25,1110.75,-2557.6749999999997
2026-01-04 21:00:00+00:00,3212.525,300.025,1214.0,993.0,39.5,100.25,171.975,120.25,682.75,0.0,-221.0,-2912.5,51.724999999999994,60.75,682.75,-2338.275
2026-01-04 22:00:00+00:00,2951.45,394.7,1185.0,911.0,107.0,41.0,4.7,383.7,1055.75,0.0,-274.0,-2556.75,-379.0,-66.0,1055.75,-2220.0
2026-01-04 23:00:00+00:00,3150.75,15.375,483.25,420.0,110.25,0.0,170.5,11.875,1452.0,0.0,-63.25,-3135.375,158.625,-110.25,1452.0,-1698.25
2026-01-05 00:00:00+00:00,2945.125,6.475,311.25,526.0,146.75,0.0,0.625,2.275,796.25,0.0,214.75,-2938.65,-1.65,-146.75,796.25,-2076.05
2026-01-05 01:00:00+00:00,3077.175,0.0,203.0,606.0,75.25,48.0,18.4,0.8,547.5,0.0,403.0,-3077.175,17.599999999999998,-27.25,547.5,-2136.3250000000003
2026-01-05 02:00:00+00:00,2930.575,0.0,258.0,446.0,222.0,44.0,27.1,2.3,612.25,0.0,188.0,-2930.575,24.8,-178.0,612.25,-2283.5249999999996
2026-01-05 03:00:00+00:00,2950.125,52.025,203.0,402.0,137.0,0.0,0.0,48.974999999999994,625.75,0.0,199.0,-2898.1,-48.974999999999994,-137.0,625.75,-2259.325
2026-01-05 04:00:00+00:00,3135.25,125.075,344.25,399.0,97.25,41.25,38.875,50.525,762.5,0.0,54.75,-3010.175,-11.649999999999999,-56.0,762.5,-2260.5750000000003
2026-01-05 05:00:00+00:00,2629.425,921.8,216.75,916.0,0.0,82.5,232.175,159.175,88.25,532.5,699.25,-1707.6250000000002,73.0,82.5,-444.25,-1297.1250000000002
2026-01-05 06:00:00+00:00,140.95,1693.3,293.0,919.5,0.0,120.0,804.0,171.25,0.0,1968.5,626.5,1552.35,632.75,120.0,-1968.5,963.0999999999999
2026-01-05 07:00:00+00:00,324.175,1915.0,173.0,1386.0,0.0,120.0,804.0,303.75,0.0,2271.5,1213.0,1590.825,500.25,120.0,-2271.5,1152.5749999999998
2026-01-05 08:00:00+00:00,341.875,1859.025,163.0,1247.0,0.0,117.0,752.0,222.575,0.0,1922.0,1084.0,1517.15,529.425,117.0,-1922.0,1325.5749999999998
2026-01-05 09:00:00+00:00,648.0,1805.525,509.0,1550.0,0.0,117.0,752.0,121.9,0.0,1579.75,1041.0,1157.525,630.1,117.0,-1579.75,1365.875
2026-01-05 10:00:00+00:00,294.15,1738.875,535.0,1511.0,0.0,117.0,752.0,87.925,0.0,1924.5,976.0,1444.725,664.075,117.0,-1924.5,1277.3000000000002
2026-01-05 11:00:00+00:00,245.325,988.375,271.0,1550.0,1.75,120.0,734.0,79.92500000000001,0.0,1534.0,1279.0,743.05,654.075,118.25,-1534.0,1260.375
2026-01-05 12:00:00+00:00,738.1,95.5,311.0,1779.0,0.0,120.0,734.0,14.35,0.0,1172.25,1468.0,-642.6,719.65,120.0,-1172.25,492.79999999999995
2026-01-05 13:00:00+00:00,856.725,1088.25,613.0,1863.0,0.0,120.0,734.0,0.0,0.0,1912.25,1250.0,231.52499999999998,734.0,120.0,-1912.25,423.2750000000001
2026-01-05 14:00:00+00:00,446.225,758.825,257.0,1552.0,0.0,120.0,660.0,0.0,0.0,1259.25,1295.0,312.6,660.0,120.0,-1259.25,1128.35
2026-01-05 15:00:00+00:00,65.225,1502.825,169.0,1258.0,0.0,120.0,660.0,0.0,0.0,511.5,1089.0,1437.6000000000001,660.0,120.0,-511.5,2795.1000000000004
2026-01-05 16:00:00+00:00,39.3,1966.325,386.0,1030.0,0.0,120.0,660.0,0.0,11.0,88.25,644.0,1927.025,660.0,120.0,-77.25,3273.775
2026-01-05 17:00:00+00:00,17.75,2004.0,181.0,1693.0,2.0,120.0,660.0,0.0,0.0,704.5,1512.0,1986.25,660.0,118.0,-704.5,3571.75
2026-01-05 18:00:00+00:00,24.825,2004.0,306.0,1831.0,0.5,120.0,660.0,0.025,0.0,571.25,1525.0,1979.175,659.975,119.5,-571.25,3712.4000000000005
2026-01-05 19:00:00+00:00,168.0,1957.175,348.0,606.5,24.25,120.0,660.0,39.05,40.25,117.0,258.5,1789.175,620.95,95.75,-76.75,2687.625
2026-01-05 20:00:00+00:00,346.35,995.575,288.0,539.0,2.0,120.0,474.925,264.725,0.0,571.25,251.0,649.225,210.2,118.0,-571.25,657.175
2026-01-05 21:00:00+00:00,380.55,925.675,505.0,510.0,193.5,120.0,473.0,151.25,0.0,1011.25,5.0,545.125,321.75,-73.5,-1011.25,-212.875
2026-01-05 22:00:00+00:00,828.85,114.14999999999999,752.5,757.0,145.75,47.75,158.9,133.0,453.0,124.5,4.5,-714.7,25.900000000000006,-98.0,328.5,-453.80000000000007
2026-01-05 23:00:00+00:00,2259.8,433.075,616.75,459.0,425.75,339.0,240.65,415.525,775.25,0.0,-157.75,-1826.7250000000001,-174.87499999999997,-86.75,775.25,-1470.85
2026-01-06 00:00:00+00:00,2588.0,1695.0249999999999,540.0,609.0,540.25,648.0,596.05,122.225,0.0,321.25,69.0,-892.9750000000001,473.82499999999993,107.75,-321.25,-563.6500000000002
2026-01-06 01:00:00+00:00,2195.75,1512.6750000000002,838.5,558.0,590.0,255.0,223.05,797.05,261.0,0.25,-280.5,-683.0749999999998,-574.0,-335.0,260.75,-1611.8249999999998
2026-01-06 02:00:00+00:00,2371.0,1057.4250000000002,1035.0,848.0,342.0,0.0,288.125,563.6750000000001,389.5,0.0,-187.0,-1313.5749999999998,-275.55000000000007,-342.0,389.5,-1728.625
2026-01-06 03:00:00+00:00,2455.0,987.95,1016.75,733.0,460.75,364.0,221.7,281.52500000000003,370.0,0.0,-283.75,-1467.05,-59.825000000000045,-96.75,370.0,-1537.375
2026-01-06 04:00:00+00:00,1352.775,616.375,983.5,1199.0,262.0,105.0,482.95000000000005,162.15,35.0,396.5,215.5,-736.4000000000001,320.80000000000007,-157.0,-361.5,-718.6
2026-01-06 05:00:00+00:00,253.225,1498.65,194.75,1912.0,50.5,133.75,756.9,51.7,0.0,2385.25,1717.25,1245.4250000000002,705.1999999999999,83.25,-2385.25,1365.875
2026-01-06 06:00:00+00:00,10.0,2170.0,183.0,2092.0,2.0,165.0,680.0,3.025,0.0,3165.25,1909.0,2160.0,676.975,163.0,-3165.25,1743.7250000000004
2026-01-06 07:00:00+00:00,10.0,2170.0,83.0,1993.0,0.0,175.0,680.0,0.0,0.0,2815.25,1910.0,2160.0,680.0,175.0,-2815.25,2109.75
2026-01-06 08:00:00+00:00,10.0,2170.0,133.0,2043.0,0.0,175.0,679.0,0.0,0.0,1912.0,1910.0,2160.0,679.0,175.0,-1912.0,3012.0
2026-01-06 09:00:00+00:00,10.0,2170.0,83.0,1993.0,0.0,165.0,679.0,0.0,0.0,2236.75,1910.0,2160.0,679.0,165.0,-2236.75,2677.25
2026-01-06 10:00:00+00:00,10.0,2170.0,83.0,1993.0,0.0,165.0,679.0,0.85,0.0,2373.25,1910.0,2160.0,678.15,165.0,-2373.25,2539.8999999999996
2026-01-06 11:00:00+00:00,10.0,2167.0,83.0,1991.0,0.0,164.0,679.0,0.0,0.0,1838.75,1908.0,2157.0,679.0,164.0,-1838.75,3069.25
2026-01-06 12:00:00+00:00,10.0,2167.0,83.0,1991.0,0.0,164.0,679.0,8.075,0.0,2358.25,1908.0,2157.0,670.925,164.0,-2358.25,2541.675
2026-01-06 13:00:00+00:00,10.0,2167.0,83.0,1991.0,0.0,164.0,679.0,5.45,0.0,2980.5,1908.0,2157.0,673.55,164.0,-2980.5,1922.0500000000002
2026-01-06 14:00:00+00:00,10.0,2170.0,20.0,1930.0,0.0,154.0,621.0,1.625,0.0,2688.5,1910.0,2160.0,619.375,154.0,-2688.5,2154.875
2026-01-06 15:00:00+00:00,10.0,2170.0,85.0,1995.0,0.0,154.0,621.0,0.15,0.0,2408.25,1910.0,2160.0,620.85,154.0,-2408.25,2436.6000000000004
2026-01-06 16:00:00+00:00,10.0,2170.0,183.0,2093.0,0.0,154.0,621.0,2.775,0.0,2113.0,1910.0,2160.0,618.225,154.0,-2113.0,2729.2250000000004
2026-01-06 17:00:00+00:00,10.0,2170.0,458.0,2368.0,0.0,147.0,578.0,3.975,0.0,2031.0,1910.0,2160.0,574.025,147.0,-2031.0,2760.0249999999996
2026-01-06 18:00:00+00:00,51.225,1940.025,504.0,2314.0,46.0,147.0,578.0,168.175,0.0,1893.75,1810.0,1888.8000000000002,409.825,101.0,-1893.75,2315.875
2026-01-06 19:00:00+00:00,25.8,827.375,565.0,1376.0,84.75,110.25,541.75,54.025000000000006,0.0,1170.75,811.0,801.575,487.725,25.5,-1170.75,955.0500000000002
2026-01-06 20:00:00+00:00,1247.075,539.975,548.0,1299.0,188.75,82.0,409.75,103.625,0.0,1418.75,751.0,-707.1,306.125,-106.75,-1418.75,-1175.475
2026-01-06 21:00:00+00:00,2703.45,93.575,423.0,1448.0,250.25,41.0,286.6,215.2,0.0,1002.5,1025.0,-2609.875,71.40000000000003,-209.25,-1002.5,-2725.225
2026-01-06 22:00:00+00:00,2458.8,0.0,134.0,1166.0,349.0,23.0,76.8,389.0,101.0,93.0,1032.0,-2458.8,-312.2,-326.0,8.0,-2057.0
2026-01-06 23:00:00+00:00,2084.25,6.625,46.0,693.0,331.25,12.5,9.35,544.925,0.0,291.75,647.0,-2077.625,-535.5749999999999,-318.75,-291.75,-2576.7
2026-01-07 00:00:00+00:00,2795.0,2.075,93.0,1046.0,319.0,0.0,54.300000000000004,539.0,0.0,181.0,953.0,-2792.925,-484.7,-319.0,-181.0,-2824.625
2026-01-07 01:00:00+00:00,2628.0,0.0,91.0,1077.0,319.0,0.0,7.675,539.0,8.25,20.5,986.0,-2628.0,-531.325,-319.0,-12.25,-2504.575
2026-01-07 02:00:00+00:00,2541.0,22.875,89.0,995.0,321.0,0.0,0.0,534.375,128.5,0.0,906.0,-2518.125,-534.375,-321.0,128.5,-2339.0
2026-01-07 03:00:00+00:00,3366.25,43.975,96.0,861.0,321.0,0.0,2.1,287.825,405.0,0.0,765.0,-3322.275,-285.72499999999997,-321.0,405.0,-2759.0
