,NO_2_NO_5,NO_5_NO_2,NO_1_NO_5,NO_5_NO_1,NO_5_NO_3,NO_3_NO_5,NO_5_NO_1_net_export,NO_5_NO_2_net_export,NO_5_NO_3_net_export,Net Export
2026-02-04 23:00:00+00:00,0.0,0.0,0.0,585.9,1.75,0.0,585.9,0.0,1.75,587.65
2026-02-05 00:00:00+00:00,0.025,0.0,0.0,534.6,0.0,1.575,534.6,-0.025,-1.575,533.0
2026-02-05 01:00:00+00:00,0.0,0.0,0.0,430.375,0.0,4.8,430.375,0.0,-4.8,425.575
2026-02-05 02:00:00+00:00,0.025,0.0,0.0,419.725,0.275,0.0,419.725,-0.025,0.275,419.975
2026-02-05 03:00:00+00:00,0.0,15.85,0.0,625.35,0.1,0.0,625.35,15.85,0.1,641.3000000000001
2026-02-05 04:00:00+00:00,0.0,32.15,0.0,791.1,0.025,1.1,791.1,32.15,-1.0750000000000002,822.175
2026-02-05 05:00:00+00:00,0.0,24.25,0.0,1509.95,119.95,8.275,1509.95,24.25,111.675,1645.875
2026-02-05 06:00:00+00:00,0.0,0.0,0.0,2051.1,397.275,0.0,2051.1,0.0,397.275,2448.375
2026-02-05 07:00:00+00:00,0.0,32.75,0.0,2179.775,563.575,0.0,2179.775,32.75,563.575,2776.1000000000004
2026-02-05 08:00:00+00:00,0.0,61.65,0.0,2231.25,447.875,0.0,2231.25,61.65,447.875,2740.775
2026-02-05 09:00:00+00:00,0.0,99.275,0.0,2199.1,393.575,0.0,2199.1,99.275,393.575,2691.95
2026-02-05 10:00:00+00:00,0.0,9.9,0.0,2183.05,423.975,0.0,2183.05,9.9,423.975,2616.925
2026-02-05 11:00:00+00:00,0.0,135.45,0.0,2113.35,401.05,0.0,2113.35,135.45,401.05,2649.85
2026-02-05 12:00:00+00:00,0.0,254.3,0.0,1973.15,334.15,0.0,1973.15,254.3,334.15,2561.6000000000004
2026-02-05 13:00:00+00:00,0.0,149.175,0.0,2103.4,254.175,0.0,2103.4,149.175,254.175,2506.7500000000005
2026-02-05 14:00:00+00:00,0.0,80.4,0.0,2414.45,200.375,0.0,2414.45,80.4,200.375,2695.225
2026-02-05 15:00:00+00:00,0.0,32.075,0.0,2595.675,253.325,0.0,2595.675,32.075,253.325,2881.075
2026-02-05 16:00:00+00:00,0.0,55.0,0.0,2806.35,84.65,0.0,2806.35,55.0,84.65,2946.0
2026-02-05 17:00:00+00:00,0.0,134.775,0.0,2864.525,4.175,19.375,2864.525,134.775,-15.2,2984.1000000000004
2026-02-05 18:00:00+00:00,0.0,122.125,0.0,2890.825,0.0,65.3,2890.825,122.125,-65.3,2947.6499999999996
2026-02-05 19:00:00+00:00,0.0,128.025,0.0,2847.375,0.0,99.025,2847.375,128.025,-99.025,2876.375
2026-02-05 20:00:00+00:00,0.0,106.025,0.0,2242.1,0.0,68.225,2242.1,106.025,-68.225,2279.9
2026-02-05 21:00:00+00:00,0.0,113.775,0.0,1993.425,0.0,96.85,1993.425,113.775,-96.85,2010.35
2026-02-05 22:00:00+00:00,0.025,4.3,0.0,1150.725,0.0,12.4,1150.725,4.2749999999999995,-12.4,1142.6
2026-02-05 23:00:00+00:00,0.0,27.7,0.0,1327.525,79.45,0.0,1327.525,27.7,79.45,1434.6750000000002
2026-02-06 00:00:00+00:00,0.0,120.225,0.0,1103.275,64.725,0.0,1103.275,120.225,64.725,1288.225
2026-02-06 01:00:00+00:00,0.0,146.575,0.0,929.65,113.025,0.0,929.65,146.575,113.025,1189.25
2026-02-06 02:00:00+00:00,0.0,18.7,0.0,993.175,6.275,2.4,993.175,18.7,3.8750000000000004,1015.75
2026-02-06 03:00:00+00:00,0.0,152.975,0.0,833.5,27.725,0.0,833.5,152.975,27.725,1014.2
2026-02-06 04:00:00+00:00,0.0,33.275,0.0,1225.125,10.3,3.325,1225.125,33.275,6.9750000000000005,1265.375
2026-02-06 05:00:00+00:00,0.05,41.85,0.0,2520.9,8.225,14.3,2520.9,41.800000000000004,-6.075000000000001,2556.6250000000005
2026-02-06 06:00:00+00:00,0.0,1.875,0.0,2922.475,0.0,9.65,2922.475,1.875,-9.65,2914.7
2026-02-06 07:00:00+00:00,0.0,0.95,0.0,3042.65,0.0,19.925,3042.65,0.95,-19.925,3023.6749999999997
2026-02-06 08:00:00+00:00,0.0,0.0,0.0,2973.175,0.0,16.6,2973.175,0.0,-16.6,2956.5750000000003
2026-02-06 09:00:00+00:00,0.0,0.0,0.0,3016.65,0.0,17.15,3016.65,0.0,-17.15,2999.5
2026-02-06 10:00:00+00:00,0.0,11.975,0.0,3010.35,0.0,8.075,3010.35,11.975,-8.075,3014.25
2026-02-06 11:00:00+00:00,0.0,2.25,0.0,3134.2,0.025,3.275,3134.2,2.25,-3.25,3133.2
2026-02-06 12:00:00+00:00,0.0,18.7,0.0,3033.5,0.0,68.675,3033.5,18.7,-68.675,2983.5249999999996
2026-02-06 13:00:00+00:00,0.0,109.675,0.0,3132.1,0.0,105.675,3132.1,109.675,-105.675,3136.1
2026-02-06 14:00:00+00:00,15.075,6.125,0.0,3147.45,15.0,5.6,3147.45,-8.95,9.4,3147.9
2026-02-06 15:00:00+00:00,0.025,0.0,0.0,3196.175,4.875,8.2,3196.175,-0.025,-3.3249999999999993,3192.8250000000003
2026-02-06 16:00:00+00:00,5.2,7.075,0.0,3285.825,0.0,14.85,3285.825,1.875,-14.85,3272.85
2026-02-06 17:00:00+00:00,16.75,3.625,0.0,3242.325,6.325,6.35,3242.325,-13.125,-0.024999999999999467,3229.1749999999997
2026-02-06 18:00:00+00:00,14.7,0.125,0.0,3286.8,24.5,0.0,3286.8,-14.575,24.5,3296.7250000000004
2026-02-06 19:00:00+00:00,8.35,21.8,0.0,2820.2,21.975,0.0,2820.2,13.450000000000001,21.975,2855.6249999999995
2026-02-06 20:00:00+00:00,1.5,45.625,0.0,2595.825,7.8,0.0,2595.825,44.125,7.8,2647.75
2026-02-06 21:00:00+00:00,0.0,64.4,0.0,2242.0,19.825,0.0,2242.0,64.4,19.825,2326.225
2026-02-06 22:00:00+00:00,0.0,48.425,0.0,1656.7,31.8,0.0,1656.7,48.425,31.8,1736.925
2026-02-06 23:00:00+00:00,0.05,0.0,0.0,1209.275,1.6,0.55,1209.275,-0.05,1.05,1210.275
2026-02-07 00:00:00+00:00,0.025,16.325,0.0,958.0,1.25,0.075,958.0,16.3,1.175,975.4749999999999
2026-02-07 01:00:00+00:00,0.0,52.45,0.0,752.825,1.2,0.05,752.825,52.45,1.15,806.4250000000001
2026-02-07 02:00:00+00:00,0.025,19.975,0.0,819.325,9.3,0.0,819.325,19.950000000000003,9.3,848.575
2026-02-07 03:00:00+00:00,0.0,17.125,0.0,798.35,10.95,0.075,798.35,17.125,10.875,826.35
2026-02-07 04:00:00+00:00,0.0,24.6,0.0,786.425,7.275,0.025,786.425,24.6,7.25,818.275
2026-02-07 05:00:00+00:00,0.0,55.4,0.0,787.5,0.0,3.05,787.5,55.4,-3.05,839.85
2026-02-07 06:00:00+00:00,59.675,0.0,0.0,1769.45,0.05,3.5,1769.45,-59.675,-3.45,1706.325
2026-02-07 07:00:00+00:00,19.75,77.875,0.0,2565.9,19.65,81.775,2565.9,58.125,-62.12500000000001,2561.9
2026-02-07 08:00:00+00:00,0.0,1.3,0.0,2951.9,0.0,0.075,2951.9,1.3,-0.075,2953.1250000000005
2026-02-07 09:00:00+00:00,0.0,201.925,0.0,2499.075,0.0,257.525,2499.075,201.925,-257.525,2443.475
2026-02-07 10:00:00+00:00,0.35,12.425,0.0,1801.6,0.0,66.275,1801.6,12.075000000000001,-66.275,1747.3999999999999
2026-02-07 11:00:00+00:00,0.05,39.575,0.0,1231.825,5.525,50.725,1231.825,39.525000000000006,-45.2,1226.15
2026-02-07 12:00:00+00:00,0.025,0.0,0.0,962.775,0.0,0.0,962.775,-0.025,0.0,962.75
2026-02-07 13:00:00+00:00,0.0,0.225,0.0,1262.4,0.0,0.0,1262.4,0.225,0.0,1262.625
2026-02-07 14:00:00+00:00,0.0,5.925,0.0,1997.375,0.0,0.1,1997.375,5.925,-0.1,2003.2
2026-02-07 15:00:00+00:00,0.0,3.0,0.0,2947.1,0.0,0.15,2947.1,3.0,-0.15,2949.95
2026-02-07 16:00:00+00:00,0.0,119.2,0.0,3394.3,0.0,122.225,3394.3,119.2,-122.225,3391.275
2026-02-07 17:00:00+00:00,0.0,0.4,0.0,3320.525,0.0,0.15,3320.525,0.4,-0.15,3320.775
2026-02-07 18:00:00+00:00,0.0,10.95,0.0,3267.9,0.0,0.075,3267.9,10.95,-0.075,3278.775
2026-02-07 19:00:00+00:00,0.0,43.55,0.0,2660.15,0.0,0.15,2660.15,43.55,-0.15,2703.55
2026-02-07 20:00:00+00:00,0.0,12.0,0.0,1887.725,0.725,0.1,1887.725,12.0,0.625,1900.35
2026-02-07 21:00:00+00:00,0.1,29.45,0.0,1661.175,2.825,32.675,1661.175,29.349999999999998,-29.849999999999998,1660.675
2026-02-07 22:00:00+00:00,0.075,18.675,0.0,1172.65,0.0,30.925,1172.65,18.6,-30.925,1160.325
2026-02-07 23:00:00+00:00,0.0,17.3,0.0,1134.95,2.85,1.625,1134.95,17.3,1.225,1153.475
2026-02-08 00:00:00+00:00,0.0,9.925,0.0,957.075,0.0,2.725,957.075,9.925,-2.725,964.275
2026-02-08 01:00:00+00:00,0.0,4.05,0.0,945.325,5.95,0.0,945.325,4.05,5.95,955.325
2026-02-08 02:00:00+00:00,0.0,29.9,0.0,823.175,0.0,18.425,823.175,29.9,-18.425,834.65
2026-02-08 03:00:00+00:00,0.0,76.925,0.0,758.425,0.0,55.6,758.425,76.925,-55.6,779.7499999999999
2026-02-08 04:00:00+00:00,0.0,97.15,0.0,933.825,0.0,64.275,933.825,97.15,-64.275,966.7000000000002
2026-02-08 05:00:00+00:00,0.0,31.45,0.0,1070.525,0.0,31.4,1070.525,31.45,-31.4,1070.575
2026-02-08 06:00:00+00:00,0.0,9.35,0.0,1434.3,12.4,11.55,1434.3,9.35,0.8499999999999996,1444.4999999999998
2026-02-08 07:00:00+00:00,0.0,4.925,0.0,1535.7,152.8,0.0,1535.7,4.925,152.8,1693.425
2026-02-08 08:00:00+00:00,0.0,12.375,0.0,1252.875,351.075,0.0,1252.875,12.375,351.075,1616.325
2026-02-08 09:00:00+00:00,0.0,8.075,0.0,1345.6,189.975,0.0,1345.6,8.075,189.975,1543.6499999999999
2026-02-08 10:00:00+00:00,0.0,0.7,0.0,1326.275,35.875,0.7,1326.275,0.7,35.175,1362.15
2026-02-08 11:00:00+00:00,0.0,0.0,0.0,1044.1,2.375,5.1,1044.1,0.0,-2.7249999999999996,1041.375
2026-02-08 12:00:00+00:00,0.0,0.0,0.0,989.2,0.025,0.25,989.2,0.0,-0.225,988.975
2026-02-08 13:00:00+00:00,0.0,0.0,0.0,982.675,20.75,0.0,982.675,0.0,20.75,1003.425
2026-02-08 14:00:00+00:00,0.0,1.925,0.0,1342.65,213.275,0.0,1342.65,1.925,213.275,1557.8500000000001
2026-02-08 15:00:00+00:00,0.0,2.65,0.0,1857.5,458.925,0.0,1857.5,2.65,458.925,2319.0750000000003
2026-02-08 16:00:00+00:00,92.15,0.0,0.0,2529.35,456.6,0.0,2529.35,-92.15,456.6,2893.7999999999997
2026-02-08 17:00:00+00:00,109.75,0.0,0.0,2621.675,401.35,0.0,2621.675,-109.75,401.35,2913.275
2026-02-08 18:00:00+00:00,76.25,0.0,0.0,2500.525,483.375,0.0,2500.525,-76.25,483.375,2907.65
2026-02-08 19:00:00+00:00,1.775,60.4,0.0,2068.5,479.55,0.0,2068.5,58.625,479.55,2606.675
2026-02-08 20:00:00+00:00,0.0,10.25,0.0,1805.65,415.8,0.0,1805.65,10.25,415.8,2231.7000000000003
2026-02-08 21:00:00+00:00,0.0,31.8,0.0,1437.95,305.75,0.0,1437.95,31.8,305.75,1775.5
2026-02-08 22:00:00+00:00,0.0,12.95,0.0,866.175,109.325,0.0,866.175,12.95,109.325,988.45
2026-02-08 23:00:00+00:00,0.05,0.05,0.0,806.875,9.05,7.575,806.875,0.0,1.4750000000000005,808.35
2026-02-09 00:00:00+00:00,0.025,0.0,0.0,784.9,0.0,0.05,784.9,-0.025,-0.05,784.825
2026-02-09 01:00:00+00:00,0.025,0.0,0.0,838.125,0.0,0.025,838.125,-0.025,-0.025,838.075
2026-02-09 02:00:00+00:00,0.0,0.0,0.0,837.075,0.0,0.1,837.075,0.0,-0.1,836.975
2026-02-09 03:00:00+00:00,0.025,0.0,0.0,868.775,22.6,0.0,868.775,-0.025,22.6,891.35
2026-02-09 04:00:00+00:00,0.025,0.1,0.0,1388.55,78.7,0.0,1388.55,0.07500000000000001,78.7,1467.325
2026-02-09 05:00:00+00:00,0.0,0.0,0.0,2650.95,0.025,0.25,2650.95,0.0,-0.225,2650.725
2026-02-09 06:00:00+00:00,46.7,0.0,0.0,2891.05,124.225,0.0,2891.05,-46.7,124.225,2968.5750000000003
2026-02-09 07:00:00+00:00,0.0,0.0,0.0,2728.65,124.8,0.0,2728.65,0.0,124.8,2853.4500000000003
2026-02-09 08:00:00+00:00,0.0,0.0,0.0,2584.35,172.525,0.0,2584.35,0.0,172.525,2756.875
2026-02-09 09:00:00+00:00,0.0,0.0,0.0,2614.575,150.25,0.0,2614.575,0.0,150.25,2764.825
2026-02-09 10:00:00+00:00,0.0,20.15,0.0,2680.575,158.1,0.0,2680.575,20.15,158.1,2858.825
2026-02-09 11:00:00+00:00,0.0,2.25,0.0,2756.875,223.65,0.0,2756.875,2.25,223.65,2982.775
2026-02-09 12:00:00+00:00,0.0,0.0,0.0,2769.175,238.675,0.0,2769.175,0.0,238.675,3007.8500000000004
2026-02-09 13:00:00+00:00,0.0,0.0,0.0,2897.975,208.475,0.0,2897.975,0.0,208.475,3106.45
2026-02-09 14:00:00+00:00,0.0,0.875,0.0,3202.5,126.1,0.0,3202.5,0.875,126.1,3329.475
2026-02-09 15:00:00+00:00,0.0,0.0,0.0,3168.875,102.1,0.0,3168.875,0.0,102.1,3270.975
2026-02-09 16:00:00+00:00,0.0,0.0,0.0,3213.425,0.0,0.875,3213.425,0.0,-0.875,3212.55
2026-02-09 17:00:00+00:00,0.0,0.0,0.0,3321.825,0.0,0.0,3321.825,0.0,0.0,3321.825
2026-02-09 18:00:00+00:00,0.0,0.0,0.0,3108.7,0.0,0.225,3108.7,0.0,-0.225,3108.475
2026-02-09 19:00:00+00:00,0.0,0.0,0.0,2977.475,57.675,0.0,2977.475,0.0,57.675,3035.15
2026-02-09 20:00:00+00:00,0.0,0.0,0.0,2885.525,71.425,0.0,2885.525,0.0,71.425,2956.9500000000003
2026-02-09 21:00:00+00:00,0.0,0.0,0.0,2726.075,122.925,0.0,2726.075,0.0,122.925,2849.0
2026-02-09 22:00:00+00:00,0.0,0.475,0.0,2299.85,139.95,0.0,2299.85,0.475,139.95,2440.2749999999996
2026-02-09 23:00:00+00:00,0.0,1.125,0.0,2695.775,205.9,0.0,2695.775,1.125,205.9,2902.8
2026-02-10 00:00:00+00:00,0.0,2.6,0.0,2673.55,258.4,0.0,2673.55,2.6,258.4,2934.55
2026-02-10 01:00:00+00:00,0.0,98.175,0.0,2542.175,145.675,0.0,2542.175,98.175,145.675,2786.0250000000005
2026-02-10 02:00:00+00:00,0.0,99.975,0.0,2483.125,110.35,0.0,2483.125,99.975,110.35,2693.45
2026-02-10 03:00:00+00:00,0.0,69.65,0.0,2371.35,41.625,0.0,2371.35,69.65,41.625,2482.625
2026-02-10 04:00:00+00:00,0.0,48.825,0.0,2446.8,112.85,0.0,2446.8,48.825,112.85,2608.475
2026-02-10 05:00:00+00:00,0.0,16.7,0.0,2876.025,2.8,49.45,2876.025,16.7,-46.650000000000006,2846.075
2026-02-10 06:00:00+00:00,0.0,0.0,0.0,2912.65,0.0,36.725,2912.65,0.0,-36.725,2875.925
2026-02-10 07:00:00+00:00,0.0,0.0,0.0,2999.375,0.0,74.225,2999.375,0.0,-74.225,2925.15
2026-02-10 08:00:00+00:00,0.0,0.0,0.0,3003.5,0.0,99.025,3003.5,0.0,-99.025,2904.475
2026-02-10 09:00:00+00:00,0.0,0.0,0.0,2767.55,6.025,14.6,2767.55,0.0,-8.575,2758.9750000000004
2026-02-10 10:00:00+00:00,0.0,0.0,0.0,2540.65,169.575,0.0,2540.65,0.0,169.575,2710.225
2026-02-10 11:00:00+00:00,0.0,0.0,0.0,2465.1,166.175,0.0,2465.1,0.0,166.175,2631.275
2026-02-10 12:00:00+00:00,0.0,0.0,0.0,2458.65,203.575,0.0,2458.65,0.0,203.575,2662.225
2026-02-10 13:00:00+00:00,0.0,0.0,0.0,2769.875,207.7,0.0,2769.875,0.0,207.7,2977.575
2026-02-10 14:00:00+00:00,0.0,0.0,0.0,2672.1,188.3,0.0,2672.1,0.0,188.3,2860.4
2026-02-10 15:00:00+00:00,0.0,0.0,0.0,2660.9,207.725,0.0,2660.9,0.0,207.725,2868.625
2026-02-10 16:00:00+00:00,0.0,0.0,0.0,2844.65,146.75,0.0,2844.65,0.0,146.75,2991.4
2026-02-10 17:00:00+00:00,0.0,0.0,0.0,2837.2,145.975,0.0,2837.2,0.0,145.975,2983.1749999999997
2026-02-10 18:00:00+00:00,0.0,0.0,0.0,2698.4,269.475,0.0,2698.4,0.0,269.475,2967.875
2026-02-10 19:00:00+00:00,0.0,0.0,0.0,2363.975,361.8,0.0,2363.975,0.0,361.8,2725.775
2026-02-10 20:00:00+00:00,0.0,0.0,0.0,2110.475,553.7,0.0,2110.475,0.0,553.7,2664.175
2026-02-10 21:00:00+00:00,0.0,0.0,0.0,1939.275,601.0,0.0,1939.275,0.0,601.0,2540.275
2026-02-10 22:00:00+00:00,0.0,2.475,0.0,1536.95,479.475,0.0,1536.95,2.475,479.475,2018.9
2026-02-10 23:00:00+00:00,0.0,0.0,0.0,1337.25,737.325,0.0,1337.25,0.0,737.325,2074.575
2026-02-11 00:00:00+00:00,0.0,0.0,0.0,981.5,740.825,0.0,981.5,0.0,740.825,1722.325
2026-02-11 01:00:00+00:00,0.0,0.0,0.0,704.875,772.7,0.0,704.875,0.0,772.7,1477.575
2026-02-11 02:00:00+00:00,0.0,0.175,0.0,577.075,698.025,0.0,577.075,0.175,698.025,1275.275
2026-02-11 03:00:00+00:00,0.0,0.0,0.0,547.625,689.85,0.0,547.625,0.0,689.85,1237.475
2026-02-11 04:00:00+00:00,0.0,0.0,0.0,1022.65,821.6,0.0,1022.65,0.0,821.6,1844.25
2026-02-11 05:00:00+00:00,0.0,0.0,0.0,2234.0,420.35,0.0,2234.0,0.0,420.35,2654.35
2026-02-11 06:00:00+00:00,0.0,0.0,0.0,2500.75,372.55,0.0,2500.75,0.0,372.55,2873.3
2026-02-11 07:00:00+00:00,0.025,0.0,0.0,2629.9,246.2,0.0,2629.9,-0.025,246.2,2876.075
2026-02-11 08:00:00+00:00,0.0,0.0,0.0,2684.225,194.275,0.0,2684.225,0.0,194.275,2878.5
2026-02-11 09:00:00+00:00,0.0,0.0,0.0,2712.25,188.975,0.0,2712.25,0.0,188.975,2901.225
2026-02-11 10:00:00+00:00,0.0,0.0,0.0,2781.8,154.575,0.0,2781.8,0.0,154.575,2936.375
2026-02-11 11:00:00+00:00,0.025,0.0,0.0,2861.075,87.7,0.0,2861.075,-0.025,87.7,2948.7499999999995
2026-02-11 12:00:00+00:00,0.0,0.0,0.0,2814.6,148.2,0.0,2814.6,0.0,148.2,2962.7999999999997
2026-02-11 13:00:00+00:00,0.0,0.0,0.0,2789.5,191.35,0.0,2789.5,0.0,191.35,2980.85
2026-02-11 14:00:00+00:00,0.0,0.0,0.0,2968.925,274.625,0.0,2968.925,0.0,274.625,3243.55
2026-02-11 15:00:00+00:00,0.0,0.0,0.0,3048.4,161.475,0.0,3048.4,0.0,161.475,3209.875
2026-02-11 16:00:00+00:00,0.0,0.0,0.0,3142.3,96.6,0.0,3142.3,0.0,96.6,3238.9
2026-02-11 17:00:00+00:00,0.0,0.0,0.0,3110.15,91.625,0.0,3110.15,0.0,91.625,3201.775
2026-02-11 18:00:00+00:00,0.0,0.0,0.0,2967.475,121.1,0.0,2967.475,0.0,121.1,3088.575
2026-02-11 19:00:00+00:00,0.0,0.0,0.0,2696.8,114.05,0.0,2696.8,0.0,114.05,2810.8500000000004
2026-02-11 20:00:00+00:00,0.0,0.0,0.0,2413.175,183.575,0.0,2413.175,0.0,183.575,2596.75
2026-02-11 21:00:00+00:00,0.0,0.0,0.0,1900.475,174.55,0.0,1900.475,0.0,174.55,2075.025
2026-02-11 22:00:00+00:00,0.0,0.0,0.0,1120.925,65.125,0.025,1120.925,0.0,65.1,1186.0249999999999
2026-02-11 23:00:00+00:00,0.0,4.425,0.0,1611.8,134.675,0.0,1611.8,4.425,134.675,1750.8999999999999
2026-02-12 00:00:00+00:00,0.0,0.0,0.0,1075.05,173.725,0.0,1075.05,0.0,173.725,1248.7749999999999
2026-02-12 01:00:00+00:00,0.0,17.975,0.0,856.525,262.8,0.0,856.525,17.975,262.8,1137.3
2026-02-12 02:00:00+00:00,0.0,0.0,0.0,943.575,313.8,0.0,943.575,0.0,313.8,1257.375
2026-02-12 03:00:00+00:00,0.0,0.0,0.0,909.45,224.425,0.0,909.45,0.0,224.425,1133.875
2026-02-12 04:00:00+00:00,0.0,1.825,0.0,1141.975,264.95,0.0,1141.975,1.825,264.95,1408.75
2026-02-12 05:00:00+00:00,0.0,0.0,0.0,2304.725,420.35,0.0,2304.725,0.0,420.35,2725.075
2026-02-12 06:00:00+00:00,0.0,0.0,0.0,2666.075,206.175,0.0,2666.075,0.0,206.175,2872.25
2026-02-12 07:00:00+00:00,0.0,0.0,0.0,2536.425,311.5,0.0,2536.425,0.0,311.5,2847.925
2026-02-12 08:00:00+00:00,0.0,0.0,0.0,2440.275,336.775,0.0,2440.275,0.0,336.775,2777.05
2026-02-12 09:00:00+00:00,0.0,0.0,0.0,2578.35,257.9,0.0,2578.35,0.0,257.9,2836.25
2026-02-12 10:00:00+00:00,0.0,0.0,0.0,2485.15,373.45,0.0,2485.15,0.0,373.45,2858.6
2026-02-12 11:00:00+00:00,0.0,0.0,0.0,2416.875,453.675,0.0,2416.875,0.0,453.675,2870.55
2026-02-12 12:00:00+00:00,0.0,0.0,0.0,2461.4,437.175,0.0,2461.4,0.0,437.175,2898.5750000000003
2026-02-12 13:00:00+00:00,0.0,0.0,0.0,2536.95,391.25,0.0,2536.95,0.0,391.25,2928.2
2026-02-12 14:00:00+00:00,0.0,0.0,0.0,2852.075,358.2,0.0,2852.075,0.0,358.2,3210.2749999999996
2026-02-12 15:00:00+00:00,0.0,0.0,0.0,2839.325,325.35,0.0,2839.325,0.0,325.35,3164.6749999999997
2026-02-12 16:00:00+00:00,0.0,0.0,0.0,2730.8,289.575,0.0,2730.8,0.0,289.575,3020.375
2026-02-12 17:00:00+00:00,0.0,0.0,0.0,2688.125,302.05,0.0,2688.125,0.0,302.05,2990.175
2026-02-12 18:00:00+00:00,0.0,0.0,0.0,2740.5,361.95,0.0,2740.5,0.0,361.95,3102.45
2026-02-12 19:00:00+00:00,0.0,0.0,0.0,2630.0,331.65,0.0,2630.0,0.0,331.65,2961.65
2026-02-12 20:00:00+00:00,0.0,0.0,0.0,1915.725,362.75,0.0,1915.725,0.0,362.75,2278.475
2026-02-12 21:00:00+00:00,0.0,0.0,0.0,1678.0,45.6,1.025,1678.0,0.0,44.575,1722.575
2026-02-12 22:00:00+00:00,0.0,0.0,0.0,1317.85,0.0,4.775,1317.85,0.0,-4.775,1313.0749999999998
2026-02-12 23:00:00+00:00,0.0,0.0,0.0,1108.225,59.275,0.0,1108.225,0.0,59.275,1167.5
2026-02-13 00:00:00+00:00,0.0,3.225,0.0,958.275,177.05,0.0,958.275,3.225,177.05,1138.55
2026-02-13 01:00:00+00:00,0.0,0.0,0.0,879.825,120.725,0.0,879.825,0.0,120.725,1000.5500000000001
2026-02-13 02:00:00+00:00,0.0,0.125,0.0,859.125,128.075,0.0,859.125,0.125,128.075,987.325
2026-02-13 03:00:00+00:00,0.0,0.0,0.0,957.55,225.525,0.0,957.55,0.0,225.525,1183.075
2026-02-13 04:00:00+00:00,0.0,1.975,0.0,1256.475,366.375,0.0,1256.475,1.975,366.375,1624.8249999999998
2026-02-13 05:00:00+00:00,0.0,0.0,0.0,2209.55,383.525,0.0,2209.55,0.0,383.525,2593.0750000000003
2026-02-13 06:00:00+00:00,0.0,189.325,0.0,2435.875,217.45,0.0,2435.875,189.325,217.45,2842.6499999999996
2026-02-13 07:00:00+00:00,0.0,0.0,0.0,2441.75,200.25,0.0,2441.75,0.0,200.25,2642.0
2026-02-13 08:00:00+00:00,0.0,0.0,0.0,2322.65,374.75,0.0,2322.65,0.0,374.75,2697.4
2026-02-13 09:00:00+00:00,0.0,0.0,0.0,2279.925,335.6,0.0,2279.925,0.0,335.6,2615.525
2026-02-13 10:00:00+00:00,0.0,0.0,0.0,2372.325,204.175,0.0,2372.325,0.0,204.175,2576.5
2026-02-13 11:00:00+00:00,0.0,0.0,0.0,2339.4,350.175,0.0,2339.4,0.0,350.175,2689.5750000000003
2026-02-13 12:00:00+00:00,0.0,0.0,0.0,2308.975,523.225,0.0,2308.975,0.0,523.225,2832.2
2026-02-13 13:00:00+00:00,0.0,0.0,0.0,2439.3,590.7,0.0,2439.3,0.0,590.7,3030.0
2026-02-13 14:00:00+00:00,0.0,0.0,0.0,2489.175,592.675,0.0,2489.175,0.0,592.675,3081.8500000000004
2026-02-13 15:00:00+00:00,0.0,0.0,0.0,2668.375,466.875,0.0,2668.375,0.0,466.875,3135.25
2026-02-13 16:00:00+00:00,0.0,0.0,0.0,2622.625,466.45,0.0,2622.625,0.0,466.45,3089.075
2026-02-13 17:00:00+00:00,0.0,0.0,0.0,2523.1,470.55,0.0,2523.1,0.0,470.55,2993.65
2026-02-13 18:00:00+00:00,0.0,0.0,0.0,2393.45,582.45,0.0,2393.45,0.0,582.45,2975.8999999999996
2026-02-13 19:00:00+00:00,0.0,0.0,0.0,2342.05,645.05,0.0,2342.05,0.0,645.05,2987.1000000000004
2026-02-13 20:00:00+00:00,0.0,0.0,0.0,2205.7,647.45,0.0,2205.7,0.0,647.45,2853.1499999999996
2026-02-13 21:00:00+00:00,0.0,0.0,0.0,2064.6,668.0,0.0,2064.6,0.0,668.0,2732.6
2026-02-13 22:00:00+00:00,0.0,0.0,0.0,1815.775,426.6,0.0,1815.775,0.0,426.6,2242.375
2026-02-13 23:00:00+00:00,0.0,0.05,0.0,1627.8,340.8,0.0,1627.8,0.05,340.8,1968.6499999999999
2026-02-14 00:00:00+00:00,0.0,34.225,0.0,1560.425,143.175,0.0,1560.425,34.225,143.175,1737.8249999999998
2026-02-14 01:00:00+00:00,0.0,66.45,0.0,1493.825,39.725,0.0,1493.825,66.45,39.725,1600.0
2026-02-14 02:00:00+00:00,0.025,3.45,0.0,1342.075,140.1,0.0,1342.075,3.4250000000000003,140.1,1485.6
2026-02-14 03:00:00+00:00,0.0,0.0,0.0,1257.725,175.175,0.0,1257.725,0.0,175.175,1432.8999999999999
2026-02-14 04:00:00+00:00,0.0,11.525,0.0,1159.9,230.475,0.0,1159.9,11.525,230.475,1401.9
2026-02-14 05:00:00+00:00,0.0,0.1,0.0,1453.75,335.4,0.0,1453.75,0.1,335.4,1789.25
2026-02-14 06:00:00+00:00,0.0,32.525,0.0,2131.525,360.4,0.0,2131.525,32.525,360.4,2524.4500000000003
2026-02-14 07:00:00+00:00,0.0,0.0,0.0,2530.8,337.575,0.0,2530.8,0.0,337.575,2868.375
2026-02-14 08:00:00+00:00,0.025,0.0,0.0,2696.975,382.675,0.0,2696.975,-0.025,382.675,3079.625
