,HU_RO,RO_HU,RS_RO,RO_RS,RO_BG,BG_RO,RO_BG_net_export,RO_HU_net_export,RO_RS_net_export,Net Export
2026-01-17 08:00:00+00:00,542.1500000000001,1276.7,36.0,60.0,298.125,1855.475,-1557.35,734.55,24.0,-798.8
2026-01-17 09:00:00+00:00,603.575,1888.575,0.0,104.0,189.25,2019.1,-1829.85,1285.0,104.0,-440.8499999999999
2026-01-17 10:00:00+00:00,651.275,1934.525,0.0,116.0,329.1,2100.0,-1770.9,1283.25,116.0,-371.6500000000001
2026-01-17 11:00:00+00:00,738.075,2099.925,14.0,106.0,415.95,2109.725,-1693.7749999999999,1361.8500000000001,92.0,-239.92499999999973
2026-01-17 12:00:00+00:00,570.8,1957.45,22.0,96.0,126.85,2022.375,-1895.525,1386.65,74.0,-434.875
2026-01-17 13:00:00+00:00,348.525,1152.1,22.0,62.0,0.0,1866.39999975,-1866.39999975,803.5749999999999,40.0,-1022.8249997500002
2026-01-17 14:00:00+00:00,376.95,100.05,21.0,40.0,1.25,1342.125,-1340.875,-276.9,19.0,-1598.775
2026-01-17 15:00:00+00:00,566.225,0.0,167.0,30.0,6.375,1245.5,-1239.125,-566.225,-137.0,-1942.35
2026-01-17 16:00:00+00:00,344.5,271.3,144.0,30.0,44.52499975,1463.9,-1419.37500025,-73.19999999999999,-114.0,-1606.5750002500001
2026-01-17 17:00:00+00:00,293.475,292.85,117.0,30.0,56.675,1351.65,-1294.9750000000001,-0.625,-87.0,-1382.6000000000001
2026-01-17 18:00:00+00:00,267.4,469.85,36.0,50.0,0.0,1410.3,-1410.3,202.45000000000005,14.0,-1193.85
2026-01-17 19:00:00+00:00,223.0,303.85,22.0,60.0,2.425,1139.2,-1136.775,80.85000000000002,38.0,-1017.9250000000002
2026-01-17 20:00:00+00:00,228.89999999999998,71.675,36.0,160.0,3.55,963.5749999999999,-960.025,-157.22499999999997,124.0,-993.25
2026-01-17 21:00:00+00:00,255.10000000000002,721.875,10.0,160.0,40.1,976.675,-936.5749999999999,466.775,150.0,-319.79999999999995
2026-01-17 22:00:00+00:00,306.1,1273.175,71.0,160.0,200.325,1062.25,-861.925,967.0749999999999,89.0,194.14999999999998
2026-01-17 23:00:00+00:00,276.95,1127.575,176.0,160.0,187.45,870.775,-683.325,850.625,-16.0,151.29999999999995
2026-01-18 00:00:00+00:00,78.475,1054.75,221.0,160.0,51.9,702.15,-650.25,976.275,-61.0,265.025
2026-01-18 01:00:00+00:00,15.825000000000001,770.325,235.0,160.0,0.0,771.925,-771.925,754.5,-75.0,-92.42499999999995
2026-01-18 02:00:00+00:00,67.875,42.825,263.0,102.0,27.925,522.125,-494.2,-25.049999999999997,-161.0,-680.25
2026-01-18 03:00:00+00:00,177.35,17.325000000000003,199.0,60.0,54.25,505.25,-451.0,-160.02499999999998,-139.0,-750.025
2026-01-18 04:00:00+00:00,494.35,1.725,197.0,60.0,100.0,456.62499975000003,-356.62499975000003,-492.625,-137.0,-986.24999975
2026-01-18 05:00:00+00:00,454.625,10.075,185.0,60.0,0.0,555.925,-555.925,-444.55,-125.0,-1125.475
2026-01-18 06:00:00+00:00,450.475,15.6,209.0,60.0,122.80000000000001,832.25,-709.45,-434.875,-149.0,-1293.325
2026-01-18 07:00:00+00:00,241.29999999999998,506.40000000000003,173.0,60.0,180.325,1210.4,-1030.075,265.1,-113.0,-877.975
2026-01-18 08:00:00+00:00,348.7,945.8499999999999,244.0,60.0,195.4,1462.4250000000002,-1267.025,597.1499999999999,-184.0,-853.8750000000002
2026-01-18 09:00:00+00:00,407.85,1275.35,119.0,60.0,228.15,1662.75,-1434.6,867.4999999999999,-59.0,-626.1
2026-01-18 10:00:00+00:00,267.05,1197.575,134.0,60.0,322.07499975,1772.15,-1450.0750002500001,930.5250000000001,-74.0,-593.55000025
2026-01-18 11:00:00+00:00,285.2,1260.95,135.0,60.0,390.29999975,1759.52499975,-1369.225,975.75,-75.0,-468.4749999999999
2026-01-18 12:00:00+00:00,180.05,971.425,127.0,50.0,76.875,1541.8500000000001,-1464.9750000000001,791.375,-77.0,-750.6000000000001
2026-01-18 13:00:00+00:00,378.5,170.20000000000002,119.0,30.0,122.05000000000001,1109.275,-987.2250000000001,-208.29999999999998,-89.0,-1284.525
2026-01-18 14:00:00+00:00,555.95,18.35,197.0,30.0,192.45,500.25,-307.8,-537.6,-167.0,-1012.4000000000001
2026-01-18 15:00:00+00:00,770.275,6.65,265.0,30.0,107.575,524.25,-416.675,-763.625,-235.0,-1415.3
2026-01-18 16:00:00+00:00,233.25,1.875,195.0,30.0,8.875,1042.85,-1033.975,-231.375,-165.0,-1430.35
2026-01-18 17:00:00+00:00,434.975,64.575,195.0,31.0,245.67499974999998,859.525,-613.85000025,-370.40000000000003,-164.0,-1148.25000025
2026-01-18 18:00:00+00:00,469.07500000000005,362.4,279.0,150.0,370.74999975000003,959.34999975,-588.6,-106.67500000000007,-129.0,-824.2750000000001
2026-01-18 19:00:00+00:00,375.875,103.7,145.0,102.0,240.77499999999998,523.725,-282.95000000000005,-272.175,-43.0,-598.125
2026-01-18 20:00:00+00:00,277.95,262.15,148.0,60.0,244.6,433.1,-188.50000000000003,-15.800000000000011,-88.0,-292.30000000000007
2026-01-18 21:00:00+00:00,425.65,506.75,1.0,184.0,274.25,636.7,-362.45000000000005,81.10000000000002,183.0,-98.35000000000002
2026-01-18 22:00:00+00:00,642.625,875.8,132.0,160.0,405.475,661.775,-256.29999999999995,233.17499999999995,28.0,4.875
2026-01-18 23:00:00+00:00,510.8,559.65,55.0,49.0,572.3499995,525.175,47.17499950000001,48.849999999999966,-6.0,90.02499949999998
2026-01-19 00:00:00+00:00,392.625,400.125,97.0,49.0,518.975,415.725,103.25,7.5,-48.0,62.75
2026-01-19 01:00:00+00:00,378.75,209.675,119.0,49.0,624.625,411.0,213.625,-169.075,-70.0,-25.44999999999999
2026-01-19 02:00:00+00:00,472.35,28.625,123.0,49.0,822.45,411.0,411.45000000000005,-443.725,-74.0,-106.27499999999998
2026-01-19 03:00:00+00:00,610.3249999999999,0.75,123.0,49.0,697.1,411.75,285.35,-609.5749999999999,-74.0,-398.2249999999999
2026-01-19 04:00:00+00:00,415.42499999999995,56.625,259.0,39.0,407.325,483.6,-76.27500000000003,-358.79999999999995,-220.0,-655.075
2026-01-19 05:00:00+00:00,969.15,0.0,206.0,29.0,152.225,591.9,-439.67499999999995,-969.15,-177.0,-1585.8249999999998
2026-01-19 06:00:00+00:00,603.675,4.0,317.0,29.0,86.525,1168.2,-1081.675,-599.675,-288.0,-1969.35
2026-01-19 07:00:00+00:00,261.275,188.15,348.0,70.0,154.5,1769.0,-1614.5,-73.12499999999997,-278.0,-1965.625
2026-01-19 08:00:00+00:00,493.25,910.55,331.0,70.0,330.25,2111.7,-1781.4499999999998,417.29999999999995,-261.0,-1625.1499999999999
2026-01-19 09:00:00+00:00,504.775,1016.9,350.0,105.0,278.075,2008.25,-1730.175,512.125,-245.0,-1463.05
2026-01-19 10:00:00+00:00,672.075,1224.45,336.0,105.0,411.275,1990.525,-1579.25,552.375,-231.0,-1257.875
2026-01-19 11:00:00+00:00,1011.85,1039.625,336.0,105.0,758.375,1903.175,-1144.8,27.774999999999977,-231.0,-1348.025
2026-01-19 12:00:00+00:00,873.1,627.275,351.0,105.0,673.675,1717.375,-1043.7,-245.82500000000005,-246.0,-1535.525
2026-01-19 13:00:00+00:00,592.475,7.45,279.0,64.0,271.675,1344.15,-1072.4750000000001,-585.025,-215.0,-1872.5
2026-01-19 14:00:00+00:00,1493.975,74.05,324.0,29.0,47.075,777.825,-730.75,-1419.925,-295.0,-2445.675
2026-01-19 15:00:00+00:00,1305.475,6.275,400.0,29.0,78.175,1218.125,-1139.95,-1299.1999999999998,-371.0,-2810.1499999999996
2026-01-19 16:00:00+00:00,1236.0,2.5,397.0,44.0,261.55,1462.425,-1200.875,-1233.5,-353.0,-2787.375
2026-01-19 17:00:00+00:00,1202.85,6.75,350.0,44.0,220.925,1328.775,-1107.8500000000001,-1196.1,-306.0,-2609.95
2026-01-19 18:00:00+00:00,1257.225,9.675,371.0,64.0,259.225,1139.75,-880.525,-1247.55,-307.0,-2435.075
2026-01-19 19:00:00+00:00,1158.0,82.475,423.0,70.0,59.425,881.925,-822.5,-1075.525,-353.0,-2251.025
2026-01-19 20:00:00+00:00,967.075,7.425000000000001,364.0,70.0,122.8,562.75,-439.95,-959.6500000000001,-294.0,-1693.6000000000001
2026-01-19 21:00:00+00:00,1037.55,2.7,320.0,70.0,290.5,480.725,-190.22500000000002,-1034.85,-250.0,-1475.0749999999998
2026-01-19 22:00:00+00:00,950.5,13.0,382.0,70.0,257.125,621.15,-364.025,-937.5,-312.0,-1613.525
2026-01-19 23:00:00+00:00,1318.35,70.25,72.0,40.0,164.775,563.7,-398.92500000000007,-1248.1,-32.0,-1679.025
2026-01-20 00:00:00+00:00,1631.925,33.0,125.0,40.0,570.775,484.45000000000005,86.32499999999993,-1598.925,-85.0,-1597.6
2026-01-20 01:00:00+00:00,1814.3,34.0,144.0,40.0,726.85,508.20000000000005,218.64999999999998,-1780.3,-104.0,-1665.65
2026-01-20 02:00:00+00:00,2022.7,36.1,135.0,40.0,894.4,563.25,331.15,-1986.6000000000001,-95.0,-1750.4500000000003
2026-01-20 03:00:00+00:00,1847.3,67.875,142.0,40.0,657.0,758.4,-101.39999999999998,-1779.425,-102.0,-1982.8249999999998
2026-01-20 04:00:00+00:00,2148.725,26.625,133.0,40.0,236.67499999999998,626.0,-389.32500000000005,-2122.1,-93.0,-2604.425
2026-01-20 05:00:00+00:00,1842.475,223.05,172.0,55.0,33.25,863.2,-829.95,-1619.425,-117.0,-2566.375
2026-01-20 06:00:00+00:00,1403.9,65.325,192.0,55.0,0.0,1334.7,-1334.7,-1338.575,-137.0,-2810.275
2026-01-20 07:00:00+00:00,253.425,147.825,175.0,45.0,4.0,2122.1000000000004,-2118.1000000000004,-105.60000000000002,-130.0,-2353.7000000000003
2026-01-20 08:00:00+00:00,390.77500000000003,961.975,255.0,45.0,22.2,2274.475,-2252.275,571.2,-210.0,-1891.075
2026-01-20 09:00:00+00:00,546.575,1237.25,270.0,45.0,258.025,2017.34999975,-1759.3249997500002,690.675,-225.0,-1293.6499997500002
2026-01-20 10:00:00+00:00,329.975,898.55,295.0,45.0,325.75,1863.2,-1537.45,568.5749999999999,-250.0,-1218.875
2026-01-20 11:00:00+00:00,381.05,817.925,309.0,45.0,457.175,1852.525,-1395.3500000000001,436.87499999999994,-264.0,-1222.4750000000001
2026-01-20 12:00:00+00:00,372.2,371.875,329.0,45.0,380.75,1605.025,-1224.275,-0.32499999999998863,-284.0,-1508.6000000000001
2026-01-20 13:00:00+00:00,577.875,31.825,349.0,30.0,111.35,1172.975,-1061.625,-546.05,-319.0,-1926.675
2026-01-20 14:00:00+00:00,1487.6499999999999,148.75,168.0,30.0,28.775,954.3499997499999,-925.57499975,-1338.8999999999999,-138.0,-2402.47499975
2026-01-20 15:00:00+00:00,1481.8,8.4,307.0,71.0,0.0,1147.85,-1147.85,-1473.3999999999999,-236.0,-2857.25
2026-01-20 16:00:00+00:00,1234.275,62.25,307.0,80.0,0.0,1577.75,-1577.75,-1172.025,-227.0,-2976.775
2026-01-20 17:00:00+00:00,1342.725,60.775000000000006,302.0,80.0,1.25,1522.15,-1520.9,-1281.9499999999998,-222.0,-3024.85
2026-01-20 18:00:00+00:00,1382.3,41.925,174.0,50.0,0.25,1366.6750000000002,-1366.4250000000002,-1340.375,-124.0,-2830.8
2026-01-20 19:00:00+00:00,1434.075,148.225,173.0,30.0,2.0,1200.75,-1198.75,-1285.8500000000001,-143.0,-2627.6000000000004
2026-01-20 20:00:00+00:00,1126.475,252.175,114.0,30.0,0.0,1146.64999975,-1146.64999975,-874.3,-84.0,-2104.9499997499997
2026-01-20 21:00:00+00:00,1226.225,166.875,24.0,30.0,158.775,813.15,-654.375,-1059.35,6.0,-1707.725
2026-01-20 22:00:00+00:00,1356.6,31.85,24.0,30.0,41.625,609.375,-567.75,-1324.75,6.0,-1886.5
2026-01-20 23:00:00+00:00,1589.8,126.675,5.0,138.0,279.9,612.3,-332.4,-1463.125,133.0,-1662.525
2026-01-21 00:00:00+00:00,2050.1,218.85,5.0,80.0,886.0,719.175,166.82500000000005,-1831.25,75.0,-1589.425
2026-01-21 01:00:00+00:00,2140.175,140.5,5.0,92.0,930.44999975,576.975,353.47499974999994,-1999.6750000000002,87.0,-1559.2000002500004
2026-01-21 02:00:00+00:00,2229.925,241.89999999999998,5.0,28.0,1039.125,666.52499975,372.60000025,-1988.025,23.0,-1592.42499975
2026-01-21 03:00:00+00:00,1778.05,170.475,16.0,25.0,494.9,628.125,-133.22500000000002,-1607.575,9.0,-1731.8000000000002
2026-01-21 04:00:00+00:00,1484.525,149.1,74.0,25.0,66.05,662.95,-596.9000000000001,-1335.4250000000002,-49.0,-1981.3250000000003
2026-01-21 05:00:00+00:00,759.8,103.075,210.0,25.0,7.9750000000000005,1131.75,-1123.775,-656.7249999999999,-185.0,-1965.5
2026-01-21 06:00:00+00:00,438.95,9.6,220.0,25.0,0.0,1469.475,-1469.475,-429.34999999999997,-195.0,-2093.825
2026-01-21 07:00:00+00:00,130.05,125.30000000000001,109.0,61.0,0.0,1735.82499975,-1735.82499975,-4.75,-48.0,-1788.57499975
2026-01-21 08:00:00+00:00,406.975,175.025,5.0,212.0,12.47499975,964.9749999999999,-952.5000002499999,-231.95000000000002,207.0,-977.4500002499999
2026-01-21 09:00:00+00:00,643.875,291.675,127.0,171.0,149.82499975000002,701.725,-551.90000025,-352.2,44.0,-860.10000025
2026-01-21 10:00:00+00:00,1097.65,378.875,42.0,110.0,696.0,905.09999975,-209.09999975000005,-718.7750000000001,68.0,-859.8749997500001
2026-01-21 11:00:00+00:00,1187.325,230.45,5.0,110.0,868.875,893.09999975,-24.224999750000052,-956.875,105.0,-876.09999975
2026-01-21 12:00:00+00:00,1250.8,637.05,48.0,110.0,698.525,1103.6000000000001,-405.07500000000016,-613.75,62.0,-956.8250000000002
2026-01-21 13:00:00+00:00,994.9749999999999,662.375,15.0,62.0,22.349999999999998,1161.45,-1139.1000000000001,-332.5999999999999,47.0,-1424.7
2026-01-21 14:00:00+00:00,766.6,120.4,65.0,25.0,17.05,1177.84999975,-1160.79999975,-646.2,-40.0,-1846.9999997500001
2026-01-21 15:00:00+00:00,198.05,88.15,237.0,35.0,32.675,1642.74999975,-1610.07499975,-109.9,-202.0,-1921.97499975
2026-01-21 16:00:00+00:00,153.6,289.1,205.0,44.0,2.4,1952.55,-1950.1499999999999,135.50000000000003,-161.0,-1975.6499999999999
2026-01-21 17:00:00+00:00,295.55,329.8,210.0,44.0,180.5,1804.62499975,-1624.12499975,34.25,-166.0,-1755.87499975
2026-01-21 18:00:00+00:00,317.675,276.375,206.0,55.0,143.15,1583.0,-1439.85,-41.30000000000001,-151.0,-1632.1499999999999
2026-01-21 19:00:00+00:00,295.625,15.075000000000001,45.0,109.0,98.175,1256.225,-1158.05,-280.55,64.0,-1374.6
2026-01-21 20:00:00+00:00,396.475,20.025,20.0,162.0,60.475,886.22499975,-825.74999975,-376.45000000000005,142.0,-1060.1999997500002
2026-01-21 21:00:00+00:00,118.3,204.7,20.0,185.0,100.125,806.35,-706.225,86.39999999999999,165.0,-454.82500000000005
2026-01-21 22:00:00+00:00,353.725,53.6,15.0,170.0,179.75,644.025,-464.275,-300.125,155.0,-609.4
2026-01-21 23:00:00+00:00,1092.0,171.875,0.0,165.0,728.225,640.575,87.64999999999998,-920.125,165.0,-667.475
2026-01-22 00:00:00+00:00,2104.0,281.65,0.0,180.0,1694.925,734.64999975,960.27500025,-1822.35,180.0,-682.07499975
2026-01-22 01:00:00+00:00,2153.7,142.5,40.0,165.0,1721.07499975,595.5,1125.57499975,-2011.1999999999998,125.0,-760.6250002499999
2026-01-22 02:00:00+00:00,2077.75,153.475,28.0,165.0,1569.075,580.525,988.5500000000001,-1924.275,137.0,-798.725
2026-01-22 03:00:00+00:00,1895.25,230.8,31.0,135.0,1255.6,641.0,614.5999999999999,-1664.45,104.0,-945.8500000000001
2026-01-22 04:00:00+00:00,1206.825,104.14999999999999,107.0,135.0,279.29999975,583.95,-304.65000025000006,-1102.675,28.0,-1379.32500025
2026-01-22 05:00:00+00:00,1284.775,375.55,47.0,35.0,55.025,837.375,-782.35,-909.2250000000001,-12.0,-1703.5750000000003
2026-01-22 06:00:00+00:00,1069.875,244.04999999999998,128.0,35.0,9.7,1181.425,-1171.725,-825.825,-93.0,-2090.55
2026-01-22 07:00:00+00:00,1199.125,210.75,98.0,35.0,0.0,1279.6,-1279.6,-988.375,-63.0,-2330.975
2026-01-22 08:00:00+00:00,1907.275,728.05,193.0,35.0,272.35,1221.67499975,-949.3249997500001,-1179.2250000000001,-158.0,-2286.54999975
2026-01-22 09:00:00+00:00,1865.6,407.6,355.0,35.0,194.59999975,805.525,-610.92500025,-1458.0,-320.0,-2388.9250002500003
2026-01-22 10:00:00+00:00,2047.95,18.625,238.0,35.0,87.0,460.1,-373.1,-2029.325,-203.0,-2605.425
2026-01-22 11:00:00+00:00,2098.65,517.025,229.0,35.0,11.45,850.9749995,-839.5249994999999,-1581.625,-194.0,-2615.1499995
2026-01-22 12:00:00+00:00,2026.25,352.55,245.0,35.0,0.0,739.125,-739.125,-1673.7,-210.0,-2622.825
2026-01-22 13:00:00+00:00,1820.175,278.95,228.0,35.0,33.25,861.72499975,-828.47499975,-1541.225,-193.0,-2562.6999997499997
2026-01-22 14:00:00+00:00,1605.35,244.57500000000002,160.0,35.0,0.0,1121.79999975,-1121.79999975,-1360.7749999999999,-125.0,-2607.5749997499997
2026-01-22 15:00:00+00:00,1365.375,141.55,264.0,35.0,22.125,1052.45,-1030.325,-1223.825,-229.0,-2483.15
2026-01-22 16:00:00+00:00,1115.15,8.325,278.0,35.0,2.5,1008.7,-1006.2,-1106.825,-243.0,-2356.025
2026-01-22 17:00:00+00:00,1095.15,0.0,262.0,35.0,57.575,1136.15,-1078.575,-1095.15,-227.0,-2400.7250000000004
2026-01-22 18:00:00+00:00,1152.875,52.25,178.0,45.0,170.625,1049.65,-879.0250000000001,-1100.625,-133.0,-2112.65
2026-01-22 19:00:00+00:00,1410.15,255.425,170.0,45.0,90.05,716.0250000000001,-625.9750000000001,-1154.7250000000001,-125.0,-1905.7000000000003
2026-01-22 20:00:00+00:00,1010.125,245.57500000000002,217.0,65.0,81.925,506.05,-424.125,-764.55,-152.0,-1340.675
2026-01-22 21:00:00+00:00,828.9000000000001,437.475,205.0,165.0,66.97500000000001,656.1,-589.125,-391.42500000000007,-40.0,-1020.5500000000001
2026-01-22 22:00:00+00:00,791.025,110.975,30.0,175.0,207.15,978.95,-771.8000000000001,-680.05,145.0,-1306.85
2026-01-22 23:00:00+00:00,613.2,36.0,48.0,165.0,13.875,842.75,-828.875,-577.2,117.0,-1289.075
2026-01-23 00:00:00+00:00,997.55,23.925,92.0,80.0,260.175,453.52499975,-193.34999975,-973.625,-12.0,-1178.97499975
2026-01-23 01:00:00+00:00,1296.075,82.82499999999999,97.0,45.0,553.125,412.3,140.825,-1213.25,-52.0,-1124.425
2026-01-23 02:00:00+00:00,1400.825,29.725,82.0,35.0,596.7,431.85,164.85000000000002,-1371.1000000000001,-47.0,-1253.25
2026-01-23 03:00:00+00:00,1238.525,218.975,82.0,35.0,278.12499975000003,676.65,-398.52500024999995,-1019.5500000000001,-47.0,-1465.07500025
2026-01-23 04:00:00+00:00,744.425,71.625,281.0,35.0,54.949999999999996,979.2,-924.25,-672.8,-246.0,-1843.05
2026-01-23 05:00:00+00:00,1059.55,46.825,252.0,35.0,36.45,965.37499975,-928.92499975,-1012.7249999999999,-217.0,-2158.64999975
2026-01-23 06:00:00+00:00,999.0,16.55,294.0,35.0,8.825,1561.15,-1552.325,-982.45,-259.0,-2793.775
2026-01-23 07:00:00+00:00,992.625,5.275,192.0,35.0,48.575,1745.2,-1696.625,-987.35,-157.0,-2840.975
2026-01-23 08:00:00+00:00,956.85,4.875,148.0,35.0,10.75,1570.325,-1559.575,-951.975,-113.0,-2624.55
2026-01-23 09:00:00+00:00,1119.825,1.575,176.0,35.0,77.45,1420.75,-1343.3,-1118.25,-141.0,-2602.55
2026-01-23 10:00:00+00:00,1260.2,111.25,172.0,35.0,211.89999975,1392.99999975,-1181.1,-1148.95,-137.0,-2467.05
2026-01-23 11:00:00+00:00,1642.425,20.1,135.0,35.0,181.25,1376.4,-1195.15,-1622.325,-100.0,-2917.4750000000004
2026-01-23 12:00:00+00:00,1466.025,164.125,130.0,35.0,88.725,1519.04999975,-1430.3249997500002,-1301.9,-95.0,-2827.2249997500003
2026-01-23 13:00:00+00:00,1432.725,140.525,129.0,35.0,174.35,1394.125,-1219.775,-1292.1999999999998,-94.0,-2605.975
2026-01-23 14:00:00+00:00,1305.3,180.075,182.0,35.0,48.05,1389.5,-1341.45,-1125.225,-147.0,-2613.675
2026-01-23 15:00:00+00:00,1134.25,28.375,248.0,35.0,168.55,1430.575,-1262.025,-1105.875,-213.0,-2580.9
2026-01-23 16:00:00+00:00,1258.65,153.025,263.0,35.0,50.199999999999996,1190.475,-1140.2749999999999,-1105.625,-228.0,-2473.8999999999996
2026-01-23 17:00:00+00:00,1281.4499999999998,248.825,243.0,35.0,28.700000000000003,1109.3999999999999,-1080.6999999999998,-1032.6249999999998,-208.0,-2321.325
2026-01-23 18:00:00+00:00,1134.0,198.2,264.0,35.0,84.1,1198.5,-1114.4,-935.8,-229.0,-2279.2
2026-01-23 19:00:00+00:00,1025.7,92.05000000000001,255.0,35.0,128.775,911.79999975,-783.02499975,-933.6500000000001,-220.0,-1936.67499975
2026-01-23 20:00:00+00:00,584.375,13.55,248.0,35.0,202.275,990.6500000000001,-788.3750000000001,-570.825,-213.0,-1572.2000000000003
2026-01-23 21:00:00+00:00,531.85,101.525,225.0,65.0,344.4,1100.9,-756.5000000000001,-430.32500000000005,-160.0,-1346.8250000000003
2026-01-23 22:00:00+00:00,644.55,18.925,109.0,75.0,137.25,642.54999975,-505.29999975,-625.625,-34.0,-1164.92499975
2026-01-23 23:00:00+00:00,974.175,9.9,51.0,123.0,148.825,585.94999975,-437.12499975,-964.275,72.0,-1329.39999975
2026-01-24 00:00:00+00:00,1374.325,0.0,52.0,45.0,505.97499949999997,460.175,45.799999499999956,-1374.325,-7.0,-1335.5250005
2026-01-24 01:00:00+00:00,1426.95,5.6499999999999995,84.0,45.0,592.77499975,462.725,130.04999974999998,-1421.3,-39.0,-1330.25000025
2026-01-24 02:00:00+00:00,1483.45,0.0,86.0,39.0,639.125,466.875,172.25,-1483.45,-47.0,-1358.2
2026-01-24 03:00:00+00:00,1335.675,0.0,97.0,39.0,418.9499995,467.45,-48.5000005,-1335.675,-58.0,-1442.1750005
2026-01-24 04:00:00+00:00,1223.275,0.0,111.0,39.0,292.42499975,627.725,-335.30000025000004,-1223.275,-72.0,-1630.5750002500001
2026-01-24 05:00:00+00:00,939.45,0.0,202.0,39.0,278.65,867.125,-588.475,-939.45,-163.0,-1690.9250000000002
2026-01-24 06:00:00+00:00,403.925,17.4,241.0,39.0,145.45,1111.34999975,-965.89999975,-386.52500000000003,-202.0,-1554.42499975
2026-01-24 07:00:00+00:00,575.7,124.57499999999999,107.0,39.0,134.625,1297.075,-1162.45,-451.12500000000006,-68.0,-1681.575
2026-01-24 08:00:00+00:00,549.025,13.65,79.0,39.0,0.0,1292.75,-1292.75,-535.375,-40.0,-1868.125
2026-01-24 09:00:00+00:00,563.725,25.85,63.0,50.0,7.25,1450.7,-1443.45,-537.875,-13.0,-1994.325
2026-01-24 10:00:00+00:00,613.45,21.725,72.0,39.0,53.4,1329.2,-1275.8,-591.725,-33.0,-1900.525
2026-01-24 11:00:00+00:00,511.3,64.45,188.0,52.0,130.89999975,1421.79999975,-1290.9,-446.85,-136.0,-1873.75
2026-01-24 12:00:00+00:00,554.375,24.075,101.0,39.0,114.95,1436.2,-1321.25,-530.3,-62.0,-1913.55
2026-01-24 13:00:00+00:00,1096.75,40.8,63.0,25.0,331.65,1256.525,-924.8750000000001,-1055.95,-38.0,-2018.8250000000003
2026-01-24 14:00:00+00:00,793.275,35.925,161.0,25.0,163.525,1162.62499975,-999.0999997499999,-757.35,-136.0,-1892.44999975
2026-01-24 15:00:00+00:00,701.7,35.35,180.0,25.0,40.8,1147.6,-1106.8,-666.35,-155.0,-1928.15
2026-01-24 16:00:00+00:00,759.325,143.0,170.0,25.0,181.04999975,1355.99999975,-1174.9499999999998,-616.325,-145.0,-1936.2749999999999
2026-01-24 17:00:00+00:00,555.4,199.15,203.0,25.0,379.84999999999997,1716.84999975,-1336.9999997500001,-356.25,-178.0,-1871.2499997500001
2026-01-24 18:00:00+00:00,524.625,145.15,206.0,39.0,323.8,1432.425,-1108.625,-379.475,-167.0,-1655.1
2026-01-24 19:00:00+00:00,137.45,183.15,159.0,45.0,64.25,1423.575,-1359.325,45.70000000000002,-114.0,-1427.625
2026-01-24 20:00:00+00:00,283.3,187.85,205.0,45.0,197.925,1297.07499975,-1099.14999975,-95.45000000000002,-160.0,-1354.59999975
2026-01-24 21:00:00+00:00,250.6,94.975,102.0,45.0,95.275,1121.625,-1026.35,-155.625,-57.0,-1238.975
2026-01-24 22:00:00+00:00,172.925,175.475,99.0,85.0,38.349999999999994,1019.8,-981.4499999999999,2.549999999999983,-14.0,-992.9
2026-01-24 23:00:00+00:00,192.475,683.75,51.0,65.0,33.675,1134.575,-1100.9,491.275,14.0,-595.6250000000001
2026-01-25 00:00:00+00:00,221.125,184.82500000000002,114.0,65.0,122.05,584.55,-462.49999999999994,-36.29999999999998,-49.0,-547.8
2026-01-25 01:00:00+00:00,402.05,102.975,267.0,65.0,420.375,442.0,-21.625,-299.07500000000005,-202.0,-522.7
2026-01-25 02:00:00+00:00,204.1,63.650000000000006,235.0,55.0,460.4,621.9,-161.5,-140.45,-180.0,-481.95
2026-01-25 03:00:00+00:00,143.6,351.29999999999995,235.0,35.0,53.400000000000006,612.39999975,-558.99999975,207.69999999999996,-200.0,-551.2999997500001
2026-01-25 04:00:00+00:00,159.975,317.7,230.0,35.0,14.575,772.025,-757.4499999999999,157.725,-195.0,-794.7249999999999
2026-01-25 05:00:00+00:00,340.575,71.4,284.0,35.0,3.625,598.925,-595.3,-269.17499999999995,-249.0,-1113.475
2026-01-25 06:00:00+00:00,297.55,526.125,289.0,35.0,48.2,827.35,-779.15,228.575,-254.0,-804.575
2026-01-25 07:00:00+00:00,310.325,664.625,268.0,60.0,45.125,937.9,-892.775,354.3,-208.0,-746.4749999999999
2026-01-25 08:00:00+00:00,411.5,1233.5,268.0,60.0,38.12499975,1336.25,-1298.12500025,822.0,-208.0,-684.1250002500001
2026-01-25 09:00:00+00:00,531.4,1220.275,217.0,65.0,283.725,1269.97499975,-986.24999975,688.8750000000001,-152.0,-449.3749997499999
2026-01-25 10:00:00+00:00,787.7,1700.625,265.0,65.0,413.6,1712.725,-1299.125,912.925,-200.0,-586.2
2026-01-25 11:00:00+00:00,865.1,1116.725,266.0,65.0,366.20000000000005,1720.025,-1353.825,251.6249999999999,-201.0,-1303.2000000000003
2026-01-25 12:00:00+00:00,710.15,707.225,288.0,60.0,225.45,1542.025,-1316.575,-2.9249999999999545,-228.0,-1547.5
2026-01-25 13:00:00+00:00,790.6,257.6,265.0,35.0,339.09999975,1269.075,-929.97500025,-533.0,-230.0,-1692.97500025
2026-01-25 14:00:00+00:00,796.025,287.85,329.0,35.0,406.525,1201.8,-795.275,-508.17499999999995,-294.0,-1597.4499999999998
