,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD,IT_SARD_IT_CSUD_net_export,Net Export
2026-02-26 12:00:00+00:00,0.0,249.25,249.25,249.25
2026-02-26 13:00:00+00:00,0.0,369.25,369.25,369.25
2026-02-26 14:00:00+00:00,0.0,689.25,689.25,689.25
2026-02-26 15:00:00+00:00,0.0,523.0,523.0,523.0
2026-02-26 16:00:00+00:00,0.0,367.25,367.25,367.25
2026-02-26 17:00:00+00:00,0.0,442.75,442.75,442.75
2026-02-26 18:00:00+00:00,0.0,289.0,289.0,289.0
2026-02-26 19:00:00+00:00,114.5,16.5,-98.0,-98.0
2026-02-26 20:00:00+00:00,90.0,23.75,-66.25,-66.25
2026-02-26 21:00:00+00:00,90.5,0.0,-90.5,-90.5
2026-02-26 22:00:00+00:00,27.75,1.75,-26.0,-26.0
2026-02-26 23:00:00+00:00,0.0,55.75,55.75,55.75
2026-02-27 00:00:00+00:00,62.75,22.0,-40.75,-40.75
2026-02-27 01:00:00+00:00,528.75,0.0,-528.75,-528.75
2026-02-27 02:00:00+00:00,165.75,0.0,-165.75,-165.75
2026-02-27 03:00:00+00:00,80.75,0.0,-80.75,-80.75
2026-02-27 04:00:00+00:00,0.5,67.75,67.25,67.25
2026-02-27 05:00:00+00:00,30.0,210.75,180.75,180.75
2026-02-27 06:00:00+00:00,0.0,582.0,582.0,582.0
2026-02-27 07:00:00+00:00,0.0,601.0,601.0,601.0
2026-02-27 08:00:00+00:00,0.0,626.0,626.0,626.0
2026-02-27 09:00:00+00:00,0.0,590.5,590.5,590.5
2026-02-27 10:00:00+00:00,0.0,571.0,571.0,571.0
2026-02-27 11:00:00+00:00,0.0,62.0,62.0,62.0
2026-02-27 12:00:00+00:00,0.0,126.5,126.5,126.5
2026-02-27 13:00:00+00:00,0.0,176.5,176.5,176.5
2026-02-27 14:00:00+00:00,0.0,633.25,633.25,633.25
2026-02-27 15:00:00+00:00,0.0,506.25,506.25,506.25
2026-02-27 16:00:00+00:00,0.0,616.5,616.5,616.5
2026-02-27 17:00:00+00:00,0.0,488.0,488.0,488.0
2026-02-27 18:00:00+00:00,5.5,265.75,260.25,260.25
2026-02-27 19:00:00+00:00,218.0,62.0,-156.0,-156.0
2026-02-27 20:00:00+00:00,184.5,0.0,-184.5,-184.5
2026-02-27 21:00:00+00:00,187.25,0.0,-187.25,-187.25
2026-02-27 22:00:00+00:00,157.5,0.0,-157.5,-157.5
2026-02-27 23:00:00+00:00,26.5,13.75,-12.75,-12.75
2026-02-28 00:00:00+00:00,75.5,0.75,-74.75,-74.75
2026-02-28 01:00:00+00:00,119.25,0.0,-119.25,-119.25
2026-02-28 02:00:00+00:00,58.5,13.0,-45.5,-45.5
2026-02-28 03:00:00+00:00,31.0,31.25,0.25,0.25
2026-02-28 04:00:00+00:00,0.0,30.5,30.5,30.5
2026-02-28 05:00:00+00:00,9.25,97.5,88.25,88.25
2026-02-28 06:00:00+00:00,8.75,106.0,97.25,97.25
2026-02-28 07:00:00+00:00,0.0,235.5,235.5,235.5
2026-02-28 08:00:00+00:00,0.0,244.0,244.0,244.0
2026-02-28 09:00:00+00:00,0.0,470.0,470.0,470.0
2026-02-28 10:00:00+00:00,0.0,539.25,539.25,539.25
2026-02-28 11:00:00+00:00,23.0,510.25,487.25,487.25
2026-02-28 12:00:00+00:00,87.0,0.0,-87.0,-87.0
2026-02-28 13:00:00+00:00,79.0,0.0,-79.0,-79.0
2026-02-28 14:00:00+00:00,271.25,0.0,-271.25,-271.25
2026-02-28 15:00:00+00:00,0.0,182.75,182.75,182.75
2026-02-28 16:00:00+00:00,17.5,117.5,100.0,100.0
2026-02-28 17:00:00+00:00,1.75,272.25,270.5,270.5
2026-02-28 18:00:00+00:00,0.0,343.5,343.5,343.5
2026-02-28 19:00:00+00:00,0.0,258.75,258.75,258.75
2026-02-28 20:00:00+00:00,105.25,177.5,72.25,72.25
2026-02-28 21:00:00+00:00,169.0,0.0,-169.0,-169.0
2026-02-28 22:00:00+00:00,128.0,0.0,-128.0,-128.0
2026-02-28 23:00:00+00:00,56.25,0.0,-56.25,-56.25
2026-03-01 00:00:00+00:00,25.25,16.5,-8.75,-8.75
2026-03-01 01:00:00+00:00,0.0,7.75,7.75,7.75
2026-03-01 02:00:00+00:00,117.75,0.0,-117.75,-117.75
2026-03-01 03:00:00+00:00,0.0,26.25,26.25,26.25
2026-03-01 04:00:00+00:00,3.5,10.75,7.25,7.25
2026-03-01 05:00:00+00:00,6.0,1.5,-4.5,-4.5
2026-03-01 06:00:00+00:00,13.75,16.25,2.5,2.5
2026-03-01 07:00:00+00:00,0.0,105.0,105.0,105.0
2026-03-01 08:00:00+00:00,0.0,417.75,417.75,417.75
2026-03-01 09:00:00+00:00,0.0,439.5,439.5,439.5
2026-03-01 10:00:00+00:00,0.0,582.0,582.0,582.0
2026-03-01 11:00:00+00:00,7.0,187.5,180.5,180.5
2026-03-01 12:00:00+00:00,67.0,0.0,-67.0,-67.0
2026-03-01 13:00:00+00:00,1.0,31.0,30.0,30.0
2026-03-01 14:00:00+00:00,0.0,289.25,289.25,289.25
2026-03-01 15:00:00+00:00,0.0,178.75,178.75,178.75
2026-03-01 16:00:00+00:00,29.75,11.25,-18.5,-18.5
2026-03-01 17:00:00+00:00,0.0,426.75,426.75,426.75
2026-03-01 18:00:00+00:00,0.0,343.25,343.25,343.25
2026-03-01 19:00:00+00:00,0.0,294.75,294.75,294.75
2026-03-01 20:00:00+00:00,128.25,43.25,-85.0,-85.0
2026-03-01 21:00:00+00:00,173.0,0.0,-173.0,-173.0
2026-03-01 22:00:00+00:00,92.0,0.0,-92.0,-92.0
2026-03-01 23:00:00+00:00,182.0,80.0,-102.0,-102.0
2026-03-02 00:00:00+00:00,201.0,30.5,-170.5,-170.5
2026-03-02 01:00:00+00:00,574.75,0.0,-574.75,-574.75
2026-03-02 02:00:00+00:00,560.75,0.0,-560.75,-560.75
2026-03-02 03:00:00+00:00,332.25,8.75,-323.5,-323.5
2026-03-02 04:00:00+00:00,297.75,12.75,-285.0,-285.0
2026-03-02 05:00:00+00:00,3.75,213.75,210.0,210.0
2026-03-02 06:00:00+00:00,5.0,353.25,348.25,348.25
2026-03-02 07:00:00+00:00,0.0,550.0,550.0,550.0
2026-03-02 08:00:00+00:00,0.0,491.5,491.5,491.5
2026-03-02 09:00:00+00:00,0.0,301.25,301.25,301.25
2026-03-02 10:00:00+00:00,0.0,268.75,268.75,268.75
2026-03-02 11:00:00+00:00,213.75,24.25,-189.5,-189.5
2026-03-02 12:00:00+00:00,241.0,0.0,-241.0,-241.0
2026-03-02 13:00:00+00:00,69.0,121.75,52.75,52.75
2026-03-02 14:00:00+00:00,0.0,343.25,343.25,343.25
2026-03-02 15:00:00+00:00,0.0,214.0,214.0,214.0
2026-03-02 16:00:00+00:00,0.0,616.0,616.0,616.0
2026-03-02 17:00:00+00:00,0.0,585.75,585.75,585.75
2026-03-02 18:00:00+00:00,0.0,446.5,446.5,446.5
2026-03-02 19:00:00+00:00,14.5,171.75,157.25,157.25
2026-03-02 20:00:00+00:00,0.0,97.75,97.75,97.75
2026-03-02 21:00:00+00:00,0.0,204.25,204.25,204.25
2026-03-02 22:00:00+00:00,0.0,300.75,300.75,300.75
2026-03-02 23:00:00+00:00,0.0,210.0,210.0,210.0
2026-03-03 00:00:00+00:00,100.0,38.5,-61.5,-61.5
2026-03-03 01:00:00+00:00,382.75,0.0,-382.75,-382.75
2026-03-03 02:00:00+00:00,410.0,0.0,-410.0,-410.0
2026-03-03 03:00:00+00:00,254.0,9.25,-244.75,-244.75
2026-03-03 04:00:00+00:00,10.25,163.75,153.5,153.5
2026-03-03 05:00:00+00:00,0.0,589.25,589.25,589.25
2026-03-03 06:00:00+00:00,0.0,700.0,700.0,700.0
2026-03-03 07:00:00+00:00,0.0,681.25,681.25,681.25
2026-03-03 08:00:00+00:00,0.0,413.0,413.0,413.0
2026-03-03 09:00:00+00:00,19.0,489.75,470.75,470.75
2026-03-03 10:00:00+00:00,0.0,457.0,457.0,457.0
2026-03-03 11:00:00+00:00,0.0,407.25,407.25,407.25
2026-03-03 12:00:00+00:00,0.0,399.0,399.0,399.0
2026-03-03 13:00:00+00:00,0.0,600.5,600.5,600.5
2026-03-03 14:00:00+00:00,0.0,440.0,440.0,440.0
2026-03-03 15:00:00+00:00,0.0,382.25,382.25,382.25
2026-03-03 16:00:00+00:00,0.0,462.25,462.25,462.25
2026-03-03 17:00:00+00:00,0.0,700.0,700.0,700.0
2026-03-03 18:00:00+00:00,0.0,700.0,700.0,700.0
2026-03-03 19:00:00+00:00,0.0,660.75,660.75,660.75
2026-03-03 20:00:00+00:00,0.0,173.75,173.75,173.75
2026-03-03 21:00:00+00:00,0.0,250.5,250.5,250.5
2026-03-03 22:00:00+00:00,0.0,308.0,308.0,308.0
2026-03-03 23:00:00+00:00,0.0,350.25,350.25,350.25
2026-03-04 00:00:00+00:00,37.75,218.0,180.25,180.25
2026-03-04 01:00:00+00:00,0.0,399.75,399.75,399.75
2026-03-04 02:00:00+00:00,0.0,279.5,279.5,279.5
2026-03-04 03:00:00+00:00,0.0,399.0,399.0,399.0
2026-03-04 04:00:00+00:00,50.0,83.75,33.75,33.75
2026-03-04 05:00:00+00:00,0.0,422.0,422.0,422.0
2026-03-04 06:00:00+00:00,0.0,848.25,848.25,848.25
2026-03-04 07:00:00+00:00,0.0,883.25,883.25,883.25
2026-03-04 08:00:00+00:00,0.0,645.0,645.0,645.0
2026-03-04 09:00:00+00:00,0.0,717.5,717.5,717.5
2026-03-04 10:00:00+00:00,0.0,456.25,456.25,456.25
2026-03-04 11:00:00+00:00,0.0,233.5,233.5,233.5
2026-03-04 12:00:00+00:00,0.0,324.25,324.25,324.25
2026-03-04 13:00:00+00:00,0.0,536.0,536.0,536.0
2026-03-04 14:00:00+00:00,0.0,788.0,788.0,788.0
2026-03-04 15:00:00+00:00,0.0,573.0,573.0,573.0
2026-03-04 16:00:00+00:00,0.0,682.75,682.75,682.75
2026-03-04 17:00:00+00:00,0.0,900.0,900.0,900.0
2026-03-04 18:00:00+00:00,0.0,900.0,900.0,900.0
2026-03-04 19:00:00+00:00,0.0,667.0,667.0,667.0
2026-03-04 20:00:00+00:00,35.5,145.5,110.0,110.0
2026-03-04 21:00:00+00:00,0.0,372.5,372.5,372.5
2026-03-04 22:00:00+00:00,0.0,461.5,461.5,461.5
2026-03-04 23:00:00+00:00,0.0,394.25,394.25,394.25
2026-03-05 00:00:00+00:00,3.25,431.0,427.75,427.75
2026-03-05 01:00:00+00:00,0.0,382.75,382.75,382.75
2026-03-05 02:00:00+00:00,0.0,486.75,486.75,486.75
2026-03-05 03:00:00+00:00,0.0,385.25,385.25,385.25
2026-03-05 04:00:00+00:00,0.0,374.0,374.0,374.0
2026-03-05 05:00:00+00:00,0.0,583.5,583.5,583.5
2026-03-05 06:00:00+00:00,0.0,790.5,790.5,790.5
2026-03-05 07:00:00+00:00,0.0,580.75,580.75,580.75
2026-03-05 08:00:00+00:00,0.0,729.5,729.5,729.5
2026-03-05 09:00:00+00:00,0.0,518.0,518.0,518.0
2026-03-05 10:00:00+00:00,0.0,275.5,275.5,275.5
2026-03-05 11:00:00+00:00,17.0,6.75,-10.25,-10.25
2026-03-05 12:00:00+00:00,1.0,20.75,19.75,19.75
2026-03-05 13:00:00+00:00,7.5,235.0,227.5,227.5
2026-03-05 14:00:00+00:00,0.0,592.5,592.5,592.5
2026-03-05 15:00:00+00:00,0.0,484.5,484.5,484.5
2026-03-05 16:00:00+00:00,0.0,613.75,613.75,613.75
2026-03-05 17:00:00+00:00,0.0,900.0,900.0,900.0
2026-03-05 18:00:00+00:00,0.0,898.0,898.0,898.0
2026-03-05 19:00:00+00:00,0.0,380.25,380.25,380.25
2026-03-05 20:00:00+00:00,0.0,391.25,391.25,391.25
2026-03-05 21:00:00+00:00,0.0,501.75,501.75,501.75
2026-03-05 22:00:00+00:00,0.0,547.25,547.25,547.25
2026-03-05 23:00:00+00:00,0.0,527.0,527.0,527.0
2026-03-06 00:00:00+00:00,0.0,273.25,273.25,273.25
2026-03-06 01:00:00+00:00,0.0,347.25,347.25,347.25
2026-03-06 02:00:00+00:00,9.75,359.25,349.5,349.5
2026-03-06 03:00:00+00:00,0.0,371.75,371.75,371.75
2026-03-06 04:00:00+00:00,0.0,452.25,452.25,452.25
2026-03-06 05:00:00+00:00,0.0,803.5,803.5,803.5
2026-03-06 06:00:00+00:00,0.0,900.0,900.0,900.0
2026-03-06 07:00:00+00:00,0.0,784.0,784.0,784.0
2026-03-06 08:00:00+00:00,0.0,541.5,541.5,541.5
2026-03-06 09:00:00+00:00,0.0,388.25,388.25,388.25
2026-03-06 10:00:00+00:00,22.25,237.0,214.75,214.75
2026-03-06 11:00:00+00:00,395.25,0.0,-395.25,-395.25
2026-03-06 12:00:00+00:00,418.25,0.0,-418.25,-418.25
2026-03-06 13:00:00+00:00,0.0,303.25,303.25,303.25
2026-03-06 14:00:00+00:00,0.0,379.25,379.25,379.25
2026-03-06 15:00:00+00:00,0.0,311.5,311.5,311.5
2026-03-06 16:00:00+00:00,0.0,586.5,586.5,586.5
2026-03-06 17:00:00+00:00,0.0,882.75,882.75,882.75
2026-03-06 18:00:00+00:00,0.0,830.0,830.0,830.0
2026-03-06 19:00:00+00:00,16.0,222.75,206.75,206.75
2026-03-06 20:00:00+00:00,71.75,0.0,-71.75,-71.75
2026-03-06 21:00:00+00:00,0.0,49.5,49.5,49.5
2026-03-06 22:00:00+00:00,0.0,136.5,136.5,136.5
2026-03-06 23:00:00+00:00,0.0,226.75,226.75,226.75
