,RS_BG,BG_RS,RO_BG,BG_RO,BG_GR,GR_BG,BG_MK,MK_BG,BG_GR_net_export,BG_MK_net_export,BG_RO_net_export,BG_RS_net_export,Net Export
2026-01-01 00:00:00+00:00,0.0,375.0,1425.375,479.54999999999995,0.0,413.85,50.0,0.0,-413.85,50.0,-945.825,375.0,-934.6750000000002
2026-01-01 01:00:00+00:00,0.0,342.0,1668.625,441.1,118.60000000000001,177.8,49.0,0.0,-59.2,49.0,-1227.525,342.0,-895.7250000000001
2026-01-01 02:00:00+00:00,0.0,277.0,1801.425,579.125,253.95,72.95,49.0,0.0,181.0,49.0,-1222.3,277.0,-715.3
2026-01-01 03:00:00+00:00,50.0,245.0,1950.8,581.125,512.6,58.4,49.0,0.0,454.20000000000005,49.0,-1369.675,195.0,-671.4749999999999
2026-01-01 04:00:00+00:00,0.0,221.0,1914.6,428.225,524.8,43.275,49.0,0.0,481.525,49.0,-1486.375,221.0,-734.85
2026-01-01 05:00:00+00:00,166.0,167.0,2036.725,475.15,830.95,23.775,29.0,0.0,807.1750000000001,29.0,-1561.5749999999998,1.0,-724.3999999999997
2026-01-01 06:00:00+00:00,26.0,192.0,1660.725,390.525,683.675,23.275,24.0,0.0,660.4,24.0,-1270.1999999999998,166.0,-419.79999999999984
2026-01-01 07:00:00+00:00,20.0,208.0,358.725,1055.675,98.125,368.325,2.0,0.0,-270.2,2.0,696.9499999999999,188.0,616.75
2026-01-01 08:00:00+00:00,25.0,260.0,305.65,1806.475,7.875,678.15,0.0,0.0,-670.275,0.0,1500.8249999999998,235.0,1065.5499999999997
2026-01-01 09:00:00+00:00,34.0,289.0,377.075,1781.3,35.625,808.3,0.0,0.0,-772.675,0.0,1404.225,255.0,886.55
2026-01-01 10:00:00+00:00,23.0,257.0,59.14999975,785.47499975,13.575,885.525,0.0,0.0,-871.9499999999999,0.0,726.325,234.0,88.37500000000011
2026-01-01 11:00:00+00:00,5.0,295.0,63.4,634.25,44.85,796.925,0.0,0.0,-752.0749999999999,0.0,570.85,290.0,108.77500000000009
2026-01-01 12:00:00+00:00,5.0,235.0,471.475,514.35,89.475,343.8,0.0,0.0,-254.32500000000002,0.0,42.875,230.0,18.549999999999983
2026-01-01 13:00:00+00:00,0.0,259.0,1850.95,450.6,621.8249999999999,152.9,2.0,0.0,468.92499999999995,2.0,-1400.35,259.0,-670.425
2026-01-01 14:00:00+00:00,0.0,156.0,2677.47499975,400.675,1355.05,104.55,22.0,0.0,1250.5,22.0,-2276.7999997499996,156.0,-848.2999997499996
2026-01-01 15:00:00+00:00,200.0,158.0,2368.19999975,431.79999975,1415.825,87.8,30.0,0.0,1328.025,30.0,-1936.4,-42.0,-620.375
2026-01-01 16:00:00+00:00,250.0,190.0,2212.5749997499997,395.025,1424.1,43.55,32.0,0.0,1380.55,32.0,-1817.5499997499996,-60.0,-464.9999997499997
2026-01-01 17:00:00+00:00,350.0,181.0,2253.075,434.425,1419.15,52.35,35.0,0.0,1366.8000000000002,35.0,-1818.6499999999999,-169.0,-585.8499999999997
2026-01-01 18:00:00+00:00,100.0,160.0,2614.47499975,444.375,1415.7,180.9,39.0,0.0,1234.8,39.0,-2170.09999975,60.0,-836.2999997499999
2026-01-01 19:00:00+00:00,382.0,162.0,2577.9,405.525,1415.775,96.575,37.0,0.0,1319.2,37.0,-2172.375,-220.0,-1036.175
2026-01-01 20:00:00+00:00,100.0,176.0,2803.2249997500003,407.5,1413.025,51.7,36.0,0.0,1361.325,36.0,-2395.7249997500003,76.0,-922.3999997500002
2026-01-01 21:00:00+00:00,117.0,222.0,2545.325,405.0,1259.55,29.1,36.0,0.0,1230.45,36.0,-2140.325,105.0,-768.8749999999998
2026-01-01 22:00:00+00:00,26.0,239.0,2809.525,409.525,1411.0,68.575,36.0,0.0,1342.425,36.0,-2400.0,213.0,-808.575
2026-01-01 23:00:00+00:00,190.0,132.0,2624.975,494.0,1248.2,21.35,99.0,0.0,1226.8500000000001,99.0,-2130.975,-58.0,-863.1249999999998
2026-01-02 00:00:00+00:00,303.0,132.0,2681.625,455.0,1332.15,0.0,108.0,0.0,1332.15,108.0,-2226.625,-171.0,-957.4749999999999
2026-01-02 01:00:00+00:00,189.0,122.0,2810.0,416.425,1228.075,0.0,116.0,0.0,1228.075,116.0,-2393.575,-67.0,-1116.4999999999998
2026-01-02 02:00:00+00:00,277.0,123.0,2769.0,445.2,1100.55,0.0,119.0,0.0,1100.55,119.0,-2323.8,-154.0,-1258.2500000000002
2026-01-02 03:00:00+00:00,217.0,125.0,2638.0,453.15,999.7,0.0,104.0,0.0,999.7,104.0,-2184.85,-92.0,-1173.1499999999999
2026-01-02 04:00:00+00:00,76.0,106.0,2551.875,433.425,1081.075,5.025,102.0,0.0,1076.05,102.0,-2118.45,30.0,-910.3999999999999
2026-01-02 05:00:00+00:00,141.0,99.0,2457.2,399.25,1169.125,0.0,95.0,20.0,1169.125,75.0,-2057.95,-42.0,-855.8249999999998
2026-01-02 06:00:00+00:00,0.0,131.0,2224.275,569.3,761.225,149.8,118.0,2.0,611.425,116.0,-1654.9750000000001,131.0,-796.5500000000002
2026-01-02 07:00:00+00:00,0.0,206.0,532.1,692.025,346.32500000000005,129.55,95.0,9.0,216.77500000000003,86.0,159.92499999999995,206.0,668.7
2026-01-02 08:00:00+00:00,0.0,244.0,0.0,1226.0500000000002,0.0,133.7,85.0,23.0,-133.7,62.0,1226.0500000000002,244.0,1398.3500000000001
2026-01-02 09:00:00+00:00,0.0,326.0,28.4,1649.84999975,3.625,517.775,100.0,36.0,-514.15,64.0,1621.44999975,326.0,1497.29999975
2026-01-02 10:00:00+00:00,0.0,322.0,106.05,1864.0,1.25,1034.3,88.0,35.0,-1033.05,53.0,1757.95,322.0,1099.9
2026-01-02 11:00:00+00:00,0.0,361.0,204.65,1738.15,7.8500000000000005,1044.525,89.0,34.0,-1036.6750000000002,55.0,1533.5,361.0,912.8249999999998
2026-01-02 12:00:00+00:00,0.0,345.0,206.75,1439.95,0.0,1050.0,55.0,10.0,-1050.0,45.0,1233.2,345.0,573.2
2026-01-02 13:00:00+00:00,0.0,329.0,272.3,615.65,19.95,951.0,72.0,6.0,-931.05,66.0,343.34999999999997,329.0,-192.70000000000005
2026-01-02 14:00:00+00:00,0.0,134.0,1514.775,506.875,257.65,278.925,77.0,2.0,-21.275000000000034,75.0,-1007.9000000000001,134.0,-820.1750000000002
2026-01-02 15:00:00+00:00,0.0,111.0,1142.8999999999999,459.975,409.6,230.25,69.0,0.0,179.35000000000002,69.0,-682.9249999999998,111.0,-323.5749999999998
2026-01-02 16:00:00+00:00,0.0,111.0,1262.5,555.27499975,775.65,278.57500000000005,67.0,0.0,497.07499999999993,67.0,-707.22500025,111.0,-32.15000025000006
2026-01-02 17:00:00+00:00,0.0,111.0,1262.225,702.54999975,624.775,312.8,84.0,0.0,311.97499999999997,84.0,-559.6750002499999,111.0,-52.70000024999996
2026-01-02 18:00:00+00:00,1.0,111.0,1486.4499999999998,682.975,875.45,394.1,86.0,11.0,481.35,75.0,-803.4749999999998,110.0,-137.12499999999977
2026-01-02 19:00:00+00:00,0.0,111.0,1880.32499975,753.0999995,693.2,362.15,87.0,0.0,331.05000000000007,87.0,-1127.22500025,111.0,-598.1750002499999
2026-01-02 20:00:00+00:00,0.0,116.0,1445.0,616.05,252.59999999999997,401.9,82.0,0.0,-149.3,82.0,-828.95,116.0,-780.25
2026-01-02 21:00:00+00:00,0.0,111.0,1248.52499975,784.375,68.95,532.8,79.0,0.0,-463.84999999999997,79.0,-464.14999975,111.0,-737.9999997499999
2026-01-02 22:00:00+00:00,0.0,149.0,1011.0,761.075,45.575,473.725,100.0,0.0,-428.15000000000003,100.0,-249.92499999999995,149.0,-429.07500000000005
2026-01-02 23:00:00+00:00,25.0,211.0,556.45,890.875,0.475,910.725,86.0,0.0,-910.25,86.0,334.42499999999995,186.0,-303.82500000000005
2026-01-03 00:00:00+00:00,25.0,180.0,625.3499999999999,746.275,9.75,747.425,83.0,0.0,-737.675,83.0,120.92500000000007,155.0,-378.7499999999999
2026-01-03 01:00:00+00:00,25.0,180.0,975.79999975,710.625,18.9,739.85,82.0,0.0,-720.95,82.0,-265.17499975,155.0,-749.12499975
2026-01-03 02:00:00+00:00,25.0,180.0,1027.74999975,698.1,35.9,806.225,81.0,0.0,-770.325,81.0,-329.6499997499999,155.0,-863.9749997499999
2026-01-03 03:00:00+00:00,25.0,280.0,1023.025,736.95,66.125,883.425,81.0,0.0,-817.3,81.0,-286.07499999999993,255.0,-767.3749999999999
2026-01-03 04:00:00+00:00,25.0,310.0,990.35,742.975,49.35,650.3,82.0,0.0,-600.9499999999999,82.0,-247.375,285.0,-481.32499999999993
2026-01-03 05:00:00+00:00,25.0,326.0,1226.65,745.95,111.22500000000001,372.0,80.0,0.0,-260.775,80.0,-480.70000000000005,301.0,-360.475
2026-01-03 06:00:00+00:00,25.0,196.0,931.85,671.575,77.975,428.65,85.0,1.0,-350.67499999999995,84.0,-260.275,171.0,-355.94999999999993
2026-01-03 07:00:00+00:00,25.0,223.0,0.0,1187.2,22.225,826.55,104.0,3.0,-804.3249999999999,101.0,1187.2,198.0,681.8750000000001
2026-01-03 08:00:00+00:00,25.0,313.0,12.325,1797.0,97.375,1076.65,212.0,37.0,-979.2750000000001,175.0,1784.675,288.0,1268.3999999999999
2026-01-03 09:00:00+00:00,25.0,425.0,0.0,1897.45,27.599999999999998,1050.0,215.0,39.0,-1022.4,176.0,1897.45,400.0,1451.0500000000002
2026-01-03 10:00:00+00:00,25.0,411.0,1.125,1726.475,1.125,1118.0,199.0,40.0,-1116.875,159.0,1725.35,386.0,1153.475
2026-01-03 11:00:00+00:00,25.0,420.0,11.425,1179.85,1.375,1109.6,236.0,40.0,-1108.225,196.0,1168.425,395.0,651.2
2026-01-03 12:00:00+00:00,25.0,425.0,254.27499975,906.025,171.9,1204.75,226.0,39.0,-1032.85,187.0,651.75000025,400.0,205.90000025000006
2026-01-03 13:00:00+00:00,80.0,425.0,277.225,672.225,18.15,1277.225,224.0,5.0,-1259.0749999999998,219.0,395.0,345.0,-300.0749999999998
2026-01-03 14:00:00+00:00,25.0,425.0,242.70000000000002,571.675,80.35,1237.15,60.0,2.0,-1156.8000000000002,58.0,328.9749999999999,400.0,-369.8250000000003
2026-01-03 15:00:00+00:00,25.0,425.0,270.4,966.4000000000001,38.325,1157.175,51.0,0.0,-1118.85,51.0,696.0000000000001,400.0,28.150000000000205
2026-01-03 16:00:00+00:00,208.0,425.0,0.0,1235.25,1.1,1213.275,47.0,0.0,-1212.1750000000002,47.0,1235.25,217.0,287.0749999999998
2026-01-03 17:00:00+00:00,412.0,425.0,2.225,1480.49999975,69.4,1256.725,47.0,0.0,-1187.3249999999998,47.0,1478.27499975,13.0,350.9499997500002
2026-01-03 18:00:00+00:00,89.0,425.0,1.14999975,1237.99999975,65.94999999999999,1296.3,47.0,0.0,-1230.35,47.0,1236.85,336.0,389.5
2026-01-03 19:00:00+00:00,93.0,425.0,80.125,589.625,32.75,1324.85,47.0,0.0,-1292.1,47.0,509.5,332.0,-403.5999999999999
2026-01-03 20:00:00+00:00,113.0,425.0,226.72499975,469.075,0.0,1397.875,42.0,0.0,-1397.875,42.0,242.35000025,312.0,-801.52499975
2026-01-03 21:00:00+00:00,137.0,425.0,267.375,501.775,2.825,1381.025,93.0,0.0,-1378.2,93.0,234.39999999999998,288.0,-762.8000000000002
2026-01-03 22:00:00+00:00,130.0,425.0,207.75,552.15,27.325,1359.6,87.0,0.0,-1332.2749999999999,87.0,344.4,295.0,-605.8749999999999
2026-01-03 23:00:00+00:00,0.0,197.0,158.275,520.69999975,0.0,1099.075,84.0,40.0,-1099.075,44.0,362.42499975,197.0,-495.65000025000006
2026-01-04 00:00:00+00:00,0.0,230.0,529.1,511.75,29.25,940.525,94.0,37.0,-911.275,57.0,-17.350000000000023,230.0,-641.625
2026-01-04 01:00:00+00:00,0.0,200.0,642.475,680.87499975,0.0,1178.175,70.0,30.0,-1178.175,40.0,38.399999750000006,200.0,-899.77500025
2026-01-04 02:00:00+00:00,0.0,200.0,1008.6,1019.1,0.0,1252.55,70.0,30.0,-1252.55,40.0,10.5,200.0,-1002.05
2026-01-04 03:00:00+00:00,0.0,200.0,957.725,923.3249995,0.0,1269.2,71.0,26.0,-1269.2,45.0,-34.40000050000003,200.0,-1058.6000005
2026-01-04 04:00:00+00:00,0.0,220.0,1238.5,907.15,0.0,702.475,66.0,35.0,-702.475,31.0,-331.35,220.0,-782.825
2026-01-04 05:00:00+00:00,0.0,234.0,1121.125,985.175,77.475,485.05,91.0,35.0,-407.57500000000005,56.0,-135.95000000000005,234.0,-253.5250000000001
2026-01-04 06:00:00+00:00,0.0,234.0,987.6,866.3,79.0,486.675,84.0,31.0,-407.675,53.0,-121.30000000000007,234.0,-241.97500000000008
2026-01-04 07:00:00+00:00,0.0,298.0,2.875,1398.05,0.0,1005.0250000000001,103.0,33.0,-1005.0250000000001,70.0,1395.175,298.0,758.1499999999999
2026-01-04 08:00:00+00:00,0.0,400.0,40.95,1884.7,0.175,1170.925,160.0,37.0,-1170.75,123.0,1843.75,400.0,1196.0
2026-01-04 09:00:00+00:00,0.0,400.0,285.25,1896.575,0.0,1153.75,262.0,40.0,-1153.75,222.0,1611.325,400.0,1079.575
2026-01-04 10:00:00+00:00,0.0,255.0,279.925,1610.525,0.0,1175.75,249.0,32.0,-1175.75,217.0,1330.6000000000001,255.0,626.8500000000001
2026-01-04 11:00:00+00:00,25.0,261.0,286.25,1539.1000000000001,0.0,1189.75,279.0,43.0,-1189.75,236.0,1252.8500000000001,236.0,535.1000000000001
2026-01-04 12:00:00+00:00,160.0,295.0,191.6,1149.4,33.575,1270.325,249.0,53.0,-1236.75,196.0,957.8000000000001,135.0,52.05000000000007
2026-01-04 13:00:00+00:00,210.0,252.0,30.55,692.375,0.0,1278.45,167.0,32.0,-1278.45,135.0,661.825,42.0,-439.625
2026-01-04 14:00:00+00:00,280.0,248.0,12.75,747.875,0.0,1326.45,70.0,37.0,-1326.45,33.0,735.125,-32.0,-590.325
2026-01-04 15:00:00+00:00,80.0,242.0,149.125,1009.6249997499999,151.1,1468.0,84.0,35.0,-1316.9,49.0,860.4999997499999,162.0,-245.40000025000018
2026-01-04 16:00:00+00:00,80.0,242.0,80.775,1455.625,82.025,1354.3,86.0,40.0,-1272.2749999999999,46.0,1374.85,162.0,310.57500000000005
2026-01-04 17:00:00+00:00,85.0,215.0,216.32499975,1736.025,218.825,1452.625,97.0,40.0,-1233.8,57.0,1519.7000002500001,130.0,472.9000002500002
2026-01-04 18:00:00+00:00,0.0,215.0,0.0,1471.15,0.0,1331.75,95.0,40.0,-1331.75,55.0,1471.15,215.0,409.4000000000001
2026-01-04 19:00:00+00:00,0.0,215.0,50.849999999999994,838.0,48.075,1428.825,97.0,40.0,-1380.75,57.0,787.15,215.0,-321.6
2026-01-04 20:00:00+00:00,135.0,260.0,95.925,718.1999999999999,31.1,1422.85,97.0,40.0,-1391.75,57.0,622.275,125.0,-587.475
2026-01-04 21:00:00+00:00,135.0,245.0,23.5,795.9749995,23.5,1374.25,94.0,40.0,-1350.75,54.0,772.4749995,110.0,-414.27500050000003
2026-01-04 22:00:00+00:00,135.0,339.0,0.475,704.95,0.0,1312.75,101.0,30.0,-1312.75,71.0,704.475,204.0,-333.275
2026-01-04 23:00:00+00:00,0.0,220.0,428.85,551.7,4.6,824.7,76.0,57.0,-820.1,19.0,122.85000000000002,220.0,-458.25
2026-01-05 00:00:00+00:00,0.0,165.0,367.75,562.1,3.625,828.4,61.0,57.0,-824.775,4.0,194.35000000000002,165.0,-461.42499999999995
2026-01-05 01:00:00+00:00,80.0,164.0,795.775,630.2,4.7,818.125,64.0,71.0,-813.425,-7.0,-165.57499999999993,84.0,-901.9999999999999
2026-01-05 02:00:00+00:00,111.0,164.0,771.0,591.3,29.0,815.025,54.0,94.0,-786.025,-40.0,-179.70000000000005,53.0,-952.725
2026-01-05 03:00:00+00:00,111.0,164.0,708.375,623.25,27.45,793.075,54.0,70.0,-765.625,-16.0,-85.125,53.0,-813.75
2026-01-05 04:00:00+00:00,114.0,164.0,731.85,670.375,62.150000000000006,841.5999999999999,58.0,65.0,-779.4499999999999,-7.0,-61.47500000000002,50.0,-797.925
2026-01-05 05:00:00+00:00,41.0,145.0,839.125,689.75,4.7,844.2750000000001,66.0,38.0,-839.575,28.0,-149.375,104.0,-856.95
2026-01-05 06:00:00+00:00,41.0,165.0,785.9,596.0,0.225,815.4,65.0,106.0,-815.175,-41.0,-189.89999999999998,124.0,-922.0749999999998
2026-01-05 07:00:00+00:00,41.0,165.0,68.27499999999999,582.275,0.0,850.0,80.0,95.0,-850.0,-15.0,514.0,124.0,-227.0
2026-01-05 08:00:00+00:00,41.0,165.0,2.425,565.2,0.0,850.0,68.0,98.0,-850.0,-30.0,562.7750000000001,124.0,-193.2249999999999
2026-01-05 09:00:00+00:00,41.0,165.0,7.85,620.975,0.0,850.0,75.0,109.0,-850.0,-34.0,613.125,124.0,-146.875
2026-01-05 10:00:00+00:00,81.0,165.0,245.625,637.3,0.0,850.0,67.0,93.0,-850.0,-26.0,391.67499999999995,84.0,-400.32500000000005
2026-01-05 11:00:00+00:00,291.0,165.0,277.625,829.8,0.0,900.0,72.0,92.0,-900.0,-20.0,552.175,-126.0,-493.82500000000005
2026-01-05 12:00:00+00:00,219.0,164.0,201.0,755.325,0.0,900.0,77.0,112.0,-900.0,-35.0,554.325,-55.0,-435.67499999999995
2026-01-05 13:00:00+00:00,109.0,164.0,248.3,597.97499975,0.0,900.0,68.0,122.0,-900.0,-54.0,349.67499975000004,55.0,-549.3250002499999
2026-01-05 14:00:00+00:00,77.0,165.0,1.35,966.94999975,0.0,900.0,66.0,107.0,-900.0,-41.0,965.5999997499999,88.0,112.59999974999994
2026-01-05 15:00:00+00:00,68.0,204.0,5.0,1635.3,0.0,900.0,61.0,104.0,-900.0,-43.0,1630.3,136.0,823.3
2026-01-05 16:00:00+00:00,41.0,205.0,4.75,1779.325,1.25,901.25,60.0,79.0,-900.0,-19.0,1774.575,164.0,1019.575
2026-01-05 17:00:00+00:00,46.0,205.0,3.5,1691.24999975,0.0,900.0,61.0,104.0,-900.0,-43.0,1687.74999975,159.0,903.7499997499999
2026-01-05 18:00:00+00:00,41.0,205.0,3.75,1177.6999999999998,0.0,900.0,64.0,74.0,-900.0,-10.0,1173.9499999999998,164.0,427.9499999999998
2026-01-05 19:00:00+00:00,41.0,205.0,0.0,849.225,0.0,900.0,63.0,76.0,-900.0,-13.0,849.225,164.0,100.22500000000002
2026-01-05 20:00:00+00:00,41.0,165.0,132.64999975,730.2,4.375,904.375,61.0,76.0,-900.0,-15.0,597.55000025,124.0,-193.44999974999996
2026-01-05 21:00:00+00:00,0.0,165.0,124.80000000000001,895.15,0.0,900.0,68.0,45.0,-900.0,23.0,770.3499999999999,165.0,58.34999999999991
2026-01-05 22:00:00+00:00,0.0,165.0,47.95,1083.4,0.0,900.0,91.0,45.0,-900.0,46.0,1035.45,165.0,346.45000000000005
2026-01-05 23:00:00+00:00,59.0,144.0,0.0,1695.375,0.0,1200.0,50.0,184.0,-1200.0,-134.0,1695.375,85.0,446.375
2026-01-06 00:00:00+00:00,55.0,144.0,0.0,1670.225,0.0,1200.0,49.0,185.0,-1200.0,-136.0,1670.225,89.0,423.2249999999999
2026-01-06 01:00:00+00:00,55.0,144.0,14.35,1265.79999975,0.0,1200.0,30.0,201.0,-1200.0,-171.0,1251.4499997500002,89.0,-30.550000249999812
2026-01-06 02:00:00+00:00,90.0,144.0,53.7,1171.59999975,0.0,1200.0,25.0,230.0,-1200.0,-205.0,1117.89999975,54.0,-233.10000025
2026-01-06 03:00:00+00:00,154.0,144.0,215.525,1214.475,0.0,1197.0,28.0,230.0,-1197.0,-202.0,998.9499999999999,-10.0,-410.05000000000007
2026-01-06 04:00:00+00:00,154.0,144.0,15.675,1072.65,0.0,1196.7,23.0,211.0,-1196.7,-188.0,1056.9750000000001,-10.0,-337.7249999999999
2026-01-06 05:00:00+00:00,90.0,229.0,130.675,910.04999975,0.0,1200.0,25.0,225.0,-1200.0,-200.0,779.3749997499999,139.0,-481.6250002500001
2026-01-06 06:00:00+00:00,47.0,324.0,18.675,887.2,0.0,1172.475,25.0,190.0,-1172.475,-165.0,868.5250000000001,277.0,-191.94999999999982
2026-01-06 07:00:00+00:00,0.0,400.0,6.0,1505.875,0.0,1171.4,21.0,178.0,-1171.4,-157.0,1499.875,400.0,571.4749999999999
2026-01-06 08:00:00+00:00,7.0,407.0,46.475,1745.575,0.0,1089.025,26.0,180.0,-1089.025,-154.0,1699.1000000000001,400.0,856.075
2026-01-06 09:00:00+00:00,0.0,400.0,0.0,1889.775,0.0,1192.35,17.0,182.0,-1192.35,-165.0,1889.775,400.0,932.4250000000002
2026-01-06 10:00:00+00:00,0.0,400.0,10.0,1876.425,0.0,1200.0,14.0,183.0,-1200.0,-169.0,1866.425,400.0,897.425
2026-01-06 11:00:00+00:00,0.0,400.0,20.75,1851.7,0.0,1200.0,14.0,182.0,-1200.0,-168.0,1830.95,400.0,862.95
2026-01-06 12:00:00+00:00,0.0,400.0,0.0,1788.52499975,0.0,1200.0,14.0,182.0,-1200.0,-168.0,1788.52499975,400.0,820.52499975
2026-01-06 13:00:00+00:00,15.0,415.0,12.2,1332.4749997499998,0.0,1200.0,35.0,178.0,-1200.0,-143.0,1320.2749997499998,400.0,377.2749997499998
2026-01-06 14:00:00+00:00,90.0,490.0,20.1,1137.725,0.0,1200.0,31.0,211.0,-1200.0,-180.0,1117.625,400.0,137.625
2026-01-06 15:00:00+00:00,40.0,440.0,2.25,1576.275,0.0,1200.0,47.0,195.0,-1200.0,-148.0,1574.025,400.0,626.0250000000001
2026-01-06 16:00:00+00:00,40.0,440.0,33.5,1884.89999975,0.0,1200.0,51.0,183.0,-1200.0,-132.0,1851.39999975,400.0,919.39999975
2026-01-06 17:00:00+00:00,90.0,490.0,37.7,1665.62499975,0.0,1200.0,41.0,193.0,-1200.0,-152.0,1627.9249997499999,400.0,675.9249997499999
2026-01-06 18:00:00+00:00,130.0,530.0,37.975,1529.625,0.0,1200.0,36.0,195.0,-1200.0,-159.0,1491.65,400.0,532.6500000000001
2026-01-06 19:00:00+00:00,90.0,490.0,56.125,992.6,0.0,1200.0,34.0,202.0,-1200.0,-168.0,936.475,400.0,-31.524999999999977
2026-01-06 20:00:00+00:00,15.0,415.0,230.69999975000002,785.025,0.0,1200.0,44.0,145.0,-1200.0,-101.0,554.3250002499999,400.0,-346.6749997500001
2026-01-06 21:00:00+00:00,55.0,455.0,244.275,955.55,0.0,1200.0,44.0,185.0,-1200.0,-141.0,711.275,400.0,-229.72500000000002
2026-01-06 22:00:00+00:00,9.0,144.0,9.35,1277.17499975,0.0,1200.0,51.0,185.0,-1200.0,-134.0,1267.8249997500002,135.0,68.82499975000019
2026-01-06 23:00:00+00:00,25.0,137.0,0.0,1393.72499975,0.0,1200.0,23.0,125.0,-1200.0,-102.0,1393.72499975,112.0,203.72499975000005
2026-01-07 00:00:00+00:00,65.0,137.0,0.0,1273.3,0.0,1200.0,22.0,125.0,-1200.0,-103.0,1273.3,72.0,42.299999999999955
2026-01-07 01:00:00+00:00,65.0,137.0,0.0,943.32499975,0.0,1200.0,25.0,125.0,-1200.0,-100.0,943.32499975,72.0,-284.67500025000004
2026-01-07 02:00:00+00:00,105.0,105.0,0.0,838.94999975,0.0,1200.0,26.0,129.0,-1200.0,-103.0,838.94999975,0.0,-464.05000025000004
2026-01-07 03:00:00+00:00,125.0,105.0,32.675,735.05,3.2,1199.375,25.0,165.0,-1196.175,-140.0,702.375,-20.0,-653.8
2026-01-07 04:00:00+00:00,125.0,105.0,0.0,963.425,0.0,1200.0,21.0,154.0,-1200.0,-133.0,963.425,-20.0,-389.57500000000005
2026-01-07 05:00:00+00:00,125.0,105.0,55.87499975,776.125,132.75,1200.0,21.0,154.0,-1067.25,-133.0,720.25000025,-20.0,-499.99999975000003
2026-01-07 06:00:00+00:00,33.0,293.0,228.17499999999998,793.17499975,9.8,1116.525,21.0,125.0,-1106.7250000000001,-104.0,564.99999975,260.0,-385.7250002500001
2026-01-07 07:00:00+00:00,26.0,313.0,62.225,1478.39999975,0.0,1200.0,17.0,128.0,-1200.0,-111.0,1416.17499975,287.0,392.1749997500001
2026-01-07 08:00:00+00:00,25.0,425.0,140.45,1714.32499975,0.0,1191.175,17.0,131.0,-1191.175,-114.0,1573.87499975,400.0,668.69999975
2026-01-07 09:00:00+00:00,25.0,425.0,7.45,1868.44999975,0.0,1200.0,16.0,132.0,-1200.0,-116.0,1860.99999975,400.0,944.9999997499999
2026-01-07 10:00:00+00:00,25.0,425.0,104.65,1552.3,0.0,1200.0,12.0,136.0,-1200.0,-124.0,1447.6499999999999,400.0,523.6499999999999
2026-01-07 11:00:00+00:00,25.0,425.0,159.6,1571.5749999999998,0.0,1350.0,13.0,135.0,-1350.0,-122.0,1411.975,400.0,339.9749999999999
2026-01-07 12:00:00+00:00,25.0,425.0,15.450000000000001,1464.37499975,0.0,1350.0,13.0,136.0,-1350.0,-123.0,1448.9249997499999,400.0,375.92499974999987
2026-01-07 13:00:00+00:00,25.0,125.0,2.525,1621.14999975,0.0,1350.0,19.0,128.0,-1350.0,-109.0,1618.62499975,100.0,259.6249997499999
2026-01-07 14:00:00+00:00,65.0,398.0,3.0,1293.19999975,0.0,1341.05,26.0,126.0,-1341.05,-100.0,1290.19999975,333.0,182.14999975
2026-01-07 15:00:00+00:00,65.0,465.0,132.375,2181.575,0.0,1349.65,22.0,125.0,-1349.65,-103.0,2049.2,400.0,996.5499999999997
2026-01-07 16:00:00+00:00,65.0,465.0,216.275,2188.72499975,0.0,1349.0,21.0,125.0,-1349.0,-104.0,1972.4499997499997,400.0,919.4499997499997
2026-01-07 17:00:00+00:00,65.0,415.0,172.725,1819.4499999999998,0.0,1350.0,25.0,125.0,-1350.0,-100.0,1646.725,350.0,546.7249999999999
2026-01-07 18:00:00+00:00,65.0,415.0,182.55,1706.475,0.0,1350.0,29.0,125.0,-1350.0,-96.0,1523.925,350.0,427.92499999999995
2026-01-07 19:00:00+00:00,105.0,414.0,139.99999975,991.4,0.0,1350.0,29.0,125.0,-1350.0,-96.0,851.40000025,309.0,-285.59999975000005
2026-01-07 20:00:00+00:00,25.0,118.0,10.6,918.6249995000001,0.0,1350.0,27.0,125.0,-1350.0,-98.0,908.0249995,93.0,-446.97500049999996
2026-01-07 21:00:00+00:00,65.0,142.0,38.6,1098.375,0.0,1344.0,27.0,125.0,-1344.0,-98.0,1059.775,77.0,-305.2249999999999
2026-01-07 22:00:00+00:00,36.0,117.0,3.75,1577.8249999999998,0.0,1294.0,38.0,125.0,-1294.0,-87.0,1574.0749999999998,81.0,274.0749999999998
2026-01-07 23:00:00+00:00,40.0,119.0,32.150000000000006,1367.075,0.0,1295.0,31.0,233.0,-1295.0,-202.0,1334.925,79.0,-83.07500000000005
2026-01-08 00:00:00+00:00,40.0,134.0,17.025,1324.325,0.0,1310.0,31.0,273.0,-1310.0,-242.0,1307.3,94.0,-150.70000000000005
2026-01-08 01:00:00+00:00,60.0,85.0,117.1,1155.325,0.0,1325.0,26.0,275.0,-1325.0,-249.0,1038.2250000000001,25.0,-510.77499999999986
2026-01-08 02:00:00+00:00,98.0,83.0,136.625,1093.15,0.0,1352.0,23.0,351.0,-1352.0,-328.0,956.5250000000001,-15.0,-738.4749999999999
2026-01-08 03:00:00+00:00,99.0,80.0,13.625,1075.2,0.0,1346.0,22.0,336.0,-1346.0,-314.0,1061.575,-19.0,-617.425
