,SE_3_SE_2,SE_2_SE_3,NO_4_SE_2,SE_2_NO_4,SE_1_SE_2,SE_2_SE_1,SE_2_NO_3,NO_3_SE_2,SE_2_NO_3_net_export,SE_2_NO_4_net_export,SE_2_SE_1_net_export,SE_2_SE_3_net_export,Net Export
2026-01-16 07:00:00+00:00,0.0,4599.875,17.7,0.0,290.6,0.0,1069.25,0.0,1069.25,-17.7,-290.6,4599.875,5360.825
2026-01-16 08:00:00+00:00,0.0,4650.375,21.0,0.0,269.875,0.0,872.95,0.0,872.95,-21.0,-269.875,4650.375,5232.45
2026-01-16 09:00:00+00:00,0.0,4533.7,35.725,0.0,103.9,0.0,970.8,0.0,970.8,-35.725,-103.9,4533.7,5364.875
2026-01-16 10:00:00+00:00,0.0,4684.425,22.875,0.0,63.05,1.2,886.1,0.0,886.1,-22.875,-61.849999999999994,4684.425,5485.8
2026-01-16 11:00:00+00:00,0.0,4283.15,6.325,0.0,179.675,0.0,1478.125,0.0,1478.125,-6.325,-179.675,4283.15,5575.275
2026-01-16 12:00:00+00:00,0.0,4090.55,16.35,0.0,4.975,0.0,1695.225,0.0,1695.225,-16.35,-4.975,4090.55,5764.450000000001
2026-01-16 13:00:00+00:00,0.0,4046.65,1.175,0.0,0.0,80.925,1731.225,0.0,1731.225,-1.175,80.925,4046.65,5857.625
2026-01-16 14:00:00+00:00,0.0,4452.975,11.625,0.0,0.0,256.025,1474.6,0.0,1474.6,-11.625,256.025,4452.975,6171.975
2026-01-16 15:00:00+00:00,0.0,6102.05,10.075,0.0,640.675,0.0,804.075,0.0,804.075,-10.075,-640.675,6102.05,6255.375
2026-01-16 16:00:00+00:00,0.0,5902.45,30.5,0.0,278.475,0.0,704.275,0.0,704.275,-30.5,-278.475,5902.45,6297.75
2026-01-16 17:00:00+00:00,0.0,6637.275,13.85,0.0,717.125,0.0,492.7,0.0,492.7,-13.85,-717.125,6637.275,6399.0
2026-01-16 18:00:00+00:00,0.0,5313.8,23.725,0.0,36.025,209.875,932.9,0.0,932.9,-23.725,173.85,5313.8,6396.825
2026-01-16 19:00:00+00:00,0.0,4904.725,32.6,0.0,0.0,236.6,1328.2,0.0,1328.2,-32.6,236.6,4904.725,6436.925
2026-01-16 20:00:00+00:00,0.0,4394.275,33.4,0.0,0.0,318.05,1632.275,0.0,1632.275,-33.4,318.05,4394.275,6311.2
2026-01-16 21:00:00+00:00,0.0,4201.675,18.225,0.0,216.325,0.0,2009.0,0.0,2009.0,-18.225,-216.325,4201.675,5976.125
2026-01-16 22:00:00+00:00,0.0,3855.4,0.0,209.1,7.7,99.85,2111.525,0.0,2111.525,209.1,92.14999999999999,3855.4,6268.175
2026-01-16 23:00:00+00:00,0.0,4425.7,0.75,0.0,647.975,0.0,1717.85,0.0,1717.85,-0.75,-647.975,4425.7,5494.825
2026-01-17 00:00:00+00:00,0.0,4713.6,6.0,0.0,696.1,0.0,1568.075,0.0,1568.075,-6.0,-696.1,4713.6,5579.575000000001
2026-01-17 01:00:00+00:00,0.0,5040.65,0.0,0.0,917.525,0.0,1485.525,0.0,1485.525,0.0,-917.525,5040.65,5608.65
2026-01-17 02:00:00+00:00,0.0,4950.075,0.375,0.0,863.9,0.0,1497.85,0.0,1497.85,-0.375,-863.9,4950.075,5583.65
2026-01-17 03:00:00+00:00,0.0,4771.125,2.175,0.0,705.1,0.0,1508.95,0.0,1508.95,-2.175,-705.1,4771.125,5572.8
2026-01-17 04:00:00+00:00,0.0,5127.875,8.025,0.0,706.15,0.0,1275.725,0.0,1275.725,-8.025,-706.15,5127.875,5689.425
2026-01-17 05:00:00+00:00,0.0,5110.05,12.6,0.0,714.4,0.0,1186.65,0.0,1186.65,-12.6,-714.4,5110.05,5569.700000000001
2026-01-17 06:00:00+00:00,0.0,5667.375,10.125,0.0,748.5,0.0,813.525,0.0,813.525,-10.125,-748.5,5667.375,5722.275
2026-01-17 07:00:00+00:00,0.0,6434.875,9.175,0.0,1267.375,0.0,560.65,0.0,560.65,-9.175,-1267.375,6434.875,5718.975
2026-01-17 08:00:00+00:00,0.0,6850.25,9.325,0.0,1173.65,0.0,246.75,0.0,246.75,-9.325,-1173.65,6850.25,5914.025
2026-01-17 09:00:00+00:00,0.0,6764.95,10.675,0.0,1034.75,0.0,358.825,0.0,358.825,-10.675,-1034.75,6764.95,6078.349999999999
2026-01-17 10:00:00+00:00,0.0,6949.75,0.0,0.0,1176.025,0.0,271.55,0.0,271.55,0.0,-1176.025,6949.75,6045.275
2026-01-17 11:00:00+00:00,0.0,6948.475,0.0,0.0,1249.05,0.0,330.075,0.0,330.075,0.0,-1249.05,6948.475,6029.5
2026-01-17 12:00:00+00:00,0.0,6583.25,0.0,0.0,1221.925,0.0,689.45,0.0,689.45,0.0,-1221.925,6583.25,6050.775
2026-01-17 13:00:00+00:00,0.0,6831.575,0.0,0.0,1391.1,0.0,486.35,0.0,486.35,0.0,-1391.1,6831.575,5926.825
2026-01-17 14:00:00+00:00,0.0,7238.925,0.0,0.0,1552.175,0.0,129.25,0.0,129.25,0.0,-1552.175,7238.925,5816.0
2026-01-17 15:00:00+00:00,0.0,7203.35,0.0,0.0,1492.925,0.0,173.925,0.0,173.925,0.0,-1492.925,7203.35,5884.35
2026-01-17 16:00:00+00:00,0.0,6988.6,0.25,0.0,1378.55,0.0,212.2,0.0,212.2,-0.25,-1378.55,6988.6,5822.0
2026-01-17 17:00:00+00:00,0.0,7402.45,0.0,0.0,1685.975,0.0,19.625,0.0,19.625,0.0,-1685.975,7402.45,5736.1
2026-01-17 18:00:00+00:00,0.0,7444.75,0.0,0.0,1865.075,0.0,0.0,0.0,0.0,0.0,-1865.075,7444.75,5579.675
2026-01-17 19:00:00+00:00,0.0,6914.575,11.2,0.0,1649.625,0.0,42.05,0.0,42.05,-11.2,-1649.625,6914.575,5295.799999999999
2026-01-17 20:00:00+00:00,0.0,6292.05,0.0,0.0,1366.4,0.0,179.0,0.0,179.0,0.0,-1366.4,6292.05,5104.65
2026-01-17 21:00:00+00:00,0.0,5913.0,0.0,0.0,1376.375,0.0,360.25,0.0,360.25,0.0,-1376.375,5913.0,4896.875
2026-01-17 22:00:00+00:00,0.0,5899.425,0.0,0.0,1359.475,0.0,257.075,0.0,257.075,0.0,-1359.475,5899.425,4797.025000000001
2026-01-17 23:00:00+00:00,0.0,5008.9,1.75,0.0,1064.7,0.0,578.4,0.0,578.4,-1.75,-1064.7,5008.9,4520.849999999999
2026-01-18 00:00:00+00:00,0.0,4738.35,3.775,0.0,966.35,0.0,764.2,0.0,764.2,-3.775,-966.35,4738.35,4532.425
2026-01-18 01:00:00+00:00,0.0,4591.1,7.825,0.0,939.175,0.0,817.65,0.0,817.65,-7.825,-939.175,4591.1,4461.75
2026-01-18 02:00:00+00:00,0.0,5413.95,7.725,0.0,1487.475,0.0,494.2,0.0,494.2,-7.725,-1487.475,5413.95,4412.95
2026-01-18 03:00:00+00:00,0.0,4863.5,6.875,0.0,1095.8,0.0,617.175,0.0,617.175,-6.875,-1095.8,4863.5,4378.0
2026-01-18 04:00:00+00:00,0.0,5091.35,0.0,0.375,1184.7,0.0,448.4,0.0,448.4,0.375,-1184.7,5091.35,4355.425
2026-01-18 05:00:00+00:00,0.0,4956.7,0.0,0.4,1070.525,0.0,483.15,0.0,483.15,0.4,-1070.525,4956.7,4369.724999999999
2026-01-18 06:00:00+00:00,0.0,5651.6,3.225,0.0,1280.925,0.0,180.225,0.0,180.225,-3.225,-1280.925,5651.6,4547.675
2026-01-18 07:00:00+00:00,0.0,6241.25,115.25,0.0,1655.7,0.0,27.725,0.75,26.975,-115.25,-1655.7,6241.25,4497.275
2026-01-18 08:00:00+00:00,0.0,6567.825,342.125,0.0,1695.975,0.0,0.0,0.0,0.0,-342.125,-1695.975,6567.825,4529.725
2026-01-18 09:00:00+00:00,0.0,6837.6,422.425,0.0,1788.85,0.0,0.0,0.175,-0.175,-422.425,-1788.85,6837.6,4626.150000000001
2026-01-18 10:00:00+00:00,0.0,6696.275,483.775,0.0,1611.9,0.0,0.025,0.0,0.025,-483.775,-1611.9,6696.275,4600.625
2026-01-18 11:00:00+00:00,0.0,6613.55,532.75,0.0,1438.8,0.0,0.0,0.0,0.0,-532.75,-1438.8,6613.55,4642.0
2026-01-18 12:00:00+00:00,0.0,6536.575,505.875,0.0,1310.325,0.0,0.0,0.0,0.0,-505.875,-1310.325,6536.575,4720.375
2026-01-18 13:00:00+00:00,0.0,6400.6,528.275,0.0,1266.2,0.0,18.625,0.0,18.625,-528.275,-1266.2,6400.6,4624.75
2026-01-18 14:00:00+00:00,0.0,6288.8,575.075,0.0,1207.55,0.0,224.525,0.0,224.525,-575.075,-1207.55,6288.8,4730.700000000001
2026-01-18 15:00:00+00:00,0.0,6300.325,707.325,0.0,1200.1,0.0,281.0,0.0,281.0,-707.325,-1200.1,6300.325,4673.9
2026-01-18 16:00:00+00:00,0.0,6641.675,816.425,0.0,1343.975,0.0,160.55,0.0,160.55,-816.425,-1343.975,6641.675,4641.825000000001
2026-01-18 17:00:00+00:00,0.0,6759.65,938.175,0.0,1274.5,0.0,0.0,0.0,0.0,-938.175,-1274.5,6759.65,4546.974999999999
2026-01-18 18:00:00+00:00,0.0,6771.8,947.825,0.0,1236.825,0.0,64.275,0.0,64.275,-947.825,-1236.825,6771.8,4651.425
2026-01-18 19:00:00+00:00,0.0,6746.5,1008.875,0.0,1101.625,0.0,0.0,1.15,-1.15,-1008.875,-1101.625,6746.5,4634.85
2026-01-18 20:00:00+00:00,0.0,6590.875,991.45,0.0,908.55,0.0,0.0,0.0,0.0,-991.45,-908.55,6590.875,4690.875
2026-01-18 21:00:00+00:00,0.0,6438.35,820.475,0.0,886.55,0.0,3.05,0.0,3.05,-820.475,-886.55,6438.35,4734.375
2026-01-18 22:00:00+00:00,0.0,6021.55,460.65,0.0,855.825,0.0,0.275,0.0,0.275,-460.65,-855.825,6021.55,4705.35
2026-01-18 23:00:00+00:00,0.0,5617.725,446.625,0.0,484.05,0.0,0.0,0.0,0.0,-446.625,-484.05,5617.725,4687.05
2026-01-19 00:00:00+00:00,0.0,5657.0,694.175,0.0,355.175,0.0,0.0,0.0,0.0,-694.175,-355.175,5657.0,4607.65
2026-01-19 01:00:00+00:00,0.0,5694.35,859.925,0.0,265.475,0.0,0.0,0.0,0.0,-859.925,-265.475,5694.35,4568.950000000001
2026-01-19 02:00:00+00:00,0.0,5860.1,930.25,0.0,236.775,0.0,0.025,0.0,0.025,-930.25,-236.775,5860.1,4693.1
2026-01-19 03:00:00+00:00,0.0,6115.175,1111.9,0.0,264.725,0.0,0.0,0.0,0.0,-1111.9,-264.725,6115.175,4738.55
2026-01-19 04:00:00+00:00,0.0,6351.825,1146.525,0.0,401.575,0.0,8.55,0.0,8.55,-1146.525,-401.575,6351.825,4812.275
2026-01-19 05:00:00+00:00,0.0,6713.1,1196.475,0.0,720.4,0.0,97.125,0.0,97.125,-1196.475,-720.4,6713.1,4893.35
2026-01-19 06:00:00+00:00,0.0,6996.4,1175.9,0.0,984.3,0.0,69.6,0.0,69.6,-1175.9,-984.3,6996.4,4905.799999999999
2026-01-19 07:00:00+00:00,0.0,6940.1,1128.125,0.0,1002.825,0.0,22.0,0.0,22.0,-1128.125,-1002.825,6940.1,4831.150000000001
2026-01-19 08:00:00+00:00,0.0,6558.95,1070.975,0.0,937.5,0.0,152.85,0.0,152.85,-1070.975,-937.5,6558.95,4703.325
2026-01-19 09:00:00+00:00,0.0,6307.5,873.55,0.0,923.85,0.0,141.325,0.0,141.325,-873.55,-923.85,6307.5,4651.425
2026-01-19 10:00:00+00:00,0.0,6024.3,796.1,0.0,795.025,0.0,169.375,0.0,169.375,-796.1,-795.025,6024.3,4602.55
2026-01-19 11:00:00+00:00,0.0,5939.525,801.675,0.0,740.35,0.0,174.05,0.0,174.05,-801.675,-740.35,5939.525,4571.549999999999
2026-01-19 12:00:00+00:00,0.0,6001.2,786.85,0.0,891.05,0.0,250.85,0.0,250.85,-786.85,-891.05,6001.2,4574.15
2026-01-19 13:00:00+00:00,0.0,6308.15,771.55,0.0,1028.675,0.0,99.6,0.0,99.6,-771.55,-1028.675,6308.15,4607.525
2026-01-19 14:00:00+00:00,0.0,6206.925,770.225,0.0,995.925,0.0,140.875,0.0,140.875,-770.225,-995.925,6206.925,4581.65
2026-01-19 15:00:00+00:00,0.0,6231.85,756.2,0.0,976.525,0.0,116.025,0.0,116.025,-756.2,-976.525,6231.85,4615.150000000001
2026-01-19 16:00:00+00:00,0.0,6137.6,705.125,0.0,969.775,0.0,133.675,0.0,133.675,-705.125,-969.775,6137.6,4596.375
2026-01-19 17:00:00+00:00,0.0,6242.525,802.5,0.0,998.025,0.0,106.5,0.0,106.5,-802.5,-998.025,6242.525,4548.5
2026-01-19 18:00:00+00:00,0.0,6170.9,751.275,0.0,1051.175,0.0,179.7,0.0,179.7,-751.275,-1051.175,6170.9,4548.15
2026-01-19 19:00:00+00:00,0.0,6272.525,755.65,0.0,1154.575,0.0,157.4,0.0,157.4,-755.65,-1154.575,6272.525,4519.7
2026-01-19 20:00:00+00:00,0.0,6140.05,624.9,0.0,1110.375,0.0,137.65,0.0,137.65,-624.9,-1110.375,6140.05,4542.425
2026-01-19 21:00:00+00:00,0.0,5897.325,683.975,0.0,801.95,0.0,162.375,0.0,162.375,-683.975,-801.95,5897.325,4573.775
2026-01-19 22:00:00+00:00,0.0,5874.625,732.675,0.0,733.4,0.0,184.7,0.0,184.7,-732.675,-733.4,5874.625,4593.25
2026-01-19 23:00:00+00:00,0.0,5705.15,731.175,0.0,898.35,0.0,251.95,0.0,251.95,-731.175,-898.35,5705.15,4327.575
2026-01-20 00:00:00+00:00,0.0,5702.225,851.5,0.0,832.55,0.0,175.175,0.0,175.175,-851.5,-832.55,5702.225,4193.35
2026-01-20 01:00:00+00:00,0.0,5703.675,903.625,0.0,802.525,0.0,159.475,0.0,159.475,-903.625,-802.525,5703.675,4157.0
2026-01-20 02:00:00+00:00,0.0,5774.6,939.7,0.0,809.3,0.0,140.675,0.0,140.675,-939.7,-809.3,5774.6,4166.275000000001
2026-01-20 03:00:00+00:00,0.0,5856.3,951.9,0.0,750.45,0.0,57.95,0.0,57.95,-951.9,-750.45,5856.3,4211.9
2026-01-20 04:00:00+00:00,0.0,5946.0,955.675,0.0,724.1,0.0,0.425,0.0,0.425,-955.675,-724.1,5946.0,4266.65
2026-01-20 05:00:00+00:00,0.0,6342.825,1015.85,0.0,997.475,0.0,15.45,0.0,15.45,-1015.85,-997.475,6342.825,4344.95
2026-01-20 06:00:00+00:00,0.0,6348.925,902.65,0.0,1229.425,0.0,80.55,0.0,80.55,-902.65,-1229.425,6348.925,4297.4
2026-01-20 07:00:00+00:00,0.0,6257.125,753.1,0.0,1183.05,0.0,151.075,0.0,151.075,-753.1,-1183.05,6257.125,4472.05
2026-01-20 08:00:00+00:00,0.0,6252.375,711.3,0.0,1231.525,0.0,178.55,0.0,178.55,-711.3,-1231.525,6252.375,4488.1
2026-01-20 09:00:00+00:00,0.0,6080.425,643.85,0.0,1313.3,0.0,266.0,0.0,266.0,-643.85,-1313.3,6080.425,4389.275
2026-01-20 10:00:00+00:00,0.0,5843.725,536.675,0.0,1084.775,0.0,146.15,0.0,146.15,-536.675,-1084.775,5843.725,4368.425
2026-01-20 11:00:00+00:00,0.0,5762.9,456.3,0.0,964.925,0.0,12.15,0.0,12.15,-456.3,-964.925,5762.9,4353.825
2026-01-20 12:00:00+00:00,0.0,5974.875,501.275,0.0,1034.2,0.0,0.0,0.0,0.0,-501.275,-1034.2,5974.875,4439.4
2026-01-20 13:00:00+00:00,0.0,5923.1,391.1,0.0,1116.55,0.0,46.975,0.0,46.975,-391.1,-1116.55,5923.1,4462.425
2026-01-20 14:00:00+00:00,0.0,5927.6,338.95,0.0,1094.05,0.0,6.825,0.0,6.825,-338.95,-1094.05,5927.6,4501.425
2026-01-20 15:00:00+00:00,0.0,6163.45,423.25,0.0,1199.275,0.0,0.0,0.0,0.0,-423.25,-1199.275,6163.45,4540.924999999999
2026-01-20 16:00:00+00:00,0.0,6503.5,728.775,0.0,1176.85,0.0,1.65,0.0,1.65,-728.775,-1176.85,6503.5,4599.525
2026-01-20 17:00:00+00:00,0.0,6717.6,754.025,0.0,1224.45,0.0,2.125,0.0,2.125,-754.025,-1224.45,6717.6,4741.25
2026-01-20 18:00:00+00:00,0.0,6668.025,697.825,0.0,1174.85,0.0,0.0,0.0,0.0,-697.825,-1174.85,6668.025,4795.349999999999
2026-01-20 19:00:00+00:00,0.0,6767.55,771.825,0.0,1114.05,0.0,0.0,0.0,0.0,-771.825,-1114.05,6767.55,4881.675
2026-01-20 20:00:00+00:00,0.0,6793.5,800.45,0.0,1070.4,0.0,7.925,0.0,7.925,-800.45,-1070.4,6793.5,4930.575
2026-01-20 21:00:00+00:00,0.0,6459.65,715.675,0.0,794.325,0.0,23.725,0.0,23.725,-715.675,-794.325,6459.65,4973.375
2026-01-20 22:00:00+00:00,0.0,6407.45,759.3,0.0,703.425,0.0,31.7,0.0,31.7,-759.3,-703.425,6407.45,4976.425
2026-01-20 23:00:00+00:00,0.0,6497.45,1206.25,0.0,762.95,0.0,38.675,0.0,38.675,-1206.25,-762.95,6497.45,4566.924999999999
2026-01-21 00:00:00+00:00,0.0,6478.875,1292.525,0.0,711.2,0.0,23.6,0.0,23.6,-1292.525,-711.2,6478.875,4498.75
2026-01-21 01:00:00+00:00,0.0,6563.15,1285.25,0.0,776.7,0.0,8.3,0.025,8.275,-1285.25,-776.7,6563.15,4509.474999999999
2026-01-21 02:00:00+00:00,0.0,6424.725,1271.45,0.0,738.8,0.0,34.975,0.0,34.975,-1271.45,-738.8,6424.725,4449.450000000001
2026-01-21 03:00:00+00:00,0.0,6402.5,1261.225,0.0,701.375,0.0,38.85,0.0,38.85,-1261.225,-701.375,6402.5,4478.75
2026-01-21 04:00:00+00:00,0.0,6519.225,1196.025,0.0,840.05,0.0,34.65,0.0,34.65,-1196.025,-840.05,6519.225,4517.8
2026-01-21 05:00:00+00:00,0.0,6790.7,1132.6,0.0,910.5,0.0,30.4,0.0,30.4,-1132.6,-910.5,6790.7,4778.0
2026-01-21 06:00:00+00:00,0.0,6862.725,1123.475,0.0,851.25,0.0,0.0,0.0,0.0,-1123.475,-851.25,6862.725,4888.0
2026-01-21 07:00:00+00:00,0.0,6870.8,1112.575,0.0,928.1,0.0,4.375,0.0,4.375,-1112.575,-928.1,6870.8,4834.5
2026-01-21 08:00:00+00:00,0.0,6583.55,1024.7,0.0,847.15,0.0,3.9,0.0,3.9,-1024.7,-847.15,6583.55,4715.6
2026-01-21 09:00:00+00:00,0.0,6123.4,953.825,0.0,642.2,0.0,0.0,0.0,0.0,-953.825,-642.2,6123.4,4527.375
2026-01-21 10:00:00+00:00,0.0,5853.825,964.1,0.0,538.8,0.0,0.0,0.0,0.0,-964.1,-538.8,5853.825,4350.924999999999
2026-01-21 11:00:00+00:00,0.0,5831.825,940.05,0.0,517.4,0.0,0.0,0.0,0.0,-940.05,-517.4,5831.825,4374.375
2026-01-21 12:00:00+00:00,0.0,5983.5,1078.6,0.0,502.95,0.0,0.0,0.0,0.0,-1078.6,-502.95,5983.5,4401.95
2026-01-21 13:00:00+00:00,0.0,6065.8,1049.7,0.0,555.175,0.0,0.0,0.0,0.0,-1049.7,-555.175,6065.8,4460.925
2026-01-21 14:00:00+00:00,0.0,6569.275,1111.8,0.0,722.7,0.0,1.85,0.0,1.85,-1111.8,-722.7,6569.275,4736.625
2026-01-21 15:00:00+00:00,0.0,6637.525,1130.525,0.0,713.425,0.0,0.0,0.0,0.0,-1130.525,-713.425,6637.525,4793.575
2026-01-21 16:00:00+00:00,0.0,6828.8,1154.45,0.0,807.0,0.0,0.425,0.0,0.425,-1154.45,-807.0,6828.8,4867.775
2026-01-21 17:00:00+00:00,0.0,6719.225,1148.6,0.0,713.35,0.0,2.625,0.0,2.625,-1148.6,-713.35,6719.225,4859.900000000001
2026-01-21 18:00:00+00:00,0.0,6649.8,1114.975,0.0,649.3,0.0,9.6,0.0,9.6,-1114.975,-649.3,6649.8,4895.125
2026-01-21 19:00:00+00:00,0.0,6481.975,1081.475,0.0,604.5,0.0,2.8,1.075,1.7249999999999999,-1081.475,-604.5,6481.975,4797.725
2026-01-21 20:00:00+00:00,0.0,6309.05,1011.275,0.0,608.625,0.0,0.025,0.0,0.025,-1011.275,-608.625,6309.05,4689.175
2026-01-21 21:00:00+00:00,0.0,5830.225,527.35,0.0,663.7,0.0,2.475,4.4,-1.9250000000000003,-527.35,-663.7,5830.225,4637.25
2026-01-21 22:00:00+00:00,0.0,5224.05,188.05,0.0,637.175,0.0,22.925,0.775,22.150000000000002,-188.05,-637.175,5224.05,4420.975
2026-01-21 23:00:00+00:00,0.0,4470.125,69.925,16.95,614.55,0.0,46.3,9.425,36.875,-52.974999999999994,-614.55,4470.125,3839.475
2026-01-22 00:00:00+00:00,0.0,4514.825,145.0,0.0,627.325,0.0,0.0,0.0,0.0,-145.0,-627.325,4514.825,3742.5
2026-01-22 01:00:00+00:00,0.0,4713.275,414.05,0.0,561.9,0.0,0.0,22.975,-22.975,-414.05,-561.9,4713.275,3714.3499999999995
2026-01-22 02:00:00+00:00,0.0,4212.975,0.0,0.1,596.15,0.0,97.175,0.0,97.175,0.1,-596.15,4212.975,3714.1000000000004
2026-01-22 03:00:00+00:00,0.0,4141.8,0.0,0.025,618.7,0.0,212.45,0.0,212.45,0.025,-618.7,4141.8,3735.5750000000003
2026-01-22 04:00:00+00:00,0.0,4374.4,135.75,0.1,559.5,0.0,96.5,1.65,94.85,-135.65,-559.5,4374.4,3774.0999999999995
2026-01-22 05:00:00+00:00,0.0,5509.725,624.0,0.0,606.575,0.0,1.925,0.0,1.925,-624.0,-606.575,5509.725,4281.075000000001
2026-01-22 06:00:00+00:00,0.0,5996.25,865.325,0.0,661.675,0.0,15.475,0.0,15.475,-865.325,-661.675,5996.25,4484.725
2026-01-22 07:00:00+00:00,0.0,5955.025,800.825,0.0,775.375,0.0,88.775,0.0,88.775,-800.825,-775.375,5955.025,4467.599999999999
2026-01-22 08:00:00+00:00,0.0,5862.625,689.75,0.0,711.525,0.0,37.075,0.0,37.075,-689.75,-711.525,5862.625,4498.425
2026-01-22 09:00:00+00:00,0.0,5183.3,122.4,0.05,676.825,0.0,104.65,4.75,99.9,-122.35000000000001,-676.825,5183.3,4484.025
2026-01-22 10:00:00+00:00,0.0,4776.975,0.0,0.125,602.575,0.0,161.85,0.0,161.85,0.125,-602.575,4776.975,4336.375
2026-01-22 11:00:00+00:00,0.0,4636.325,0.0,0.025,572.25,0.0,247.5,0.0,247.5,0.025,-572.25,4636.325,4311.599999999999
2026-01-22 12:00:00+00:00,0.0,4565.2,0.0,0.0,570.175,0.0,347.075,0.0,347.075,0.0,-570.175,4565.2,4342.099999999999
2026-01-22 13:00:00+00:00,0.0,5120.425,193.3,0.0,644.875,0.0,131.225,15.0,116.225,-193.3,-644.875,5120.425,4398.475
2026-01-22 14:00:00+00:00,0.0,5739.375,582.1,0.0,670.975,0.0,6.625,8.55,-1.9250000000000007,-582.1,-670.975,5739.375,4484.375
2026-01-22 15:00:00+00:00,0.0,5793.45,649.3,0.0,647.575,0.0,0.0,0.0,0.0,-649.3,-647.575,5793.45,4496.575
2026-01-22 16:00:00+00:00,0.0,5962.175,715.775,0.0,718.0,0.0,0.0,0.0,0.0,-715.775,-718.0,5962.175,4528.4
2026-01-22 17:00:00+00:00,0.0,5955.375,741.8,0.0,654.6,0.0,0.425,0.0,0.425,-741.8,-654.6,5955.375,4559.4
2026-01-22 18:00:00+00:00,0.0,6165.475,763.775,0.0,843.45,0.0,0.05,0.0,0.05,-763.775,-843.45,6165.475,4558.3
2026-01-22 19:00:00+00:00,0.0,6210.95,779.95,0.0,861.375,0.0,0.0,0.05,-0.05,-779.95,-861.375,6210.95,4569.575
2026-01-22 20:00:00+00:00,0.0,5736.575,349.625,0.025,771.825,0.0,2.05,0.75,1.2999999999999998,-349.6,-771.825,5736.575,4616.45
2026-01-22 21:00:00+00:00,0.0,5311.05,89.825,0.025,702.95,0.0,93.125,3.325,89.8,-89.8,-702.95,5311.05,4608.1
2026-01-22 22:00:00+00:00,0.0,4809.05,34.8,0.025,652.0,0.0,258.925,0.0,258.925,-34.775,-652.0,4809.05,4381.2
2026-01-22 23:00:00+00:00,0.0,3667.05,0.0,0.0,343.475,0.0,453.425,0.0,453.425,0.0,-343.475,3667.05,3777.0
2026-01-23 00:00:00+00:00,0.0,3719.35,0.0,0.0,360.8,0.0,308.875,0.0,308.875,0.0,-360.8,3719.35,3667.4249999999997
2026-01-23 01:00:00+00:00,0.0,3642.875,0.0,0.0,331.1,0.0,278.15,0.0,278.15,0.0,-331.1,3642.875,3589.925
2026-01-23 02:00:00+00:00,0.0,3731.975,10.9,0.0,314.4,0.0,175.975,0.025,175.95,-10.9,-314.4,3731.975,3582.625
2026-01-23 03:00:00+00:00,0.0,3264.925,0.025,0.0,188.4,0.0,542.025,0.0,542.025,-0.025,-188.4,3264.925,3618.525
2026-01-23 04:00:00+00:00,0.0,3550.8,5.15,0.0,338.375,0.0,532.175,0.0,532.175,-5.15,-338.375,3550.8,3739.4500000000003
2026-01-23 05:00:00+00:00,0.0,5319.05,252.85,0.0,789.325,0.0,31.725,0.0,31.725,-252.85,-789.325,5319.05,4308.6
2026-01-23 06:00:00+00:00,0.0,6095.175,765.9,0.0,920.825,0.0,16.875,0.0,16.875,-765.9,-920.825,6095.175,4425.325000000001
2026-01-23 07:00:00+00:00,0.0,5976.425,599.375,0.0,986.125,0.0,61.925,0.0,61.925,-599.375,-986.125,5976.425,4452.85
2026-01-23 08:00:00+00:00,0.0,5940.775,597.35,0.0,939.05,0.0,97.975,0.0,97.975,-597.35,-939.05,5940.775,4502.349999999999
2026-01-23 09:00:00+00:00,0.0,5667.875,441.875,0.0,803.05,0.0,64.225,0.0,64.225,-441.875,-803.05,5667.875,4487.175
2026-01-23 10:00:00+00:00,0.0,5400.5,428.425,0.0,578.45,0.0,0.0,0.0,0.0,-428.425,-578.45,5400.5,4393.625
2026-01-23 11:00:00+00:00,0.0,5176.425,416.725,0.0,458.7,0.0,0.0,0.0,0.0,-416.725,-458.7,5176.425,4301.0
2026-01-23 12:00:00+00:00,0.0,5132.95,428.325,0.0,371.925,0.0,0.0,0.325,-0.325,-428.325,-371.925,5132.95,4332.375
2026-01-23 13:00:00+00:00,0.0,5389.475,529.775,0.0,538.1,0.0,0.0,0.0,0.0,-529.775,-538.1,5389.475,4321.6
2026-01-23 14:00:00+00:00,0.0,5599.525,522.475,0.0,688.05,0.0,21.225,5.9,15.325000000000001,-522.475,-688.05,5599.525,4404.325
2026-01-23 15:00:00+00:00,0.0,5766.2,573.125,0.0,866.775,0.0,104.55,0.0,104.55,-573.125,-866.775,5766.2,4430.85
2026-01-23 16:00:00+00:00,0.0,6043.45,556.3,0.0,1056.8,0.0,20.55,0.425,20.125,-556.3,-1056.8,6043.45,4450.475
2026-01-23 17:00:00+00:00,0.0,5923.75,407.675,0.0,1022.325,0.0,6.7,0.0,6.7,-407.675,-1022.325,5923.75,4500.45
2026-01-23 18:00:00+00:00,0.0,5906.0,454.875,0.0,929.05,0.0,15.05,0.0,15.05,-454.875,-929.05,5906.0,4537.125
2026-01-23 19:00:00+00:00,0.0,5807.125,475.1,0.0,851.4,0.0,54.475,0.0,54.475,-475.1,-851.4,5807.125,4535.1
2026-01-23 20:00:00+00:00,0.0,5444.325,271.025,0.0,769.075,0.0,72.725,0.0,72.725,-271.025,-769.075,5444.325,4476.95
