,DK_1_DK_2,DK_2_DK_1,SE_4_DK_2,DK_2_SE_4,DK_2_DE_LU,DE_LU_DK_2,DK_2_DE_LU_net_export,DK_2_DK_1_net_export,DK_2_SE_4_net_export,Net Export
2026-01-02 16:00:00+00:00,0.0,364.775,1282.0,0.0,894.825,191.575,703.25,364.775,-1282.0,-213.9749999999999
2026-01-02 17:00:00+00:00,0.0,242.25,1278.9,0.0,796.875,37.2,759.675,242.25,-1278.9,-276.97500000000014
2026-01-02 18:00:00+00:00,0.0,274.05,1176.625,0.0,802.1,47.0,755.1,274.05,-1176.625,-147.4749999999999
2026-01-02 19:00:00+00:00,0.0,512.6500000000001,1250.7,0.0,748.125,20.375,727.75,512.6500000000001,-1250.7,-10.299999999999955
2026-01-02 20:00:00+00:00,0.0,541.925,1225.125,0.0,852.45,151.95,700.5,541.925,-1225.125,17.299999999999955
2026-01-02 21:00:00+00:00,0.0,544.35,1140.25,0.0,687.75,1.0,686.75,544.35,-1140.25,90.84999999999991
2026-01-02 22:00:00+00:00,0.0,600.0,1151.9,0.0,688.75,0.375,688.375,600.0,-1151.9,136.4749999999999
2026-01-02 23:00:00+00:00,0.0,600.0,1172.7,0.0,664.25,0.0,664.25,600.0,-1172.7,91.54999999999995
2026-01-03 00:00:00+00:00,0.0,495.7,1150.0,0.0,695.9000000000001,40.325,655.575,495.7,-1150.0,1.275000000000091
2026-01-03 01:00:00+00:00,0.0,560.45,1151.4,0.0,685.25,69.2,616.05,560.45,-1151.4,25.09999999999991
2026-01-03 02:00:00+00:00,0.0,571.375,1148.525,0.0,677.3,54.725,622.5749999999999,571.375,-1148.525,45.42499999999973
2026-01-03 03:00:00+00:00,0.0,551.025,1152.0,0.0,685.525,18.5,667.025,551.025,-1152.0,66.04999999999995
2026-01-03 04:00:00+00:00,0.0,600.0,1251.0,0.0,669.5,0.0,669.5,600.0,-1251.0,18.5
2026-01-03 05:00:00+00:00,0.0,567.225,1199.125,0.0,663.0,49.05,613.95,567.225,-1199.125,-17.949999999999818
2026-01-03 06:00:00+00:00,0.0,566.75,1246.575,0.0,688.9749999999999,119.925,569.05,566.75,-1246.575,-110.77500000000009
2026-01-03 07:00:00+00:00,0.0,562.725,1263.4,0.0,708.475,69.475,639.0,562.725,-1263.4,-61.67500000000018
2026-01-03 08:00:00+00:00,0.0,594.825,1280.8500000000001,0.0,688.2,100.6,587.6,594.825,-1280.8500000000001,-98.42499999999995
2026-01-03 09:00:00+00:00,0.0,565.975,1277.325,0.0,663.0,106.3,556.7,565.975,-1277.325,-154.64999999999986
2026-01-03 10:00:00+00:00,0.0,576.325,1282.0,0.0,663.0,155.2,507.8,576.325,-1282.0,-197.875
2026-01-03 11:00:00+00:00,0.0,561.625,1282.0,0.0,666.125,375.275,290.85,561.625,-1282.0,-429.525
2026-01-03 12:00:00+00:00,0.0,414.15,1282.0,0.0,729.925,358.45,371.47499999999997,414.15,-1282.0,-496.375
2026-01-03 13:00:00+00:00,0.0,401.1,1259.6,0.0,694.35,674.375,19.975000000000023,401.1,-1259.6,-838.5249999999999
2026-01-03 14:00:00+00:00,0.0,182.075,1260.35,0.0,695.25,945.475,-250.22500000000002,182.075,-1260.35,-1328.5
2026-01-03 15:00:00+00:00,0.0,265.45,1271.675,0.0,646.3,740.2,-93.90000000000009,265.45,-1271.675,-1100.125
2026-01-03 16:00:00+00:00,0.0,316.0,1253.575,0.0,581.025,707.475,-126.45000000000005,316.0,-1253.575,-1064.025
2026-01-03 17:00:00+00:00,0.0,290.825,1271.6,0.0,524.625,781.15,-256.525,290.825,-1271.6,-1237.3
2026-01-03 18:00:00+00:00,55.625,0.0,1173.625,0.0,489.875,849.425,-359.54999999999995,-55.625,-1173.625,-1588.8
2026-01-03 19:00:00+00:00,9.775,7.2250000000000005,1268.85,0.0,606.925,778.35,-171.42500000000007,-2.55,-1268.85,-1442.825
2026-01-03 20:00:00+00:00,151.45,0.0,1165.05,0.0,641.35,707.575,-66.22500000000002,-151.45,-1165.05,-1382.725
2026-01-03 21:00:00+00:00,213.325,0.0,1224.475,0.0,819.1,522.8,296.30000000000007,-213.325,-1224.475,-1141.4999999999998
2026-01-03 22:00:00+00:00,3.95,24.025,1271.3,0.0,872.0,58.025,813.975,20.075,-1271.3,-437.2499999999999
2026-01-03 23:00:00+00:00,0.0,380.15,1282.0,0.0,844.5,248.375,596.125,380.15,-1282.0,-305.725
2026-01-04 00:00:00+00:00,0.0,553.2750000000001,1282.0,0.0,793.0,180.0,613.0,553.2750000000001,-1282.0,-115.72499999999991
2026-01-04 01:00:00+00:00,0.0,580.85,1282.0,0.0,796.925,83.19999999999999,713.7249999999999,580.85,-1282.0,12.574999999999818
2026-01-04 02:00:00+00:00,0.0,592.95,1270.525,0.0,751.55,10.175,741.375,592.95,-1270.525,63.799999999999955
2026-01-04 03:00:00+00:00,0.0,600.0,1130.1999999999998,0.0,724.25,1.025,723.225,600.0,-1130.1999999999998,193.0250000000001
2026-01-04 04:00:00+00:00,0.0,600.0,1049.725,0.0,702.575,10.125,692.45,600.0,-1049.725,242.72500000000014
2026-01-04 05:00:00+00:00,0.0,599.975,1090.7,0.0,667.475,6.975,660.5,599.975,-1090.7,169.77499999999986
2026-01-04 06:00:00+00:00,0.0,599.75,1171.325,0.0,710.0,48.0,662.0,599.75,-1171.325,90.42499999999995
2026-01-04 07:00:00+00:00,0.0,588.825,1254.075,0.0,665.325,7.375,657.95,588.825,-1254.075,-7.2999999999999545
2026-01-04 08:00:00+00:00,0.0,539.375,1281.425,0.0,594.575,32.675,561.9000000000001,539.375,-1281.425,-180.14999999999986
2026-01-04 09:00:00+00:00,0.0,527.8,869.5500000000001,0.0,223.875,82.77499999999999,141.10000000000002,527.8,-869.5500000000001,-200.6500000000001
2026-01-04 10:00:00+00:00,0.0,321.45,595.075,0.0,26.875,99.7,-72.825,321.45,-595.075,-346.45000000000005
2026-01-04 11:00:00+00:00,0.0,313.85,541.225,0.0,58.849999999999994,275.775,-216.92499999999998,313.85,-541.225,-444.29999999999995
2026-01-04 12:00:00+00:00,30.425,0.0,0.0,230.25,46.875,661.45,-614.575,-30.425,230.25,-414.75
2026-01-04 13:00:00+00:00,153.525,0.0,13.875,151.54999999999998,36.75,583.2,-546.45,-153.525,137.67499999999998,-562.3000000000001
2026-01-04 14:00:00+00:00,106.95,0.0,64.85,81.8,62.425000000000004,628.55,-566.125,-106.95,16.950000000000003,-656.125
2026-01-04 15:00:00+00:00,165.475,0.0,0.0,263.525,92.10000000000001,877.25,-785.15,-165.475,263.525,-687.1
2026-01-04 16:00:00+00:00,0.325,0.0,122.05,0.0,118.225,789.075,-670.85,-0.325,-122.05,-793.225
2026-01-04 17:00:00+00:00,99.325,10.95,656.85,0.0,70.325,312.875,-242.55,-88.375,-656.85,-987.7750000000001
2026-01-04 18:00:00+00:00,174.075,0.0,804.5749999999999,0.0,75.25,125.1,-49.849999999999994,-174.075,-804.5749999999999,-1028.5
2026-01-04 19:00:00+00:00,41.65,37.15,916.2,0.0,34.05,122.075,-88.025,-4.5,-916.2,-1008.725
2026-01-04 20:00:00+00:00,0.0,59.725,969.85,0.0,4.7,85.525,-80.825,59.725,-969.85,-990.95
2026-01-04 21:00:00+00:00,58.15,0.0,1206.225,0.0,367.5,174.975,192.525,-58.15,-1206.225,-1071.85
2026-01-04 22:00:00+00:00,6.65,197.75,1247.575,0.0,335.125,0.0,335.125,191.1,-1247.575,-721.35
2026-01-04 23:00:00+00:00,0.0,264.525,1280.225,0.0,120.625,0.0,120.625,264.525,-1280.225,-895.0749999999999
2026-01-05 00:00:00+00:00,0.0,318.475,1280.75,0.0,46.525,13.600000000000001,32.925,318.475,-1280.75,-929.3499999999999
2026-01-05 01:00:00+00:00,16.875,104.975,1282.0,0.0,306.675,0.0,306.675,88.1,-1282.0,-887.225
2026-01-05 02:00:00+00:00,0.0,132.025,1282.0,0.0,474.425,179.325,295.1,132.025,-1282.0,-854.875
2026-01-05 03:00:00+00:00,50.949999999999996,0.0,1151.125,0.0,444.05,24.7,419.35,-50.949999999999996,-1151.125,-782.7249999999999
2026-01-05 04:00:00+00:00,19.925,16.85,981.025,0.0,345.375,62.625,282.75,-3.0749999999999993,-981.025,-701.3499999999999
2026-01-05 05:00:00+00:00,201.95,0.0,764.675,0.0,503.775,249.625,254.14999999999998,-201.95,-764.675,-712.4749999999999
2026-01-05 06:00:00+00:00,74.55,0.0,599.675,0.0,239.625,431.975,-192.35000000000002,-74.55,-599.675,-866.575
2026-01-05 07:00:00+00:00,200.175,0.0,215.575,0.0,198.175,913.925,-715.75,-200.175,-215.575,-1131.5
2026-01-05 08:00:00+00:00,99.6,4.35,43.875,0.0,136.77499999999998,1095.525,-958.7500000000001,-95.25,-43.875,-1097.875
2026-01-05 09:00:00+00:00,261.35,0.0,0.0,85.39999999999999,57.400000000000006,1017.35,-959.95,-261.35,85.39999999999999,-1135.9
2026-01-05 10:00:00+00:00,219.575,0.0,0.0,57.925,59.775,1028.025,-968.2500000000001,-219.575,57.925,-1129.9
2026-01-05 11:00:00+00:00,424.475,0.0,0.0,184.65,32.85,1016.725,-983.875,-424.475,184.65,-1223.6999999999998
2026-01-05 12:00:00+00:00,261.15000000000003,0.0,0.0,106.125,11.825,1002.45,-990.625,-261.15000000000003,106.125,-1145.65
2026-01-05 13:00:00+00:00,460.125,0.0,0.0,363.3,56.1,1002.175,-946.0749999999999,-460.125,363.3,-1042.8999999999999
2026-01-05 14:00:00+00:00,492.54999999999995,0.0,0.0,300.725,60.050000000000004,1026.5,-966.45,-492.54999999999995,300.725,-1158.275
2026-01-05 15:00:00+00:00,358.15,0.0,0.0,51.725,82.42500000000001,1071.65,-989.2250000000001,-358.15,51.725,-1295.65
2026-01-05 16:00:00+00:00,302.425,0.0,72.6,0.0,35.475,1035.475,-999.9999999999999,-302.425,-72.6,-1375.0249999999999
2026-01-05 17:00:00+00:00,353.375,0.0,0.0,57.375,131.925,1123.975,-992.05,-353.375,57.375,-1288.05
2026-01-05 18:00:00+00:00,410.925,0.0,0.0,42.35,87.125,1062.0,-974.875,-410.925,42.35,-1343.45
2026-01-05 19:00:00+00:00,433.67499999999995,0.0,0.0,341.275,37.425,1011.1,-973.6750000000001,-433.67499999999995,341.275,-1066.0749999999998
2026-01-05 20:00:00+00:00,368.20000000000005,0.0,0.0,420.1,81.725,1007.525,-925.8,-368.20000000000005,420.1,-873.9
2026-01-05 21:00:00+00:00,458.8,0.0,0.0,181.32500000000002,61.625,587.3,-525.675,-458.8,181.32500000000002,-803.1499999999999
2026-01-05 22:00:00+00:00,265.8,34.825,0.0,284.9,141.925,778.6,-636.675,-230.97500000000002,284.9,-582.75
2026-01-05 23:00:00+00:00,111.475,88.9,984.675,0.0,83.225,301.625,-218.4,-22.57499999999999,-984.675,-1225.6499999999999
2026-01-06 00:00:00+00:00,48.95,1.4,1262.125,0.0,190.225,144.775,45.44999999999999,-47.550000000000004,-1262.125,-1264.225
2026-01-06 01:00:00+00:00,0.0,77.675,1274.9,0.0,16.575,68.575,-52.0,77.675,-1274.9,-1249.2250000000001
2026-01-06 02:00:00+00:00,0.0,282.05,1269.05,0.0,43.7,341.225,-297.52500000000003,282.05,-1269.05,-1284.525
2026-01-06 03:00:00+00:00,0.0,324.925,1275.65,0.0,70.475,351.475,-281.0,324.925,-1275.65,-1231.7250000000001
2026-01-06 04:00:00+00:00,6.4,71.075,1269.875,0.0,208.925,194.45,14.475000000000023,64.675,-1269.875,-1190.725
2026-01-06 05:00:00+00:00,66.525,26.6,1213.6,0.0,224.9,349.325,-124.42499999999998,-39.925000000000004,-1213.6,-1377.9499999999998
2026-01-06 06:00:00+00:00,175.1,0.0,957.8,0.0,128.4,628.4000000000001,-500.0000000000001,-175.1,-957.8,-1632.9
2026-01-06 07:00:00+00:00,4.025,167.225,1100.2250000000001,0.0,93.75,865.25,-771.5,163.2,-1100.2250000000001,-1708.525
2026-01-06 08:00:00+00:00,58.25,85.07499999999999,1055.675,0.0,56.72500000000001,771.85,-715.125,26.82499999999999,-1055.675,-1743.975
2026-01-06 09:00:00+00:00,224.45,0.0,630.55,0.0,169.1,1006.075,-836.975,-224.45,-630.55,-1691.975
2026-01-06 10:00:00+00:00,361.175,0.0,534.875,0.0,303.5,1000.0,-696.5,-361.175,-534.875,-1592.55
2026-01-06 11:00:00+00:00,317.225,0.0,419.75,0.0,157.025,1000.0,-842.975,-317.225,-419.75,-1579.95
2026-01-06 12:00:00+00:00,324.3,0.0,535.175,0.0,218.17499999999998,1007.475,-789.3000000000001,-324.3,-535.175,-1648.775
2026-01-06 13:00:00+00:00,198.325,0.0,746.05,0.0,274.05,1000.0,-725.95,-198.325,-746.05,-1670.325
2026-01-06 14:00:00+00:00,166.275,0.0,731.625,0.0,302.25,1000.0,-697.75,-166.275,-731.625,-1595.65
2026-01-06 15:00:00+00:00,0.0,282.85,1254.675,0.0,358.9,953.6,-594.7,282.85,-1254.675,-1566.525
2026-01-06 16:00:00+00:00,0.0,295.825,1280.125,0.0,211.2,899.5,-688.3,295.825,-1280.125,-1672.6
2026-01-06 17:00:00+00:00,0.0,248.925,1162.0,0.0,103.875,919.0,-815.125,248.925,-1162.0,-1728.2
2026-01-06 18:00:00+00:00,0.0,287.725,1230.55,0.0,364.3,966.3,-602.0,287.725,-1230.55,-1544.8249999999998
2026-01-06 19:00:00+00:00,0.0,231.32500000000002,1272.35,0.0,694.6500000000001,824.925,-130.27499999999986,231.32500000000002,-1272.35,-1171.2999999999997
2026-01-06 20:00:00+00:00,207.975,34.325,1184.975,0.0,418.2,214.875,203.325,-173.64999999999998,-1184.975,-1155.3
2026-01-06 21:00:00+00:00,168.3,10.225000000000001,1185.0,0.0,772.175,196.1,576.0749999999999,-158.07500000000002,-1185.0,-767.0000000000001
2026-01-06 22:00:00+00:00,0.0,310.0,1282.0,0.0,800.875,103.75,697.125,310.0,-1282.0,-274.875
2026-01-06 23:00:00+00:00,410.70000000000005,0.0,1058.125,0.0,880.25,20.775,859.475,-410.70000000000005,-1058.125,-609.35
2026-01-07 00:00:00+00:00,293.675,0.0,1073.75,0.0,880.75,27.725,853.025,-293.675,-1073.75,-514.4000000000001
2026-01-07 01:00:00+00:00,120.9,0.0,1255.825,0.0,874.2249999999999,22.174999999999997,852.05,-120.9,-1255.825,-524.6750000000001
2026-01-07 02:00:00+00:00,142.05,0.0,1241.4,0.0,855.8,0.0,855.8,-142.05,-1241.4,-527.6500000000001
2026-01-07 03:00:00+00:00,125.275,0.0,1223.525,0.0,862.05,0.0,862.05,-125.275,-1223.525,-486.7500000000001
2026-01-07 04:00:00+00:00,184.8,0.0,1167.65,0.0,828.75,1.675,827.075,-184.8,-1167.65,-525.375
2026-01-07 05:00:00+00:00,338.47499999999997,0.0,446.95,0.0,520.25,236.35,283.9,-338.47499999999997,-446.95,-501.525
2026-01-07 06:00:00+00:00,498.225,0.0,0.0,384.525,99.05,719.5,-620.45,-498.225,384.525,-734.1500000000002
2026-01-07 07:00:00+00:00,284.125,0.0,0.0,237.975,322.4,931.55,-609.15,-284.125,237.975,-655.3
2026-01-07 08:00:00+00:00,338.325,0.0,0.0,203.775,316.15,871.225,-555.075,-338.325,203.775,-689.6250000000001
2026-01-07 09:00:00+00:00,561.0,0.0,0.0,549.1,310.8,931.6,-620.8,-561.0,549.1,-632.6999999999999
2026-01-07 10:00:00+00:00,561.0,0.0,0.0,638.825,270.875,866.75,-595.875,-561.0,638.825,-518.05
2026-01-07 11:00:00+00:00,562.0,0.0,0.0,668.725,208.025,902.65,-694.625,-562.0,668.725,-587.9
2026-01-07 12:00:00+00:00,552.0,0.0,0.0,638.725,98.225,906.525,-808.3,-552.0,638.725,-721.5749999999999
2026-01-07 13:00:00+00:00,561.0,0.0,0.0,629.4250000000001,55.974999999999994,829.7,-773.725,-561.0,629.4250000000001,-705.2999999999998
2026-01-07 14:00:00+00:00,512.35,0.0,0.0,582.075,149.95,728.7,-578.75,-512.35,582.075,-509.02499999999986
2026-01-07 15:00:00+00:00,411.9,0.0,0.0,386.425,41.975,628.625,-586.65,-411.9,386.425,-612.125
2026-01-07 16:00:00+00:00,338.1,0.0,56.599999999999994,80.125,37.775,595.85,-558.075,-338.1,23.525000000000006,-872.6500000000001
2026-01-07 17:00:00+00:00,360.5,0.0,503.075,0.0,612.975,668.7,-55.72500000000002,-360.5,-503.075,-919.3
2026-01-07 18:00:00+00:00,41.425,102.75,1032.55,0.0,663.0,632.5,30.5,61.325,-1032.55,-940.7249999999999
2026-01-07 19:00:00+00:00,0.0,380.425,1190.75,0.0,726.725,517.375,209.35000000000002,380.425,-1190.75,-600.9749999999999
2026-01-07 20:00:00+00:00,0.0,442.95,1158.475,0.0,714.775,197.2,517.575,442.95,-1158.475,-197.94999999999982
2026-01-07 21:00:00+00:00,0.0,548.125,1084.7,0.0,672.9,9.9,663.0,548.125,-1084.7,126.42499999999995
2026-01-07 22:00:00+00:00,0.0,585.575,1153.05,0.0,665.325,3.125,662.2,585.575,-1153.05,94.72500000000014
2026-01-07 23:00:00+00:00,0.0,407.15,1279.85,0.0,671.5,90.7,580.8,407.15,-1279.85,-291.9
2026-01-08 00:00:00+00:00,0.0,286.65,1282.0,0.0,684.0,58.900000000000006,625.1,286.65,-1282.0,-370.25
2026-01-08 01:00:00+00:00,0.0,432.275,1282.0,0.0,679.5,278.9,400.6,432.275,-1282.0,-449.125
2026-01-08 02:00:00+00:00,0.0,564.85,1282.0,0.0,682.375,330.375,352.0,564.85,-1282.0,-365.15
2026-01-08 03:00:00+00:00,0.0,310.025,1282.0,0.0,718.1999999999999,39.8,678.4,310.025,-1282.0,-293.57500000000005
2026-01-08 04:00:00+00:00,0.0,319.55,1282.0,0.0,687.85,152.425,535.425,319.55,-1282.0,-427.0250000000001
2026-01-08 05:00:00+00:00,0.0,190.15,1282.0,0.0,532.5,61.225,471.275,190.15,-1282.0,-620.575
2026-01-08 06:00:00+00:00,42.175,9.025,1282.0,0.0,488.4,74.025,414.375,-33.15,-1282.0,-900.775
2026-01-08 07:00:00+00:00,103.30000000000001,0.0,1273.05,0.0,488.175,69.1,419.07500000000005,-103.30000000000001,-1273.05,-957.2749999999999
2026-01-08 08:00:00+00:00,50.4,0.0,1230.3,0.0,533.875,111.45,422.425,-50.4,-1230.3,-858.2749999999999
2026-01-08 09:00:00+00:00,0.0,133.8,1155.35,0.0,218.25,22.35,195.9,133.8,-1155.35,-825.6499999999999
2026-01-08 10:00:00+00:00,35.125,13.25,1147.75,0.0,566.725,224.67499999999998,342.05000000000007,-21.875,-1147.75,-827.5749999999999
2026-01-08 11:00:00+00:00,0.0,181.4,1152.0,0.0,351.35,146.675,204.675,181.4,-1152.0,-765.925
2026-01-08 12:00:00+00:00,0.0,163.025,1152.0,0.0,258.125,169.925,88.19999999999999,163.025,-1152.0,-900.775
2026-01-08 13:00:00+00:00,0.0,342.325,1282.0,0.0,556.2,108.25,447.95000000000005,342.325,-1282.0,-491.7249999999999
2026-01-08 14:00:00+00:00,0.0,416.125,1282.0,0.0,491.925,186.1,305.82500000000005,416.125,-1282.0,-560.05
2026-01-08 15:00:00+00:00,0.0,505.1,1282.0,0.0,522.075,140.475,381.6,505.1,-1282.0,-395.29999999999995
2026-01-08 16:00:00+00:00,0.0,465.475,1282.0,0.0,532.675,228.10000000000002,304.57499999999993,465.475,-1282.0,-511.95000000000005
2026-01-08 17:00:00+00:00,0.0,520.1,1282.0,0.0,594.425,158.275,436.15,520.1,-1282.0,-325.75
2026-01-08 18:00:00+00:00,0.0,512.0500000000001,1253.5,0.0,816.4,78.825,737.5749999999999,512.0500000000001,-1253.5,-3.875
2026-01-08 19:00:00+00:00,0.0,342.3,1062.35,0.0,507.675,75.15,432.525,342.3,-1062.35,-287.52499999999986
2026-01-08 20:00:00+00:00,0.0,587.575,1193.95,0.0,657.175,225.125,432.04999999999995,587.575,-1193.95,-174.32500000000005
2026-01-08 21:00:00+00:00,0.0,539.875,1255.5,0.0,703.025,97.9,605.125,539.875,-1255.5,-110.5
2026-01-08 22:00:00+00:00,0.0,554.075,1270.925,0.0,703.6,24.375,679.225,554.075,-1270.925,-37.62499999999977
2026-01-08 23:00:00+00:00,0.0,495.525,1232.25,0.0,682.075,10.25,671.825,495.525,-1232.25,-64.90000000000009
2026-01-09 00:00:00+00:00,0.0,408.125,1222.875,0.0,668.875,87.225,581.65,408.125,-1222.875,-233.10000000000002
2026-01-09 01:00:00+00:00,0.0,546.5,942.7,0.0,363.325,194.125,169.2,546.5,-942.7,-227.0
2026-01-09 02:00:00+00:00,0.0,525.9,547.075,0.0,341.925,490.07500000000005,-148.15000000000003,525.9,-547.075,-169.3250000000001
2026-01-09 03:00:00+00:00,0.0,539.225,289.1,0.0,282.475,611.6,-329.125,539.225,-289.1,-79.0
2026-01-09 04:00:00+00:00,0.0,348.475,9.2,52.375,206.125,626.4,-420.275,348.475,43.175,-28.624999999999957
2026-01-09 05:00:00+00:00,8.825,214.175,519.65,0.0,325.475,70.725,254.75000000000003,205.35000000000002,-519.65,-59.549999999999955
2026-01-09 06:00:00+00:00,355.625,0.0,341.95,0.0,539.825,57.800000000000004,482.02500000000003,-355.625,-341.95,-215.54999999999995
2026-01-09 07:00:00+00:00,423.95000000000005,0.0,418.4,0.0,645.225,128.85,516.375,-423.95000000000005,-418.4,-325.975
2026-01-09 08:00:00+00:00,414.525,0.0,4.125,337.275,154.725,407.0,-252.275,-414.525,333.15,-333.65
2026-01-09 09:00:00+00:00,504.45000000000005,0.0,0.0,600.35,229.1,583.125,-354.025,-504.45000000000005,600.35,-258.125
2026-01-09 10:00:00+00:00,448.325,0.0,0.0,746.175,126.45,731.625,-605.175,-448.325,746.175,-307.32500000000005
2026-01-09 11:00:00+00:00,545.0,0.0,0.0,925.85,85.2,754.4,-669.1999999999999,-545.0,925.85,-288.3499999999998
2026-01-09 12:00:00+00:00,543.2,0.0,0.0,899.45,55.099999999999994,729.25,-674.15,-543.2,899.45,-317.89999999999986
2026-01-09 13:00:00+00:00,545.0,0.0,0.0,894.85,118.32499999999999,732.025,-613.7,-545.0,894.85,-263.85
2026-01-09 14:00:00+00:00,471.3,0.0,0.0,669.35,331.6,603.525,-271.92499999999995,-471.3,669.35,-73.87499999999989
