,BE_GB,GB_BE,NL_GB,GB_NL,FR_GB,GB_FR,GB_NO_2,NO_2_GB,GB_DK_1,DK_1_GB,GB_BE_net_export,GB_FR_net_export,GB_NL_net_export,GB_NO_2_net_export,GB_DK_1_net_export,Net Export
2026-01-16 21:00:00+00:00,321.0,108.0,542.0,0.0,1342.0,811.0,0.0,1449.0,66.0,177.0,-213.0,-531.0,-542.0,-1449.0,-111.0,-2846.0
2026-01-16 22:00:00+00:00,529.0,168.0,417.0,34.0,1609.0,862.0,0.0,1449.0,114.0,149.0,-361.0,-747.0,-383.0,-1449.0,-35.0,-2975.0
2026-01-16 23:00:00+00:00,216.0,0.0,675.0,0.0,1398.0,0.0,0.0,1449.0,0.0,538.0,-216.0,-1398.0,-675.0,-1449.0,-538.0,-4276.0
2026-01-17 00:00:00+00:00,485.0,0.0,734.0,0.0,2006.0,0.0,0.0,1449.0,0.0,611.0,-485.0,-2006.0,-734.0,-1449.0,-611.0,-5285.0
2026-01-17 01:00:00+00:00,662.0,0.0,985.0,0.0,1908.0,0.0,0.0,1449.0,0.0,672.0,-662.0,-1908.0,-985.0,-1449.0,-672.0,-5676.0
2026-01-17 02:00:00+00:00,423.0,0.0,737.0,0.0,1919.0,0.0,0.0,1449.0,0.0,560.0,-423.0,-1919.0,-737.0,-1449.0,-560.0,-5088.0
2026-01-17 03:00:00+00:00,197.0,12.0,703.0,0.0,1827.0,0.0,0.0,1449.0,0.0,497.0,-185.0,-1827.0,-703.0,-1449.0,-497.0,-4661.0
2026-01-17 04:00:00+00:00,57.0,25.0,911.0,0.0,1612.0,0.0,0.0,1449.0,0.0,598.0,-32.0,-1612.0,-911.0,-1449.0,-598.0,-4602.0
2026-01-17 05:00:00+00:00,346.0,50.0,732.0,0.0,1747.0,42.0,0.0,1449.0,0.0,566.0,-296.0,-1705.0,-732.0,-1449.0,-566.0,-4748.0
2026-01-17 06:00:00+00:00,393.0,144.0,568.0,0.0,976.0,99.0,0.0,1449.0,0.0,609.0,-249.0,-877.0,-568.0,-1449.0,-609.0,-3752.0
2026-01-17 07:00:00+00:00,51.0,275.0,350.0,239.0,285.0,1085.0,0.0,1449.0,95.0,318.0,224.0,800.0,-111.0,-1449.0,-223.0,-759.0
2026-01-17 08:00:00+00:00,110.0,93.0,507.0,92.0,186.0,262.0,0.0,1449.0,63.0,228.0,-17.0,76.0,-415.0,-1449.0,-165.0,-1970.0
2026-01-17 09:00:00+00:00,508.0,0.0,1074.0,0.0,1453.0,0.0,0.0,1449.0,0.0,592.0,-508.0,-1453.0,-1074.0,-1449.0,-592.0,-5076.0
2026-01-17 10:00:00+00:00,867.0,66.0,1070.0,0.0,1981.0,0.0,0.0,1449.0,0.0,770.0,-801.0,-1981.0,-1070.0,-1449.0,-770.0,-6071.0
2026-01-17 11:00:00+00:00,981.0,52.0,1074.0,0.0,2531.0,0.0,0.0,1449.0,15.0,827.0,-929.0,-2531.0,-1074.0,-1449.0,-812.0,-6795.0
2026-01-17 12:00:00+00:00,712.0,233.0,1074.0,0.0,2843.0,42.0,0.0,1449.0,30.0,771.0,-479.0,-2801.0,-1074.0,-1449.0,-741.0,-6544.0
2026-01-17 13:00:00+00:00,480.0,333.0,1068.0,8.0,2985.0,0.0,0.0,1449.0,517.0,678.0,-147.0,-2985.0,-1060.0,-1449.0,-161.0,-5802.0
2026-01-17 14:00:00+00:00,269.0,105.0,647.0,290.0,2874.0,0.0,0.0,1449.0,837.0,284.0,-164.0,-2874.0,-357.0,-1449.0,553.0,-4291.0
2026-01-17 15:00:00+00:00,132.0,139.0,483.0,23.0,3248.0,0.0,0.0,1449.0,671.0,158.0,7.0,-3248.0,-460.0,-1449.0,513.0,-4637.0
2026-01-17 16:00:00+00:00,445.0,281.0,629.0,147.0,3528.0,0.0,0.0,1449.0,786.0,281.0,-164.0,-3528.0,-482.0,-1449.0,505.0,-5118.0
2026-01-17 17:00:00+00:00,673.0,0.0,914.0,40.0,2870.0,195.0,0.0,1449.0,307.0,755.0,-673.0,-2675.0,-874.0,-1449.0,-448.0,-6119.0
2026-01-17 18:00:00+00:00,771.0,2.0,1065.0,40.0,3055.0,416.0,0.0,1449.0,82.0,743.0,-769.0,-2639.0,-1025.0,-1449.0,-661.0,-6543.0
2026-01-17 19:00:00+00:00,866.0,153.0,1064.0,40.0,2666.0,17.0,0.0,1449.0,80.0,982.0,-713.0,-2649.0,-1024.0,-1449.0,-902.0,-6737.0
2026-01-17 20:00:00+00:00,982.0,64.0,1066.0,0.0,3404.0,0.0,0.0,1449.0,40.0,1000.0,-918.0,-3404.0,-1066.0,-1449.0,-960.0,-7797.0
2026-01-17 21:00:00+00:00,954.0,57.0,1065.0,0.0,2948.0,0.0,0.0,1449.0,14.0,1000.0,-897.0,-2948.0,-1065.0,-1449.0,-986.0,-7345.0
2026-01-17 22:00:00+00:00,1012.0,0.0,1064.0,0.0,2822.0,0.0,0.0,1449.0,0.0,937.0,-1012.0,-2822.0,-1064.0,-1449.0,-937.0,-7284.0
2026-01-17 23:00:00+00:00,1012.0,0.0,1041.0,0.0,3346.0,0.0,0.0,1449.0,0.0,1000.0,-1012.0,-3346.0,-1041.0,-1449.0,-1000.0,-7848.0
2026-01-18 00:00:00+00:00,1012.0,0.0,1071.0,0.0,3522.0,0.0,0.0,1449.0,0.0,1000.0,-1012.0,-3522.0,-1071.0,-1449.0,-1000.0,-8054.0
2026-01-18 01:00:00+00:00,1012.0,0.0,1070.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1012.0,-3528.0,-1070.0,-1449.0,-1000.0,-8059.0
2026-01-18 02:00:00+00:00,1012.0,0.0,1067.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1012.0,-3528.0,-1067.0,-1449.0,-1000.0,-8056.0
2026-01-18 03:00:00+00:00,1012.0,0.0,1060.0,0.0,3417.0,0.0,0.0,1449.0,0.0,1000.0,-1012.0,-3417.0,-1060.0,-1449.0,-1000.0,-7938.0
2026-01-18 04:00:00+00:00,1012.0,0.0,1061.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1012.0,-3528.0,-1061.0,-1449.0,-1000.0,-8050.0
2026-01-18 05:00:00+00:00,888.0,0.0,890.0,0.0,3338.0,0.0,0.0,1449.0,0.0,722.0,-888.0,-3338.0,-890.0,-1449.0,-722.0,-7287.0
2026-01-18 06:00:00+00:00,908.0,0.0,763.0,1.0,2793.0,6.0,0.0,1449.0,0.0,600.0,-908.0,-2787.0,-762.0,-1449.0,-600.0,-6506.0
2026-01-18 07:00:00+00:00,533.0,4.0,540.0,0.0,1925.0,75.0,0.0,1449.0,0.0,315.0,-529.0,-1850.0,-540.0,-1449.0,-315.0,-4683.0
2026-01-18 08:00:00+00:00,638.0,30.0,1062.0,28.0,2304.0,440.0,0.0,1449.0,87.0,506.0,-608.0,-1864.0,-1034.0,-1449.0,-419.0,-5374.0
2026-01-18 09:00:00+00:00,1032.0,238.0,1062.0,588.0,3528.0,0.0,0.0,1449.0,90.0,976.0,-794.0,-3528.0,-474.0,-1449.0,-886.0,-7131.0
2026-01-18 10:00:00+00:00,1032.0,36.0,1062.0,43.0,3528.0,0.0,0.0,1449.0,57.0,1000.0,-996.0,-3528.0,-1019.0,-1449.0,-943.0,-7935.0
2026-01-18 11:00:00+00:00,1032.0,0.0,1062.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1032.0,-3528.0,-1062.0,-1449.0,-1000.0,-8071.0
2026-01-18 12:00:00+00:00,1032.0,0.0,1062.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1032.0,-3528.0,-1062.0,-1449.0,-1000.0,-8071.0
2026-01-18 13:00:00+00:00,1032.0,201.0,1062.0,23.0,3528.0,253.0,0.0,1449.0,58.0,1000.0,-831.0,-3275.0,-1039.0,-1449.0,-942.0,-7536.0
2026-01-18 14:00:00+00:00,1012.0,482.0,1063.0,115.0,3528.0,60.0,0.0,1449.0,57.0,1000.0,-530.0,-3468.0,-948.0,-1449.0,-943.0,-7338.0
2026-01-18 15:00:00+00:00,1012.0,475.0,1063.0,15.0,3528.0,0.0,0.0,1449.0,267.0,973.0,-537.0,-3528.0,-1048.0,-1449.0,-706.0,-7268.0
2026-01-18 16:00:00+00:00,972.0,215.0,983.0,14.0,3528.0,30.0,0.0,1449.0,10.0,889.0,-757.0,-3498.0,-969.0,-1449.0,-879.0,-7552.0
2026-01-18 17:00:00+00:00,1012.0,50.0,1068.0,0.0,3416.0,176.0,0.0,1449.0,0.0,926.0,-962.0,-3240.0,-1068.0,-1449.0,-926.0,-7645.0
2026-01-18 18:00:00+00:00,1012.0,100.0,1067.0,0.0,3398.0,95.0,0.0,1449.0,0.0,1331.0,-912.0,-3303.0,-1067.0,-1449.0,-1331.0,-8062.0
2026-01-18 19:00:00+00:00,655.0,250.0,1066.0,0.0,2688.0,0.0,0.0,1449.0,0.0,1386.0,-405.0,-2688.0,-1066.0,-1449.0,-1386.0,-6994.0
2026-01-18 20:00:00+00:00,635.0,18.0,1066.0,0.0,2367.0,753.0,0.0,1449.0,0.0,1431.0,-617.0,-1614.0,-1066.0,-1449.0,-1431.0,-6177.0
2026-01-18 21:00:00+00:00,627.0,0.0,1065.0,1.0,1861.0,832.0,0.0,1449.0,0.0,1254.0,-627.0,-1029.0,-1064.0,-1449.0,-1254.0,-5423.0
2026-01-18 22:00:00+00:00,601.0,0.0,976.0,0.0,1765.0,182.0,0.0,1449.0,0.0,858.0,-601.0,-1583.0,-976.0,-1449.0,-858.0,-5467.0
2026-01-18 23:00:00+00:00,337.0,0.0,448.0,0.0,1577.0,0.0,0.0,1449.0,0.0,376.0,-337.0,-1577.0,-448.0,-1449.0,-376.0,-4187.0
2026-01-19 00:00:00+00:00,619.0,0.0,438.0,0.0,1899.0,0.0,0.0,1449.0,0.0,414.0,-619.0,-1899.0,-438.0,-1449.0,-414.0,-4819.0
2026-01-19 01:00:00+00:00,532.0,0.0,717.0,0.0,1767.0,0.0,0.0,1449.0,0.0,623.0,-532.0,-1767.0,-717.0,-1449.0,-623.0,-5088.0
2026-01-19 02:00:00+00:00,766.0,0.0,590.0,0.0,2140.0,0.0,0.0,1449.0,0.0,625.0,-766.0,-2140.0,-590.0,-1449.0,-625.0,-5570.0
2026-01-19 03:00:00+00:00,543.0,0.0,321.0,0.0,1795.0,0.0,0.0,1449.0,0.0,151.0,-543.0,-1795.0,-321.0,-1449.0,-151.0,-4259.0
2026-01-19 04:00:00+00:00,507.0,0.0,261.0,0.0,613.0,0.0,0.0,1001.3,0.0,111.0,-507.0,-613.0,-261.0,-1001.3,-111.0,-2493.3
2026-01-19 05:00:00+00:00,95.0,745.0,70.0,1005.0,367.0,664.0,0.0,536.3,850.0,0.0,650.0,297.0,935.0,-536.3,850.0,2195.7
2026-01-19 06:00:00+00:00,120.0,1107.0,0.0,1059.0,224.0,1582.0,0.0,71.3,1025.0,0.0,987.0,1358.0,1059.0,-71.3,1025.0,4357.7
2026-01-19 07:00:00+00:00,217.0,1045.0,0.0,1062.0,852.0,986.0,0.0,0.0,1100.0,0.0,828.0,134.0,1062.0,0.0,1100.0,3124.0
2026-01-19 08:00:00+00:00,95.0,91.0,50.0,390.0,1820.0,272.0,0.0,310.4,758.0,0.0,-4.0,-1548.0,340.0,-310.4,758.0,-764.4000000000001
2026-01-19 09:00:00+00:00,501.0,77.0,605.0,167.0,2119.0,0.0,0.0,763.1,17.0,618.0,-424.0,-2119.0,-438.0,-763.1,-601.0,-4345.1
2026-01-19 10:00:00+00:00,803.0,0.0,943.0,0.0,2807.0,0.0,0.0,659.9,0.0,881.0,-803.0,-2807.0,-943.0,-659.9,-881.0,-6093.9
2026-01-19 11:00:00+00:00,896.0,0.0,1074.0,0.0,2892.0,150.0,0.0,1124.9,40.0,893.0,-896.0,-2742.0,-1074.0,-1124.9,-853.0,-6689.9
2026-01-19 12:00:00+00:00,906.0,55.0,794.0,142.0,2868.0,255.0,0.0,1272.7,0.0,871.0,-851.0,-2613.0,-652.0,-1272.7,-871.0,-6259.7
2026-01-19 13:00:00+00:00,842.0,382.0,779.0,100.0,3068.0,100.0,0.0,807.7,512.0,520.0,-460.0,-2968.0,-679.0,-807.7,-8.0,-4922.7
2026-01-19 14:00:00+00:00,886.0,51.0,17.0,378.0,3528.0,0.0,0.0,530.0,518.0,42.0,-835.0,-3528.0,361.0,-530.0,476.0,-4056.0
2026-01-19 15:00:00+00:00,1092.0,100.0,691.0,819.0,3528.0,0.0,0.0,489.7,1100.0,0.0,-992.0,-3528.0,128.0,-489.7,1100.0,-3781.7
2026-01-19 16:00:00+00:00,1042.0,100.0,568.0,986.0,3528.0,0.0,0.0,417.7,1100.0,0.0,-942.0,-3528.0,418.0,-417.7,1100.0,-3369.7
2026-01-19 17:00:00+00:00,926.0,223.0,754.0,393.0,3528.0,0.0,0.0,596.4,820.0,44.0,-703.0,-3528.0,-361.0,-596.4,776.0,-4412.4
2026-01-19 18:00:00+00:00,577.0,234.0,631.0,284.0,3052.0,228.0,0.0,788.8,949.0,166.0,-343.0,-2824.0,-347.0,-788.8,783.0,-3519.8
2026-01-19 19:00:00+00:00,592.0,0.0,562.0,191.0,1703.0,0.0,0.0,519.7,71.0,0.0,-592.0,-1703.0,-371.0,-519.7,71.0,-3114.7
2026-01-19 20:00:00+00:00,639.0,187.0,546.0,503.0,2001.0,177.0,0.0,54.7,262.0,136.0,-452.0,-1824.0,-43.0,-54.7,126.0,-2247.7
2026-01-19 21:00:00+00:00,295.0,132.0,399.0,528.0,1087.0,503.0,0.0,0.0,237.0,80.0,-163.0,-584.0,129.0,0.0,157.0,-461.0
2026-01-19 22:00:00+00:00,370.0,187.0,359.0,515.0,994.0,468.0,0.0,61.5,187.0,63.0,-183.0,-526.0,156.0,-61.5,124.0,-490.5
2026-01-19 23:00:00+00:00,95.0,502.0,498.0,394.0,686.0,0.0,0.0,296.6,901.0,1.0,407.0,-686.0,-104.0,-296.6,900.0,220.39999999999998
2026-01-20 00:00:00+00:00,126.0,732.0,400.0,550.0,1701.0,75.0,0.0,0.0,990.0,0.0,606.0,-1626.0,150.0,0.0,990.0,120.0
2026-01-20 01:00:00+00:00,95.0,817.0,196.0,889.0,2508.0,0.0,0.0,0.0,1013.0,0.0,722.0,-2508.0,693.0,0.0,1013.0,-80.0
2026-01-20 02:00:00+00:00,95.0,845.0,0.0,1030.0,2794.0,0.0,422.9,0.0,1050.0,0.0,750.0,-2794.0,1030.0,422.9,1050.0,458.9
2026-01-20 03:00:00+00:00,95.0,895.0,0.0,1017.0,2620.0,0.0,462.2,0.0,1077.0,0.0,800.0,-2620.0,1017.0,462.2,1077.0,736.2
2026-01-20 04:00:00+00:00,95.0,992.0,0.0,1071.0,1132.0,0.0,927.2,0.0,0.0,0.0,897.0,-1132.0,1071.0,927.2,0.0,1763.2
2026-01-20 05:00:00+00:00,91.0,1103.0,0.0,1070.0,548.0,641.0,1246.0,0.0,728.0,0.0,1012.0,93.0,1070.0,1246.0,728.0,4149.0
2026-01-20 06:00:00+00:00,117.0,1103.0,0.0,1074.0,1212.0,2270.0,1449.0,0.0,728.0,0.0,986.0,1058.0,1074.0,1449.0,728.0,5295.0
2026-01-20 07:00:00+00:00,91.0,1103.0,0.0,1076.0,2596.0,2752.0,1449.0,0.0,728.0,0.0,1012.0,156.0,1076.0,1449.0,728.0,4421.0
2026-01-20 08:00:00+00:00,95.0,1107.0,0.0,1075.0,2198.0,888.0,1449.0,0.0,728.0,0.0,1012.0,-1310.0,1075.0,1449.0,728.0,2954.0
2026-01-20 09:00:00+00:00,174.0,877.0,18.0,818.0,2255.0,342.0,1449.0,0.0,728.0,0.0,703.0,-1913.0,800.0,1449.0,728.0,1767.0
2026-01-20 10:00:00+00:00,243.0,430.0,363.0,497.0,2505.0,30.0,1277.9,0.0,728.0,0.0,187.0,-2475.0,134.0,1277.9,728.0,-148.0999999999999
2026-01-20 11:00:00+00:00,195.0,677.0,460.0,341.0,2342.0,60.0,1153.5,0.0,728.0,0.0,482.0,-2282.0,-119.0,1153.5,728.0,-37.5
2026-01-20 12:00:00+00:00,135.0,717.0,240.0,983.0,2754.0,38.0,1449.0,0.0,728.0,0.0,582.0,-2716.0,743.0,1449.0,728.0,786.0
2026-01-20 13:00:00+00:00,95.0,1107.0,0.0,1077.0,3098.0,0.0,1449.0,0.0,728.0,0.0,1012.0,-3098.0,1077.0,1449.0,728.0,1168.0
2026-01-20 14:00:00+00:00,192.0,1103.0,0.0,1066.0,2953.0,0.0,1449.0,0.0,728.0,0.0,911.0,-2953.0,1066.0,1449.0,728.0,1201.0
2026-01-20 15:00:00+00:00,266.0,1103.0,0.0,1076.0,2489.0,0.0,1449.0,0.0,0.0,0.0,837.0,-2489.0,1076.0,1449.0,0.0,873.0
2026-01-20 16:00:00+00:00,641.0,1103.0,0.0,1076.0,3304.0,0.0,1449.0,0.0,1100.0,0.0,462.0,-3304.0,1076.0,1449.0,1100.0,783.0
2026-01-20 17:00:00+00:00,264.0,1103.0,0.0,1076.0,3048.0,725.0,1449.0,0.0,1100.0,0.0,839.0,-2323.0,1076.0,1449.0,1100.0,2141.0
2026-01-20 18:00:00+00:00,547.0,1103.0,477.0,1063.0,2727.0,1307.0,1449.0,0.0,1100.0,0.0,556.0,-1420.0,586.0,1449.0,1100.0,2271.0
2026-01-20 19:00:00+00:00,206.0,741.0,655.0,1063.0,1922.0,1147.0,1449.0,0.0,1100.0,0.0,535.0,-775.0,408.0,1449.0,1100.0,2717.0
2026-01-20 20:00:00+00:00,156.0,731.0,749.0,1017.0,2395.0,634.0,1215.3,0.0,1078.0,117.0,575.0,-1761.0,268.0,1215.3,961.0,1258.3
2026-01-20 21:00:00+00:00,269.0,591.0,904.0,942.0,1657.0,464.0,832.1,0.0,792.0,155.0,322.0,-1193.0,38.0,832.1,637.0,636.1
2026-01-20 22:00:00+00:00,288.0,587.0,576.0,951.0,2277.0,540.0,1098.8,0.0,792.0,143.0,299.0,-1737.0,375.0,1098.8,649.0,684.8
2026-01-20 23:00:00+00:00,0.0,463.0,0.0,1037.0,3124.0,0.0,920.3,0.0,921.0,0.0,463.0,-3124.0,1037.0,920.3,921.0,217.29999999999995
2026-01-21 00:00:00+00:00,50.0,388.0,43.0,1064.0,3485.0,0.0,753.4,0.0,969.0,0.0,338.0,-3485.0,1021.0,753.4,969.0,-403.5999999999999
2026-01-21 01:00:00+00:00,72.0,237.0,129.0,957.0,3528.0,0.0,575.1,0.0,885.0,0.0,165.0,-3528.0,828.0,575.1,885.0,-1074.9
2026-01-21 02:00:00+00:00,154.0,101.0,192.0,885.0,3528.0,0.0,637.0,0.0,793.0,41.0,-53.0,-3528.0,693.0,637.0,752.0,-1499.0
2026-01-21 03:00:00+00:00,160.0,175.0,348.0,808.0,3528.0,0.0,688.8,0.0,796.0,114.0,15.0,-3528.0,460.0,688.8,682.0,-1682.1999999999998
2026-01-21 04:00:00+00:00,8.0,200.0,654.0,886.0,3528.0,0.0,572.5,0.0,766.0,250.0,192.0,-3528.0,232.0,572.5,516.0,-2015.5
2026-01-21 05:00:00+00:00,0.0,395.0,92.0,333.0,3528.0,0.0,633.3,0.0,798.0,176.0,395.0,-3528.0,241.0,633.3,622.0,-1636.6999999999998
2026-01-21 06:00:00+00:00,94.0,748.0,183.0,94.0,3273.0,44.0,809.6,0.0,968.0,694.0,654.0,-3229.0,-89.0,809.6,274.0,-1580.4
2026-01-21 07:00:00+00:00,205.0,588.0,468.0,225.0,3508.0,0.0,344.6,0.0,1100.0,1913.0,383.0,-3508.0,-243.0,344.6,-813.0,-3836.4
2026-01-21 08:00:00+00:00,450.0,0.0,408.0,15.0,3528.0,0.0,0.0,120.4,605.0,1633.0,-450.0,-3528.0,-393.0,-120.4,-1028.0,-5519.4
2026-01-21 09:00:00+00:00,1002.0,0.0,1046.0,0.0,3528.0,0.0,0.0,585.4,30.0,1486.0,-1002.0,-3528.0,-1046.0,-585.4,-1456.0,-7617.4
2026-01-21 10:00:00+00:00,1032.0,0.0,1075.0,0.0,3528.0,0.0,0.0,1050.4,0.0,1000.0,-1032.0,-3528.0,-1075.0,-1050.4,-1000.0,-7685.4
2026-01-21 11:00:00+00:00,1032.0,0.0,1075.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1000.0,-1032.0,-3528.0,-1075.0,-1449.0,-1000.0,-8084.0
2026-01-21 12:00:00+00:00,1032.0,0.0,1075.0,0.0,3528.0,0.0,0.0,1217.3,0.0,974.0,-1032.0,-3528.0,-1075.0,-1217.3,-974.0,-7826.3
2026-01-21 13:00:00+00:00,1032.0,0.0,1075.0,0.0,3528.0,0.0,0.0,752.3,71.0,1305.0,-1032.0,-3528.0,-1075.0,-752.3,-1234.0,-7621.3
2026-01-21 14:00:00+00:00,929.0,10.0,770.0,440.0,3528.0,0.0,0.0,287.3,363.0,1158.0,-919.0,-3528.0,-330.0,-287.3,-795.0,-5859.3
2026-01-21 15:00:00+00:00,520.0,269.0,388.0,469.0,3528.0,0.0,0.0,0.0,458.0,1764.0,-251.0,-3528.0,81.0,0.0,-1306.0,-5004.0
2026-01-21 16:00:00+00:00,718.0,220.0,200.0,301.0,3528.0,0.0,0.0,0.0,362.0,1708.0,-498.0,-3528.0,101.0,0.0,-1346.0,-5271.0
2026-01-21 17:00:00+00:00,205.0,318.0,803.0,53.0,3528.0,0.0,0.0,465.0,0.0,1456.0,113.0,-3528.0,-750.0,-465.0,-1456.0,-6086.0
2026-01-21 18:00:00+00:00,223.0,211.0,721.0,0.0,3528.0,0.0,0.0,722.4,0.0,1456.0,-12.0,-3528.0,-721.0,-722.4,-1456.0,-6439.4
2026-01-21 19:00:00+00:00,410.0,10.0,850.0,0.0,3528.0,0.0,0.0,995.2,0.0,1456.0,-400.0,-3528.0,-850.0,-995.2,-1456.0,-7229.2
2026-01-21 20:00:00+00:00,324.0,339.0,617.0,0.0,3528.0,0.0,0.0,908.1,0.0,1456.0,15.0,-3528.0,-617.0,-908.1,-1456.0,-6494.1
2026-01-21 21:00:00+00:00,66.0,465.0,260.0,423.0,3528.0,0.0,0.0,443.1,0.0,1421.0,399.0,-3528.0,163.0,-443.1,-1421.0,-4830.1
2026-01-21 22:00:00+00:00,4.0,604.0,39.0,639.0,2629.0,34.0,21.9,0.0,0.0,1456.0,600.0,-2595.0,600.0,21.9,-1456.0,-2829.1
2026-01-21 23:00:00+00:00,102.0,427.0,100.0,1077.0,3528.0,0.0,486.9,0.0,340.0,950.0,325.0,-3528.0,977.0,486.9,-610.0,-2349.1
2026-01-22 00:00:00+00:00,125.0,566.0,50.0,1129.0,3527.0,0.0,494.4,0.0,275.0,1050.0,441.0,-3527.0,1079.0,494.4,-775.0,-2287.6
2026-01-22 01:00:00+00:00,155.0,615.0,50.0,1125.0,3528.0,0.0,147.6,0.0,25.0,1050.0,460.0,-3528.0,1075.0,147.6,-1025.0,-2870.4
2026-01-22 02:00:00+00:00,153.0,386.0,54.0,1023.0,3528.0,0.0,181.6,0.0,103.0,845.0,233.0,-3528.0,969.0,181.6,-742.0,-2886.4
2026-01-22 03:00:00+00:00,157.0,766.0,106.0,1008.0,3527.0,0.0,646.6,0.0,0.0,1050.0,609.0,-3527.0,902.0,646.6,-1050.0,-2419.4
2026-01-22 04:00:00+00:00,25.0,881.0,119.0,1049.0,3527.0,0.0,823.7,0.0,0.0,1000.0,856.0,-3527.0,930.0,823.7,-1000.0,-1917.3
2026-01-22 05:00:00+00:00,0.0,950.0,149.0,1013.0,2547.0,60.0,465.0,0.0,0.0,1057.0,950.0,-2487.0,864.0,465.0,-1057.0,-1265.0
2026-01-22 06:00:00+00:00,32.0,982.0,252.0,958.0,2274.0,626.0,0.0,0.0,0.0,1129.0,950.0,-1648.0,706.0,0.0,-1129.0,-1121.0
2026-01-22 07:00:00+00:00,30.0,815.0,153.0,571.0,2876.0,166.0,0.0,465.0,0.0,1191.0,785.0,-2710.0,418.0,-465.0,-1191.0,-3163.0
2026-01-22 08:00:00+00:00,123.0,93.0,373.0,978.0,2954.0,169.0,0.0,930.0,162.0,1090.0,-30.0,-2785.0,605.0,-930.0,-928.0,-4068.0
2026-01-22 09:00:00+00:00,1032.0,23.0,1070.0,0.0,3519.0,22.0,0.0,1395.0,0.0,1098.0,-1009.0,-3497.0,-1070.0,-1395.0,-1098.0,-8069.0
2026-01-22 10:00:00+00:00,1032.0,150.0,1068.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1324.0,-882.0,-3528.0,-1068.0,-1449.0,-1324.0,-8251.0
2026-01-22 11:00:00+00:00,1032.0,0.0,1062.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1146.0,-1032.0,-3528.0,-1062.0,-1449.0,-1146.0,-8217.0
2026-01-22 12:00:00+00:00,1032.0,35.0,1062.0,0.0,3528.0,0.0,0.0,1449.0,0.0,1299.0,-997.0,-3528.0,-1062.0,-1449.0,-1299.0,-8335.0
2026-01-22 13:00:00+00:00,1030.0,0.0,1058.0,0.0,3528.0,0.0,0.0,1333.5,0.0,1139.0,-1030.0,-3528.0,-1058.0,-1333.5,-1139.0,-8088.5
2026-01-22 14:00:00+00:00,414.0,531.0,993.0,96.0,3528.0,0.0,0.0,868.5,0.0,1351.0,117.0,-3528.0,-897.0,-868.5,-1351.0,-6527.5
2026-01-22 15:00:00+00:00,264.0,562.0,466.0,315.0,3528.0,0.0,0.0,403.5,0.0,1200.0,298.0,-3528.0,-151.0,-403.5,-1200.0,-4984.5
2026-01-22 16:00:00+00:00,33.0,411.0,403.0,311.0,3528.0,231.0,0.0,519.0,0.0,1260.0,378.0,-3297.0,-92.0,-519.0,-1260.0,-4790.0
2026-01-22 17:00:00+00:00,155.0,174.0,1166.0,150.0,2377.0,2019.0,0.0,984.0,0.0,1456.0,19.0,-358.0,-1016.0,-984.0,-1456.0,-3795.0
2026-01-22 18:00:00+00:00,733.0,62.0,1031.0,0.0,2040.0,1565.0,0.0,1449.0,0.0,1456.0,-671.0,-475.0,-1031.0,-1449.0,-1456.0,-5082.0
2026-01-22 19:00:00+00:00,181.0,142.0,961.0,0.0,1922.0,406.0,0.0,1449.0,0.0,1435.0,-39.0,-1516.0,-961.0,-1449.0,-1435.0,-5400.0
2026-01-22 20:00:00+00:00,321.0,120.0,465.0,177.0,2858.0,808.0,0.0,1449.0,0.0,1456.0,-201.0,-2050.0,-288.0,-1449.0,-1456.0,-5444.0
2026-01-22 21:00:00+00:00,255.0,218.0,107.0,480.0,1823.0,50.0,0.0,1449.0,0.0,1456.0,-37.0,-1773.0,373.0,-1449.0,-1456.0,-4342.0
2026-01-22 22:00:00+00:00,185.0,374.0,5.0,101.0,1253.0,175.0,0.0,984.0,0.0,1456.0,189.0,-1078.0,96.0,-984.0,-1456.0,-3233.0
2026-01-22 23:00:00+00:00,20.0,197.0,118.0,225.0,1365.0,494.0,0.0,519.0,0.0,1227.0,177.0,-871.0,107.0,-519.0,-1227.0,-2333.0
2026-01-23 00:00:00+00:00,23.0,419.0,36.0,837.0,3284.0,267.0,0.0,54.0,0.0,1275.0,396.0,-3017.0,801.0,-54.0,-1275.0,-3149.0
2026-01-23 01:00:00+00:00,92.0,292.0,44.0,682.0,3468.0,38.0,0.0,0.0,0.0,1277.0,200.0,-3430.0,638.0,0.0,-1277.0,-3869.0
2026-01-23 02:00:00+00:00,207.0,257.0,28.0,630.0,3528.0,0.0,0.0,0.0,0.0,1360.0,50.0,-3528.0,602.0,0.0,-1360.0,-4236.0
2026-01-23 03:00:00+00:00,278.0,264.0,136.0,688.0,3528.0,0.0,100.7,0.0,0.0,1456.0,-14.0,-3528.0,552.0,100.7,-1456.0,-4345.3
