,PL_SE_4,SE_4_PL,LT_SE_4,SE_4_LT,SE_3_SE_4,SE_4_SE_3,SE_4_DE_LU,DE_LU_SE_4,SE_4_DK_2,DK_2_SE_4,SE_4_DE_LU_net_export,SE_4_DK_2_net_export,SE_4_LT_net_export,SE_4_PL_net_export,SE_4_SE_3_net_export,Net Export
2026-01-01 00:00:00+00:00,0.0,600.0,0.0,700.0,2840.65,0.0,158.75,0.0,1275.3,0.0,158.75,1275.3,700.0,600.0,-2840.65,-106.59999999999991
2026-01-01 01:00:00+00:00,0.0,600.0,0.0,700.0,2216.5,0.0,151.25,0.0,903.2,0.0,151.25,903.2,700.0,600.0,-2216.5,137.94999999999982
2026-01-01 02:00:00+00:00,0.0,600.0,0.0,699.775,2615.8,0.0,0.0,51.0,489.625,0.0,-51.0,489.625,699.775,600.0,-2615.8,-877.4000000000001
2026-01-01 03:00:00+00:00,0.0,440.475,0.0,626.525,1905.875,0.0,0.0,102.0,112.0,0.0,-102.0,112.0,626.525,440.475,-1905.875,-828.875
2026-01-01 04:00:00+00:00,0.0,131.8,0.0,602.575,1942.675,0.0,0.0,204.0,554.125,0.0,-204.0,554.125,602.575,131.8,-1942.675,-858.175
2026-01-01 05:00:00+00:00,0.0,13.375,0.0,630.475,1777.05,0.0,0.0,204.0,496.475,0.0,-204.0,496.475,630.475,13.375,-1777.05,-840.7249999999999
2026-01-01 06:00:00+00:00,0.0,0.0,0.0,688.475,1598.9,0.0,0.0,204.0,263.225,0.0,-204.0,263.225,688.475,0.0,-1598.9,-851.2
2026-01-01 07:00:00+00:00,524.725,0.0,0.0,699.075,1364.8,0.0,0.0,204.0,554.15,0.0,-204.0,554.15,699.075,-524.725,-1364.8,-840.3000000000001
2026-01-01 08:00:00+00:00,600.0,0.0,0.0,700.0,1177.125,0.0,0.0,204.0,466.95,0.0,-204.0,466.95,700.0,-600.0,-1177.125,-814.175
2026-01-01 09:00:00+00:00,600.0,0.0,0.0,670.8,928.8,0.0,0.0,204.0,163.225,0.0,-204.0,163.225,670.8,-600.0,-928.8,-898.775
2026-01-01 10:00:00+00:00,600.0,0.0,0.0,676.275,657.025,0.0,0.0,204.0,0.0,201.475,-204.0,-201.475,676.275,-600.0,-657.025,-986.225
2026-01-01 11:00:00+00:00,600.0,0.0,0.0,694.925,942.425,0.0,0.0,204.0,18.4,20.3,-204.0,-1.9000000000000021,694.925,-600.0,-942.425,-1053.4
2026-01-01 12:00:00+00:00,361.525,0.0,0.0,694.9,1131.925,0.0,0.0,204.0,0.0,308.85,-204.0,-308.85,694.9,-361.525,-1131.925,-1311.4
2026-01-01 13:00:00+00:00,0.0,0.0,0.0,560.6,1172.0,0.0,0.0,204.0,0.0,471.8,-204.0,-471.8,560.6,0.0,-1172.0,-1287.1999999999998
2026-01-01 14:00:00+00:00,0.0,55.825,0.0,676.5,1121.4,0.0,0.0,204.0,93.475,31.8,-204.0,61.675,676.5,55.825,-1121.4,-531.4000000000001
2026-01-01 15:00:00+00:00,0.0,95.275,0.0,698.35,989.975,0.0,0.0,204.0,82.6,39.2,-204.0,43.39999999999999,698.35,95.275,-989.975,-356.95000000000005
2026-01-01 16:00:00+00:00,0.0,59.375,0.0,662.05,1237.325,0.0,0.0,153.0,237.875,0.0,-153.0,237.875,662.05,59.375,-1237.325,-431.0250000000001
2026-01-01 17:00:00+00:00,0.0,100.0,0.0,700.0,1467.75,0.0,0.0,63.25,289.9,0.0,-63.25,289.9,700.0,100.0,-1467.75,-441.0999999999999
2026-01-01 18:00:00+00:00,0.0,100.0,0.0,699.675,1359.325,0.0,0.0,153.0,254.65,0.0,-153.0,254.65,699.675,100.0,-1359.325,-458.0000000000001
2026-01-01 19:00:00+00:00,0.0,79.1,0.0,628.55,1140.425,0.0,0.0,204.0,163.1,0.0,-204.0,163.1,628.55,79.1,-1140.425,-473.67499999999995
2026-01-01 20:00:00+00:00,0.0,6.175,0.0,628.45,1399.05,0.0,0.0,204.0,126.125,0.0,-204.0,126.125,628.45,6.175,-1399.05,-842.3
2026-01-01 21:00:00+00:00,499.35,0.0,0.0,688.325,1793.925,0.0,0.0,195.75,358.3,0.0,-195.75,358.3,688.325,-499.35,-1793.925,-1442.4
2026-01-01 22:00:00+00:00,600.0,0.0,0.0,695.425,1685.4,0.0,0.0,204.0,216.025,0.0,-204.0,216.025,695.425,-600.0,-1685.4,-1577.9500000000003
2026-01-01 23:00:00+00:00,600.0,0.0,0.0,496.7,848.45,0.0,0.0,204.0,521.0,0.0,-204.0,521.0,496.7,-600.0,-848.45,-634.75
2026-01-02 00:00:00+00:00,600.0,0.0,0.0,555.625,2114.9,0.0,0.0,204.0,844.225,0.0,-204.0,844.225,555.625,-600.0,-2114.9,-1519.0500000000002
2026-01-02 01:00:00+00:00,600.0,0.0,0.0,629.2,2000.15,0.0,0.0,204.0,591.2,0.0,-204.0,591.2,629.2,-600.0,-2000.15,-1583.75
2026-01-02 02:00:00+00:00,600.0,0.0,0.0,601.375,2263.9,0.0,0.0,204.0,801.35,0.0,-204.0,801.35,601.375,-600.0,-2263.9,-1665.1750000000002
2026-01-02 03:00:00+00:00,599.85,0.0,0.0,580.9,2686.075,0.0,0.0,204.0,1093.475,0.0,-204.0,1093.475,580.9,-599.85,-2686.075,-1815.5499999999997
2026-01-02 04:00:00+00:00,398.725,0.0,2.075,355.7,2390.1,0.0,0.0,153.0,926.975,0.0,-153.0,926.975,353.625,-398.725,-2390.1,-1661.225
2026-01-02 05:00:00+00:00,40.225,0.0,0.0,160.925,1927.85,0.0,54.0,121.5,731.0,0.0,-67.5,731.0,160.925,-40.225,-1927.85,-1143.65
2026-01-02 06:00:00+00:00,0.0,200.0,0.0,437.4,3038.025,0.0,162.0,0.0,1139.0,0.0,162.0,1139.0,437.4,200.0,-3038.025,-1099.625
2026-01-02 07:00:00+00:00,0.0,300.0,0.0,546.0,3461.375,0.0,216.0,0.0,1152.0,0.0,216.0,1152.0,546.0,300.0,-3461.375,-1247.375
2026-01-02 08:00:00+00:00,0.0,300.0,0.0,391.575,3378.725,0.0,216.0,0.0,1152.0,0.0,216.0,1152.0,391.575,300.0,-3378.725,-1319.15
2026-01-02 09:00:00+00:00,0.0,300.0,0.0,530.775,3265.8,0.0,0.0,0.0,1151.9250000000002,0.0,0.0,1151.9250000000002,530.775,300.0,-3265.8,-1283.1
2026-01-02 10:00:00+00:00,0.0,299.95,0.0,671.525,3294.75,0.0,0.0,0.0,1151.4,0.0,0.0,1151.4,671.525,299.95,-3294.75,-1171.875
2026-01-02 11:00:00+00:00,0.0,300.0,0.0,700.0,3432.875,0.0,25.5,0.0,1152.0,0.0,25.5,1152.0,700.0,300.0,-3432.875,-1255.375
2026-01-02 12:00:00+00:00,0.0,128.4,0.0,678.325,3327.275,0.0,214.5,0.0,1152.0,0.0,214.5,1152.0,678.325,128.4,-3327.275,-1154.0500000000002
2026-01-02 13:00:00+00:00,0.0,300.0,0.0,699.9,3488.525,0.0,211.5,0.0,1152.0,0.0,211.5,1152.0,699.9,300.0,-3488.525,-1125.125
2026-01-02 14:00:00+00:00,0.0,300.0,0.0,700.0,4259.75,0.0,68.25,0.0,1281.875,0.0,68.25,1281.875,700.0,300.0,-4259.75,-1909.625
2026-01-02 15:00:00+00:00,0.0,300.0,0.0,699.9,4327.825,0.0,0.0,0.0,1281.825,0.0,0.0,1281.825,699.9,300.0,-4327.825,-2046.1
2026-01-02 16:00:00+00:00,0.0,282.75,0.0,700.0,3975.2,0.0,183.5,0.0,1282.0,0.0,183.5,1282.0,700.0,282.75,-3975.2,-1526.9499999999998
2026-01-02 17:00:00+00:00,0.0,384.825,0.0,687.75,4325.125,0.0,0.0,0.0,1278.9,0.0,0.0,1278.9,687.75,384.825,-4325.125,-1973.65
2026-01-02 18:00:00+00:00,0.0,412.7,0.0,700.0,4451.35,0.0,0.0,0.0,1176.625,0.0,0.0,1176.625,700.0,412.7,-4451.35,-2162.0250000000005
2026-01-02 19:00:00+00:00,0.0,420.0,0.0,504.975,4358.5,0.0,108.0,0.0,1250.7,0.0,108.0,1250.7,504.975,420.0,-4358.5,-2074.825
2026-01-02 20:00:00+00:00,0.0,500.0,0.0,651.75,3643.75,0.0,216.0,0.0,1225.125,0.0,216.0,1225.125,651.75,500.0,-3643.75,-1050.875
2026-01-02 21:00:00+00:00,0.0,493.925,0.0,453.875,2832.45,0.0,216.0,0.0,1140.25,0.0,216.0,1140.25,453.875,493.925,-2832.45,-528.3999999999996
2026-01-02 22:00:00+00:00,0.0,471.35,0.0,528.775,2715.7,0.0,216.0,0.0,1151.9,0.0,216.0,1151.9,528.775,471.35,-2715.7,-347.6749999999997
2026-01-02 23:00:00+00:00,0.0,497.05,0.0,655.075,2829.525,0.0,216.0,0.0,1172.7,0.0,216.0,1172.7,655.075,497.05,-2829.525,-288.6999999999998
2026-01-03 00:00:00+00:00,0.0,375.225,0.0,575.875,2634.375,0.0,216.0,0.0,1150.0,0.0,216.0,1150.0,575.875,375.225,-2634.375,-317.2750000000001
2026-01-03 01:00:00+00:00,0.0,232.425,0.0,568.75,2467.1,0.0,216.0,0.0,1151.4,0.0,216.0,1151.4,568.75,232.425,-2467.1,-298.52499999999964
2026-01-03 02:00:00+00:00,0.0,259.75,0.0,666.475,2558.375,0.0,216.0,0.0,1148.525,0.0,216.0,1148.525,666.475,259.75,-2558.375,-267.625
2026-01-03 03:00:00+00:00,0.0,232.275,0.0,691.975,2552.2,0.0,216.0,0.0,1152.0,0.0,216.0,1152.0,691.975,232.275,-2552.2,-259.9499999999998
2026-01-03 04:00:00+00:00,0.0,263.875,0.0,667.7,2663.425,0.0,216.0,0.0,1251.0,0.0,216.0,1251.0,667.7,263.875,-2663.425,-264.85000000000036
2026-01-03 05:00:00+00:00,0.0,215.9,0.0,699.85,2729.9,0.0,216.0,0.0,1199.125,0.0,216.0,1199.125,699.85,215.9,-2729.9,-399.0250000000001
2026-01-03 06:00:00+00:00,0.0,231.975,0.0,654.3,2875.05,0.0,216.0,0.0,1246.575,0.0,216.0,1246.575,654.3,231.975,-2875.05,-526.2000000000003
2026-01-03 07:00:00+00:00,0.0,258.2,0.0,574.325,2955.4,0.0,216.0,0.0,1263.4,0.0,216.0,1263.4,574.325,258.2,-2955.4,-643.4749999999999
2026-01-03 08:00:00+00:00,0.0,205.375,0.0,636.35,3452.55,0.0,216.0,0.0,1280.8500000000001,0.0,216.0,1280.8500000000001,636.35,205.375,-3452.55,-1113.975
2026-01-03 09:00:00+00:00,0.0,59.325,0.0,534.375,3850.125,0.0,214.75,0.0,1277.325,0.0,214.75,1277.325,534.375,59.325,-3850.125,-1764.35
2026-01-03 10:00:00+00:00,0.0,20.0,0.0,627.675,3017.3,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,627.675,20.0,-3017.3,-871.625
2026-01-03 11:00:00+00:00,0.0,17.6,0.0,466.25,3463.225,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,466.25,17.6,-3463.225,-1481.375
2026-01-03 12:00:00+00:00,0.0,112.25,0.0,363.075,4473.85,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,363.075,112.25,-4473.85,-2500.5250000000005
2026-01-03 13:00:00+00:00,0.0,368.625,0.0,677.825,3782.0,0.0,216.0,0.0,1259.6,0.0,216.0,1259.6,677.825,368.625,-3782.0,-1259.9499999999998
2026-01-03 14:00:00+00:00,0.0,389.025,0.0,629.05,4512.75,0.0,216.0,0.0,1260.35,0.0,216.0,1260.35,629.05,389.025,-4512.75,-2018.3250000000003
2026-01-03 15:00:00+00:00,0.0,341.775,0.0,445.9,4904.1,0.0,149.25,0.0,1271.675,0.0,149.25,1271.675,445.9,341.775,-4904.1,-2695.5000000000005
2026-01-03 16:00:00+00:00,0.0,311.975,0.0,292.875,4879.875,0.0,25.0,0.0,1253.575,0.0,25.0,1253.575,292.875,311.975,-4879.875,-2996.45
2026-01-03 17:00:00+00:00,0.0,426.425,0.0,286.075,4998.275,0.0,203.75,0.0,1271.6,0.0,203.75,1271.6,286.075,426.425,-4998.275,-2810.4249999999997
2026-01-03 18:00:00+00:00,0.0,549.975,0.0,446.35,4879.6,0.0,216.0,0.0,1173.625,0.0,216.0,1173.625,446.35,549.975,-4879.6,-2493.6500000000005
2026-01-03 19:00:00+00:00,0.0,477.175,0.0,284.225,4936.175,0.0,216.0,0.0,1268.85,0.0,216.0,1268.85,284.225,477.175,-4936.175,-2689.925
2026-01-03 20:00:00+00:00,0.0,476.325,0.0,325.275,4509.925,0.0,215.0,0.0,1165.05,0.0,215.0,1165.05,325.275,476.325,-4509.925,-2328.2750000000005
2026-01-03 21:00:00+00:00,0.0,399.9,0.0,236.8,4791.075,0.0,216.0,0.0,1224.475,0.0,216.0,1224.475,236.8,399.9,-4791.075,-2713.9
2026-01-03 22:00:00+00:00,0.0,444.025,0.0,123.4,4046.875,0.0,216.0,0.0,1271.3,0.0,216.0,1271.3,123.4,444.025,-4046.875,-1992.15
2026-01-03 23:00:00+00:00,0.0,343.525,101.725,0.0,4069.95,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,-101.725,343.525,-4069.95,-2330.1499999999996
2026-01-04 00:00:00+00:00,0.0,366.975,152.95,0.0,3993.975,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,-152.95,366.975,-3993.975,-2281.95
2026-01-04 01:00:00+00:00,0.0,567.25,153.425,0.0,4136.525,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,-153.425,567.25,-4136.525,-2224.7
2026-01-04 02:00:00+00:00,0.0,561.65,103.575,0.0,4141.55,0.0,216.0,0.0,1270.525,0.0,216.0,1270.525,-103.575,561.65,-4141.55,-2196.9500000000003
2026-01-04 03:00:00+00:00,0.0,561.7,0.0,88.5,4119.675,0.0,216.0,0.0,1130.1999999999998,0.0,216.0,1130.1999999999998,88.5,561.7,-4119.675,-2123.2750000000005
2026-01-04 04:00:00+00:00,0.0,450.8,0.0,164.075,3979.575,0.0,216.0,0.0,1049.725,0.0,216.0,1049.725,164.075,450.8,-3979.575,-2098.975
2026-01-04 05:00:00+00:00,0.0,487.95,0.0,228.0,4114.8,0.0,216.0,0.0,1090.7,0.0,216.0,1090.7,228.0,487.95,-4114.8,-2092.15
2026-01-04 06:00:00+00:00,0.0,472.5,0.0,229.05,4186.975,0.0,216.0,0.0,1171.325,0.0,216.0,1171.325,229.05,472.5,-4186.975,-2098.1000000000004
2026-01-04 07:00:00+00:00,0.0,323.2,0.0,438.3,4380.0,0.0,216.0,0.0,1254.075,0.0,216.0,1254.075,438.3,323.2,-4380.0,-2148.425
2026-01-04 08:00:00+00:00,0.0,330.925,0.0,631.55,4629.875,0.0,216.0,0.0,1281.425,0.0,216.0,1281.425,631.55,330.925,-4629.875,-2169.975
2026-01-04 09:00:00+00:00,0.0,287.1,0.0,665.075,3978.95,0.0,0.0,0.0,869.5500000000001,0.0,0.0,869.5500000000001,665.075,287.1,-3978.95,-2157.225
2026-01-04 10:00:00+00:00,0.0,1.125,0.0,700.0,3459.25,0.0,0.0,0.0,595.075,0.0,0.0,595.075,700.0,1.125,-3459.25,-2163.05
2026-01-04 11:00:00+00:00,450.0,0.0,0.0,696.925,2981.5,0.0,0.0,0.0,541.225,0.0,0.0,541.225,696.925,-450.0,-2981.5,-2193.35
2026-01-04 12:00:00+00:00,0.0,11.175,0.0,700.0,2675.9,0.0,0.0,0.0,0.0,230.25,0.0,-230.25,700.0,11.175,-2675.9,-2194.975
2026-01-04 13:00:00+00:00,0.0,119.15,0.0,700.0,2453.425,0.0,0.0,0.0,13.875,151.54999999999998,0.0,-137.67499999999998,700.0,119.15,-2453.425,-1771.9500000000003
2026-01-04 14:00:00+00:00,0.0,160.225,0.0,700.0,2193.5,0.0,0.0,0.0,64.85,81.8,0.0,-16.950000000000003,700.0,160.225,-2193.5,-1350.225
2026-01-04 15:00:00+00:00,0.0,320.5,0.0,700.0,1865.425,0.0,0.0,0.0,0.0,263.525,0.0,-263.525,700.0,320.5,-1865.425,-1108.4499999999998
2026-01-04 16:00:00+00:00,0.0,2.225,0.0,668.05,2075.325,0.0,0.0,0.0,122.05,0.0,0.0,122.05,668.05,2.225,-2075.325,-1283.0
2026-01-04 17:00:00+00:00,357.15,0.0,0.0,564.775,3195.225,0.0,0.0,0.0,656.85,0.0,0.0,656.85,564.775,-357.15,-3195.225,-2330.75
2026-01-04 18:00:00+00:00,258.85,0.0,0.0,656.325,3796.125,0.0,0.0,0.0,804.5749999999999,0.0,0.0,804.5749999999999,656.325,-258.85,-3796.125,-2594.075
2026-01-04 19:00:00+00:00,0.0,109.6,0.0,639.7,4156.25,0.0,0.0,0.0,916.2,0.0,0.0,916.2,639.7,109.6,-4156.25,-2490.75
2026-01-04 20:00:00+00:00,0.0,466.325,0.0,672.95,3305.725,0.0,0.0,0.0,969.85,0.0,0.0,969.85,672.95,466.325,-3305.725,-1196.6
2026-01-04 21:00:00+00:00,0.0,489.375,0.0,659.725,3590.05,0.0,48.0,0.0,1206.225,0.0,48.0,1206.225,659.725,489.375,-3590.05,-1186.7250000000004
2026-01-04 22:00:00+00:00,0.0,201.075,0.0,629.275,3640.025,0.0,0.0,0.0,1247.575,0.0,0.0,1247.575,629.275,201.075,-3640.025,-1562.1000000000004
2026-01-04 23:00:00+00:00,0.0,277.425,0.0,699.25,3460.475,0.0,47.75,0.0,1280.225,0.0,47.75,1280.225,699.25,277.425,-3460.475,-1155.8249999999998
2026-01-05 00:00:00+00:00,0.0,272.1,0.0,685.05,3597.45,0.0,213.25,0.0,1280.75,0.0,213.25,1280.75,685.05,272.1,-3597.45,-1146.2999999999997
2026-01-05 01:00:00+00:00,0.0,417.15,0.0,463.725,3513.575,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,463.725,417.15,-3513.575,-1134.6999999999998
2026-01-05 02:00:00+00:00,0.0,579.875,0.0,568.175,4596.275,0.0,216.0,0.0,1282.0,0.0,216.0,1282.0,568.175,579.875,-4596.275,-1950.2249999999995
2026-01-05 03:00:00+00:00,0.0,506.25,0.0,669.9,4727.35,0.0,0.0,0.0,1151.125,0.0,0.0,1151.125,669.9,506.25,-4727.35,-2400.0750000000003
2026-01-05 04:00:00+00:00,0.0,272.35,0.0,672.75,4411.325,0.0,0.0,0.0,981.025,0.0,0.0,981.025,672.75,272.35,-4411.325,-2485.2
2026-01-05 05:00:00+00:00,0.0,395.55,0.0,697.175,4152.75,0.0,0.0,0.0,764.675,0.0,0.0,764.675,697.175,395.55,-4152.75,-2295.3500000000004
2026-01-05 06:00:00+00:00,0.0,542.275,0.0,691.225,3280.95,0.0,0.0,0.0,599.675,0.0,0.0,599.675,691.225,542.275,-3280.95,-1447.7749999999996
2026-01-05 07:00:00+00:00,0.0,417.45,0.0,541.25,3011.875,0.0,0.0,0.0,215.575,0.0,0.0,215.575,541.25,417.45,-3011.875,-1837.6
2026-01-05 08:00:00+00:00,268.275,0.0,0.0,532.05,1882.225,0.0,0.0,0.0,43.875,0.0,0.0,43.875,532.05,-268.275,-1882.225,-1574.5749999999998
2026-01-05 09:00:00+00:00,566.45,0.0,0.0,699.875,1566.575,0.0,0.0,0.0,0.0,85.39999999999999,0.0,-85.39999999999999,699.875,-566.45,-1566.575,-1518.5500000000002
2026-01-05 10:00:00+00:00,512.025,0.0,0.0,700.0,1421.55,0.0,0.0,198.25,0.0,57.925,-198.25,-57.925,700.0,-512.025,-1421.55,-1489.75
2026-01-05 11:00:00+00:00,0.0,0.0,0.0,695.75,1770.775,0.0,0.0,204.0,0.0,184.65,-204.0,-184.65,695.75,0.0,-1770.775,-1463.6750000000002
2026-01-05 12:00:00+00:00,0.0,37.35,0.0,682.2,1855.05,0.0,0.0,204.0,0.0,106.125,-204.0,-106.125,682.2,37.35,-1855.05,-1445.625
2026-01-05 13:00:00+00:00,0.0,311.125,0.0,695.25,2065.4,0.0,0.0,204.0,0.0,363.3,-204.0,-363.3,695.25,311.125,-2065.4,-1626.325
2026-01-05 14:00:00+00:00,0.0,65.875,0.0,440.3,1702.575,0.0,0.0,204.0,0.0,300.725,-204.0,-300.725,440.3,65.875,-1702.575,-1701.125
2026-01-05 15:00:00+00:00,0.0,11.475,0.0,183.925,1495.6,0.0,0.0,204.0,0.0,51.725,-204.0,-51.725,183.925,11.475,-1495.6,-1555.925
2026-01-05 16:00:00+00:00,0.0,0.0,27.65,263.425,2669.3,0.0,0.0,153.0,72.6,0.0,-153.0,72.6,235.775,0.0,-2669.3,-2513.925
2026-01-05 17:00:00+00:00,341.05,0.0,0.0,329.9,2627.625,0.0,0.0,188.25,0.0,57.375,-188.25,-57.375,329.9,-341.05,-2627.625,-2884.4
2026-01-05 18:00:00+00:00,299.55,0.0,0.0,223.575,1413.5,0.0,0.0,0.0,0.0,42.35,0.0,-42.35,223.575,-299.55,-1413.5,-1531.825
2026-01-05 19:00:00+00:00,0.0,214.575,0.0,356.55,1475.05,0.0,0.0,0.0,0.0,341.275,0.0,-341.275,356.55,214.575,-1475.05,-1245.1999999999998
2026-01-05 20:00:00+00:00,0.0,32.175,0.0,552.275,1827.175,0.0,0.0,0.0,0.0,420.1,0.0,-420.1,552.275,32.175,-1827.175,-1662.825
2026-01-05 21:00:00+00:00,0.0,90.325,0.0,614.0,2263.4,0.0,0.0,0.0,0.0,181.32500000000002,0.0,-181.32500000000002,614.0,90.325,-2263.4,-1740.4
2026-01-05 22:00:00+00:00,0.0,28.625,0.0,690.275,2402.1,0.0,0.0,0.0,0.0,284.9,0.0,-284.9,690.275,28.625,-2402.1,-1968.1
2026-01-05 23:00:00+00:00,0.0,22.775,0.0,700.0,4219.975,0.0,0.0,0.0,984.675,0.0,0.0,984.675,700.0,22.775,-4219.975,-2512.5250000000005
2026-01-06 00:00:00+00:00,0.0,0.9,0.0,700.0,4485.8,0.0,0.0,0.0,1262.125,0.0,0.0,1262.125,700.0,0.9,-4485.8,-2522.775
2026-01-06 01:00:00+00:00,0.0,237.3,0.0,700.0,3566.825,0.0,0.0,0.0,1274.9,0.0,0.0,1274.9,700.0,237.3,-3566.825,-1354.6249999999995
2026-01-06 02:00:00+00:00,0.0,228.15,0.0,700.0,4127.75,0.0,0.0,0.0,1269.05,0.0,0.0,1269.05,700.0,228.15,-4127.75,-1930.5500000000002
2026-01-06 03:00:00+00:00,0.0,143.0,0.0,700.0,4254.9,0.0,0.0,0.0,1275.65,0.0,0.0,1275.65,700.0,143.0,-4254.9,-2136.2499999999995
2026-01-06 04:00:00+00:00,0.0,231.75,0.0,700.0,3567.85,0.0,0.0,0.0,1269.875,0.0,0.0,1269.875,700.0,231.75,-3567.85,-1366.225
2026-01-06 05:00:00+00:00,0.0,286.375,0.0,696.625,3931.275,0.0,49.0,0.0,1213.6,0.0,49.0,1213.6,696.625,286.375,-3931.275,-1685.6750000000002
2026-01-06 06:00:00+00:00,0.0,143.95,0.0,593.525,2965.45,0.0,0.0,0.0,957.8,0.0,0.0,957.8,593.525,143.95,-2965.45,-1270.175
2026-01-06 07:00:00+00:00,409.925,0.0,0.0,446.8,2440.35,0.0,0.0,0.0,1100.2250000000001,0.0,0.0,1100.2250000000001,446.8,-409.925,-2440.35,-1303.2499999999998
2026-01-06 08:00:00+00:00,583.2,0.0,0.0,248.425,2034.975,0.0,0.0,0.0,1055.675,0.0,0.0,1055.675,248.425,-583.2,-2034.975,-1314.075
2026-01-06 09:00:00+00:00,376.175,0.0,0.0,308.575,1914.6,0.0,0.0,0.0,630.55,0.0,0.0,630.55,308.575,-376.175,-1914.6,-1351.6499999999999
2026-01-06 10:00:00+00:00,392.0,0.0,0.0,329.225,1669.525,0.0,0.0,0.0,534.875,0.0,0.0,534.875,329.225,-392.0,-1669.525,-1197.4250000000002
2026-01-06 11:00:00+00:00,255.225,0.0,0.0,598.35,2559.45,0.0,0.0,20.25,419.75,0.0,-20.25,419.75,598.35,-255.225,-2559.45,-1816.8249999999998
2026-01-06 12:00:00+00:00,129.3,0.0,0.0,530.4,2072.175,0.0,0.0,0.0,535.175,0.0,0.0,535.175,530.4,-129.3,-2072.175,-1135.9000000000003
2026-01-06 13:00:00+00:00,0.0,297.875,0.0,693.75,2835.125,0.0,0.0,0.0,746.05,0.0,0.0,746.05,693.75,297.875,-2835.125,-1097.45
2026-01-06 14:00:00+00:00,0.0,146.775,0.0,689.85,2928.6,0.0,0.0,0.0,731.625,0.0,0.0,731.625,689.85,146.775,-2928.6,-1360.35
2026-01-06 15:00:00+00:00,39.0,0.0,0.0,634.825,3283.65,0.0,0.0,128.0,1254.675,0.0,-128.0,1254.675,634.825,-39.0,-3283.65,-1561.15
2026-01-06 16:00:00+00:00,24.875,0.0,0.0,670.275,4051.8,0.0,0.0,0.0,1280.125,0.0,0.0,1280.125,670.275,-24.875,-4051.8,-2126.275
2026-01-06 17:00:00+00:00,0.0,173.15,0.0,451.8,3339.675,0.0,0.0,0.0,1162.0,0.0,0.0,1162.0,451.8,173.15,-3339.675,-1552.7250000000001
2026-01-06 18:00:00+00:00,0.0,516.725,0.0,686.925,3965.025,0.0,54.0,0.0,1230.55,0.0,54.0,1230.55,686.925,516.725,-3965.025,-1476.8250000000003
2026-01-06 19:00:00+00:00,0.0,502.175,0.0,663.8,4395.775,0.0,180.0,0.0,1272.35,0.0,180.0,1272.35,663.8,502.175,-4395.775,-1777.4499999999998
2026-01-06 20:00:00+00:00,0.0,359.3,0.0,696.05,4413.6,0.0,53.5,0.0,1184.975,0.0,53.5,1184.975,696.05,359.3,-4413.6,-2119.7750000000005
2026-01-06 21:00:00+00:00,0.0,472.775,0.0,694.15,4290.3,0.0,151.25,0.0,1185.0,0.0,151.25,1185.0,694.15,472.775,-4290.3,-1787.125
2026-01-06 22:00:00+00:00,0.0,587.025,0.0,693.9,4557.6,0.0,207.25,0.0,1282.0,0.0,207.25,1282.0,693.9,587.025,-4557.6,-1787.4250000000002
2026-01-06 23:00:00+00:00,0.0,600.0,0.0,700.0,3959.875,0.0,214.25,0.0,1058.125,0.0,214.25,1058.125,700.0,600.0,-3959.875,-1387.5
2026-01-07 00:00:00+00:00,0.0,600.0,0.0,700.0,3855.3,0.0,216.0,0.0,1073.75,0.0,216.0,1073.75,700.0,600.0,-3855.3,-1265.5500000000002
2026-01-07 01:00:00+00:00,0.0,600.0,0.0,700.0,3974.85,0.0,216.0,0.0,1255.825,0.0,216.0,1255.825,700.0,600.0,-3974.85,-1203.025
2026-01-07 02:00:00+00:00,0.0,600.0,0.0,700.0,3940.05,0.0,216.0,0.0,1241.4,0.0,216.0,1241.4,700.0,600.0,-3940.05,-1182.65
2026-01-07 03:00:00+00:00,0.0,600.0,0.0,700.0,3885.275,0.0,208.75,0.0,1223.525,0.0,208.75,1223.525,700.0,600.0,-3885.275,-1153.0
2026-01-07 04:00:00+00:00,0.0,600.0,0.0,700.0,3810.125,0.0,174.5,0.0,1167.65,0.0,174.5,1167.65,700.0,600.0,-3810.125,-1167.975
2026-01-07 05:00:00+00:00,0.0,600.0,0.0,700.0,3119.925,0.0,54.0,0.0,446.95,0.0,54.0,446.95,700.0,600.0,-3119.925,-1318.9750000000001
2026-01-07 06:00:00+00:00,0.0,600.0,0.0,700.0,2365.4,0.0,0.0,0.0,0.0,384.525,0.0,-384.525,700.0,600.0,-2365.4,-1449.9250000000002
2026-01-07 07:00:00+00:00,0.0,600.0,0.0,700.0,2540.675,0.0,0.0,0.0,0.0,237.975,0.0,-237.975,700.0,600.0,-2540.675,-1478.65
2026-01-07 08:00:00+00:00,0.0,600.0,0.0,700.0,2532.825,0.0,0.0,0.0,0.0,203.775,0.0,-203.775,700.0,600.0,-2532.825,-1436.6
