,HU_HR,HR_HU,SI_HR,HR_SI,RS_HR,HR_RS,BA_HR,HR_BA,HR_BA_net_export,HR_HU_net_export,HR_RS_net_export,HR_SI_net_export,Net Export
2026-01-16 12:00:00+00:00,3.275,260.15,909.15,116.0,74.0,446.0,237.0,1.0,-236.0,256.875,372.0,-793.15,-400.275
2026-01-16 13:00:00+00:00,0.0,322.475,874.025,111.0,40.0,479.0,212.0,26.0,-186.0,322.475,439.0,-763.025,-187.54999999999995
2026-01-16 14:00:00+00:00,0.0,231.575,832.45,107.0,1.0,441.0,215.0,27.0,-188.0,231.575,440.0,-725.45,-241.87500000000006
2026-01-16 15:00:00+00:00,1.525,102.55,930.15,128.3,0.0,450.0,193.0,39.0,-154.0,101.02499999999999,450.0,-801.8499999999999,-404.82499999999993
2026-01-16 16:00:00+00:00,31.225,15.05,1003.55,129.925,0.0,445.0,155.0,46.0,-109.0,-16.175,445.0,-873.625,-553.8
2026-01-16 17:00:00+00:00,23.025,11.8,976.1500000000001,122.55,0.0,442.0,155.0,45.0,-110.0,-11.224999999999998,442.0,-853.6000000000001,-532.8250000000002
2026-01-16 18:00:00+00:00,42.3,31.975,955.8000000000001,103.2,0.0,450.0,159.0,51.0,-108.0,-10.324999999999996,450.0,-852.6,-520.925
2026-01-16 19:00:00+00:00,94.75,46.9,793.4,105.7,0.0,450.0,196.0,39.0,-157.0,-47.85,450.0,-687.6999999999999,-442.54999999999995
2026-01-16 20:00:00+00:00,246.725,86.075,860.45,92.55,0.0,430.0,167.0,62.0,-105.0,-160.64999999999998,430.0,-767.9000000000001,-603.5500000000001
2026-01-16 21:00:00+00:00,486.4,46.175,795.425,100.75,0.0,375.0,27.0,129.0,102.0,-440.22499999999997,375.0,-694.675,-657.8999999999999
2026-01-16 22:00:00+00:00,510.5,144.05,580.8,151.875,0.0,325.0,4.0,126.0,122.0,-366.45,325.0,-428.92499999999995,-348.37499999999994
2026-01-16 23:00:00+00:00,462.4,0.0,368.15,116.425,0.0,75.0,0.0,121.0,121.0,-462.4,75.0,-251.72499999999997,-518.125
2026-01-17 00:00:00+00:00,406.425,0.0,355.55,189.4,0.0,91.0,0.0,121.0,121.0,-406.425,91.0,-166.15,-360.57500000000005
2026-01-17 01:00:00+00:00,300.475,0.0,363.525,204.225,30.0,76.0,8.0,121.0,113.0,-300.475,46.0,-159.29999999999998,-300.775
2026-01-17 02:00:00+00:00,211.225,0.0,366.1,212.1,37.0,63.0,16.0,121.0,105.0,-211.225,26.0,-154.00000000000003,-234.22500000000002
2026-01-17 03:00:00+00:00,164.825,13.525,351.125,235.1,37.0,44.0,45.0,98.0,53.0,-151.29999999999998,7.0,-116.025,-207.325
2026-01-17 04:00:00+00:00,189.4,3.3,368.6,173.875,36.0,76.0,46.0,98.0,52.0,-186.1,40.0,-194.72500000000002,-288.82500000000005
2026-01-17 05:00:00+00:00,240.175,26.175,403.95,100.975,16.0,120.0,26.0,1.0,-25.0,-214.0,104.0,-302.975,-437.975
2026-01-17 06:00:00+00:00,384.25,0.0,378.925,143.925,27.0,361.0,0.0,1.0,1.0,-384.25,334.0,-235.0,-284.25
2026-01-17 07:00:00+00:00,403.975,0.0,370.97499999999997,171.375,0.0,176.0,2.0,1.0,-1.0,-403.975,176.0,-199.59999999999997,-428.575
2026-01-17 08:00:00+00:00,312.575,10.5,538.9,199.275,0.0,183.0,0.0,1.0,1.0,-302.075,183.0,-339.625,-457.7
2026-01-17 09:00:00+00:00,533.575,0.0,439.225,276.075,0.0,176.0,0.0,1.0,1.0,-533.575,176.0,-163.15000000000003,-519.7250000000001
2026-01-17 10:00:00+00:00,664.775,0.0,374.075,228.625,13.0,177.0,2.0,1.0,-1.0,-664.775,164.0,-145.45,-647.2249999999999
2026-01-17 11:00:00+00:00,536.675,2.875,395.275,297.525,10.0,26.0,0.0,1.0,1.0,-533.8,16.0,-97.75,-614.55
2026-01-17 12:00:00+00:00,518.1,0.0,351.375,355.7,13.0,26.0,0.0,1.0,1.0,-518.1,13.0,4.324999999999989,-499.77500000000003
2026-01-17 13:00:00+00:00,334.57500000000005,109.0,443.85,221.075,158.0,176.0,0.0,3.0,3.0,-225.57500000000005,18.0,-222.77500000000003,-427.3500000000001
2026-01-17 14:00:00+00:00,14.25,202.025,650.0,125.9,153.0,253.0,0.0,36.0,36.0,187.775,100.0,-524.1,-200.32500000000005
2026-01-17 15:00:00+00:00,78.75,306.65,740.05,99.3,74.0,450.0,0.0,36.0,36.0,227.89999999999998,376.0,-640.75,-0.8500000000000227
2026-01-17 16:00:00+00:00,26.15,108.85000000000001,717.45,94.6,64.0,450.0,0.0,1.0,1.0,82.70000000000002,386.0,-622.85,-153.14999999999998
2026-01-17 17:00:00+00:00,0.0,160.05,689.125,96.3,150.0,450.0,0.0,1.0,1.0,160.05,300.0,-592.825,-131.77500000000003
2026-01-17 18:00:00+00:00,0.0,89.9,667.4,93.35,150.0,450.0,0.0,1.0,1.0,89.9,300.0,-574.05,-183.14999999999998
2026-01-17 19:00:00+00:00,44.0,70.625,633.8499999999999,95.425,170.0,407.0,0.0,21.0,21.0,26.625,237.0,-538.425,-253.79999999999995
2026-01-17 20:00:00+00:00,208.125,22.299999999999997,773.55,80.25,150.0,366.0,0.0,30.0,30.0,-185.825,216.0,-693.3,-633.125
2026-01-17 21:00:00+00:00,322.75,0.0,396.25,137.825,0.0,76.0,0.0,41.0,41.0,-322.75,76.0,-258.425,-464.175
2026-01-17 22:00:00+00:00,423.925,0.0,372.05,277.225,0.0,100.0,0.0,156.0,156.0,-423.925,100.0,-94.82499999999999,-262.75
2026-01-17 23:00:00+00:00,433.15,0.0,383.0,299.7,0.0,77.0,0.0,225.0,225.0,-433.15,77.0,-83.30000000000001,-214.45
2026-01-18 00:00:00+00:00,281.15,10.6,444.34999999999997,367.575,0.0,85.0,0.0,220.0,220.0,-270.54999999999995,85.0,-76.77499999999998,-42.32499999999993
2026-01-18 01:00:00+00:00,211.125,0.275,405.25,374.55,0.0,47.0,0.0,220.0,220.0,-210.85,47.0,-30.69999999999999,25.450000000000017
2026-01-18 02:00:00+00:00,145.8,0.0,365.125,306.45,0.0,58.0,0.0,220.0,220.0,-145.8,58.0,-58.67500000000001,73.52499999999998
2026-01-18 03:00:00+00:00,101.9,0.0,374.025,294.5,0.0,31.0,0.0,220.0,220.0,-101.9,31.0,-79.52499999999998,69.57500000000002
2026-01-18 04:00:00+00:00,51.425,0.0,446.0,286.55,0.0,31.0,0.0,220.0,220.0,-51.425,31.0,-159.45,40.125
2026-01-18 05:00:00+00:00,158.875,0.0,388.175,230.5,0.0,28.0,0.0,209.0,209.0,-158.875,28.0,-157.675,-79.55000000000001
2026-01-18 06:00:00+00:00,98.175,0.0,419.525,194.3,0.0,31.0,0.0,202.0,202.0,-98.175,31.0,-225.22499999999997,-90.39999999999998
2026-01-18 07:00:00+00:00,277.05,0.0,473.65,221.1,0.0,67.0,0.0,231.0,231.0,-277.05,67.0,-252.54999999999998,-231.6
2026-01-18 08:00:00+00:00,505.22499999999997,0.0,351.025,231.57500000000002,0.0,67.0,0.0,235.0,235.0,-505.22499999999997,67.0,-119.44999999999996,-322.67499999999995
2026-01-18 09:00:00+00:00,808.175,0.0,352.8,518.3,0.0,1.0,0.0,231.0,231.0,-808.175,1.0,165.49999999999994,-410.675
2026-01-18 10:00:00+00:00,846.775,0.0,352.45,551.95,28.0,1.0,0.0,220.0,220.0,-846.775,-27.0,199.50000000000006,-454.2749999999999
2026-01-18 11:00:00+00:00,691.15,0.0,351.0,498.0,0.0,1.0,0.0,219.0,219.0,-691.15,1.0,147.0,-324.15
2026-01-18 12:00:00+00:00,359.79999999999995,0.0,351.825,354.8,0.0,1.0,0.0,214.0,214.0,-359.79999999999995,1.0,2.9750000000000227,-141.82499999999993
2026-01-18 13:00:00+00:00,178.225,59.15,425.7,251.675,0.0,1.0,8.0,220.0,212.0,-119.07499999999999,1.0,-174.02499999999998,-80.09999999999997
2026-01-18 14:00:00+00:00,0.0,241.675,596.9000000000001,215.89999999999998,0.0,43.0,4.0,129.0,125.0,241.675,43.0,-381.0000000000001,28.674999999999898
2026-01-18 15:00:00+00:00,297.275,386.95,524.9,73.75,0.0,450.0,2.0,0.0,-2.0,89.67500000000001,450.0,-451.15,86.52499999999998
2026-01-18 16:00:00+00:00,328.4,218.475,545.3,73.275,30.0,450.0,2.0,0.0,-2.0,-109.92499999999998,420.0,-472.025,-163.94999999999993
2026-01-18 17:00:00+00:00,70.57499999999999,318.525,995.175,75.4,0.0,450.0,8.0,0.0,-8.0,247.95,450.0,-919.775,-229.82499999999993
2026-01-18 18:00:00+00:00,0.0,281.025,777.775,75.025,0.0,218.0,8.0,0.0,-8.0,281.025,218.0,-702.75,-211.72500000000002
2026-01-18 19:00:00+00:00,28.575000000000003,121.45,778.175,95.075,0.0,381.0,11.0,6.0,-5.0,92.875,381.0,-683.0999999999999,-214.2249999999999
2026-01-18 20:00:00+00:00,30.55,13.5,437.425,102.5,0.0,81.0,27.0,40.0,13.0,-17.05,81.0,-334.925,-257.975
2026-01-18 21:00:00+00:00,138.825,48.1,506.1,199.35000000000002,12.0,1.0,0.0,220.0,220.0,-90.725,-11.0,-306.75,-188.475
2026-01-18 22:00:00+00:00,429.3,0.0,373.0,336.95,20.0,0.0,0.0,212.0,212.0,-429.3,-20.0,-36.05000000000001,-273.35
2026-01-18 23:00:00+00:00,405.15,0.0,380.825,89.775,18.0,69.0,0.0,266.0,266.0,-405.15,51.0,-291.04999999999995,-379.19999999999993
2026-01-19 00:00:00+00:00,367.67499999999995,0.0,370.55,144.25,0.0,60.0,0.0,269.0,269.0,-367.67499999999995,60.0,-226.3,-264.97499999999997
2026-01-19 01:00:00+00:00,344.325,0.0,354.85,204.4,0.0,45.0,0.0,269.0,269.0,-344.325,45.0,-150.45000000000002,-180.775
2026-01-19 02:00:00+00:00,337.3,0.0,363.9,201.3,0.0,24.0,0.0,269.0,269.0,-337.3,24.0,-162.59999999999997,-206.89999999999998
2026-01-19 03:00:00+00:00,332.55,0.0,351.625,143.275,0.0,1.0,0.0,269.0,269.0,-332.55,1.0,-208.35,-270.9
2026-01-19 04:00:00+00:00,382.6,0.0,398.825,134.025,0.0,146.0,60.0,177.0,117.0,-382.6,146.0,-264.79999999999995,-384.4
2026-01-19 05:00:00+00:00,188.875,11.25,710.825,120.225,0.0,356.0,110.0,58.0,-52.0,-177.625,356.0,-590.6,-464.225
2026-01-19 06:00:00+00:00,13.525,68.775,819.725,126.4,0.0,395.0,144.0,58.0,-86.0,55.25000000000001,395.0,-693.325,-329.07500000000005
2026-01-19 07:00:00+00:00,99.275,45.4,504.4,151.975,18.0,163.0,129.0,21.0,-108.0,-53.87500000000001,145.0,-352.42499999999995,-369.29999999999995
2026-01-19 08:00:00+00:00,221.27499999999998,36.75,369.625,369.6,46.0,185.0,172.0,1.0,-171.0,-184.52499999999998,139.0,-0.024999999999977263,-216.54999999999995
2026-01-19 09:00:00+00:00,418.55,0.0,354.125,755.675,41.0,1.0,166.0,71.0,-95.0,-418.55,-40.0,401.54999999999995,-152.0
2026-01-19 10:00:00+00:00,400.05,0.0,352.17499999999995,626.675,41.0,2.0,194.0,71.0,-123.0,-400.05,-39.0,274.5,-287.54999999999995
2026-01-19 11:00:00+00:00,397.7,0.0,352.1,601.975,53.0,71.0,209.0,71.0,-138.0,-397.7,18.0,249.875,-267.82500000000005
2026-01-19 12:00:00+00:00,435.6,0.0,351.75,679.775,55.0,141.0,194.0,71.0,-123.0,-435.6,86.0,328.025,-144.57500000000005
2026-01-19 13:00:00+00:00,282.0,110.225,364.225,241.45,44.0,301.0,139.0,71.0,-68.0,-171.775,257.0,-122.77500000000003,-105.55000000000004
2026-01-19 14:00:00+00:00,32.475,74.7,598.1,235.14999999999998,5.0,405.0,157.0,2.0,-155.0,42.225,400.0,-362.95000000000005,-75.72500000000002
2026-01-19 15:00:00+00:00,1.375,131.775,763.4,164.25,0.0,400.0,183.0,46.0,-137.0,130.4,400.0,-599.15,-205.75
2026-01-19 16:00:00+00:00,10.75,83.3,864.15,132.1,0.0,400.0,187.0,11.0,-176.0,72.55,400.0,-732.05,-435.49999999999994
2026-01-19 17:00:00+00:00,53.9,65.0,884.025,149.175,0.0,400.0,173.0,47.0,-126.0,11.100000000000001,400.0,-734.8499999999999,-449.7499999999999
2026-01-19 18:00:00+00:00,32.2,52.675,957.975,109.0,0.0,400.0,110.0,95.0,-15.0,20.474999999999994,400.0,-848.975,-443.5
2026-01-19 19:00:00+00:00,47.775,39.55,874.275,105.25,0.0,400.0,120.0,113.0,-7.0,-8.225000000000001,400.0,-769.025,-384.25
2026-01-19 20:00:00+00:00,163.575,0.0,734.8,134.125,0.0,400.0,116.0,36.0,-80.0,-163.575,400.0,-600.675,-444.24999999999994
2026-01-19 21:00:00+00:00,323.7,35.025000000000006,631.075,85.75,0.0,293.0,100.0,54.0,-46.0,-288.67499999999995,293.0,-545.325,-587.0
2026-01-19 22:00:00+00:00,391.9,0.0,492.125,82.225,0.0,295.0,100.0,171.0,71.0,-391.9,295.0,-409.9,-435.79999999999995
2026-01-19 23:00:00+00:00,255.325,0.0,456.7,82.275,0.0,84.0,0.0,229.0,229.0,-255.325,84.0,-374.42499999999995,-316.74999999999994
2026-01-20 00:00:00+00:00,165.65,0.0,399.725,80.725,4.0,85.0,0.0,225.0,225.0,-165.65,81.0,-319.0,-178.65
2026-01-20 01:00:00+00:00,138.35,28.5,401.375,81.8,0.0,100.0,0.0,222.0,222.0,-109.85,100.0,-319.575,-107.42499999999998
2026-01-20 02:00:00+00:00,111.05,40.05,425.35,82.8,0.0,100.0,0.0,203.0,203.0,-71.0,100.0,-342.55,-110.55000000000001
2026-01-20 03:00:00+00:00,87.85,32.4,558.0999999999999,82.975,0.0,135.0,0.0,202.0,202.0,-55.449999999999996,135.0,-475.1249999999999,-193.57499999999987
2026-01-20 04:00:00+00:00,22.424999999999997,53.175,606.525,93.375,0.0,180.0,15.0,100.0,85.0,30.75,180.0,-513.15,-217.39999999999998
2026-01-20 05:00:00+00:00,13.875,54.225,784.05,122.675,41.0,416.0,210.0,41.0,-169.0,40.35,375.0,-661.375,-415.025
2026-01-20 06:00:00+00:00,3.675,75.95,888.8,156.35,119.0,437.0,149.0,41.0,-108.0,72.275,318.0,-732.4499999999999,-450.17499999999995
2026-01-20 07:00:00+00:00,23.75,79.75,574.825,175.975,162.0,135.0,147.0,36.0,-111.0,56.0,-27.0,-398.85,-480.85
2026-01-20 08:00:00+00:00,130.875,57.325,413.35,245.45,212.0,100.0,113.0,42.0,-71.0,-73.55,-112.0,-167.90000000000003,-424.45000000000005
2026-01-20 09:00:00+00:00,415.875,0.0,392.5,409.1,160.0,35.0,57.0,99.0,42.0,-415.875,-125.0,16.600000000000023,-482.275
2026-01-20 10:00:00+00:00,361.0,0.175,354.025,459.85,244.0,36.0,33.0,97.0,64.0,-360.825,-208.0,105.82500000000005,-398.99999999999994
2026-01-20 11:00:00+00:00,318.45,0.0,358.525,491.275,226.0,35.0,78.0,124.0,46.0,-318.45,-191.0,132.75,-330.7
2026-01-20 12:00:00+00:00,275.0,0.0,351.0,442.825,237.0,55.0,85.0,153.0,68.0,-275.0,-182.0,91.82499999999999,-297.175
2026-01-20 13:00:00+00:00,113.35,50.949999999999996,400.45,242.025,165.0,117.0,63.0,39.0,-24.0,-62.4,-48.0,-158.42499999999998,-292.825
2026-01-20 14:00:00+00:00,28.325,197.625,834.775,119.6,278.0,521.0,143.0,181.0,38.0,169.3,243.0,-715.175,-264.87499999999994
2026-01-20 15:00:00+00:00,0.0,130.775,1029.4,127.8,70.0,400.0,149.0,122.0,-27.0,130.775,330.0,-901.6000000000001,-467.82500000000016
2026-01-20 16:00:00+00:00,52.525,20.475,936.825,110.55,70.0,400.0,159.0,72.0,-87.0,-32.05,330.0,-826.2750000000001,-615.325
2026-01-20 17:00:00+00:00,63.425,14.55,1007.525,112.125,0.0,400.0,161.0,111.0,-50.0,-48.875,400.0,-895.4,-594.275
2026-01-20 18:00:00+00:00,48.625,0.0,933.25,104.125,66.0,400.0,154.0,128.0,-26.0,-48.625,334.0,-829.125,-569.75
2026-01-20 19:00:00+00:00,54.45,0.0,1014.575,97.2,0.0,400.0,150.0,180.0,30.0,-54.45,400.0,-917.375,-541.825
2026-01-20 20:00:00+00:00,216.64999999999998,0.0,817.625,94.475,5.0,400.0,149.0,116.0,-33.0,-216.64999999999998,395.0,-723.15,-577.8
2026-01-20 21:00:00+00:00,510.27500000000003,21.1,939.2,91.125,0.0,375.0,5.0,146.0,141.0,-489.175,375.0,-848.075,-821.25
2026-01-20 22:00:00+00:00,358.9,42.85,845.0,81.0,12.0,250.0,0.0,264.0,264.0,-316.04999999999995,238.0,-764.0,-578.05
2026-01-20 23:00:00+00:00,385.55,20.2,681.65,125.14999999999999,0.0,170.0,0.0,245.0,245.0,-365.35,170.0,-556.5,-506.85
2026-01-21 00:00:00+00:00,264.525,24.925,611.35,120.44999999999999,0.0,121.0,0.0,233.0,233.0,-239.59999999999997,121.0,-490.90000000000003,-376.5
2026-01-21 01:00:00+00:00,236.275,34.125,608.875,93.35,0.0,146.0,0.0,239.0,239.0,-202.15,146.0,-515.525,-332.67499999999995
2026-01-21 02:00:00+00:00,215.55,7.825,655.2,93.2,0.0,146.0,0.0,252.0,252.0,-207.72500000000002,146.0,-562.0,-371.725
2026-01-21 03:00:00+00:00,254.7,5.375,718.975,123.075,0.0,221.0,0.0,211.0,211.0,-249.325,221.0,-595.9,-413.22499999999997
2026-01-21 04:00:00+00:00,112.0,0.0,840.6,185.6,0.0,200.0,0.0,89.0,89.0,-112.0,200.0,-655.0,-478.0
2026-01-21 05:00:00+00:00,68.0,8.775,863.2750000000001,198.32500000000002,0.0,400.0,208.0,160.0,-48.0,-59.225,400.0,-664.95,-372.17500000000007
2026-01-21 06:00:00+00:00,145.8,0.0,965.5,204.125,0.0,400.0,208.0,111.0,-97.0,-145.8,400.0,-761.375,-604.175
2026-01-21 07:00:00+00:00,296.4,0.0,882.525,137.0,0.0,400.0,188.0,150.0,-38.0,-296.4,400.0,-745.525,-679.925
2026-01-21 08:00:00+00:00,491.225,40.175,763.375,161.5,0.0,400.0,159.0,180.0,21.0,-451.05,400.0,-601.875,-631.925
2026-01-21 09:00:00+00:00,578.6,525.225,1326.3,460.975,0.0,400.0,118.0,189.0,71.0,-53.375,400.0,-865.3249999999999,-447.69999999999993
2026-01-21 10:00:00+00:00,640.0,882.4000000000001,1677.35,539.675,0.0,232.0,50.0,258.0,208.0,242.4000000000001,232.0,-1137.675,-455.27499999999986
2026-01-21 11:00:00+00:00,614.65,284.8,1255.425,385.95000000000005,0.0,306.0,52.0,249.0,197.0,-329.84999999999997,306.0,-869.4749999999999,-696.3249999999998
2026-01-21 12:00:00+00:00,575.25,320.625,1435.025,337.3,0.0,400.0,50.0,309.0,259.0,-254.625,400.0,-1097.7250000000001,-693.3500000000001
2026-01-21 13:00:00+00:00,439.225,87.475,1068.575,121.125,0.0,400.0,50.0,129.0,79.0,-351.75,400.0,-947.45,-820.2
2026-01-21 14:00:00+00:00,116.07499999999999,7.125,953.975,115.35,0.0,400.0,223.0,120.0,-103.0,-108.94999999999999,400.0,-838.625,-650.575
2026-01-21 15:00:00+00:00,50.675,0.0,1137.775,114.775,0.0,400.0,195.0,149.0,-46.0,-50.675,400.0,-1023.0000000000001,-719.6750000000002
2026-01-21 16:00:00+00:00,166.625,0.0,1157.325,117.425,51.0,400.0,202.0,222.0,20.0,-166.625,349.0,-1039.9,-837.5250000000001
2026-01-21 17:00:00+00:00,195.975,0.0,1110.35,125.125,51.0,400.0,203.0,208.0,5.0,-195.975,349.0,-985.2249999999999,-827.1999999999999
2026-01-21 18:00:00+00:00,231.5,0.0,1071.625,133.8,51.0,400.0,193.0,206.0,13.0,-231.5,349.0,-937.825,-807.325
2026-01-21 19:00:00+00:00,174.475,0.0,1046.9,162.575,51.0,400.0,281.0,247.0,-34.0,-174.475,349.0,-884.325,-743.8000000000001
2026-01-21 20:00:00+00:00,370.82500000000005,0.0,1141.225,98.55,107.0,412.0,166.0,325.0,159.0,-370.82500000000005,305.0,-1042.675,-949.5
2026-01-21 21:00:00+00:00,756.425,0.0,1159.35,195.725,0.0,287.0,3.0,341.0,338.0,-756.425,287.0,-963.6249999999999,-1095.0499999999997
2026-01-21 22:00:00+00:00,657.825,30.099999999999998,951.675,120.65,0.0,250.0,3.0,307.0,304.0,-627.725,250.0,-831.025,-904.75
2026-01-21 23:00:00+00:00,361.15,0.2,768.65,114.675,100.0,77.0,0.0,276.0,276.0,-360.95,-23.0,-653.975,-761.925
2026-01-22 00:00:00+00:00,270.4,4.375,701.2,136.625,0.0,51.0,0.0,238.0,238.0,-266.025,51.0,-564.575,-541.6
2026-01-22 01:00:00+00:00,213.6,0.675,637.625,88.975,0.0,38.0,0.0,205.0,205.0,-212.92499999999998,38.0,-548.65,-518.5749999999999
2026-01-22 02:00:00+00:00,199.375,11.925,631.475,88.325,0.0,38.0,0.0,206.0,206.0,-187.45,38.0,-543.15,-486.59999999999997
2026-01-22 03:00:00+00:00,129.04999999999998,10.15,775.525,175.3,0.0,27.0,0.0,225.0,225.0,-118.89999999999998,27.0,-600.2249999999999,-467.1249999999999
2026-01-22 04:00:00+00:00,197.475,42.574999999999996,774.825,91.0,55.0,31.0,30.0,206.0,176.0,-154.9,-24.0,-683.825,-686.725
2026-01-22 05:00:00+00:00,276.975,0.0,980.5,135.45,85.0,460.0,120.0,210.0,90.0,-276.975,375.0,-845.05,-657.025
2026-01-22 06:00:00+00:00,418.95,0.0,1184.625,139.325,46.0,439.0,60.0,221.0,161.0,-418.95,393.0,-1045.3,-910.25
2026-01-22 07:00:00+00:00,259.775,0.5,1148.275,133.95,243.0,420.0,158.0,224.0,66.0,-259.275,177.0,-1014.325,-1030.6
2026-01-22 08:00:00+00:00,471.9,0.0,1166.375,143.35,15.0,415.0,102.0,217.0,115.0,-471.9,400.0,-1023.025,-979.925
2026-01-22 09:00:00+00:00,427.45,0.0,1376.5,126.0,43.0,411.0,0.0,349.0,349.0,-427.45,368.0,-1250.5,-960.95
2026-01-22 10:00:00+00:00,299.325,39.55,1278.15,123.0,179.0,400.0,6.0,251.0,245.0,-259.775,221.0,-1155.15,-948.9250000000001
2026-01-22 11:00:00+00:00,360.875,0.0,1268.3000000000002,124.325,18.0,409.0,13.0,254.0,241.0,-360.875,391.0,-1143.9750000000001,-872.8500000000001
2026-01-22 12:00:00+00:00,365.0,0.0,1331.9,115.45,13.0,405.0,45.0,404.0,359.0,-365.0,392.0,-1216.45,-830.45
2026-01-22 13:00:00+00:00,201.025,4.05,1408.55,112.0,17.0,410.0,53.0,361.0,308.0,-196.975,393.0,-1296.55,-792.525
2026-01-22 14:00:00+00:00,129.275,5.475,1177.675,108.15,26.0,426.0,175.0,266.0,91.0,-123.80000000000001,400.0,-1069.5249999999999,-702.3249999999998
2026-01-22 15:00:00+00:00,136.675,33.575,1159.825,129.575,15.0,415.0,190.0,154.0,-36.0,-103.10000000000001,400.0,-1030.25,-769.35
2026-01-22 16:00:00+00:00,215.5,46.85,1204.0,116.2,15.0,415.0,192.0,144.0,-48.0,-168.65,400.0,-1087.8,-904.4499999999999
2026-01-22 17:00:00+00:00,211.4,50.975,1216.775,112.3,15.0,415.0,189.0,153.0,-36.0,-160.425,400.0,-1104.4750000000001,-900.9000000000001
2026-01-22 18:00:00+00:00,212.425,0.0,1192.575,113.775,42.0,442.0,177.0,153.0,-24.0,-212.425,400.0,-1078.8,-915.2249999999999
2026-01-22 19:00:00+00:00,318.875,0.0,1239.35,112.225,38.0,417.0,64.0,211.0,147.0,-318.875,379.0,-1127.125,-920.0
2026-01-22 20:00:00+00:00,507.025,24.4,1215.025,319.425,268.0,418.0,42.0,291.0,249.0,-482.625,150.0,-895.6000000000001,-979.2250000000001
2026-01-22 21:00:00+00:00,604.9,21.2,1083.175,129.925,0.0,400.0,46.0,244.0,198.0,-583.6999999999999,400.0,-953.25,-938.9499999999999
2026-01-22 22:00:00+00:00,721.275,31.65,1025.85,100.2,0.0,396.0,9.0,189.0,180.0,-689.625,396.0,-925.6499999999999,-1039.2749999999999
2026-01-22 23:00:00+00:00,473.65,1.175,930.45,93.925,0.0,400.0,0.0,214.0,214.0,-472.47499999999997,400.0,-836.5250000000001,-695.0
2026-01-23 00:00:00+00:00,415.15,0.0,783.1,82.975,0.0,292.0,0.0,252.0,252.0,-415.15,292.0,-700.125,-571.275
2026-01-23 01:00:00+00:00,322.95,0.0,777.775,129.15,0.0,233.0,0.0,245.0,245.0,-322.95,233.0,-648.625,-493.575
2026-01-23 02:00:00+00:00,266.675,0.0,761.4,102.725,0.0,196.0,0.0,239.0,239.0,-266.675,196.0,-658.675,-490.34999999999997
2026-01-23 03:00:00+00:00,293.15,0.0,717.75,92.05,0.0,137.0,0.0,238.0,238.0,-293.15,137.0,-625.7,-543.85
2026-01-23 04:00:00+00:00,133.15,0.0,794.8,117.27499999999999,100.0,220.0,36.0,83.0,47.0,-133.15,120.0,-677.525,-643.675
2026-01-23 05:00:00+00:00,101.125,0.375,950.0,121.75,0.0,400.0,109.0,28.0,-81.0,-100.75,400.0,-828.25,-610.0
2026-01-23 06:00:00+00:00,219.425,0.0,1087.525,132.25,0.0,400.0,118.0,101.0,-17.0,-219.425,400.0,-955.2750000000001,-791.7
2026-01-23 07:00:00+00:00,279.85,0.0,1112.25,132.2,0.0,400.0,113.0,107.0,-6.0,-279.85,400.0,-980.05,-865.9
2026-01-23 08:00:00+00:00,318.625,0.0,1142.2,169.25,0.0,399.0,78.0,106.0,28.0,-318.625,399.0,-972.95,-864.575
2026-01-23 09:00:00+00:00,278.52500000000003,0.0,1019.3000000000001,151.6,0.0,399.0,118.0,111.0,-7.0,-278.52500000000003,399.0,-867.7,-754.2250000000001
2026-01-23 10:00:00+00:00,286.275,0.0,1021.75,147.875,70.0,414.0,95.0,146.0,51.0,-286.275,344.0,-873.875,-765.15
2026-01-23 11:00:00+00:00,104.85,26.549999999999997,1055.625,130.3,120.0,420.0,105.0,144.0,39.0,-78.3,300.0,-925.325,-664.625
2026-01-23 12:00:00+00:00,91.225,7.5,1065.0,110.15,20.0,420.0,115.0,142.0,27.0,-83.725,400.0,-954.85,-611.575
2026-01-23 13:00:00+00:00,28.175,28.325,1059.175,117.525,0.0,400.0,95.0,110.0,15.0,0.14999999999999858,400.0,-941.65,-526.5
2026-01-23 14:00:00+00:00,0.0,147.6,1135.8,113.07499999999999,0.0,400.0,88.0,129.0,41.0,147.6,400.0,-1022.7249999999999,-434.1249999999999
2026-01-23 15:00:00+00:00,3.875,103.125,1003.65,118.775,0.0,400.0,140.0,43.0,-97.0,99.25,400.0,-884.875,-482.625
2026-01-23 16:00:00+00:00,17.125,69.07499999999999,1063.325,183.7,33.0,400.0,136.0,51.0,-85.0,51.94999999999999,367.0,-879.625,-545.675
2026-01-23 17:00:00+00:00,51.05,63.675,1028.0,215.4,0.0,400.0,126.0,36.0,-90.0,12.625,400.0,-812.6,-489.975
2026-01-23 18:00:00+00:00,1.2,69.325,973.4,121.625,0.0,400.0,125.0,23.0,-102.0,68.125,400.0,-851.775,-485.65
2026-01-23 19:00:00+00:00,11.05,36.0,916.225,120.675,50.0,400.0,110.0,120.0,10.0,24.95,350.0,-795.5500000000001,-410.6000000000001
2026-01-23 20:00:00+00:00,213.82500000000002,62.625,736.025,98.44999999999999,0.0,400.0,107.0,71.0,-36.0,-151.20000000000002,400.0,-637.575,-424.7750000000001
2026-01-23 21:00:00+00:00,304.125,49.75,726.175,89.65,0.0,335.0,0.0,86.0,86.0,-254.375,335.0,-636.525,-469.9
