,CZ_PL,PL_CZ,PL_DE_LU,DE_LU_PL,PL_LT,LT_PL,PL_SE_4,SE_4_PL,PL_SK,SK_PL,PL_CZ_net_export,PL_DE_LU_net_export,PL_LT_net_export,PL_SE_4_net_export,PL_SK_net_export,Net Export
2026-01-01 00:00:00+00:00,1527.95,0.0,0.0,0.0,116.875,0.0,0.0,600.0,1265.125,78.55,-1527.95,0.0,116.875,-600.0,1186.575,-824.5
2026-01-01 01:00:00+00:00,1413.625,337.275,0.0,0.0,21.125,3.1,0.0,600.0,1620.3500000000001,173.05,-1076.35,0.0,18.025,-600.0,1447.3000000000002,-211.02499999999964
2026-01-01 02:00:00+00:00,1014.5,327.75,37.85,0.0,0.0,80.875,0.0,600.0,1361.0,2.725,-686.75,37.85,-80.875,-600.0,1358.275,28.5
2026-01-01 03:00:00+00:00,1119.75,256.25,284.0,0.0,0.0,67.675,0.0,440.475,1612.75,1.025,-863.5,284.0,-67.675,-440.475,1611.725,524.0749999999998
2026-01-01 04:00:00+00:00,753.25,0.0,1036.25,0.0,0.0,49.475,0.0,131.8,1109.25,0.0,-753.25,1036.25,-49.475,-131.8,1109.25,1210.975
2026-01-01 05:00:00+00:00,591.0,1409.725,131.325,2.825,122.625,0.0,0.0,13.375,1145.15,0.0,818.7249999999999,128.5,122.625,-13.375,1145.15,2201.625
2026-01-01 06:00:00+00:00,1238.0,0.0,321.275,0.0,159.0,0.0,0.0,0.0,3332.75,0.0,-1238.0,321.275,159.0,0.0,3332.75,2575.025
2026-01-01 07:00:00+00:00,0.0,1680.5,371.775,0.0,158.95,0.0,524.725,0.0,314.25,0.0,1680.5,371.775,158.95,524.725,314.25,3050.2
2026-01-01 08:00:00+00:00,0.0,1131.5,788.75,0.0,160.0,0.0,600.0,0.0,489.75,0.0,1131.5,788.75,160.0,600.0,489.75,3170.0
2026-01-01 09:00:00+00:00,0.0,2123.25,1286.75,1077.25,160.0,0.0,600.0,0.0,366.25,0.0,2123.25,209.5,160.0,600.0,366.25,3459.0
2026-01-01 10:00:00+00:00,0.0,1040.5,422.75,0.0,161.0,0.0,600.0,0.0,1267.5,0.0,1040.5,422.75,161.0,600.0,1267.5,3491.75
2026-01-01 11:00:00+00:00,0.0,1935.75,385.5,0.0,161.0,0.0,600.0,0.0,559.375,0.0,1935.75,385.5,161.0,600.0,559.375,3641.625
2026-01-01 12:00:00+00:00,0.0,2092.05,55.7,34.775,133.625,0.0,361.525,0.0,114.525,215.4,2092.05,20.925000000000004,133.625,361.525,-100.875,2507.2500000000005
2026-01-01 13:00:00+00:00,100.75,1671.5,0.0,276.275,105.65,0.0,0.0,0.0,724.25,12.0,1570.75,-276.275,105.65,0.0,712.25,2112.375
2026-01-01 14:00:00+00:00,0.0,668.75,818.9000000000001,148.5,3.75,77.675,0.0,55.825,665.75,0.0,668.75,670.4000000000001,-73.925,-55.825,665.75,1875.15
2026-01-01 15:00:00+00:00,1306.0,1729.5,0.0,163.125,0.0,172.05,0.0,95.275,2010.75,0.0,423.5,-163.125,-172.05,-95.275,2010.75,2003.8
2026-01-01 16:00:00+00:00,167.25,5.5,39.150000000000006,0.0,0.0,103.15,0.0,59.375,2422.75,0.0,-161.75,39.150000000000006,-103.15,-59.375,2422.75,2137.625
2026-01-01 17:00:00+00:00,0.0,1878.35,5.675,0.0,0.0,142.95,0.0,100.0,798.75,0.0,1878.35,5.675,-142.95,-100.0,798.75,2439.825
2026-01-01 18:00:00+00:00,0.0,1835.75,565.5,80.15,0.0,141.775,0.0,100.0,142.75,0.0,1835.75,485.35,-141.775,-100.0,142.75,2222.075
2026-01-01 19:00:00+00:00,1376.5,1177.25,673.3000000000001,0.0,6.45,63.025,0.0,79.1,2031.0,0.0,-199.25,673.3000000000001,-56.574999999999996,-79.1,2031.0,2369.375
2026-01-01 20:00:00+00:00,5566.25,0.0,42.625,0.0,79.5,15.225,0.0,6.175,8250.75,0.0,-5566.25,42.625,64.275,-6.175,8250.75,2785.2249999999995
2026-01-01 21:00:00+00:00,0.0,1900.5,136.0,0.0,154.05,0.0,499.35,0.0,653.25,0.0,1900.5,136.0,154.05,499.35,653.25,3343.15
2026-01-01 22:00:00+00:00,0.0,1966.25,50.25,0.0,156.0,0.0,600.0,0.0,661.75,0.0,1966.25,50.25,156.0,600.0,661.75,3434.25
2026-01-01 23:00:00+00:00,0.0,977.5,0.0,229.0,155.0,0.0,600.0,0.0,1559.25,0.0,977.5,-229.0,155.0,600.0,1559.25,3062.75
2026-01-02 00:00:00+00:00,0.0,982.75,0.0,241.0,154.0,0.0,600.0,0.0,1534.75,0.0,982.75,-241.0,154.0,600.0,1534.75,3030.5
2026-01-02 01:00:00+00:00,0.0,946.0,0.0,263.5,154.0,0.0,600.0,0.0,1532.75,0.0,946.0,-263.5,154.0,600.0,1532.75,2969.25
2026-01-02 02:00:00+00:00,0.0,991.0,0.0,190.75,154.0,0.0,600.0,0.0,1467.75,0.0,991.0,-190.75,154.0,600.0,1467.75,3022.0
2026-01-02 03:00:00+00:00,0.0,990.5,0.0,194.25,151.025,0.0,599.85,0.0,1477.0,0.0,990.5,-194.25,151.025,599.85,1477.0,3024.125
2026-01-02 04:00:00+00:00,0.0,988.0,0.0,183.625,153.45,0.0,398.725,0.0,1488.0,0.0,988.0,-183.625,153.45,398.725,1488.0,2844.55
2026-01-02 05:00:00+00:00,0.0,1039.25,19.625,156.9,47.125,98.0,40.225,0.0,1478.475,0.0,1039.25,-137.275,-50.875,40.225,1478.475,2369.8
2026-01-02 06:00:00+00:00,0.0,783.025,0.0,530.675,0.0,195.0,0.0,200.0,1429.65,0.0,783.025,-530.675,-195.0,-200.0,1429.65,1287.0
2026-01-02 07:00:00+00:00,0.0,716.6,0.0,551.95,0.0,197.0,0.0,300.0,1301.675,0.0,716.6,-551.95,-197.0,-300.0,1301.675,969.3249999999999
2026-01-02 08:00:00+00:00,0.0,712.0,0.0,586.0,0.0,199.0,0.0,300.0,1239.0,0.0,712.0,-586.0,-199.0,-300.0,1239.0,866.0
2026-01-02 09:00:00+00:00,0.0,858.575,0.0,907.825,0.0,200.0,0.0,300.0,1498.95,0.0,858.575,-907.825,-200.0,-300.0,1498.95,949.7
2026-01-02 10:00:00+00:00,0.0,854.925,0.0,834.95,106.325,43.475,0.0,299.95,1367.875,0.0,854.925,-834.95,62.85,-299.95,1367.875,1150.75
2026-01-02 11:00:00+00:00,0.0,801.225,0.0,919.25,161.0,0.0,0.0,300.0,1308.1,0.0,801.225,-919.25,161.0,-300.0,1308.1,1051.0749999999998
2026-01-02 12:00:00+00:00,0.0,578.1,0.0,1039.625,149.95,0.0,0.0,128.4,1089.25,0.0,578.1,-1039.625,149.95,-128.4,1089.25,649.275
2026-01-02 13:00:00+00:00,0.0,532.725,0.0,1117.05,161.0,0.0,0.0,300.0,838.525,0.0,532.725,-1117.05,161.0,-300.0,838.525,115.20000000000005
2026-01-02 14:00:00+00:00,0.0,498.25,0.0,1013.325,161.0,0.0,0.0,300.0,763.325,0.0,498.25,-1013.325,161.0,-300.0,763.325,109.25
2026-01-02 15:00:00+00:00,0.0,212.0,0.0,945.25,124.425,0.0,0.0,300.0,884.75,0.0,212.0,-945.25,124.425,-300.0,884.75,-24.075000000000045
2026-01-02 16:00:00+00:00,0.0,239.15,0.0,1012.625,161.6,0.0,0.0,282.75,776.1,0.0,239.15,-1012.625,161.6,-282.75,776.1,-118.52499999999998
2026-01-02 17:00:00+00:00,0.0,207.725,0.0,781.875,130.025,0.0,0.0,384.825,918.725,0.0,207.725,-781.875,130.025,-384.825,918.725,89.77499999999998
2026-01-02 18:00:00+00:00,0.0,256.325,0.0,669.525,68.725,10.75,0.0,412.7,776.5,0.0,256.325,-669.525,57.974999999999994,-412.7,776.5,8.575000000000045
2026-01-02 19:00:00+00:00,0.0,488.125,0.0,737.1,0.0,192.0,0.0,420.0,1052.25,0.0,488.125,-737.1,-192.0,-420.0,1052.25,191.27499999999998
2026-01-02 20:00:00+00:00,0.0,521.25,0.0,898.05,0.0,190.0,0.0,500.0,1273.5,0.0,521.25,-898.05,-190.0,-500.0,1273.5,206.70000000000005
2026-01-02 21:00:00+00:00,0.0,842.25,0.0,684.75,0.0,178.4,0.0,493.925,1414.825,0.0,842.25,-684.75,-178.4,-493.925,1414.825,900.0
2026-01-02 22:00:00+00:00,0.0,896.975,0.0,278.05,2.05,56.525,0.0,471.35,1511.375,0.0,896.975,-278.05,-54.475,-471.35,1511.375,1604.475
2026-01-02 23:00:00+00:00,0.0,1148.25,180.4,36.5,28.35,118.575,0.0,497.05,1431.175,0.0,1148.25,143.9,-90.225,-497.05,1431.175,2136.05
2026-01-03 00:00:00+00:00,0.0,1204.125,177.325,0.0,0.0,105.425,0.0,375.225,1273.925,0.0,1204.125,177.325,-105.425,-375.225,1273.925,2174.725
2026-01-03 01:00:00+00:00,0.0,1207.0,426.5,0.0,68.25,0.95,0.0,232.425,1328.175,0.0,1207.0,426.5,67.3,-232.425,1328.175,2796.55
2026-01-03 02:00:00+00:00,0.0,1236.325,485.0,0.0,108.75,0.0,0.0,259.75,1394.825,0.0,1236.325,485.0,108.75,-259.75,1394.825,2965.15
2026-01-03 03:00:00+00:00,0.0,1274.75,327.0,0.0,152.05,0.0,0.0,232.275,1246.9250000000002,0.0,1274.75,327.0,152.05,-232.275,1246.9250000000002,2768.45
2026-01-03 04:00:00+00:00,0.0,1263.75,11.5,67.5,133.325,0.0,0.0,263.875,1452.075,0.0,1263.75,-56.0,133.325,-263.875,1452.075,2529.275
2026-01-03 05:00:00+00:00,0.0,1246.15,19.875,143.525,149.0,0.0,0.0,215.9,1420.5749999999998,0.0,1246.15,-123.65,149.0,-215.9,1420.5749999999998,2476.1749999999997
2026-01-03 06:00:00+00:00,0.0,1007.125,0.0,406.275,60.475,0.0,0.0,231.975,1507.875,0.0,1007.125,-406.275,60.475,-231.975,1507.875,1937.225
2026-01-03 07:00:00+00:00,0.0,818.25,0.0,287.375,161.0,0.0,0.0,258.2,1196.225,0.0,818.25,-287.375,161.0,-258.2,1196.225,1629.8999999999999
2026-01-03 08:00:00+00:00,0.0,775.0,77.75,9.25,161.0,0.0,0.0,205.375,999.5,0.0,775.0,68.5,161.0,-205.375,999.5,1798.625
2026-01-03 09:00:00+00:00,0.0,888.75,374.25,0.0,161.0,0.0,0.0,59.325,915.75,0.0,888.75,374.25,161.0,-59.325,915.75,2280.425
2026-01-03 10:00:00+00:00,0.0,950.25,184.0,0.0,161.0,0.0,0.0,20.0,1073.0,0.0,950.25,184.0,161.0,-20.0,1073.0,2348.25
2026-01-03 11:00:00+00:00,0.0,804.125,35.475,36.5,147.95,0.0,0.0,17.6,839.5,0.0,804.125,-1.0249999999999986,147.95,-17.6,839.5,1772.9499999999998
2026-01-03 12:00:00+00:00,0.0,712.75,0.0,626.275,119.475,0.0,0.0,112.25,970.0,0.0,712.75,-626.275,119.475,-112.25,970.0,1063.7
2026-01-03 13:00:00+00:00,0.0,624.7,0.0,1293.675,0.0,163.675,0.0,368.625,1308.175,0.0,624.7,-1293.675,-163.675,-368.625,1308.175,106.90000000000009
2026-01-03 14:00:00+00:00,0.0,356.875,0.0,1557.525,0.0,125.625,0.0,389.025,1131.475,0.0,356.875,-1557.525,-125.625,-389.025,1131.475,-583.8250000000003
2026-01-03 15:00:00+00:00,0.0,97.4,0.0,1458.2,0.0,182.775,0.0,341.775,847.75,0.0,97.4,-1458.2,-182.775,-341.775,847.75,-1037.6
2026-01-03 16:00:00+00:00,0.0,210.575,0.0,990.85,0.0,191.225,0.0,311.975,852.1,0.0,210.575,-990.85,-191.225,-311.975,852.1,-431.3750000000001
2026-01-03 17:00:00+00:00,0.0,192.0,0.0,1115.0,0.0,195.65,0.0,426.425,902.3,0.0,192.0,-1115.0,-195.65,-426.425,902.3,-642.7750000000001
2026-01-03 18:00:00+00:00,0.0,167.95,0.0,1136.025,0.0,198.375,0.0,549.975,966.825,0.0,167.95,-1136.025,-198.375,-549.975,966.825,-749.6000000000001
2026-01-03 19:00:00+00:00,0.0,231.575,0.0,1259.15,0.0,191.95,0.0,477.175,1030.9,0.0,231.575,-1259.15,-191.95,-477.175,1030.9,-665.8
2026-01-03 20:00:00+00:00,0.0,405.45,0.0,1227.05,0.0,185.675,0.0,476.325,1378.55,0.0,405.45,-1227.05,-185.675,-476.325,1378.55,-105.04999999999995
2026-01-03 21:00:00+00:00,0.0,585.625,0.0,911.55,0.0,191.825,0.0,399.9,1395.8,0.0,585.625,-911.55,-191.825,-399.9,1395.8,478.15
2026-01-03 22:00:00+00:00,0.0,686.0,0.0,712.6,0.0,175.2,0.0,444.025,1463.25,0.0,686.0,-712.6,-175.2,-444.025,1463.25,817.425
2026-01-03 23:00:00+00:00,0.0,851.75,0.0,556.075,0.0,163.25,0.0,343.525,1592.6,0.0,851.75,-556.075,-163.25,-343.525,1592.6,1381.5
2026-01-04 00:00:00+00:00,0.0,840.0,0.0,599.575,0.0,154.85,0.0,366.975,1517.5,0.0,840.0,-599.575,-154.85,-366.975,1517.5,1236.1
2026-01-04 01:00:00+00:00,0.0,1085.5,0.0,298.375,0.0,184.55,0.0,567.25,1568.35,0.0,1085.5,-298.375,-184.55,-567.25,1568.35,1603.675
2026-01-04 02:00:00+00:00,0.0,1212.0,0.0,224.5,0.0,186.1,0.0,561.65,1595.75,0.0,1212.0,-224.5,-186.1,-561.65,1595.75,1835.5
2026-01-04 03:00:00+00:00,0.0,1258.25,0.0,248.0,0.0,108.95,0.0,561.7,1549.15,0.0,1258.25,-248.0,-108.95,-561.7,1549.15,1888.75
2026-01-04 04:00:00+00:00,0.0,1246.5,0.0,235.75,0.0,68.55,0.0,450.8,1610.25,0.0,1246.5,-235.75,-68.55,-450.8,1610.25,2101.65
2026-01-04 05:00:00+00:00,0.0,1309.175,34.975,10.0,0.0,101.15,0.0,487.95,1565.55,0.0,1309.175,24.975,-101.15,-487.95,1565.55,2310.5999999999995
2026-01-04 06:00:00+00:00,0.0,1261.675,507.475,0.0,21.4,142.675,0.0,472.5,1642.575,0.0,1261.675,507.475,-121.275,-472.5,1642.575,2817.95
2026-01-04 07:00:00+00:00,0.0,1148.725,734.9,0.0,0.0,179.35,0.0,323.2,1403.075,0.0,1148.725,734.9,-179.35,-323.2,1403.075,2784.15
2026-01-04 08:00:00+00:00,0.0,1186.275,950.1,0.0,0.0,150.75,0.0,330.925,1404.925,0.0,1186.275,950.1,-150.75,-330.925,1404.925,3059.625
2026-01-04 09:00:00+00:00,0.0,1371.925,1172.675,0.0,144.9,0.0,0.0,287.1,1473.25,0.0,1371.925,1172.675,144.9,-287.1,1473.25,3875.65
2026-01-04 10:00:00+00:00,0.0,1395.775,1012.425,0.0,161.0,0.0,0.0,1.125,1599.9,0.0,1395.775,1012.425,161.0,-1.125,1599.9,4167.975
2026-01-04 11:00:00+00:00,0.0,1052.0,486.25,0.0,161.0,0.0,450.0,0.0,1211.5,0.0,1052.0,486.25,161.0,450.0,1211.5,3360.75
2026-01-04 12:00:00+00:00,0.0,905.975,0.0,187.325,162.0,0.0,0.0,11.175,1287.675,0.0,905.975,-187.325,162.0,-11.175,1287.675,2157.15
2026-01-04 13:00:00+00:00,0.0,873.45,0.0,557.175,164.0,0.0,0.0,119.15,1021.0250000000001,0.0,873.45,-557.175,164.0,-119.15,1021.0250000000001,1382.15
2026-01-04 14:00:00+00:00,0.0,428.825,0.0,682.7,164.0,0.0,0.0,160.225,756.175,0.0,428.825,-682.7,164.0,-160.225,756.175,506.07499999999993
2026-01-04 15:00:00+00:00,0.0,501.175,0.0,812.7750000000001,164.0,0.0,0.0,320.5,954.575,0.0,501.175,-812.7750000000001,164.0,-320.5,954.575,486.47499999999997
2026-01-04 16:00:00+00:00,0.0,752.55,0.0,293.175,158.05,0.0,0.0,2.225,1020.675,0.0,752.55,-293.175,158.05,-2.225,1020.675,1635.875
2026-01-04 17:00:00+00:00,0.0,627.35,0.0,329.225,111.075,0.0,357.15,0.0,1063.85,0.0,627.35,-329.225,111.075,357.15,1063.85,1830.1999999999998
2026-01-04 18:00:00+00:00,0.0,453.925,0.0,264.5,36.825,5.15,258.85,0.0,1058.35,0.0,453.925,-264.5,31.675000000000004,258.85,1058.35,1538.3
2026-01-04 19:00:00+00:00,0.0,516.8,0.0,441.375,22.675,13.325,0.0,109.6,1311.9,0.0,516.8,-441.375,9.350000000000001,-109.6,1311.9,1287.075
2026-01-04 20:00:00+00:00,0.0,511.2,0.0,486.82500000000005,105.875,0.0,0.0,466.325,1253.025,0.0,511.2,-486.82500000000005,105.875,-466.325,1253.025,916.95
2026-01-04 21:00:00+00:00,0.0,605.225,0.0,447.375,104.5,0.0,0.0,489.375,1301.15,0.0,605.225,-447.375,104.5,-489.375,1301.15,1074.125
2026-01-04 22:00:00+00:00,0.0,718.925,0.0,714.675,114.375,0.0,0.0,201.075,1393.9,0.0,718.925,-714.675,114.375,-201.075,1393.9,1311.45
2026-01-04 23:00:00+00:00,0.0,938.125,0.0,549.075,158.0,0.0,0.0,277.425,1491.725,0.0,938.125,-549.075,158.0,-277.425,1491.725,1761.35
2026-01-05 00:00:00+00:00,0.0,798.25,0.0,669.175,122.7,0.0,0.0,272.1,1275.85,0.0,798.25,-669.175,122.7,-272.1,1275.85,1255.5249999999999
2026-01-05 01:00:00+00:00,0.0,756.5,0.0,558.75,0.0,91.325,0.0,417.15,1283.25,0.0,756.5,-558.75,-91.325,-417.15,1283.25,972.5250000000001
2026-01-05 02:00:00+00:00,0.0,670.25,0.0,398.425,0.0,165.35,0.0,579.875,1238.25,0.0,670.25,-398.425,-165.35,-579.875,1238.25,764.85
2026-01-05 03:00:00+00:00,0.0,527.8,0.0,353.025,71.45,0.0,0.0,506.25,977.075,0.0,527.8,-353.025,71.45,-506.25,977.075,717.05
2026-01-05 04:00:00+00:00,0.0,218.175,0.0,560.95,71.625,0.0,0.0,272.35,978.525,0.0,218.175,-560.95,71.625,-272.35,978.525,435.025
2026-01-05 05:00:00+00:00,42.175,62.575,0.0,1197.425,111.1,0.0,0.0,395.55,889.7,0.0,20.400000000000006,-1197.425,111.1,-395.55,889.7,-571.7749999999999
2026-01-05 06:00:00+00:00,46.95,12.525,0.0,769.55,0.0,70.325,0.0,542.275,588.1,0.0,-34.425000000000004,-769.55,-70.325,-542.275,588.1,-828.4749999999998
2026-01-05 07:00:00+00:00,319.975,0.0,0.0,603.075,76.375,0.725,0.0,417.45,188.95,0.0,-319.975,-603.075,75.65,-417.45,188.95,-1075.9
2026-01-05 08:00:00+00:00,219.64999999999998,0.0,0.0,660.875,81.5,22.3,268.275,0.0,408.05,0.0,-219.64999999999998,-660.875,59.2,268.275,408.05,-144.99999999999994
2026-01-05 09:00:00+00:00,220.775,0.0,0.0,283.9,165.0,0.0,566.45,0.0,445.15000000000003,0.0,-220.775,-283.9,165.0,566.45,445.15000000000003,671.9250000000002
2026-01-05 10:00:00+00:00,0.0,192.225,0.0,802.15,161.575,0.0,512.025,0.0,785.55,0.0,192.225,-802.15,161.575,512.025,785.55,849.2249999999999
2026-01-05 11:00:00+00:00,45.375,0.0,0.0,840.025,164.0,0.0,0.0,0.0,884.4749999999999,0.0,-45.375,-840.025,164.0,0.0,884.4749999999999,163.07499999999993
2026-01-05 12:00:00+00:00,289.375,0.0,0.0,1530.525,161.55,0.0,0.0,37.35,872.525,0.0,-289.375,-1530.525,161.55,-37.35,872.525,-823.1750000000001
2026-01-05 13:00:00+00:00,802.1,0.0,0.0,1293.125,88.875,20.425,0.0,311.125,242.65,0.0,-802.1,-1293.125,68.45,-311.125,242.65,-2095.2499999999995
2026-01-05 14:00:00+00:00,1041.0,0.0,0.0,1419.625,161.125,0.0,0.0,65.875,0.0,270.875,-1041.0,-1419.625,161.125,-65.875,-270.875,-2636.25
2026-01-05 15:00:00+00:00,1118.725,0.0,0.0,1493.55,160.475,0.0,0.0,11.475,0.0,317.925,-1118.725,-1493.55,160.475,-11.475,-317.925,-2781.2
2026-01-05 16:00:00+00:00,1057.525,0.0,0.0,1024.825,152.275,0.0,0.0,0.0,0.0,256.725,-1057.525,-1024.825,152.275,0.0,-256.725,-2186.8
2026-01-05 17:00:00+00:00,1134.05,0.0,0.0,1153.725,55.975,0.0,341.05,0.0,0.0,260.275,-1134.05,-1153.725,55.975,341.05,-260.275,-2151.0249999999996
2026-01-05 18:00:00+00:00,1148.8249999999998,0.0,0.0,1046.8,85.05,13.7,299.55,0.0,0.0,308.275,-1148.8249999999998,-1046.8,71.35,299.55,-308.275,-2133.0
2026-01-05 19:00:00+00:00,893.25,0.0,0.0,1265.525,60.8,54.625,0.0,214.575,149.9,0.0,-893.25,-1265.525,6.174999999999997,-214.575,149.9,-2217.2749999999996
2026-01-05 20:00:00+00:00,447.2,0.0,0.0,779.15,153.725,0.0,0.0,32.175,490.375,0.0,-447.2,-779.15,153.725,-32.175,490.375,-614.425
2026-01-05 21:00:00+00:00,147.85,0.0,0.0,261.65000000000003,77.525,7.3,0.0,90.325,583.4,0.0,-147.85,-261.65000000000003,70.22500000000001,-90.325,583.4,153.8
2026-01-05 22:00:00+00:00,267.325,0.0,13.075,102.65,121.175,0.0,0.0,28.625,166.725,0.0,-267.325,-89.575,121.175,-28.625,166.725,-97.62499999999997
2026-01-05 23:00:00+00:00,47.525000000000006,54.0,0.0,231.7,158.0,0.0,0.0,22.775,27.375,31.5,6.474999999999994,-231.7,158.0,-22.775,-4.125,-94.125
2026-01-06 00:00:00+00:00,335.125,0.0,101.875,11.05,157.0,0.0,0.0,0.9,0.0,182.975,-335.125,90.825,157.0,-0.9,-182.975,-271.175
2026-01-06 01:00:00+00:00,103.05,0.0,290.95,0.0,157.0,0.0,0.0,237.3,29.55,0.0,-103.05,290.95,157.0,-237.3,29.55,137.14999999999998
2026-01-06 02:00:00+00:00,93.225,0.0,188.975,0.0,158.0,0.0,0.0,228.15,97.575,0.0,-93.225,188.975,158.0,-228.15,97.575,123.175
2026-01-06 03:00:00+00:00,140.65,0.0,249.95,0.0,159.0,0.0,0.0,143.0,4.5,32.45,-140.65,249.95,159.0,-143.0,-27.950000000000003,97.34999999999995
2026-01-06 04:00:00+00:00,0.0,145.325,446.3,0.0,160.75,0.0,0.0,231.75,156.375,0.0,145.325,446.3,160.75,-231.75,156.375,677.0
2026-01-06 05:00:00+00:00,0.0,530.2,835.425,0.0,119.875,0.0,0.0,286.375,334.54999999999995,0.0,530.2,835.425,119.875,-286.375,334.54999999999995,1533.675
2026-01-06 06:00:00+00:00,0.0,653.825,1636.975,0.0,53.35,0.0,0.0,143.95,457.975,0.0,653.825,1636.975,53.35,-143.95,457.975,2658.175
2026-01-06 07:00:00+00:00,0.0,409.47499999999997,2383.225,0.0,133.15,0.0,409.925,0.0,0.0,245.45,409.47499999999997,2383.225,133.15,409.925,-245.45,3090.3250000000003
2026-01-06 08:00:00+00:00,0.0,124.67500000000001,2182.325,0.0,151.925,0.0,583.2,0.0,0.0,348.425,124.67500000000001,2182.325,151.925,583.2,-348.425,2693.7
2026-01-06 09:00:00+00:00,0.0,498.09999999999997,1754.175,0.0,0.0,133.375,376.175,0.0,329.6,0.0,498.09999999999997,1754.175,-133.375,376.175,329.6,2824.675
2026-01-06 10:00:00+00:00,0.0,413.75,1265.25,0.0,137.725,0.0,392.0,0.0,539.775,0.0,413.75,1265.25,137.725,392.0,539.775,2748.5
2026-01-06 11:00:00+00:00,0.0,661.45,545.0,0.0,0.0,124.2,255.225,0.0,941.75,0.0,661.45,545.0,-124.2,255.225,941.75,2279.225
2026-01-06 12:00:00+00:00,0.0,484.325,179.725,0.0,59.7,40.275,129.3,0.0,443.75,0.0,484.325,179.725,19.425000000000004,129.3,443.75,1256.5249999999999
2026-01-06 13:00:00+00:00,0.0,353.4,185.075,0.0,3.55,20.35,0.0,297.875,41.5,20.575,353.4,185.075,-16.8,-297.875,20.925,244.72499999999997
2026-01-06 14:00:00+00:00,324.55,0.0,0.0,470.85,91.6,0.0,0.0,146.775,3.175,29.875,-324.55,-470.85,91.6,-146.775,-26.7,-877.2750000000001
2026-01-06 15:00:00+00:00,646.825,0.0,0.0,255.14999999999998,63.375,9.975,39.0,0.0,148.6,0.0,-646.825,-255.14999999999998,53.4,39.0,148.6,-660.975
2026-01-06 16:00:00+00:00,286.625,0.0,0.0,225.125,16.025,60.825,24.875,0.0,179.5,0.0,-286.625,-225.125,-44.800000000000004,24.875,179.5,-352.17499999999995
2026-01-06 17:00:00+00:00,141.575,0.0,0.0,110.525,165.2,0.0,0.0,173.15,130.42499999999998,0.0,-141.575,-110.525,165.2,-173.15,130.42499999999998,-129.62500000000003
2026-01-06 18:00:00+00:00,122.125,0.0,0.0,231.275,0.0,66.725,0.0,516.725,288.675,0.0,-122.125,-231.275,-66.725,-516.725,288.675,-648.175
2026-01-06 19:00:00+00:00,0.0,100.175,0.0,859.525,0.0,130.125,0.0,502.175,359.1,0.0,100.175,-859.525,-130.125,-502.175,359.1,-1032.5500000000002
2026-01-06 20:00:00+00:00,88.125,0.0,0.0,1384.025,14.8,40.825,0.0,359.3,549.75,0.0,-88.125,-1384.025,-26.025000000000002,-359.3,549.75,-1307.7250000000001
2026-01-06 21:00:00+00:00,249.3,0.0,0.0,1444.425,64.1,0.0,0.0,472.775,888.7,0.0,-249.3,-1444.425,64.1,-472.775,888.7,-1213.7
2026-01-06 22:00:00+00:00,23.85,51.35,0.0,929.15,0.0,121.15,0.0,587.025,780.75,0.0,27.5,-929.15,-121.15,-587.025,780.75,-829.0749999999998
2026-01-06 23:00:00+00:00,0.0,175.25,0.0,1439.75,87.725,0.0,0.0,600.0,651.925,0.0,175.25,-1439.75,87.725,-600.0,651.925,-1124.8500000000001
2026-01-07 00:00:00+00:00,0.0,222.0,0.0,1253.0,61.475,0.0,0.0,600.0,582.7,0.0,222.0,-1253.0,61.475,-600.0,582.7,-986.825
2026-01-07 01:00:00+00:00,0.0,218.2,0.0,1350.75,158.075,0.0,0.0,600.0,608.625,0.0,218.2,-1350.75,158.075,-600.0,608.625,-965.8499999999999
2026-01-07 02:00:00+00:00,0.0,332.5,0.0,1599.25,130.25,0.0,0.0,600.0,726.75,0.0,332.5,-1599.25,130.25,-600.0,726.75,-1009.75
2026-01-07 03:00:00+00:00,0.0,179.5,0.0,1841.0,161.0,0.0,0.0,600.0,719.325,0.0,179.5,-1841.0,161.0,-600.0,719.325,-1381.175
2026-01-07 04:00:00+00:00,0.0,207.0,0.0,1777.35,4.675,15.575,0.0,600.0,759.0,0.0,207.0,-1777.35,-10.899999999999999,-600.0,759.0,-1422.25
2026-01-07 05:00:00+00:00,0.0,106.75,0.0,1662.25,124.9,0.0,0.0,600.0,644.5,0.0,106.75,-1662.25,124.9,-600.0,644.5,-1386.1
2026-01-07 06:00:00+00:00,392.25,0.0,0.0,1398.25,69.425,37.625,0.0,600.0,273.25,0.0,-392.25,-1398.25,31.799999999999997,-600.0,273.25,-2085.45
2026-01-07 07:00:00+00:00,479.0,0.0,0.0,1351.75,12.025,9.175,0.0,600.0,155.775,0.0,-479.0,-1351.75,2.8499999999999996,-600.0,155.775,-2272.125
2026-01-07 08:00:00+00:00,410.0,0.0,0.0,1417.25,0.0,157.55,0.0,600.0,324.0,0.0,-410.0,-1417.25,-157.55,-600.0,324.0,-2260.8
2026-01-07 09:00:00+00:00,290.0,0.0,0.0,1573.25,115.25,0.0,0.0,600.0,482.4,0.0,-290.0,-1573.25,115.25,-600.0,482.4,-1865.6
2026-01-07 10:00:00+00:00,266.0,0.0,0.0,1616.5,104.05,0.0,0.0,600.0,653.025,0.0,-266.0,-1616.5,104.05,-600.0,653.025,-1725.4249999999997
